dataset,task,view,repetition,held_out_group,stim_n,stim_n_ties,stim_accuracy,stim_balanced_accuracy,stim_macro_f1,stim_auc,stim_log_loss,stim_brier,glob_n,glob_n_ties,glob_accuracy,glob_balanced_accuracy,glob_macro_f1,glob_auc,glob_log_loss,glob_brier,delta_ba_pp,delta_accuracy_pp,delta_macro_f1,delta_auc,logloss_gain,brier_gain,bits_per_trial,n,n_fallback_trials
IDARE,valence,A_LOPO,0,sbj_P_20,27,0,0.9259259259259259,0.9375,0.925,0.9545454545454546,0.279383182125056,0.07572704806703771,27,0,0.4074074074074074,0.5,0.2894736842105263,0.5,0.6989934552260887,0.25292227296094155,43.75,51.85185185185186,0.6355263157894737,0.4545454545454546,0.4196102731010327,0.17719522489390382,0.6053696601089236,27,0
IDARE,valence,A_LOPO,0,sbj_P_21,29,0,0.9655172413793104,0.96875,0.9653524492234169,0.9903846153846154,0.1413260920342516,0.03766210139315467,29,0,0.4482758620689655,0.5,0.30952380952380953,0.5,0.6964453139663686,0.2516486077632466,46.875,51.724137931034484,0.6558286396996074,0.4903846153846154,0.5551192219321169,0.21398650637009192,0.800867748583605,29,0
IDARE,valence,A_LOPO,0,sbj_P_22,21,0,1.0,1.0,1.0,1.0,0.037757057949147424,0.0033403905840995083,21,0,0.5238095238095238,0.5,0.34375,0.5,0.6922578421410636,0.24955540957063846,50.0,47.61904761904761,0.65625,0.5,0.6545007841919162,0.24621501898653894,0.9442450356116151,21,0
IDARE,valence,A_LOPO,0,sbj_P_23,26,0,1.0,1.0,1.0,1.0,0.0474747551197131,0.004528464350374803,26,0,0.5384615384615384,0.5,0.35,0.5,0.6915378830864781,0.24919550231651055,50.0,46.15384615384615,0.65,0.5,0.644063127966765,0.24466703796613576,0.9291866807370858,26,0
IDARE,valence,A_LOPO,0,sbj_P_24,21,0,1.0,1.0,1.0,1.0,0.03929905227918521,0.003412115611760083,21,0,0.47619047619047616,0.5,0.3225806451612903,0.5,0.6947766170380196,0.25081450314860293,50.0,52.38095238095239,0.6774193548387097,0.5,0.6554775647588345,0.24740238753684285,0.9456542320915449,21,0
IDARE,valence,A_LOPO,0,sbj_P_25,28,0,0.9642857142857143,0.9642857142857143,0.9642401021711366,1.0,0.10178599204330567,0.02427787932272298,28,0,0.5,0.5,0.3333333333333333,0.5,0.6934910301752802,0.25017186570493755,46.42857142857143,46.42857142857143,0.6309067688378034,0.5,0.5917050381319746,0.22589398638221456,0.8536499241820148,28,0
IDARE,valence,A_LOPO,0,sbj_P_26,27,0,0.9259259259259259,0.9333333333333333,0.9258241758241759,0.9277777777777778,0.3235980077691614,0.07612116842288891,27,0,0.4444444444444444,0.5,0.3076923076923077,0.5,0.6966556709524142,0.25175375988269316,43.333333333333336,48.14814814814815,0.6181318681318682,0.4277777777777778,0.3730576631832528,0.17563259145980425,0.538208440640104,27,0
IDARE,valence,A_LOPO,0,sbj_P_27,31,0,0.8387096774193549,0.8397435897435898,0.8359788359788359,0.9700854700854701,0.3094862135643066,0.10434654003971659,31,0,0.5806451612903226,0.5,0.3673469387755102,0.5,0.6896719429792605,0.24826268125975567,33.97435897435898,25.806451612903224,0.4686318972033257,0.4700854700854701,0.3801857294149539,0.1439161412200391,0.5484920664437073,31,0
IDARE,valence,A_LOPO,0,sbj_P_28,25,0,0.96,0.9615384615384616,0.96,0.9935897435897436,0.1482598037451557,0.03858957593090623,25,0,0.48,0.5,0.32432432432432434,0.5,0.6945773683014926,0.2507149014484067,46.15384615384615,48.0,0.6356756756756756,0.4935897435897436,0.546317564556337,0.21212532551750046,0.7881696411359634,25,0
IDARE,valence,A_LOPO,0,sbj_P_29,27,0,1.0,1.0,1.0,1.0,0.04036993767761921,0.003661331934187195,27,0,0.5925925925925926,0.5,0.37209302325581395,0.5,0.6891263386150088,0.24798992644350457,50.0,40.74074074074075,0.627906976744186,0.5,0.6487564009373896,0.24432859450931738,0.9359576423773441,27,0
IDARE,valence,A_LOPO,0,sbj_P_30,30,0,0.9666666666666667,0.9705882352941176,0.9663299663299663,1.0,0.09326501169524067,0.023442932186765502,30,0,0.5666666666666667,0.5,0.3617021276595745,0.5,0.6902555043784281,0.2485544217687075,47.05882352941176,40.0,0.6046278386703918,0.5,0.5969904926831874,0.22511148958194202,0.8612752232518934,30,0
IDARE,valence,A_LOPO,0,sbj_P_31,29,0,1.0,1.0,1.0,1.0,0.059270384384491955,0.009209270787863943,29,0,0.5517241379310345,0.5,0.35555555555555557,0.5,0.6909199048181871,0.24888656847682816,50.0,44.827586206896555,0.6444444444444444,0.5,0.6316495204336952,0.23967729768896423,0.911277630709584,29,0
IDARE,valence,A_LOPO,0,sbj_P_32,25,0,0.96,0.9615384615384616,0.96,1.0,0.07943493233082366,0.01909399296492059,25,0,0.48,0.5,0.32432432432432434,0.5,0.6945773683014926,0.2507149014484067,46.15384615384615,48.0,0.6356756756756756,0.5,0.615142435970669,0.2316209084834861,0.8874629418152409,25,0
IDARE,valence,A_LOPO,0,sbj_P_33,25,0,0.96,0.9615384615384616,0.96,1.0,0.0686614923428776,0.018108254815327084,25,0,0.52,0.5,0.34210526315789475,0.5,0.6924512781098301,0.2496521067817914,46.15384615384615,43.99999999999999,0.6178947368421053,0.5,0.6237897857669525,0.23154385196646432,0.8999384304831713,25,0
IDARE,valence,A_LOPO,0,sbj_P_34,24,0,0.9583333333333334,0.9642857142857143,0.9576719576719577,1.0,0.132771320352034,0.039398842375595065,24,0,0.4166666666666667,0.5,0.29411764705882354,0.5,0.6983221076762381,0.25258673063147863,46.42857142857143,54.16666666666667,0.6635543106131341,0.5,0.5655507873242042,0.21318788825588356,0.8159173162434782,24,0
IDARE,valence,A_LOPO,0,sbj_P_35,25,0,1.0,1.0,1.0,1.0,0.05461447436323348,0.008986159908232249,25,0,0.52,0.5,0.34210526315789475,0.5,0.6924512781098301,0.2496521067817914,50.0,48.0,0.6578947368421053,0.5,0.6378368037465966,0.24066594687355913,0.9202039936616819,25,0
IDARE,valence,A_LOPO,0,sbj_P_36,28,0,1.0,1.0,1.0,1.0,0.057707172440147295,0.009000205538060321,28,0,0.4642857142857143,0.5,0.3170731707317073,0.5,0.6954841947886115,0.2511681901716665,50.0,53.57142857142857,0.6829268292682926,0.5,0.6377770223484641,0.2421679846336062,0.9201177473350588,28,0
IDARE,valence,A_LOPO,0,sbj_P_37,21,0,1.0,1.0,1.0,1.0,0.02902423446088172,0.001930595471426913,21,0,0.42857142857142855,0.5,0.3,0.5,0.697528339539548,0.252189984413003,50.0,57.14285714285714,0.7,0.5,0.6685041050786662,0.25025938894157607,0.9644475572109062,21,0
IDARE,valence,A_LOPO,0,sbj_P_38,30,0,0.8,0.8229665071770335,0.7963800904977376,0.9330143540669856,0.5038819985575056,0.15816288092529224,30,0,0.36666666666666664,0.5,0.2682926829268293,0.5,0.7019376191433743,0.2543937594761771,32.29665071770334,43.33333333333334,0.5280874075709083,0.43301435406698563,0.19805562058586867,0.09623087855088486,0.28573386163941883,30,0
IDARE,valence,A_LOPO,0,sbj_P_39,28,0,0.9642857142857143,0.9615384615384616,0.9638709677419355,0.9794871794871794,0.15482032647101499,0.040873847143373235,28,0,0.5357142857142857,0.5,0.3488372093023256,0.5,0.6916736918078092,0.24926339285714283,46.15384615384615,42.85714285714286,0.61503375843961,0.47948717948717945,0.5368533653367943,0.2083895457137696,0.774515687855944,28,0
IDARE,valence,A_LOPO,0,sbj_P_40,30,0,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9777777777777777,0.20279986659931412,0.06417290355550691,30,0,0.5,0.5,0.3333333333333333,0.5,0.6934918706591795,0.25017228565763366,43.333333333333336,43.333333333333336,0.6000000000000001,0.47777777777777775,0.49069200405986535,0.18599938210212674,0.7079189208610349,30,0
IDARE,valence,A_LOPO,0,sbj_P_41,20,0,0.9,0.8888888888888888,0.8958333333333333,1.0,0.1736741554375617,0.05713637896092004,20,0,0.55,0.5,0.3548387096774194,0.5,0.6909683722031916,0.248910804652889,38.888888888888886,35.0,0.5409946236559139,0.5,0.5172942167656299,0.19177442569196895,0.7462978012083148,20,0
IDARE,valence,A_LOPO,0,sbj_P_42,30,0,1.0,1.0,1.0,1.0,0.063603095868374,0.010283752499265504,30,0,0.5333333333333333,0.5,0.34782608695652173,0.5,0.6917914920312657,0.2493222809614751,50.0,46.666666666666664,0.6521739130434783,0.5,0.6281883961628917,0.2390385284622096,0.9062842838881954,30,0
IDARE,valence,A_LOPO,0,sbj_P_43,28,0,1.0,1.0,1.0,1.0,0.06619357175998909,0.011049289842139322,28,0,0.5714285714285714,0.5,0.36363636363636365,0.5,0.6900321631924312,0.24844277162828246,50.0,42.85714285714286,0.6363636363636364,0.5,0.6238385914324421,0.23739348178614314,0.9000088421747404,28,0
IDARE,valence,A_LOPO,0,sbj_P_44,22,0,1.0,1.0,1.0,1.0,0.03495599418043778,0.003022810351363051,22,0,0.5909090909090909,0.5,0.37142857142857144,0.5,0.6891191868941594,0.24798636697165694,50.0,40.90909090909091,0.6285714285714286,0.5,0.6541631927137216,0.24496355662029387,0.9437579940601775,22,0
IDARE,valence,A_LOPO,0,sbj_P_45,26,0,0.9615384615384616,0.9615384615384616,0.9614814814814814,1.0,0.07850549939550594,0.018785518785651732,26,0,0.5,0.5,0.3333333333333333,0.5,0.6934901927621109,0.2501714472858476,46.15384615384615,46.15384615384615,0.6281481481481481,0.5,0.614984693366605,0.23138592850019588,0.8872353673426209,26,0
IDARE,valence,A_LOPO,0,sbj_P_46,29,0,0.9310344827586207,0.9411764705882353,0.9302884615384616,0.9607843137254902,0.2678701395837072,0.0707755633862774,29,0,0.41379310344827586,0.5,0.2926829268292683,0.5,0.6986269843970853,0.25273908775813364,44.11764705882353,51.72413793103448,0.6376055347091933,0.4607843137254902,0.43075684481337806,0.18196352437185626,0.6214507638412373,29,0
IDARE,valence,A_LOPO,0,sbj_P_47,28,0,0.8571428571428571,0.8615384615384616,0.8571428571428571,0.9794871794871794,0.25281815393642276,0.08588625861374032,28,0,0.4642857142857143,0.5,0.3170731707317073,0.5,0.6954841947886115,0.2511681901716665,36.15384615384616,39.28571428571428,0.5400696864111498,0.47948717948717945,0.4426660408521887,0.1652819315579262,0.6386321019074039,28,0
IDARE,valence,A_LOPO,0,sbj_P_48,25,0,0.96,0.9666666666666667,0.9589490968801313,1.0,0.12268867266262241,0.03491816412333833,25,0,0.6,0.5,0.375,0.5,0.6887882043263975,0.24782088863319884,46.666666666666664,36.0,0.5839490968801313,0.5,0.5660995316637751,0.21290272450986053,0.8167089869808931,25,0
IDARE,valence,A_LOPO,0,sbj_P_49,21,0,1.0,1.0,1.0,1.0,0.039607704703966046,0.0035444643258604343,21,0,0.5238095238095238,0.5,0.34375,0.5,0.6922578421410636,0.2495554095706384,50.0,47.61904761904761,0.65625,0.5,0.6526501374370975,0.24601094524477796,0.941575116716001,21,0
IDARE,valence,A_LOPO,0,sbj_P_50,30,0,1.0,1.0,1.0,1.0,0.061956237927985776,0.009490015520098836,30,0,0.5,0.5,0.3333333333333333,0.5,0.6934918706591795,0.25017228565763366,50.0,50.0,0.6666666666666667,0.5,0.6315356327311937,0.24068227013753482,0.9111133254859669,30,0
IDARE,valence,A_LOPO,0,sbj_P_52,28,0,0.8571428571428571,0.8663101604278074,0.8541666666666667,0.8850267379679144,0.4596289282727706,0.11750917341243768,28,0,0.39285714285714285,0.5,0.28205128205128205,0.5,0.6999980739986117,0.2534243939619274,36.63101604278074,46.42857142857142,0.5721153846153847,0.3850267379679144,0.24036914572584112,0.13591522054948973,0.3467793745213876,28,0
IDARE,valence,A_LOPO,0,sbj_P_53,28,0,0.9642857142857143,0.9642857142857143,0.9642401021711366,0.9948979591836735,0.11076083135544194,0.030222696457486615,28,0,0.5,0.5,0.3333333333333333,0.5,0.6934910301752802,0.25017186570493755,46.42857142857143,46.42857142857143,0.6309067688378034,0.4948979591836735,0.5827301988198383,0.21994916924745092,0.8407019680136205,28,0
IDARE,valence,A_LOPO,0,sbj_P_54,27,0,0.8888888888888888,0.8873626373626373,0.8882758620689655,0.9725274725274725,0.2355611235668066,0.07600828448633923,27,0,0.5185185185185185,0.5,0.34146341463414637,0.5,0.6925266795940108,0.24968979938833782,38.73626373626373,37.03703703703704,0.546812447434819,0.4725274725274725,0.45696555602720423,0.1736815149019986,0.6592619415375154,27,0
IDARE,valence,A_LOPO,0,sbj_P_55,21,0,1.0,1.0,1.0,1.0,0.04042292712007904,0.0038260843747583454,21,0,0.6190476190476191,0.5,0.38235294117647056,0.5,0.6879190473012488,0.2473863854740163,50.0,38.095238095238095,0.6176470588235294,0.5,0.6474961201811698,0.24356030109925797,0.9341394415802179,21,0
IDARE,valence,A_LOPO,0,sbj_P_56,31,0,0.967741935483871,0.96875,0.967741935483871,1.0,0.08917323283629804,0.021083059031628108,31,0,0.4838709677419355,0.5,0.32608695652173914,0.5,0.6943757914894669,0.25061413574658264,46.875,48.38709677419355,0.6416549789621319,0.5,0.6052025586531689,0.22953107671495454,0.8731227301022387,31,0
IDARE,valence,A_LOPO,0,sbj_P_57,27,0,0.9629629629629629,0.9722222222222222,0.9593984962406015,1.0,0.14201707334550437,0.03975841267494297,27,0,0.6666666666666666,0.5,0.4,0.5,0.686454520231421,0.24665414104819336,47.22222222222222,29.629629629629626,0.5593984962406015,0.5,0.5444374468859166,0.20689572837325038,0.7854572046965602,27,0
IDARE,valence,A_LOPO,0,sbj_P_58,27,0,0.9259259259259259,0.9375,0.925,1.0,0.20949631494104373,0.06698187949594588,27,0,0.5925925925925926,0.5,0.37209302325581395,0.5,0.6891263386150089,0.2479899264435046,43.75,33.333333333333336,0.5529069767441861,0.5,0.47963002367396523,0.18100804694755873,0.6919598566158858,27,0
IDARE,valence,A_LOPO,0,sbj_P_59,27,0,0.8888888888888888,0.8916666666666666,0.8882758620689655,0.9277777777777778,0.3270491797504078,0.08245961423723111,27,0,0.4444444444444444,0.5,0.3076923076923077,0.5,0.6966556709524142,0.25175375988269316,39.16666666666666,44.44444444444444,0.5805835543766578,0.4277777777777778,0.3696064912020064,0.16929414564546205,0.5332294519375049,27,0
IDARE,valence,A_LOPO,0,sbj_P_60,25,0,1.0,1.0,1.0,1.0,0.04505471759165589,0.004345008870624104,25,0,0.56,0.5,0.358974358974359,0.5,0.6905215627021587,0.24868743584338876,50.0,43.99999999999999,0.641025641025641,0.5,0.6454668451105028,0.24434242697276465,0.9312118164991671,25,0
IDARE,valence,A_LOPO,0,sbj_P_61,30,0,0.9333333333333333,0.9473684210526316,0.9305555555555556,0.9904306220095693,0.2757067833593016,0.06808274635895291,30,0,0.6333333333333333,0.5,0.3877551020408163,0.5,0.6876766450578022,0.247265139893345,44.736842105263165,30.000000000000004,0.5428004535147393,0.49043062200956933,0.41196986169850064,0.17918239353439208,0.594346876468139,30,0
IDARE,valence,A_LOPO,0,sbj_P_62,29,0,0.9655172413793104,0.9722222222222222,0.9639751552795031,1.0,0.10004247187694328,0.024855262678345192,29,0,0.6206896551724138,0.5,0.3829787234042553,0.5,0.6880858049806684,0.2474697095344179,47.22222222222222,34.48275862068966,0.5809964318752477,0.5,0.5880433331037251,0.2226144468560727,0.8483672004965611,29,0
IDARE,valence,A_LOPO,0,sbj_P_63,25,0,1.0,1.0,1.0,1.0,0.038763485211284275,0.0032834921290382808,25,0,0.52,0.5,0.34210526315789475,0.5,0.6924512781098301,0.2496521067817914,50.0,48.0,0.6578947368421053,0.5,0.6536877928985458,0.24636861465275312,0.9430721371043839,25,0
IDARE,valence,A_LOPO,0,sbj_P_64,21,0,1.0,1.0,1.0,1.0,0.03831252627884526,0.0033486327147170683,21,0,0.42857142857142855,0.5,0.3,0.5,0.697528339539548,0.252189984413003,50.0,57.14285714285714,0.7,0.5,0.6592158132607027,0.24884135169828592,0.9510473846668007,21,0
IDARE,valence,A_LOPO,0,sbj_P_65,28,0,0.9642857142857143,0.9666666666666667,0.9642401021711366,1.0,0.08269934362739847,0.019287977339185997,28,0,0.5357142857142857,0.5,0.3488372093023256,0.5,0.6916736918078092,0.24926339285714283,46.666666666666664,42.85714285714286,0.6154028928688111,0.5,0.6089743481804107,0.22997541551795683,0.8785642721484676,28,0
IDARE,valence,B_SUBJECT_FOLD,0,0,545,0,0.9614678899082569,0.9617679543128064,0.9614632191764678,0.9784629060934217,0.14603090215732986,0.03577401913321947,545,0,0.4935779816513762,0.5,0.33046683046683045,0.5,0.6947115807041543,0.2507815190438688,46.17679543128064,46.788990825688074,0.6309963887096374,0.4784629060934217,0.5486806785468245,0.21500749991064932,0.7915788939710952,545,0
IDARE,valence,B_SUBJECT_FOLD,0,1,545,0,0.9559633027522936,0.9556266846361186,0.9558978232136596,0.9867318059299192,0.1327018729580551,0.03488531503647774,545,0,0.5137614678899083,0.5,0.3393939393939394,0.5,0.6927717322918996,0.24981229866545746,45.56266846361186,44.220183486238525,0.6165038838197201,0.48673180592991916,0.5600698593338445,0.21492698362897972,0.8080100086123168,545,0
IDARE,valence,B_SUBJECT_FOLD,0,2,577,0,0.951473136915078,0.9512939247039529,0.9512939247039529,0.9865542773074789,0.14789829657241954,0.03961880057310948,577,0,0.5303292894280762,0.5,0.3465458663646659,0.5,0.6927292652062284,0.2497910459478659,45.12939247039529,42.114384748700175,0.604748058339287,0.4865542773074789,0.5448309686338089,0.2101722453747564,0.7860249365707265,577,0
