matrix,modality,representation,task,policy,recipe,fold_id,runs,n_samples,macro_f1_mean,balanced_accuracy_mean,accuracy_mean,majority_macro_f1_mean,majority_balanced_accuracy_mean,delta_macro_f1_vs_majority,delta_bal_acc_vs_majority,pred_skew_mean,true_skew_mean,one_class_runs,failure_labels
label_policy_ablation,EMG,feature-only,arousal,midpoint_as_low,balanced_sampler_ce,3,1,352,0.5063868845771398,0.5065384088730659,0.53125,0.3824561403508772,0.5,0.12393074422626255,0.006538408873065893,0.6051136363636364,0.6193181818181818,0,weak_signal_near_chance
label_policy_ablation,EMG,feature-only,arousal,midpoint_as_low,balanced_sampler_ce,4,1,320,0.5775369458128079,0.6078296703296704,0.58125,0.393939393939394,0.5,0.18359755187341392,0.10782967032967039,0.55625,0.65,0,no_major_failure_flag
label_policy_ablation,EMG,feature-only,arousal,midpoint_as_low,balanced_sampler_ce,5,1,320,0.5064905883914984,0.5113324175824175,0.528125,0.393939393939394,0.5,0.11255119445210443,0.011332417582417542,0.559375,0.65,0,weak_signal_near_chance
label_policy_ablation,EMG,feature-only,arousal,midpoint_as_low,balanced_sampler_ce,6,1,320,0.5143366437484085,0.5531640644000195,0.534375,0.4192377495462795,0.5,0.09509889420212897,0.05316406440001953,0.51875,0.721875,0,no_major_failure_flag
label_policy_ablation,EMG,feature-only,arousal,midpoint_as_low,ce_class_weighted,1,1,352,0.4997416020671835,0.5616983635559487,0.5,0.40338983050847455,0.5,0.09635177155870894,0.06169836355594871,0.6534090909090909,0.6761363636363636,0,no_major_failure_flag
label_policy_ablation,EMG,feature-only,arousal,midpoint_as_low,ce_class_weighted,2,1,352,0.4817813765182186,0.48595308329821607,0.5,0.39100346020761245,0.5,0.09077791631060617,-0.01404691670178393,0.5454545454545454,0.6420454545454546,0,weak_signal_near_chance
label_policy_ablation,EMG,feature-only,arousal,midpoint_as_low,ce_class_weighted,3,1,352,0.5030755268730462,0.5039709708339039,0.5227272727272727,0.3824561403508772,0.5,0.12061938652216903,0.003970970833903853,0.5795454545454546,0.6193181818181818,0,weak_signal_near_chance
label_policy_ablation,EMG,feature-only,arousal,midpoint_as_low,ce_class_weighted,4,1,320,0.5806199266491248,0.5910027472527473,0.596875,0.393939393939394,0.5,0.18668053270973078,0.09100274725274726,0.546875,0.65,0,no_major_failure_flag
label_policy_ablation,EMG,feature-only,arousal,midpoint_as_low,ce_class_weighted,5,1,320,0.48970099667774086,0.4910714285714286,0.55,0.393939393939394,0.5,0.09576160273834688,-0.008928571428571397,0.69375,0.65,0,weak_signal_near_chance
label_policy_ablation,EMG,feature-only,arousal,midpoint_as_low,ce_class_weighted,6,1,320,0.5174573715346247,0.5385232744783306,0.553125,0.4192377495462795,0.5,0.09821962198834516,0.038523274478330594,0.55,0.721875,0,no_major_failure_flag
label_policy_ablation,EMG,feature-only,valence,discard_midpoint,balanced_sampler_ce,1,1,301,0.4619648836998824,0.47456953642384103,0.4750830564784053,0.33407079646017696,0.5,0.12789408723970547,-0.025430463576158968,0.654485049833887,0.5016611295681063,0,weak_signal_near_chance
label_policy_ablation,EMG,feature-only,valence,discard_midpoint,balanced_sampler_ce,2,1,292,0.4984942593638245,0.4993430930930931,0.5,0.33636363636363636,0.5,0.16213062300018816,-0.0006569069069068956,0.547945205479452,0.5068493150684932,0,weak_signal_near_chance
label_policy_ablation,EMG,feature-only,valence,discard_midpoint,balanced_sampler_ce,3,1,300,0.47652125590441785,0.4793924795932022,0.4766666666666667,0.3464052287581699,0.5,0.13011602714624793,-0.020607520406797808,0.5466666666666666,0.53,0,weak_signal_near_chance
label_policy_ablation,EMG,feature-only,valence,discard_midpoint,balanced_sampler_ce,4,1,272,0.5261129021194869,0.5287648970747563,0.5330882352941176,0.34299516908212563,0.5,0.18311773303736129,0.028764897074756268,0.5992647058823529,0.5220588235294118,0,no_major_failure_flag
label_policy_ablation,EMG,feature-only,valence,discard_midpoint,balanced_sampler_ce,5,1,256,0.506728651822853,0.5067646158555249,0.5078125,0.3452685421994885,0.5,0.1614601096233645,0.0067646158555249025,0.51953125,0.52734375,0,weak_signal_near_chance
label_policy_ablation,EMG,feature-only,valence,discard_midpoint,balanced_sampler_ce,6,1,246,0.5128712871287129,0.5315041322314049,0.5284552845528455,0.33692722371967654,0.5,0.17594406340903634,0.03150413223140491,0.6869918699186992,0.508130081300813,0,no_major_failure_flag
label_policy_ablation,EMG,feature-only,valence,discard_midpoint,ce_class_weighted,1,1,301,0.46796288113124174,0.4685430463576159,0.4684385382059801,0.33407079646017696,0.5,0.13389208467106478,-0.0314569536423841,0.53156146179402,0.5016611295681063,0,weak_signal_near_chance
label_policy_ablation,EMG,feature-only,valence,discard_midpoint,ce_class_weighted,2,1,292,0.5308164150921267,0.5309684684684685,0.5308219178082192,0.33636363636363636,0.5,0.19445277872849037,0.030968468468468457,0.5102739726027398,0.5068493150684932,0,no_major_failure_flag
label_policy_ablation,EMG,feature-only,valence,discard_midpoint,ce_class_weighted,3,1,300,0.5080266401900958,0.5080289040545966,0.51,0.3464052287581699,0.5,0.16162141143192588,0.008028904054596553,0.5333333333333333,0.53,0,weak_signal_near_chance
label_policy_ablation,EMG,feature-only,valence,discard_midpoint,ce_class_weighted,4,1,272,0.4943483275663207,0.49452871072589377,0.4963235294117647,0.34299516908212563,0.5,0.15135315848419506,-0.005471289274106228,0.5404411764705882,0.5220588235294118,0,weak_signal_near_chance
label_policy_ablation,EMG,feature-only,valence,discard_midpoint,ce_class_weighted,5,1,256,0.5038381125337648,0.5047750229568412,0.50390625,0.3452685421994885,0.5,0.15856957033427627,0.0047750229568411795,0.515625,0.52734375,0,weak_signal_near_chance
label_policy_ablation,EMG,feature-only,valence,discard_midpoint,ce_class_weighted,6,1,246,0.5208988764044945,0.5259173553719009,0.524390243902439,0.33692722371967654,0.5,0.18397165268481797,0.025917355371900874,0.5934959349593496,0.508130081300813,0,no_major_failure_flag
label_policy_ablation,EMG,feature-only,valence,midpoint_as_high,balanced_sampler_ce,1,1,352,0.47110893352931577,0.471450693552107,0.4772727272727273,0.36347197106690776,0.5,0.107636962462408,-0.028549306447892997,0.5369318181818182,0.5710227272727273,0,weak_signal_near_chance
label_policy_ablation,EMG,feature-only,valence,midpoint_as_high,balanced_sampler_ce,2,1,352,0.5278336686787392,0.5280869104398516,0.5454545454545454,0.3669064748201439,0.5,0.16092719385859527,0.028086910439851565,0.6136363636363636,0.5795454545454546,0,no_major_failure_flag
label_policy_ablation,EMG,feature-only,valence,midpoint_as_high,balanced_sampler_ce,3,1,352,0.5257392825896763,0.5280158650129407,0.5625,0.3747779751332149,0.5,0.15096130745646136,0.028015865012940733,0.6789772727272727,0.5994318181818182,0,no_major_failure_flag
label_policy_ablation,EMG,feature-only,valence,midpoint_as_high,balanced_sampler_ce,4,1,320,0.4802551759226644,0.5072874493927125,0.48125,0.37254901960784315,0.5,0.10770615631482128,0.0072874493927125306,0.6375,0.59375,0,weak_signal_near_chance
label_policy_ablation,EMG,feature-only,valence,midpoint_as_high,balanced_sampler_ce,5,1,320,0.5405049658968529,0.5474895136841231,0.55,0.3834296724470135,0.5,0.15707529344983945,0.04748951368412313,0.521875,0.621875,0,no_major_failure_flag
label_policy_ablation,EMG,feature-only,valence,midpoint_as_high,balanced_sampler_ce,6,1,320,0.40923076923076923,0.5218239960131235,0.4375,0.3834296724470135,0.5,0.02580109678375575,0.02182399601312346,0.840625,0.621875,0,prediction_skew
label_policy_ablation,EMG,feature-only,valence,midpoint_as_high,ce_class_weighted,1,1,352,0.475222816399287,0.47804026226483476,0.4772727272727273,0.36347197106690776,0.5,0.11175084533237922,-0.02195973773516524,0.5085227272727273,0.5710227272727273,0,weak_signal_near_chance
label_policy_ablation,EMG,feature-only,valence,midpoint_as_high,ce_class_weighted,2,1,352,0.5223417660172531,0.5316640169581346,0.5227272727272727,0.3669064748201439,0.5,0.15543529119710925,0.03166401695813459,0.5511363636363636,0.5795454545454546,0,no_major_failure_flag
label_policy_ablation,EMG,feature-only,valence,midpoint_as_high,ce_class_weighted,3,1,352,0.5103989201912711,0.5124701690699472,0.5198863636363636,0.3747779751332149,0.5,0.13562094505805616,0.012470169069947246,0.5397727272727273,0.5994318181818182,0,weak_signal_near_chance
label_policy_ablation,EMG,feature-only,valence,midpoint_as_high,ce_class_weighted,4,1,320,0.476010101010101,0.4793522267206478,0.48125,0.37254901960784315,0.5,0.10346108140225785,-0.02064777327935219,0.50625,0.59375,0,weak_signal_near_chance
label_policy_ablation,EMG,feature-only,valence,midpoint_as_high,ce_class_weighted,5,1,320,0.5486505831333417,0.5483201129615017,0.58125,0.3834296724470135,0.5,0.16522091068632822,0.04832011296150174,0.646875,0.621875,0,no_major_failure_flag
label_policy_ablation,EMG,feature-only,valence,midpoint_as_high,ce_class_weighted,6,1,320,0.5511921458625526,0.5710577681797416,0.553125,0.3834296724470135,0.5,0.16776247341553913,0.07105776817974163,0.55625,0.621875,0,no_major_failure_flag
label_policy_ablation,EMG,feature-only,valence,midpoint_as_low,balanced_sampler_ce,1,1,352,0.4713090971155487,0.475973597359736,0.5,0.36462093862815886,0.5,0.10668815848738983,-0.02402640264026401,0.6590909090909091,0.5738636363636364,0,weak_signal_near_chance
label_policy_ablation,EMG,feature-only,valence,midpoint_as_low,balanced_sampler_ce,2,1,352,0.5087493290391841,0.5093482905982906,0.5198863636363636,0.37142857142857144,0.5,0.1373207576106127,0.009348290598290565,0.5596590909090909,0.5909090909090909,0,weak_signal_near_chance
label_policy_ablation,EMG,feature-only,valence,midpoint_as_low,balanced_sampler_ce,3,1,352,0.4668524173234086,0.47898132759800566,0.46875,0.3541284403669725,0.5,0.1127239769564361,-0.021018672401994343,0.6079545454545454,0.5482954545454546,0,weak_signal_near_chance
label_policy_ablation,EMG,feature-only,valence,midpoint_as_low,balanced_sampler_ce,4,1,320,0.48621553884711777,0.49944611489159674,0.4875,0.35742971887550207,0.5,0.1287858199716157,-0.0005538851084032625,0.60625,0.55625,0,weak_signal_near_chance
label_policy_ablation,EMG,feature-only,valence,midpoint_as_low,balanced_sampler_ce,5,1,320,0.4680882454190477,0.47017017017017015,0.471875,0.36633663366336633,0.5,0.10175161175568137,-0.029829829829829846,0.50625,0.578125,0,weak_signal_near_chance
label_policy_ablation,EMG,feature-only,valence,midpoint_as_low,balanced_sampler_ce,6,1,320,0.4816974408811143,0.4922051282051282,0.484375,0.3786407766990291,0.5,0.1030566641820852,-0.007794871794871816,0.5375,0.609375,0,weak_signal_near_chance
label_policy_ablation,EMG,feature-only,valence,midpoint_as_low,ce_class_weighted,1,1,352,0.46647003400106507,0.4665676567656766,0.4744318181818182,0.36462093862815886,0.5,0.1018490953729062,-0.033432343234323425,0.5482954545454546,0.5738636363636364,0,weak_signal_near_chance
label_policy_ablation,EMG,feature-only,valence,midpoint_as_low,ce_class_weighted,2,1,352,0.518697901222365,0.5197649572649572,0.5284090909090909,0.37142857142857144,0.5,0.1472693297937936,0.019764957264957195,0.5511363636363636,0.5909090909090909,0,weak_signal_near_chance
label_policy_ablation,EMG,feature-only,valence,midpoint_as_low,ce_class_weighted,3,1,352,0.5157792523061984,0.5269006419656532,0.5170454545454546,0.3541284403669725,0.5,0.16165081193922587,0.026900641965653227,0.5994318181818182,0.5482954545454546,0,no_major_failure_flag
label_policy_ablation,EMG,feature-only,valence,midpoint_as_low,ce_class_weighted,4,1,320,0.48677828195900485,0.4894761829403387,0.4875,0.35742971887550207,0.5,0.1293485630835028,-0.010523817059661322,0.51875,0.55625,0,weak_signal_near_chance
label_policy_ablation,EMG,feature-only,valence,midpoint_as_low,ce_class_weighted,5,1,320,0.48424908424908425,0.498998998998999,0.484375,0.36633663366336633,0.5,0.11791245058571792,-0.0010010010010009784,0.59375,0.578125,0,weak_signal_near_chance
label_policy_ablation,EMG,feature-only,valence,midpoint_as_low,ce_class_weighted,6,1,320,0.5387387387387388,0.5417435897435898,0.55,0.3786407766990291,0.5,0.16009796203970966,0.041743589743589826,0.546875,0.609375,0,no_major_failure_flag
