source_group,source_name,modality,variant,task,label_policy,recipe,level,fold_id,n,default_macro_f1,default_balanced_accuracy,default_accuracy,default_pred_0,default_pred_1,best_threshold,best_macro_f1,best_balanced_accuracy,best_accuracy,best_pred_0,best_pred_1,threshold_one_class,macro_f1_gain,balanced_accuracy_gain
label_policy_ablation,idare_label_policy_ablation_emg_primary_predictions.csv,EMG,mainline_label_policy_ablation,valence,discard_midpoint,balanced_sampler_ce,fold,1,301,0.4619648836998824,0.47456953642384103,0.4750830564784053,197,104,0.4860920310020446,0.4804372842347525,0.4815673289183223,0.48172757475083056,165,136,False,0.018472400534870093,0.006997792494481292
label_policy_ablation,idare_label_policy_ablation_emg_primary_predictions.csv,EMG,mainline_label_policy_ablation,valence,discard_midpoint,balanced_sampler_ce,fold,2,292,0.4984942593638245,0.4993430930930931,0.5,160,132,0.49436838924884796,0.5205254515599343,0.5205518018018018,0.5205479452054794,146,146,False,0.022031192196109828,0.021208708708708723
label_policy_ablation,idare_label_policy_ablation_emg_primary_predictions.csv,EMG,mainline_label_policy_ablation,valence,discard_midpoint,balanced_sampler_ce,fold,3,300,0.47652125590441785,0.4793924795932022,0.4766666666666667,164,136,0.49,0.5119450882510251,0.5119764485481065,0.5133333333333333,143,157,False,0.03542383234660729,0.03258396895490434
label_policy_ablation,idare_label_policy_ablation_emg_primary_predictions.csv,EMG,mainline_label_policy_ablation,valence,discard_midpoint,balanced_sampler_ce,fold,4,272,0.5261129021194869,0.5287648970747563,0.5330882352941176,109,163,0.4995356142520904,0.5261129021194869,0.5287648970747563,0.5330882352941176,109,163,False,0.0,0.0
label_policy_ablation,idare_label_policy_ablation_emg_primary_predictions.csv,EMG,mainline_label_policy_ablation,valence,discard_midpoint,balanced_sampler_ce,fold,5,256,0.506728651822853,0.5067646158555249,0.5078125,123,133,0.49,0.5195195195195195,0.5242730333639425,0.53125,95,161,False,0.012790867696666486,0.017508417508417584
label_policy_ablation,idare_label_policy_ablation_emg_primary_predictions.csv,EMG,mainline_label_policy_ablation,valence,discard_midpoint,balanced_sampler_ce,fold,6,246,0.5128712871287129,0.5315041322314049,0.5284552845528455,169,77,0.4877083599567413,0.5772078265468006,0.5772561983471074,0.5772357723577236,123,123,False,0.0643365394180877,0.04575206611570248
label_policy_ablation,idare_label_policy_ablation_emg_primary_predictions.csv,EMG,mainline_label_policy_ablation,valence,discard_midpoint,ce_class_weighted,fold,1,301,0.46796288113124174,0.4685430463576159,0.4684385382059801,141,160,0.48000000000000004,0.48726914111529496,0.49543046357615894,0.4950166112956811,113,188,False,0.01930625998405322,0.02688741721854304
label_policy_ablation,idare_label_policy_ablation_emg_primary_predictions.csv,EMG,mainline_label_policy_ablation,valence,discard_midpoint,ce_class_weighted,fold,2,292,0.5308164150921267,0.5309684684684685,0.5308219178082192,143,149,0.5023939907550812,0.5342247243725076,0.534253003003003,0.5342465753424658,146,146,False,0.003408309280380828,0.003284534534534589
label_policy_ablation,idare_label_policy_ablation_emg_primary_predictions.csv,EMG,mainline_label_policy_ablation,valence,discard_midpoint,ce_class_weighted,fold,3,300,0.5080266401900958,0.5080289040545966,0.51,140,160,0.49,0.5289244913749943,0.5327177840224809,0.54,113,187,False,0.020897851184898508,0.02468887996788438
label_policy_ablation,idare_label_policy_ablation_emg_primary_predictions.csv,EMG,mainline_label_policy_ablation,valence,discard_midpoint,ce_class_weighted,fold,4,272,0.4943483275663207,0.49452871072589377,0.4963235294117647,125,147,0.52,0.5439414386782808,0.5529252437703142,0.5477941176470589,167,105,False,0.04959311111196013,0.058396533044420385
label_policy_ablation,idare_label_policy_ablation_emg_primary_predictions.csv,EMG,mainline_label_policy_ablation,valence,discard_midpoint,ce_class_weighted,fold,5,256,0.5038381125337648,0.5047750229568412,0.50390625,132,124,0.5041503012180328,0.5075419847328244,0.5106213651668197,0.5078125,141,115,False,0.0037038721990596546,0.005846342209978483
label_policy_ablation,idare_label_policy_ablation_emg_primary_predictions.csv,EMG,mainline_label_policy_ablation,valence,discard_midpoint,ce_class_weighted,fold,6,246,0.5208988764044945,0.5259173553719009,0.524390243902439,146,100,0.4969049245119095,0.5602489406779662,0.5617851239669421,0.5609756097560976,135,111,False,0.03935006427347165,0.03586776859504126
label_policy_ablation,idare_label_policy_ablation_emg_primary_predictions.csv,EMG,mainline_label_policy_ablation,valence,midpoint_as_high,balanced_sampler_ce,fold,1,352,0.47110893352931577,0.471450693552107,0.4772727272727273,163,189,0.5251033782958985,0.47394411955815463,0.49863266449210897,0.4772727272727273,229,123,False,0.0028351860288388653,0.027181970940001965
label_policy_ablation,idare_label_policy_ablation_emg_primary_predictions.csv,EMG,mainline_label_policy_ablation,valence,midpoint_as_high,balanced_sampler_ce,fold,2,352,0.5278336686787392,0.5280869104398516,0.5454545454545454,136,216,0.5111350536346435,0.5375570663776399,0.5382882882882883,0.5454545454545454,158,194,False,0.009723397698900738,0.010201377848436777
label_policy_ablation,idare_label_policy_ablation_emg_primary_predictions.csv,EMG,mainline_label_policy_ablation,valence,midpoint_as_high,balanced_sampler_ce,fold,3,352,0.5257392825896763,0.5280158650129407,0.5625,113,239,0.49,0.5380948555207413,0.54225068064939,0.5823863636363636,102,250,False,0.01235557293106504,0.014234815636449238
label_policy_ablation,idare_label_policy_ablation_emg_primary_predictions.csv,EMG,mainline_label_policy_ablation,valence,midpoint_as_high,balanced_sampler_ce,fold,4,320,0.4802551759226644,0.5072874493927125,0.48125,204,116,0.44,0.5230795435189917,0.5271255060728746,0.5625,98,222,False,0.04282436759632724,0.01983805668016203
label_policy_ablation,idare_label_policy_ablation_emg_primary_predictions.csv,EMG,mainline_label_policy_ablation,valence,midpoint_as_high,balanced_sampler_ce,fold,5,320,0.5405049658968529,0.5474895136841231,0.55,153,167,0.49,0.5546118600847294,0.5569791104281739,0.571875,136,184,False,0.014106894187876473,0.00948959674405081
label_policy_ablation,idare_label_policy_ablation_emg_primary_predictions.csv,EMG,mainline_label_policy_ablation,valence,midpoint_as_high,balanced_sampler_ce,fold,6,320,0.40923076923076923,0.5218239960131235,0.4375,269,51,0.44,0.5561095251497727,0.560945221977657,0.56875,145,175,False,0.1468787559190035,0.03912122596453349
label_policy_ablation,idare_label_policy_ablation_emg_primary_predictions.csv,EMG,mainline_label_policy_ablation,valence,midpoint_as_high,ce_class_weighted,fold,1,352,0.475222816399287,0.47804026226483476,0.4772727272727273,179,173,0.4619563728570938,0.49210660329315903,0.4955685150406906,0.5170454545454546,123,229,False,0.016883786893872044,0.017528252775855846
label_policy_ablation,idare_label_policy_ablation_emg_primary_predictions.csv,EMG,mainline_label_policy_ablation,valence,midpoint_as_high,ce_class_weighted,fold,2,352,0.5223417660172531,0.5316640169581346,0.5227272727272727,194,158,0.49929543584585184,0.5223417660172531,0.5316640169581346,0.5227272727272727,194,158,False,0.0,0.0
label_policy_ablation,idare_label_policy_ablation_emg_primary_predictions.csv,EMG,mainline_label_policy_ablation,valence,midpoint_as_high,ce_class_weighted,fold,3,352,0.5103989201912711,0.5124701690699472,0.5198863636363636,162,190,0.46,0.5367537669273317,0.5518133844240529,0.6079545454545454,73,279,False,0.02635484673606059,0.039343215354105676
label_policy_ablation,idare_label_policy_ablation_emg_primary_predictions.csv,EMG,mainline_label_policy_ablation,valence,midpoint_as_high,ce_class_weighted,fold,4,320,0.476010101010101,0.4793522267206478,0.48125,158,162,0.46,0.534863836518319,0.5388663967611336,0.575,96,224,False,0.05885373550821804,0.05951417004048576
label_policy_ablation,idare_label_policy_ablation_emg_primary_predictions.csv,EMG,mainline_label_policy_ablation,valence,midpoint_as_high,ce_class_weighted,fold,5,320,0.5486505831333417,0.5483201129615017,0.58125,113,207,0.5246056497097016,0.5570869040256796,0.5760828938078824,0.559375,176,144,False,0.008436320892337923,0.02776278084638062
label_policy_ablation,idare_label_policy_ablation_emg_primary_predictions.csv,EMG,mainline_label_policy_ablation,valence,midpoint_as_high,ce_class_weighted,fold,6,320,0.5511921458625526,0.5710577681797416,0.553125,178,142,0.48887982964515686,0.5527314902011321,0.5631255450807757,0.559375,160,160,False,0.0015393443385794958,-0.007932223098965907
label_policy_ablation,idare_label_policy_ablation_emg_primary_predictions.csv,EMG,mainline_label_policy_ablation,valence,midpoint_as_low,balanced_sampler_ce,fold,1,352,0.4713090971155487,0.475973597359736,0.5,232,120,0.48000000000000004,0.478594497462422,0.48267326732673266,0.48011363636363635,169,183,False,0.007285400346873305,0.006699669966996669
label_policy_ablation,idare_label_policy_ablation_emg_primary_predictions.csv,EMG,mainline_label_policy_ablation,valence,midpoint_as_low,balanced_sampler_ce,fold,2,352,0.5087493290391841,0.5093482905982906,0.5198863636363636,197,155,0.515741902589798,0.5285991189427313,0.5331196581196581,0.5681818181818182,246,106,False,0.019849789903547133,0.023771367521367548
label_policy_ablation,idare_label_policy_ablation_emg_primary_predictions.csv,EMG,mainline_label_policy_ablation,valence,midpoint_as_low,balanced_sampler_ce,fold,3,352,0.4668524173234086,0.47898132759800566,0.46875,138,214,0.5295789837837219,0.5236963696369636,0.5247173070029654,0.5340909090909091,211,141,False,0.056843952313555046,0.045735979404959715
label_policy_ablation,idare_label_policy_ablation_emg_primary_predictions.csv,EMG,mainline_label_policy_ablation,valence,midpoint_as_low,balanced_sampler_ce,fold,4,320,0.48621553884711777,0.49944611489159674,0.4875,126,194,0.51,0.49248120300751885,0.4943820224719101,0.49375,158,162,False,0.006265664160401085,-0.005064092419686639
label_policy_ablation,idare_label_policy_ablation_emg_primary_predictions.csv,EMG,mainline_label_policy_ablation,valence,midpoint_as_low,balanced_sampler_ce,fold,5,320,0.4680882454190477,0.47017017017017015,0.471875,162,158,0.499578982591629,0.4749201670351265,0.47757757757757757,0.478125,160,160,False,0.006831921616078818,0.007407407407407418
label_policy_ablation,idare_label_policy_ablation_emg_primary_predictions.csv,EMG,mainline_label_policy_ablation,valence,midpoint_as_low,balanced_sampler_ce,fold,6,320,0.4816974408811143,0.4922051282051282,0.484375,148,172,0.5111628413200379,0.526100233885876,0.5262564102564102,0.546875,192,128,False,0.04440279300476169,0.03405128205128205
label_policy_ablation,idare_label_policy_ablation_emg_primary_predictions.csv,EMG,mainline_label_policy_ablation,valence,midpoint_as_low,ce_class_weighted,fold,1,352,0.46647003400106507,0.4665676567656766,0.4744318181818182,193,159,0.48000000000000004,0.4852928108060073,0.5013531353135314,0.48579545454545453,139,213,False,0.01882277680494221,0.03478547854785485
label_policy_ablation,idare_label_policy_ablation_emg_primary_predictions.csv,EMG,mainline_label_policy_ablation,valence,midpoint_as_low,ce_class_weighted,fold,2,352,0.518697901222365,0.5197649572649572,0.5284090909090909,194,158,0.5176503241062165,0.5410044052863436,0.5448717948717949,0.5795454545454546,246,106,False,0.022306504063978605,0.02510683760683774
label_policy_ablation,idare_label_policy_ablation_emg_primary_predictions.csv,EMG,mainline_label_policy_ablation,valence,midpoint_as_low,ce_class_weighted,fold,3,352,0.5157792523061984,0.5269006419656532,0.5170454545454546,141,211,0.49999749660491943,0.5157792523061984,0.5269006419656532,0.5170454545454546,141,211,False,0.0,0.0
label_policy_ablation,idare_label_policy_ablation_emg_primary_predictions.csv,EMG,mainline_label_policy_ablation,valence,midpoint_as_low,ce_class_weighted,fold,4,320,0.48677828195900485,0.4894761829403387,0.4875,154,166,0.52,0.5194610170867324,0.5223136572242444,0.5375,204,116,False,0.03268273512772757,0.03283747428390571
label_policy_ablation,idare_label_policy_ablation_emg_primary_predictions.csv,EMG,mainline_label_policy_ablation,valence,midpoint_as_low,ce_class_weighted,fold,5,320,0.48424908424908425,0.498998998998999,0.484375,130,190,0.512119472026825,0.4937853107344633,0.4967967967967968,0.496875,160,160,False,0.009536226485379051,-0.0022022022022022414
label_policy_ablation,idare_label_policy_ablation_emg_primary_predictions.csv,EMG,mainline_label_policy_ablation,valence,midpoint_as_low,ce_class_weighted,fold,6,320,0.5387387387387388,0.5417435897435898,0.55,175,145,0.5005979627370835,0.5414783715267688,0.5443076923076924,0.553125,176,144,False,0.002739632788030022,0.002564102564102555
