subject_id,modality,task,label_policy,n,correct,errors,accuracy,error_rate,n_sources,n_recipes,n_folds,variants,recipes,hard_subject_flag
28,EEG,arousal,midpoint_as_high,192,118,74,0.6145833333333334,0.38541666666666663,3,2,1,"bsl_stats,mainline_label_policy_ablation,stim_bsl_only","balanced_sampler_ce,ce_class_weighted",False
16,EMG,valence,discard_midpoint,52,32,20,0.6153846153846154,0.3846153846153846,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
24,EMG,valence,discard_midpoint,42,26,16,0.6190476190476191,0.38095238095238093,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
37,EEG,valence,discard_midpoint,42,26,16,0.6190476190476191,0.38095238095238093,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
49,EEG,valence,discard_midpoint,42,26,16,0.6190476190476191,0.38095238095238093,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
33,EEG,valence,midpoint_as_high,192,119,73,0.6197916666666666,0.38020833333333337,3,2,1,"bsl_stats,mainline_label_policy_ablation,stim_bsl_only","balanced_sampler_ce,ce_class_weighted",False
32,EEG,valence,discard_midpoint,50,31,19,0.62,0.38,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
24,EMG,valence,midpoint_as_high,192,120,72,0.625,0.375,3,2,1,"bsl_stats,feature_only,mainline_label_policy_ablation","balanced_sampler_ce,ce_class_weighted",False
31,EMG,valence,midpoint_as_high,192,120,72,0.625,0.375,3,2,1,"bsl_stats,feature_only,mainline_label_policy_ablation","balanced_sampler_ce,ce_class_weighted",False
16,EMG,valence,midpoint_as_low,64,40,24,0.625,0.375,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
17,EMG,valence,midpoint_as_low,64,40,24,0.625,0.375,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
32,EEG,arousal,midpoint_as_low,64,40,24,0.625,0.375,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
40,EMG,arousal,midpoint_as_low,64,40,24,0.625,0.375,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
44,EEG,arousal,midpoint_as_low,64,40,24,0.625,0.375,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
50,EEG,arousal,midpoint_as_low,64,40,24,0.625,0.375,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
54,EEG,arousal,midpoint_as_low,64,40,24,0.625,0.375,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
62,EEG,arousal,midpoint_as_low,64,40,24,0.625,0.375,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
64,EMG,arousal,midpoint_as_low,64,40,24,0.625,0.375,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
53,EEG,valence,discard_midpoint,56,35,21,0.625,0.375,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
25,EEG,arousal,discard_midpoint,62,39,23,0.6290322580645161,0.3709677419354839,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
9,EMG,arousal,discard_midpoint,54,34,20,0.6296296296296297,0.37037037037037035,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
17,EMG,valence,discard_midpoint,54,34,20,0.6296296296296297,0.37037037037037035,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
58,EEG,valence,discard_midpoint,54,34,20,0.6296296296296297,0.37037037037037035,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
13,EMG,arousal,midpoint_as_high,192,121,71,0.6302083333333334,0.36979166666666663,3,2,1,"bsl_stats,feature_only,mainline_label_policy_ablation","balanced_sampler_ce,ce_class_weighted",False
18,EMG,valence,midpoint_as_high,192,121,71,0.6302083333333334,0.36979166666666663,3,2,1,"bsl_stats,feature_only,mainline_label_policy_ablation","balanced_sampler_ce,ce_class_weighted",False
26,EMG,valence,midpoint_as_high,192,121,71,0.6302083333333334,0.36979166666666663,3,2,1,"bsl_stats,feature_only,mainline_label_policy_ablation","balanced_sampler_ce,ce_class_weighted",False
30,EMG,valence,midpoint_as_high,192,121,71,0.6302083333333334,0.36979166666666663,3,2,1,"bsl_stats,feature_only,mainline_label_policy_ablation","balanced_sampler_ce,ce_class_weighted",False
39,EMG,arousal,midpoint_as_high,192,121,71,0.6302083333333334,0.36979166666666663,3,2,1,"bsl_stats,feature_only,mainline_label_policy_ablation","balanced_sampler_ce,ce_class_weighted",False
13,EMG,arousal,discard_midpoint,60,38,22,0.6333333333333333,0.3666666666666667,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
50,EMG,valence,discard_midpoint,60,38,22,0.6333333333333333,0.3666666666666667,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
33,EEG,arousal,midpoint_as_high,192,122,70,0.6354166666666666,0.36458333333333337,3,2,1,"bsl_stats,mainline_label_policy_ablation,stim_bsl_only","balanced_sampler_ce,ce_class_weighted",False
46,EEG,valence,discard_midpoint,58,37,21,0.6379310344827587,0.3620689655172413,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
12,EEG,valence,midpoint_as_high,192,123,69,0.640625,0.359375,3,2,1,"bsl_stats,mainline_label_policy_ablation,stim_bsl_only","balanced_sampler_ce,ce_class_weighted",False
40,EMG,arousal,midpoint_as_high,192,123,69,0.640625,0.359375,3,2,1,"bsl_stats,feature_only,mainline_label_policy_ablation","balanced_sampler_ce,ce_class_weighted",False
9,EEG,arousal,midpoint_as_low,64,41,23,0.640625,0.359375,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
13,EEG,arousal,midpoint_as_low,64,41,23,0.640625,0.359375,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
18,EMG,arousal,midpoint_as_low,64,41,23,0.640625,0.359375,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
23,EMG,valence,midpoint_as_low,64,41,23,0.640625,0.359375,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
39,EMG,arousal,midpoint_as_low,64,41,23,0.640625,0.359375,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
41,EEG,arousal,midpoint_as_low,64,41,23,0.640625,0.359375,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
42,EMG,arousal,midpoint_as_low,64,41,23,0.640625,0.359375,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
65,EEG,valence,midpoint_as_low,64,41,23,0.640625,0.359375,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
36,EMG,valence,discard_midpoint,56,36,20,0.6428571428571429,0.3571428571428571,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
64,EMG,valence,discard_midpoint,42,27,15,0.6428571428571429,0.3571428571428571,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
17,EMG,arousal,discard_midpoint,62,40,22,0.6451612903225806,0.3548387096774194,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
26,EMG,valence,discard_midpoint,54,35,19,0.6481481481481481,0.35185185185185186,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
64,EMG,arousal,discard_midpoint,54,35,19,0.6481481481481481,0.35185185185185186,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
30,EMG,arousal,discard_midpoint,60,39,21,0.65,0.35,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
40,EMG,arousal,discard_midpoint,60,39,21,0.65,0.35,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
49,EEG,arousal,midpoint_as_high,192,125,67,0.6510416666666666,0.34895833333333337,3,2,1,"bsl_stats,mainline_label_policy_ablation,stim_bsl_only","balanced_sampler_ce,ce_class_weighted",False
23,EMG,valence,discard_midpoint,52,34,18,0.6538461538461539,0.34615384615384615,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
2,EEG,valence,discard_midpoint,58,38,20,0.6551724137931034,0.3448275862068966,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
31,EMG,valence,discard_midpoint,58,38,20,0.6551724137931034,0.3448275862068966,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
9,EEG,arousal,midpoint_as_high,192,126,66,0.65625,0.34375,3,2,1,"bsl_stats,mainline_label_policy_ablation,stim_bsl_only","balanced_sampler_ce,ce_class_weighted",False
60,EMG,valence,midpoint_as_high,192,126,66,0.65625,0.34375,3,2,1,"bsl_stats,feature_only,mainline_label_policy_ablation","balanced_sampler_ce,ce_class_weighted",False
9,EMG,arousal,midpoint_as_low,64,42,22,0.65625,0.34375,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
38,EMG,valence,midpoint_as_low,64,42,22,0.65625,0.34375,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
48,EMG,arousal,midpoint_as_low,64,42,22,0.65625,0.34375,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
53,EMG,arousal,midpoint_as_low,64,42,22,0.65625,0.34375,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
61,EEG,arousal,discard_midpoint,62,41,21,0.6612903225806451,0.33870967741935487,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
55,EEG,arousal,midpoint_as_high,192,127,65,0.6614583333333334,0.33854166666666663,3,2,1,"bsl_stats,mainline_label_policy_ablation,stim_bsl_only","balanced_sampler_ce,ce_class_weighted",False
41,EEG,valence,midpoint_as_high,192,128,64,0.6666666666666666,0.33333333333333337,3,2,1,"bsl_stats,mainline_label_policy_ablation,stim_bsl_only","balanced_sampler_ce,ce_class_weighted",False
18,EMG,arousal,discard_midpoint,60,40,20,0.6666666666666666,0.33333333333333337,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
53,EMG,arousal,discard_midpoint,54,36,18,0.6666666666666666,0.33333333333333337,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
22,EMG,valence,discard_midpoint,42,28,14,0.6666666666666666,0.33333333333333337,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
33,EEG,arousal,midpoint_as_low,64,43,21,0.671875,0.328125,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
34,EEG,arousal,discard_midpoint,58,39,19,0.6724137931034483,0.3275862068965517,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
50,EMG,arousal,discard_midpoint,58,39,19,0.6724137931034483,0.3275862068965517,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
62,EMG,valence,discard_midpoint,58,39,19,0.6724137931034483,0.3275862068965517,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
32,EEG,arousal,midpoint_as_high,192,131,61,0.6822916666666666,0.31770833333333337,3,2,1,"bsl_stats,mainline_label_policy_ablation,stim_bsl_only","balanced_sampler_ce,ce_class_weighted",False
13,EEG,arousal,discard_midpoint,60,41,19,0.6833333333333333,0.31666666666666665,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
64,EMG,valence,midpoint_as_high,192,132,60,0.6875,0.3125,3,2,1,"bsl_stats,feature_only,mainline_label_policy_ablation","balanced_sampler_ce,ce_class_weighted",False
3,EMG,arousal,midpoint_as_low,64,44,20,0.6875,0.3125,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
26,EMG,valence,midpoint_as_low,64,44,20,0.6875,0.3125,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
39,EMG,arousal,discard_midpoint,62,43,19,0.6935483870967742,0.30645161290322576,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
61,EMG,arousal,discard_midpoint,62,43,19,0.6935483870967742,0.30645161290322576,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
26,EEG,arousal,discard_midpoint,60,42,18,0.7,0.30000000000000004,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
18,EMG,arousal,midpoint_as_high,192,135,57,0.703125,0.296875,3,2,1,"bsl_stats,feature_only,mainline_label_policy_ablation","balanced_sampler_ce,ce_class_weighted",False
7,EMG,arousal,midpoint_as_low,64,45,19,0.703125,0.296875,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
30,EMG,arousal,midpoint_as_low,64,45,19,0.703125,0.296875,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
20,EMG,valence,discard_midpoint,54,38,16,0.7037037037037037,0.2962962962962963,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
32,EEG,arousal,discard_midpoint,56,40,16,0.7142857142857143,0.2857142857142857,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
61,EEG,arousal,midpoint_as_low,64,47,17,0.734375,0.265625,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
49,EMG,arousal,midpoint_as_high,192,145,47,0.7552083333333334,0.24479166666666663,3,2,1,"bsl_stats,feature_only,mainline_label_policy_ablation","balanced_sampler_ce,ce_class_weighted",False
7,EMG,arousal,midpoint_as_high,192,147,45,0.765625,0.234375,3,2,1,"bsl_stats,feature_only,mainline_label_policy_ablation","balanced_sampler_ce,ce_class_weighted",False
55,EEG,arousal,discard_midpoint,58,45,13,0.7758620689655172,0.22413793103448276,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
55,EEG,arousal,midpoint_as_low,64,50,14,0.78125,0.21875,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
61,EMG,arousal,midpoint_as_low,64,50,14,0.78125,0.21875,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
33,EMG,arousal,discard_midpoint,48,38,10,0.7916666666666666,0.20833333333333337,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
55,EMG,arousal,discard_midpoint,58,46,12,0.7931034482758621,0.2068965517241379,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
33,EMG,arousal,midpoint_as_low,64,51,13,0.796875,0.203125,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
49,EEG,arousal,midpoint_as_low,64,51,13,0.796875,0.203125,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
6,EMG,arousal,midpoint_as_high,192,155,37,0.8072916666666666,0.19270833333333337,3,2,1,"bsl_stats,feature_only,mainline_label_policy_ablation","balanced_sampler_ce,ce_class_weighted",False
3,EEG,arousal,midpoint_as_high,192,156,36,0.8125,0.1875,3,2,1,"bsl_stats,mainline_label_policy_ablation,stim_bsl_only","balanced_sampler_ce,ce_class_weighted",False
55,EMG,arousal,midpoint_as_high,192,156,36,0.8125,0.1875,3,2,1,"bsl_stats,feature_only,mainline_label_policy_ablation","balanced_sampler_ce,ce_class_weighted",False
49,EMG,arousal,midpoint_as_low,64,52,12,0.8125,0.1875,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
49,EMG,arousal,discard_midpoint,56,46,10,0.8214285714285714,0.1785714285714286,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
49,EEG,arousal,discard_midpoint,56,49,7,0.875,0.125,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
6,EMG,arousal,discard_midpoint,64,58,6,0.90625,0.09375,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
6,EMG,arousal,midpoint_as_low,64,58,6,0.90625,0.09375,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
3,EEG,arousal,midpoint_as_low,64,60,4,0.9375,0.0625,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
3,EEG,arousal,discard_midpoint,54,52,2,0.9629629629629629,0.03703703703703709,1,2,1,mainline_label_policy_ablation,"balanced_sampler_ce,ce_class_weighted",False
