subject_col,stimulus_id,eeg_file,eeg_begin_raw,energy_ratio_gt_40hz,energy_ratio_45_64hz,energy_ratio_gt_64hz,line_50hz_energy_ratio,line_100hz_energy_ratio,stride_vs_poly_z_nrmse,stride_vs_poly_z_corr,status
sbj_P_05,Yarn_1,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_05.mat,360694.0,0.00395978909253965,0.002197040268677341,0.0007715576218033943,0.0003213399394675313,1.1918765928560593e-05,0.020045641978157693,0.9997990861188416,passed
sbj_P_05,9331,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_05.mat,369689.0,0.0038692958003945844,0.002233090764405307,0.0005712019023982619,0.00022616926879017628,8.914148440820985e-06,0.026104716417396836,0.9996592718903827,passed
sbj_P_05,Beach_1,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_05.mat,378053.0,0.0028130077145376515,0.001823749799433346,0.0002648276673307987,0.00014488643610346613,3.414176886590989e-06,0.016020742648437655,0.9998716679024964,passed
sbj_P_05,2491,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_05.mat,386697.0,0.0026969108513824496,0.0016881251462367148,0.0003084717282434626,0.0001438279403589983,4.646282106545528e-06,0.012297139562021575,0.9999243901792961,passed
sbj_P_05,9360,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_05.mat,394301.0,0.002101250153056149,0.0013038332124655225,0.00019401538560725047,0.00015970676346308764,2.6449221625629927e-06,0.014674266905610972,0.9998923329453917,passed
sbj_P_05,Lake_3,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_05.mat,402186.0,0.003984122925451552,0.002201600235596041,0.0006560676313257407,0.0002191213524403515,9.2330102980472e-06,0.029780712599612666,0.9995565545785287,passed
sbj_P_05,3170,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_05.mat,411501.0,0.0029003181708989775,0.001689501658489768,0.0003126267831747126,0.0002176602512795875,4.440869309301349e-06,0.01713653251297644,0.9998531696267157,passed
sbj_P_05,8080,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_05.mat,419207.0,0.003951754609786139,0.002562872552826774,0.00028557861750725164,0.00018991865365875003,3.205345190366249e-06,0.023871281100975836,0.9997150809692981,passed
sbj_P_05,Snow_1,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_05.mat,429236.0,0.00452473682341977,0.0023593259362720324,0.0011410172764081275,0.0002405027594884623,1.8704718153175185e-05,0.029326276687862834,0.9995699847478123,passed
sbj_P_05,4220,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_05.mat,437567.0,0.004038625163369054,0.0020330148841067497,0.0010333712255620742,0.00023129731728809556,1.6456508399812158e-05,0.027502646330158607,0.9996218022224188,passed
sbj_P_05,5760,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_05.mat,447555.0,0.00490310523154035,0.0025895108865322735,0.001052656052253545,0.00025807062026320413,1.5777706077773565e-05,0.02070987005893434,0.9997855506410709,passed
sbj_P_05,3063,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_05.mat,455418.0,0.0028216495815727672,0.0017816869790963578,0.00014287839328571848,0.00019653507291863181,1.2751874281118187e-06,0.010581381722247115,0.9999440171804237,passed
