path,extension,size_bytes,size_mb,kind,columns,sample_rows,estimated_rows,object_type,dict_keys,shape,dtype,list_len,first_type,npz_keys,npz_shapes,npz_dtypes
docs/idare_label_semantics_alternative_pairwise_feature_patch_archive_closeout_objective.json,.json,2538,0.0024,json,,,,dict,"[""status"", ""created_utc"", ""source_review"", ""source_archive_rethink_report"", ""accepted_diagnosis"", ""accepted_decision"", ""scientific_question"", ""selected_primary_patch"", ""selected_formulation"", ""authorized_scope"", ""training_authorized"", ""confirmation_authorized"", ""model_search_authorized"", ""supcon_dg_authorized"", ""fusion_authorized"", ""final_loso_claim_authorized"", ""archive_feature_patch_branch"", ""archive_entire_pairwise_formulation"", ""scope"", ""manifest_seed"", ""stop_criteria"", ""next_option_policy"", ""expected_outputs"", ""next_allowed_step"", ""blocked""]",,,,,,,
docs/roca/eeg_gaussian10_arousal_test_oracle_subset_metrics_current.csv,.csv,2529,0.0024,csv,"[""augmentation_config"", ""target"", ""subset"", ""model"", ""n"", ""mae"", ""rmse"", ""pearson"", ""spearman"", ""balanced_accuracy"", ""macro_f1"", ""auroc"", ""dev_mae"", ""dev_rmse"", ""dev_pearson"", ""dev_spearman"", ""dev_sign_acc"", ""true_dev_mean"", ""true_dev_std"", ""pred_dev_mean"", ""pred_dev_std"", ""lift_vs_stimulus_mae"", ""lift_vs_stimulus_rmse"", ""lift_vs_stimulus_pearson"", ""lift_vs_stimulus_spearman"", ""lift_vs_stimulus_balanced_accuracy"", ""lift_vs_stimulus_macro_f1"", ""lift_vs_stimulus_auroc"", ""lift_vs_stimulus_dev_mae"", ""lift_vs_stimulus_dev_rmse"", ""lift_vs_stimulus_dev_pearson"", ""lift_vs_stimulus_dev_spearman"", ""lift_vs_stimulus_dev_sign_acc"", ""lift_vs_stimulus_true_dev_std"", ""lift_vs_stimulus_pred_dev_std""]",4.0,4.0,,,,,,,,,
docs/idare_subject_variability_supcon_dg_pair_sampler_spec.csv,.csv,2527,0.0024,csv,"[""component"", ""rule_id"", ""definition"", ""required"", ""diagnostic_reason"", ""failure_action""]",12.0,12.0,,,,,,,,,
docs/idare_subject_relative_representation_preprocessing_report.json,.json,2525,0.0024,json,,,,dict,"[""status"", ""created_or_updated_utc"", ""objective"", ""objective_json"", ""prior_report"", ""evidence_level"", ""formulation"", ""label_audit"", ""diagnosis"", ""best_candidate"", ""candidate_matrix_csv"", ""distribution_shift_summary_csv"", ""candidate_count"", ""shift_summary_rows"", ""recommended_next_objective"", ""not_authorized"", ""next_allowed_step""]",,,,,,,
docs/idare_subject_relative_preprocessing_candidate_matrix.csv,.csv,2517,0.0024,csv,"[""modality"", ""candidate"", ""description"", ""is_raw_baseline"", ""leakage_risk"", ""implementation_risk"", ""mean_domain_shift_mean_abs_z"", ""mean_val_class_separation"", ""mean_val_train_separation_ratio"", ""mean_val_balance_gap"", ""mean_shift_reduction_vs_raw"", ""mean_val_sep_gain_vs_raw"", ""diagnostic_score""]",10.0,10.0,,,,,,,,,
docs/roca/eeg_gaussian10_valence_test_oracle_subset_metrics_current.csv,.csv,2516,0.0024,csv,"[""augmentation_config"", ""target"", ""subset"", ""model"", ""n"", ""mae"", ""rmse"", ""pearson"", ""spearman"", ""balanced_accuracy"", ""macro_f1"", ""auroc"", ""dev_mae"", ""dev_rmse"", ""dev_pearson"", ""dev_spearman"", ""dev_sign_acc"", ""true_dev_mean"", ""true_dev_std"", ""pred_dev_mean"", ""pred_dev_std"", ""lift_vs_stimulus_mae"", ""lift_vs_stimulus_rmse"", ""lift_vs_stimulus_pearson"", ""lift_vs_stimulus_spearman"", ""lift_vs_stimulus_balanced_accuracy"", ""lift_vs_stimulus_macro_f1"", ""lift_vs_stimulus_auroc"", ""lift_vs_stimulus_dev_mae"", ""lift_vs_stimulus_dev_rmse"", ""lift_vs_stimulus_dev_pearson"", ""lift_vs_stimulus_dev_spearman"", ""lift_vs_stimulus_dev_sign_acc"", ""lift_vs_stimulus_true_dev_std"", ""lift_vs_stimulus_pred_dev_std""]",4.0,4.0,,,,,,,,,
docs/roca/idare_residual_physiology_feature_audit_current_subject_winloss.csv,.csv,2493,0.0024,csv,"[""target"", ""model"", ""subjects"", ""rmse_wins"", ""rmse_losses"", ""rmse_ties"", ""mean_delta_rmse_model_minus_stimulus"", ""median_delta_rmse_model_minus_stimulus"", ""worst_regression_delta_rmse"", ""best_gain_delta_rmse"", ""dev_rmse_wins"", ""dev_rmse_losses""]",16.0,16.0,,,,,,,,,
docs/roca/idare_subject_calibration_model_family_comparison_smoke_current_failure_subjects.csv,.csv,2480,0.0024,csv,"[""subject_id"", ""candidate_rmse"", ""candidate_lift_vs_stimulus_rmse"", ""locked_rmse"", ""locked_lift_vs_stimulus_rmse"", ""delta_rmse_candidate_minus_locked"", ""target"", ""best_candidate_model"", ""k_calibration"", ""locked_reference_model""]",16.0,16.0,,,,,,,,,
docs/roca/eeg_oracle_arch_ablation_arousal_raw_a0_a8_current_main_metrics.csv,.csv,2468,0.0024,csv,"[""arch_config"", ""augmentation_config"", ""target"", ""model"", ""n"", ""mae"", ""rmse"", ""pearson"", ""spearman"", ""balanced_accuracy"", ""macro_f1"", ""auroc"", ""dev_mae"", ""dev_rmse"", ""dev_pearson"", ""dev_spearman"", ""dev_sign_acc"", ""true_dev_mean"", ""true_dev_std"", ""pred_dev_mean"", ""pred_dev_std"", ""lift_vs_stimulus_mae"", ""lift_vs_stimulus_rmse"", ""lift_vs_stimulus_pearson"", ""lift_vs_stimulus_spearman"", ""lift_vs_stimulus_balanced_accuracy"", ""lift_vs_stimulus_macro_f1"", ""lift_vs_stimulus_auroc"", ""lift_vs_stimulus_dev_mae"", ""lift_vs_stimulus_dev_rmse"", ""lift_vs_stimulus_dev_pearson"", ""lift_vs_stimulus_dev_spearman"", ""lift_vs_stimulus_dev_sign_acc"", ""lift_vs_stimulus_true_dev_std"", ""lift_vs_stimulus_pred_dev_std""]",4.0,4.0,,,,,,,,,
docs/roca/eeg_oracle_arch_ablation_valence_raw_a0_a8_current_main_metrics.csv,.csv,2468,0.0024,csv,"[""arch_config"", ""augmentation_config"", ""target"", ""model"", ""n"", ""mae"", ""rmse"", ""pearson"", ""spearman"", ""balanced_accuracy"", ""macro_f1"", ""auroc"", ""dev_mae"", ""dev_rmse"", ""dev_pearson"", ""dev_spearman"", ""dev_sign_acc"", ""true_dev_mean"", ""true_dev_std"", ""pred_dev_mean"", ""pred_dev_std"", ""lift_vs_stimulus_mae"", ""lift_vs_stimulus_rmse"", ""lift_vs_stimulus_pearson"", ""lift_vs_stimulus_spearman"", ""lift_vs_stimulus_balanced_accuracy"", ""lift_vs_stimulus_macro_f1"", ""lift_vs_stimulus_auroc"", ""lift_vs_stimulus_dev_mae"", ""lift_vs_stimulus_dev_rmse"", ""lift_vs_stimulus_dev_pearson"", ""lift_vs_stimulus_dev_spearman"", ""lift_vs_stimulus_dev_sign_acc"", ""lift_vs_stimulus_true_dev_std"", ""lift_vs_stimulus_pred_dev_std""]",4.0,4.0,,,,,,,,,
docs/roca/idare_subject_calibration_model_family_confirmatory_stats_smoke_current_failure_subjects.csv,.csv,2467,0.0024,csv,"[""subject_id"", ""candidate_rmse"", ""locked_rmse"", ""improvement_locked_minus_candidate"", ""delta_rmse_candidate_minus_locked"", ""target"", ""k_calibration"", ""model"", ""locked_reference_model"", ""candidate_lift_vs_locked""]",16.0,16.0,,,,,,,,,
docs/idare_subject_variability_intervention_failure_analysis_review_status.json,.json,2447,0.0023,json,,,,dict,"[""status"", ""created_or_updated_utc"", ""reviewed_document"", ""reviewed_json"", ""review_decision"", ""scientific_rationale"", ""frozen_constraints"", ""source_evidence""]",,,,,,,
docs/roca/eeg_multitask_residual_training_smoke_subset_metrics_current.csv,.csv,2409,0.0023,csv,"[""target"", ""subset"", ""model"", ""n"", ""mae"", ""rmse"", ""pearson"", ""spearman"", ""balanced_accuracy"", ""macro_f1"", ""auroc"", ""dev_mae"", ""dev_rmse"", ""dev_pearson"", ""dev_spearman"", ""dev_sign_acc"", ""true_dev_mean"", ""true_dev_std"", ""pred_dev_mean"", ""pred_dev_std"", ""lift_vs_stimulus_mae"", ""lift_vs_stimulus_rmse"", ""lift_vs_stimulus_pearson"", ""lift_vs_stimulus_spearman"", ""lift_vs_stimulus_balanced_accuracy"", ""lift_vs_stimulus_macro_f1"", ""lift_vs_stimulus_auroc"", ""lift_vs_stimulus_dev_mae"", ""lift_vs_stimulus_dev_rmse"", ""lift_vs_stimulus_dev_pearson"", ""lift_vs_stimulus_dev_spearman"", ""lift_vs_stimulus_dev_sign_acc"", ""lift_vs_stimulus_true_dev_std"", ""lift_vs_stimulus_pred_dev_std""]",4.0,4.0,,,,,,,,,
docs/idare_subject_relative_preprocessed_minimal_training_review_status.json,.json,2377,0.0023,json,,,,dict,"[""status"", ""created_or_updated_utc"", ""reviewed_document"", ""reviewed_json"", ""evidence_level"", ""human_review_decision"", ""rationale"", ""frozen_constraints"", ""source_reports""]",,,,,,,
docs/roca/eeg_residual_training_stabilized_smoke_subset_metrics_current.csv,.csv,2341,0.0022,csv,"[""target"", ""subset"", ""model"", ""n"", ""mae"", ""rmse"", ""pearson"", ""spearman"", ""balanced_accuracy"", ""macro_f1"", ""auroc"", ""dev_mae"", ""dev_rmse"", ""dev_pearson"", ""dev_spearman"", ""dev_sign_acc"", ""true_dev_mean"", ""true_dev_std"", ""pred_dev_mean"", ""pred_dev_std"", ""lift_vs_stimulus_mae"", ""lift_vs_stimulus_rmse"", ""lift_vs_stimulus_pearson"", ""lift_vs_stimulus_spearman"", ""lift_vs_stimulus_balanced_accuracy"", ""lift_vs_stimulus_macro_f1"", ""lift_vs_stimulus_auroc"", ""lift_vs_stimulus_dev_mae"", ""lift_vs_stimulus_dev_rmse"", ""lift_vs_stimulus_dev_pearson"", ""lift_vs_stimulus_dev_spearman"", ""lift_vs_stimulus_dev_sign_acc"", ""lift_vs_stimulus_true_dev_std"", ""lift_vs_stimulus_pred_dev_std""]",4.0,4.0,,,,,,,,,
docs/roca/eeg_oracle_arch_ablation_arousal_smoke_current_best_ranking.csv,.csv,2313,0.0022,csv,"[""arch_config"", ""augmentation_config"", ""target"", ""model"", ""n"", ""mae"", ""rmse"", ""pearson"", ""spearman"", ""balanced_accuracy"", ""macro_f1"", ""auroc"", ""dev_mae"", ""dev_rmse"", ""dev_pearson"", ""dev_spearman"", ""dev_sign_acc"", ""true_dev_mean"", ""true_dev_std"", ""pred_dev_mean"", ""pred_dev_std"", ""lift_vs_stimulus_mae"", ""lift_vs_stimulus_rmse"", ""lift_vs_stimulus_pearson"", ""lift_vs_stimulus_spearman"", ""lift_vs_stimulus_balanced_accuracy"", ""lift_vs_stimulus_macro_f1"", ""lift_vs_stimulus_auroc"", ""lift_vs_stimulus_dev_mae"", ""lift_vs_stimulus_dev_rmse"", ""lift_vs_stimulus_dev_pearson"", ""lift_vs_stimulus_dev_spearman"", ""lift_vs_stimulus_dev_sign_acc"", ""lift_vs_stimulus_true_dev_std"", ""lift_vs_stimulus_pred_dev_std""]",3.0,3.0,,,,,,,,,
docs/idare_label_semantics_alternative_pairwise_feature_representation_patch_smoke_tests_report.json,.json,2201,0.0021,json,,,,dict,"[""status"", ""created_utc"", ""source_objective"", ""source_spec"", ""diagnosis"", ""all_passed"", ""training_authorized"", ""patch_first_pass_authorized"", ""model_search_authorized"", ""supcon_dg_authorized"", ""fusion_authorized"", ""final_loso_claim_authorized"", ""selected_primary_patch"", ""selected_formulation"", ""cache_index_rows"", ""windows_shape"", ""subject_col"", ""trial_col"", ""arousal_col"", ""feature_shape_rows"", ""non_tie_within_subject_pairs"", ""run_matrix_rows"", ""recommended_next_objective"", ""next_allowed_step"", ""outputs"", ""blocked""]",,,,,,,
docs/idare_label_semantics_alternative_pairwise_feature_representation_patch_first_pass_objective.json,.json,2173,0.0021,json,,,,dict,"[""status"", ""created_utc"", ""source_review"", ""source_smoke_report"", ""source_spec"", ""accepted_smoke_diagnosis"", ""scientific_question"", ""selected_primary_patch"", ""selected_formulation"", ""authorized_scope"", ""limited_first_pass_authorized"", ""training_authorized_scope"", ""broad_model_search_authorized"", ""model_search_authorized"", ""supcon_dg_authorized"", ""fusion_authorized"", ""final_loso_claim_authorized"", ""run_matrix"", ""run_matrix_rows"", ""guardrails"", ""metric_thresholds"", ""expected_outputs"", ""next_allowed_step"", ""blocked""]",,,,,,,
docs/roca/eeg_residual_training_smoke_fold_summary_current.csv,.csv,2161,0.0021,csv,"[""target"", ""model"", ""test_subject"", ""n"", ""mae"", ""rmse"", ""pearson"", ""spearman"", ""balanced_accuracy"", ""macro_f1"", ""auroc"", ""dev_mae"", ""dev_rmse"", ""dev_pearson"", ""dev_spearman"", ""dev_sign_acc"", ""pred_dev_std"", ""best_epoch"", ""best_val_dev_rmse"", ""fit_subjects"", ""val_subjects"", ""outer_train_subjects"", ""final_train_last_loss""]",6.0,6.0,,,,,,,,,
docs/roca/eeg_validation_calibrated_smoke_main_metrics_current.csv,.csv,2153,0.0021,csv,"[""target"", ""model"", ""n"", ""mae"", ""rmse"", ""pearson"", ""spearman"", ""balanced_accuracy"", ""macro_f1"", ""auroc"", ""dev_mae"", ""dev_rmse"", ""dev_pearson"", ""dev_spearman"", ""dev_sign_acc"", ""true_dev_mean"", ""true_dev_std"", ""pred_dev_mean"", ""pred_dev_std"", ""lift_vs_stimulus_fit_only_mae"", ""lift_vs_stimulus_fit_only_rmse"", ""lift_vs_stimulus_fit_only_pearson"", ""lift_vs_stimulus_fit_only_spearman"", ""lift_vs_stimulus_fit_only_balanced_accuracy"", ""lift_vs_stimulus_fit_only_macro_f1"", ""lift_vs_stimulus_fit_only_auroc"", ""lift_vs_stimulus_fit_only_dev_mae"", ""lift_vs_stimulus_fit_only_dev_rmse"", ""lift_vs_stimulus_fit_only_dev_pearson"", ""lift_vs_stimulus_fit_only_dev_spearman"", ""lift_vs_stimulus_fit_only_dev_sign_acc"", ""lift_vs_stimulus_fit_only_true_dev_std"", ""lift_vs_stimulus_fit_only_pred_dev_std""]",3.0,3.0,,,,,,,,,
docs/idare_subject_variability_intervention_failure_fold_task_summary.csv,.csv,2140,0.002,csv,"[""modality"", ""task"", ""fold"", ""final_macro_f1"", ""final_balanced_accuracy"", ""final_accuracy"", ""n_train"", ""n_val"", ""one_class_pred""]",20.0,24.0,,,,,,,,,
docs/idare_label_semantics_alternative_pairwise_feature_patch_archive_or_rethink_report_review_status.json,.json,2126,0.002,json,,,,dict,"[""status"", ""created_utc"", ""reviewed_report"", ""accepted_diagnosis"", ""accepted_decision"", ""accepted_recommendation"", ""accepted_recommended_next_objective"", ""archive_feature_patch_branch"", ""archive_entire_pairwise_formulation"", ""selected_primary_patch"", ""selected_formulation"", ""best_cell"", ""training_authorized"", ""next_allowed_step"", ""blocked""]",,,,,,,
docs/idare_label_semantics_redesigned_task_metric_debug_subject_concentration.csv,.csv,2088,0.002,csv,"[""model"", ""modality"", ""task"", ""subject_column"", ""error_metric"", ""n_rows"", ""n_unique_subjects"", ""mean_subject_mae"", ""median_subject_mae"", ""p90_subject_mae"", ""max_subject_mae"", ""mean_subject_rmse"", ""high_error_rows_at_or_above_p90"", ""top_error_subjects"", ""subject_concentration_interpretation""]",8.0,8.0,,,,,,,,,
docs/idare_label_semantics_alternative_pairwise_feature_representation_patch_first_pass_review_status.json,.json,2065,0.002,json,,,,dict,"[""status"", ""created_utc"", ""reviewed_report"", ""accepted_diagnosis"", ""accepted_recommended_next_objective"", ""best_cell"", ""selected_primary_patch"", ""selected_formulation"", ""interpretation"", ""archive_entire_pairwise_formulation"", ""archive_feature_patch_branch"", ""training_authorized"", ""next_allowed_step"", ""blocked""]",,,,,,,
docs/roca/eeg_residual_training_smoke_subset_metrics_current.csv,.csv,2055,0.002,csv,"[""target"", ""subset"", ""model"", ""n"", ""mae"", ""rmse"", ""pearson"", ""spearman"", ""balanced_accuracy"", ""macro_f1"", ""auroc"", ""dev_mae"", ""dev_rmse"", ""dev_pearson"", ""dev_spearman"", ""dev_sign_acc"", ""pred_dev_std"", ""lift_vs_stimulus_mae"", ""lift_vs_stimulus_rmse"", ""lift_vs_stimulus_pearson"", ""lift_vs_stimulus_spearman"", ""lift_vs_stimulus_balanced_accuracy"", ""lift_vs_stimulus_macro_f1"", ""lift_vs_stimulus_auroc"", ""lift_vs_stimulus_dev_mae"", ""lift_vs_stimulus_dev_rmse"", ""lift_vs_stimulus_dev_pearson"", ""lift_vs_stimulus_dev_spearman"", ""lift_vs_stimulus_dev_sign_acc"", ""lift_vs_stimulus_pred_dev_std""]",4.0,4.0,,,,,,,,,
docs/roca/eeg_smoke_diagnostic_experiment_summary_current.csv,.csv,2046,0.002,csv,"[""experiment"", ""target"", ""model"", ""n"", ""aggregate_rmse"", ""stimulus_rmse"", ""aggregate_lift_vs_stimulus_rmse"", ""aggregate_auroc"", ""stimulus_auroc"", ""aggregate_lift_vs_stimulus_auroc"", ""aggregate_balanced_accuracy"", ""stimulus_balanced_accuracy"", ""aggregate_dev_pearson"", ""subject_centered_dev_pearson"", ""macro_mean_fold_dev_pearson"", ""macro_median_fold_dev_pearson"", ""positive_fold_dev_pearson_count"", ""negative_fold_dev_pearson_count"", ""mean_fold_rmse_lift"", ""positive_fold_rmse_lift_count"", ""negative_fold_rmse_lift_count"", ""true_dev_std"", ""pred_dev_std"", ""std_ratio_pred_over_true"", ""true_dev_mean"", ""pred_dev_mean"", ""mean_bias_pred_minus_true"", ""diagnostic_verdict""]",3.0,3.0,,,,,,,,,
docs/roca/idare_scientific_direction_lock_current_physiology_challenge_matrix.csv,.csv,2035,0.0019,csv,"[""target"", ""challenge"", ""required_comparator"", ""required_k"", ""minimum_evidence"", ""success_interpretation"", ""failure_interpretation""]",6.0,6.0,,,,,,,,,
docs/idare_label_semantics_alternative_pairwise_feature_representation_patch_smoke_tests_objective.json,.json,1947,0.0019,json,,,,dict,"[""status"", ""created_utc"", ""source_review"", ""source_spec"", ""accepted_spec_diagnosis"", ""selected_primary_patch"", ""selected_formulation"", ""authorized_scope"", ""smoke_tests_authorized"", ""training_authorized"", ""patch_first_pass_authorized"", ""model_search_authorized"", ""supcon_dg_authorized"", ""fusion_authorized"", ""final_loso_claim_authorized"", ""run_matrix_rows_to_audit"", ""smoke_requirements"", ""feature_guardrails"", ""input_map"", ""expected_outputs"", ""decision_tree"", ""next_allowed_step"", ""blocked""]",,,,,,,
docs/roca/eeg_smoke_diagnostic_model_comparison_current.csv,.csv,1936,0.0018,csv,"[""experiment"", ""target"", ""model"", ""n"", ""aggregate_rmse"", ""stimulus_rmse"", ""aggregate_lift_vs_stimulus_rmse"", ""aggregate_auroc"", ""stimulus_auroc"", ""aggregate_lift_vs_stimulus_auroc"", ""aggregate_balanced_accuracy"", ""stimulus_balanced_accuracy"", ""aggregate_dev_pearson"", ""subject_centered_dev_pearson"", ""macro_mean_fold_dev_pearson"", ""macro_median_fold_dev_pearson"", ""positive_fold_dev_pearson_count"", ""negative_fold_dev_pearson_count"", ""mean_fold_rmse_lift"", ""positive_fold_rmse_lift_count"", ""negative_fold_rmse_lift_count"", ""true_dev_std"", ""pred_dev_std"", ""std_ratio_pred_over_true"", ""true_dev_mean"", ""pred_dev_mean"", ""mean_bias_pred_minus_true""]",3.0,3.0,,,,,,,,,
docs/idare_label_semantics_alternative_pairwise_feature_patch_archive_or_rethink_objective.json,.json,1910,0.0018,json,,,,dict,"[""status"", ""created_utc"", ""source_review"", ""source_first_pass_report"", ""accepted_diagnosis"", ""scientific_question"", ""selected_primary_patch"", ""selected_formulation"", ""authorized_scope"", ""training_authorized"", ""confirmation_authorized"", ""model_search_authorized"", ""supcon_dg_authorized"", ""fusion_authorized"", ""final_loso_claim_authorized"", ""archive_scope_seed"", ""rethink_option_matrix"", ""decision_tree"", ""expected_outputs"", ""next_allowed_step"", ""blocked""]",,,,,,,
docs/idare_subject_relative_representation_preprocessing_review_status.json,.json,1898,0.0018,json,,,,dict,"[""status"", ""created_or_updated_utc"", ""reviewed_document"", ""reviewed_json"", ""evidence_level"", ""human_review_decision"", ""rationale"", ""not_authorized"", ""next_allowed_step""]",,,,,,,
docs/roca/eeg_gaussian_broader_fold_diagnostic_config_summary_current.csv,.csv,1892,0.0018,csv,"[""augmentation_config"", ""folds"", ""aggregate_rmse"", ""aggregate_rmse_lift"", ""aggregate_auroc"", ""aggregate_auroc_lift"", ""aggregate_balanced_accuracy"", ""aggregate_ba_lift"", ""aggregate_dev_pearson"", ""aggregate_pred_dev_std"", ""mean_fold_rmse_lift"", ""median_fold_rmse_lift"", ""positive_rmse_lift_folds"", ""negative_rmse_lift_folds"", ""mean_fold_auroc_lift"", ""positive_auroc_lift_folds"", ""mean_fold_ba_lift"", ""positive_ba_lift_folds"", ""mean_fold_dev_pearson"", ""median_fold_dev_pearson"", ""positive_dev_pearson_folds"", ""negative_dev_pearson_folds"", ""mean_pred_dev_std"", ""mean_true_dev_std""]",4.0,4.0,,,,,,,,,
docs/idare_subject_relative_task_formulation_review_status.json,.json,1861,0.0018,json,,,,dict,"[""status"", ""created_or_updated_utc"", ""reviewed_report"", ""reviewed_json"", ""review_decision"", ""accepted_findings"", ""not_authorized""]",,,,,,,
docs/roca/deap_stimulus_only_loso_midpoint_high_current_main_metrics.csv,.csv,1825,0.0017,csv,"[""target"", ""model"", ""n"", ""mae"", ""rmse"", ""pearson"", ""spearman"", ""ccc"", ""y_true_mean"", ""y_true_std"", ""y_pred_mean"", ""y_pred_std"", ""binary_n"", ""accuracy"", ""balanced_accuracy"", ""macro_f1"", ""auroc"", ""n_low"", ""n_high"", ""lift_vs_global_mae"", ""lift_vs_global_rmse"", ""lift_vs_global_pearson"", ""lift_vs_global_spearman"", ""lift_vs_global_ccc"", ""lift_vs_global_accuracy"", ""lift_vs_global_balanced_accuracy"", ""lift_vs_global_macro_f1"", ""lift_vs_global_auroc""]",4.0,4.0,,,,,,,,,
docs/roca/eeg_oracle_arch_ablation_valence_raw_a0_a8_current_best_ranking.csv,.csv,1823,0.0017,csv,"[""arch_config"", ""augmentation_config"", ""target"", ""model"", ""n"", ""mae"", ""rmse"", ""pearson"", ""spearman"", ""balanced_accuracy"", ""macro_f1"", ""auroc"", ""dev_mae"", ""dev_rmse"", ""dev_pearson"", ""dev_spearman"", ""dev_sign_acc"", ""true_dev_mean"", ""true_dev_std"", ""pred_dev_mean"", ""pred_dev_std"", ""lift_vs_stimulus_mae"", ""lift_vs_stimulus_rmse"", ""lift_vs_stimulus_pearson"", ""lift_vs_stimulus_spearman"", ""lift_vs_stimulus_balanced_accuracy"", ""lift_vs_stimulus_macro_f1"", ""lift_vs_stimulus_auroc"", ""lift_vs_stimulus_dev_mae"", ""lift_vs_stimulus_dev_rmse"", ""lift_vs_stimulus_dev_pearson"", ""lift_vs_stimulus_dev_spearman"", ""lift_vs_stimulus_dev_sign_acc"", ""lift_vs_stimulus_true_dev_std"", ""lift_vs_stimulus_pred_dev_std""]",2.0,2.0,,,,,,,,,
docs/roca/eeg_oracle_arch_ablation_arousal_raw_a0_a8_current_best_ranking.csv,.csv,1805,0.0017,csv,"[""arch_config"", ""augmentation_config"", ""target"", ""model"", ""n"", ""mae"", ""rmse"", ""pearson"", ""spearman"", ""balanced_accuracy"", ""macro_f1"", ""auroc"", ""dev_mae"", ""dev_rmse"", ""dev_pearson"", ""dev_spearman"", ""dev_sign_acc"", ""true_dev_mean"", ""true_dev_std"", ""pred_dev_mean"", ""pred_dev_std"", ""lift_vs_stimulus_mae"", ""lift_vs_stimulus_rmse"", ""lift_vs_stimulus_pearson"", ""lift_vs_stimulus_spearman"", ""lift_vs_stimulus_balanced_accuracy"", ""lift_vs_stimulus_macro_f1"", ""lift_vs_stimulus_auroc"", ""lift_vs_stimulus_dev_mae"", ""lift_vs_stimulus_dev_rmse"", ""lift_vs_stimulus_dev_pearson"", ""lift_vs_stimulus_dev_spearman"", ""lift_vs_stimulus_dev_sign_acc"", ""lift_vs_stimulus_true_dev_std"", ""lift_vs_stimulus_pred_dev_std""]",2.0,2.0,,,,,,,,,
docs/roca/deap_stimulus_only_loso_current_main_metrics.csv,.csv,1802,0.0017,csv,"[""target"", ""model"", ""n"", ""mae"", ""rmse"", ""pearson"", ""spearman"", ""ccc"", ""y_true_mean"", ""y_true_std"", ""y_pred_mean"", ""y_pred_std"", ""binary_n"", ""accuracy"", ""balanced_accuracy"", ""macro_f1"", ""auroc"", ""n_low"", ""n_high"", ""lift_vs_global_mae"", ""lift_vs_global_rmse"", ""lift_vs_global_pearson"", ""lift_vs_global_spearman"", ""lift_vs_global_ccc"", ""lift_vs_global_accuracy"", ""lift_vs_global_balanced_accuracy"", ""lift_vs_global_macro_f1"", ""lift_vs_global_auroc""]",4.0,4.0,,,,,,,,,
docs/idare_eeg_cache_build_report.json,.json,1740,0.0017,json,,,,dict,"[""status"", ""config"", ""inputs"", ""outputs"", ""counts"", ""cache"", ""label_counts"", ""elapsed_sec"", ""issues"", ""warnings""]",,,,,,,
docs/roca/eeg_residual_sign_aux_smoke_main_metrics_current.csv,.csv,1740,0.0017,csv,"[""target"", ""model"", ""n"", ""mae"", ""rmse"", ""pearson"", ""spearman"", ""balanced_accuracy"", ""macro_f1"", ""auroc"", ""dev_mae"", ""dev_rmse"", ""dev_pearson"", ""dev_spearman"", ""dev_sign_acc"", ""true_dev_mean"", ""true_dev_std"", ""pred_dev_mean"", ""pred_dev_std"", ""aux_residual_sign_acc"", ""aux_residual_sign_auroc"", ""aux_residual_sign_prob_mean"", ""aux_residual_sign_prob_std"", ""lift_vs_stimulus_mae"", ""lift_vs_stimulus_rmse"", ""lift_vs_stimulus_pearson"", ""lift_vs_stimulus_spearman"", ""lift_vs_stimulus_balanced_accuracy"", ""lift_vs_stimulus_macro_f1"", ""lift_vs_stimulus_auroc"", ""lift_vs_stimulus_dev_mae"", ""lift_vs_stimulus_dev_rmse"", ""lift_vs_stimulus_dev_pearson"", ""lift_vs_stimulus_dev_spearman"", ""lift_vs_stimulus_dev_sign_acc"", ""lift_vs_stimulus_true_dev_std"", ""lift_vs_stimulus_pred_dev_std"", ""lift_vs_stimulus_aux_residual_sign_acc"", ""lift_vs_stimulus_aux_residual_sign_auroc""]",2.0,2.0,,,,,,,,,
docs/roca/idare_residual_physiology_feature_audit_repro3_smoke_current_best_ranking.csv,.csv,1729,0.0016,csv,"[""target"", ""model"", ""n"", ""rmse"", ""lift_vs_stimulus_rmse"", ""dev_rmse"", ""lift_vs_stimulus_dev_rmse"", ""pearson"", ""spearman"", ""ccc"", ""dev_pearson"", ""dev_sign_acc"", ""pred_dev_std"", ""true_dev_std""]",6.0,6.0,,,,,,,,,
docs/idare_subject_variability_intervention_failure_decision_matrix.csv,.csv,1728,0.0016,csv,"[""candidate_next_method"", ""targets_subject_variability_directly"", ""evidence_for"", ""evidence_against_or_risk"", ""decision"", ""recommended_scope""]",5.0,5.0,,,,,,,,,
docs/idare_label_semantics_alternative_pairwise_feature_patch_archive_manifest.csv,.csv,1707,0.0016,csv,"[""manifest_id"", ""artifact"", ""role"", ""archive_status"", ""notes""]",9.0,9.0,,,,,,,,,
docs/roca/idare_residual_physiology_feature_audit_repro3_smoke_current_fold_summary.csv,.csv,1658,0.0016,csv,"[""target"", ""feature_block"", ""test_subject"", ""selected_alpha"", ""inner_val_dev_rmse"", ""train_n"", ""test_n""]",20.0,24.0,,,,,,,,,
docs/idare_subject_variability_supcon_dg_embedding_diagnostic_summary.csv,.csv,1646,0.0016,csv,"[""test"", ""modality"", ""task"", ""embedding_variance_mean"", ""embedding_norm_mean"", ""embedding_centroid_distance"", ""embedding_collapse_flag"", ""one_class_pred"", ""pred_counts""]",12.0,12.0,,,,,,,,,
