scope,test_subject,task,eeg_accuracy,stimulus_accuracy,delta_accuracy_eeg_minus_stimulus,eeg_balanced_accuracy,stimulus_balanced_accuracy,delta_balanced_accuracy_eeg_minus_stimulus,eeg_macro_f1,stimulus_macro_f1,delta_macro_f1_eeg_minus_stimulus,eeg_weighted_f1,stimulus_weighted_f1,delta_weighted_f1_eeg_minus_stimulus,eeg_mcc,stimulus_mcc,delta_mcc_eeg_minus_stimulus,eeg_cohen_kappa,stimulus_cohen_kappa,delta_cohen_kappa_eeg_minus_stimulus,eeg_auroc,stimulus_auroc,delta_auroc_eeg_minus_stimulus,eeg_average_precision,stimulus_average_precision,delta_average_precision_eeg_minus_stimulus,eeg_accuracy_lift_vs_majority,stimulus_accuracy_lift_vs_majority,delta_accuracy_lift_vs_majority_eeg_minus_stimulus,eeg_dimension_hamming_accuracy,stimulus_dimension_hamming_accuracy,delta_dimension_hamming_accuracy_eeg_minus_stimulus,eeg_both_dimensions_correct_rate,stimulus_both_dimensions_correct_rate,delta_both_dimensions_correct_rate_eeg_minus_stimulus,eeg_neither_dimension_correct_rate,stimulus_neither_dimension_correct_rate,delta_neither_dimension_correct_rate_eeg_minus_stimulus
subject,29.0,joint_4class_valence_arousal,0.84375,0.84375,0.0,0.8,0.8,0.0,0.8090569561157795,0.8090569561157795,0.0,0.834733893557423,0.834733893557423,0.0,0.7919109022629232,0.7919109022629232,0.0,0.7771587743732591,0.7771587743732591,0.0,,,,,,,0.46875,0.46875,0.0,0.921875,0.921875,0.0,0.84375,0.84375,0.0,0.0,0.0,0.0
subject,30.0,joint_4class_valence_arousal,0.875,0.875,0.0,0.880654761904762,0.880654761904762,0.0,0.880654761904762,0.880654761904762,0.0,0.875,0.875,0.0,0.8123167155425219,0.8123167155425219,0.0,0.8123167155425219,0.8123167155425219,0.0,,,,,,,0.40625,0.40625,0.0,0.9375,0.9375,0.0,0.875,0.875,0.0,0.0,0.0,0.0
subject,31.0,joint_4class_valence_arousal,0.84375,0.8125,0.03125,0.8193181818181818,0.7568181818181818,0.0625,0.8222479275110853,0.7660818713450291,0.05616605616605619,0.8469370541738962,0.8103070175438597,0.0366300366300365,0.7879493264338533,0.7445319063544583,0.043417420079394975,0.7780859916782247,0.7307152875175316,0.04737070416069311,,,,,,,0.46875,0.4375,0.03125,0.921875,0.90625,0.015625,0.84375,0.8125,0.03125,0.0,0.0,0.0
subject,32.0,joint_4class_valence_arousal,0.75,0.75,0.0,0.7145833333333333,0.7145833333333333,0.0,0.7079605263157895,0.7079605263157895,0.0,0.7513157894736842,0.7513157894736842,0.0,0.6687345054224639,0.6687345054224639,0.0,0.6454293628808865,0.6454293628808865,0.0,,,,,,,0.375,0.375,0.0,0.859375,0.859375,0.0,0.75,0.75,0.0,0.03125,0.03125,0.0
subject,33.0,joint_4class_valence_arousal,0.5625,0.5625,0.0,0.53125,0.53125,0.0,0.43346508563899866,0.43346508563899866,0.0,0.5620059288537549,0.5620059288537549,0.0,0.39869733530588436,0.39869733530588436,0.0,0.3654390934844193,0.3654390934844193,0.0,,,,,,,0.0625,0.0625,0.0,0.78125,0.78125,0.0,0.5625,0.5625,0.0,0.0,0.0,0.0
subject,34.0,joint_4class_valence_arousal,0.65625,0.65625,0.0,0.6892857142857143,0.6892857142857143,0.0,0.6352766798418972,0.6352766798418972,0.0,0.635844861660079,0.635844861660079,0.0,0.5674486803519062,0.5674486803519062,0.0,0.523680649526387,0.523680649526387,0.0,,,,,,,0.1875,0.1875,0.0,0.8125,0.8125,0.0,0.65625,0.65625,0.0,0.03125,0.03125,0.0
subject,35.0,joint_4class_valence_arousal,0.71875,0.71875,0.0,0.5634469696969697,0.5634469696969697,0.0,0.5706018518518519,0.5706018518518519,0.0,0.7256944444444444,0.7256944444444444,0.0,0.6003135264182881,0.6003135264182881,0.0,0.5891583452211127,0.5891583452211127,0.0,,,,,,,0.34375,0.34375,0.0,0.859375,0.859375,0.0,0.71875,0.71875,0.0,0.0,0.0,0.0
subject,36.0,joint_4class_valence_arousal,0.71875,0.71875,0.0,0.7583333333333333,0.7027777777777777,0.05555555555555558,0.7425438596491228,0.7194444444444443,0.02309941520467851,0.6969298245614035,0.7086805555555555,-0.011750730994152025,0.6171448940411945,0.6176482562936942,-0.000503362252499695,0.6060191518467852,0.6027586206896551,0.0032605311571300977,,,,,,,0.40625,0.40625,0.0,0.859375,0.859375,0.0,0.71875,0.71875,0.0,0.0,0.0,0.0
subject,37.0,joint_4class_valence_arousal,0.53125,0.5625,-0.03125,0.590029761904762,0.605654761904762,-0.015625,0.503219696969697,0.5399585921325052,-0.03673889516280815,0.5077414772727273,0.5513457556935817,-0.04360427842085435,0.42450650255352007,0.4601849999391646,-0.03567849738564455,0.37823834196891193,0.41052631578947374,-0.03228797382056181,,,,,,,0.03125,0.0625,-0.03125,0.75,0.75,0.0,0.53125,0.5625,-0.03125,0.03125,0.0625,-0.03125
subject,38.0,joint_4class_valence_arousal,0.71875,0.65625,0.0625,0.7818181818181819,0.7340909090909091,0.04772727272727273,0.701207729468599,0.6485242518059855,0.0526834776626135,0.7140096618357489,0.6461816305469557,0.06782803128879322,0.6036956179656671,0.5231760169205835,0.0805196010450836,0.5960729312762973,0.5070028011204482,0.08907013015584919,,,,,,,0.375,0.3125,0.0625,0.859375,0.8125,0.046875,0.71875,0.65625,0.0625,0.0,0.03125,-0.03125
subject,39.0,joint_4class_valence_arousal,0.875,0.875,0.0,0.6765873015873016,0.6765873015873016,0.0,0.6928879310344828,0.6928879310344828,0.0,0.8883351293103449,0.8883351293103449,0.0,0.8167155425219942,0.8167155425219942,0.0,0.8131386861313868,0.8131386861313868,0.0,,,,,,,0.4375,0.4375,0.0,0.921875,0.921875,0.0,0.875,0.875,0.0,0.03125,0.03125,0.0
subject,40.0,joint_4class_valence_arousal,0.5625,0.5625,0.0,0.46416083916083917,0.46416083916083917,0.0,0.43065268065268064,0.43065268065268064,0.0,0.5542686480186481,0.5542686480186481,0.0,0.39165939388253623,0.39165939388253623,0.0,0.3769123783031989,0.3769123783031989,0.0,,,,,,,0.15625,0.15625,0.0,0.765625,0.765625,0.0,0.5625,0.5625,0.0,0.03125,0.03125,0.0
subject,41.0,joint_4class_valence_arousal,0.53125,0.5,0.03125,0.5995670995670996,0.5757575757575758,0.023809523809523836,0.3110079575596817,0.2980769230769231,0.012931034482758619,0.6000497347480106,0.5661057692307692,0.03394396551724144,0.3758973639824771,0.35630081894073656,0.01959654504174052,0.30535455861070915,0.2808988764044944,0.024455682206214746,,,,,,,-0.125,-0.15625,0.03125,0.765625,0.75,0.015625,0.53125,0.5,0.03125,0.0,0.0,0.0
subject,42.0,joint_4class_valence_arousal,0.59375,0.59375,0.0,0.5705128205128205,0.6260683760683761,-0.05555555555555558,0.529040404040404,0.5404761904761904,-0.011435786435786466,0.6027462121212122,0.5885010822510822,0.014245129870129936,0.4908560822213166,0.5151738404774505,-0.024317758256133915,0.45549738219895286,0.4639175257731959,-0.008420143574243033,,,,,,,0.1875,0.1875,0.0,0.796875,0.796875,0.0,0.59375,0.59375,0.0,0.0,0.0,0.0
subject,43.0,joint_4class_valence_arousal,0.90625,0.90625,0.0,0.8258928571428572,0.8258928571428572,0.0,0.832471264367816,0.832471264367816,0.0,0.9068247126436781,0.9068247126436781,0.0,0.8621635098322813,0.8621635098322813,0.0,0.8608695652173913,0.8608695652173913,0.0,,,,,,,0.46875,0.46875,0.0,0.953125,0.953125,0.0,0.90625,0.90625,0.0,0.0,0.0,0.0
subject,44.0,joint_4class_valence_arousal,0.75,0.75,0.0,0.6458333333333334,0.7041666666666667,-0.05833333333333335,0.6127819548872181,0.6975438596491227,-0.0847619047619046,0.7182800751879699,0.7429824561403507,-0.024702380952380865,0.6901516843563866,0.6726377116496643,0.01751397270672228,0.639943741209564,0.6483516483516483,-0.008407907142084281,,,,,,,0.375,0.375,0.0,0.875,0.875,0.0,0.75,0.75,0.0,0.0,0.0,0.0
subject,45.0,joint_4class_valence_arousal,0.6875,0.65625,0.03125,0.75,0.7083333333333334,0.04166666666666663,0.6923076923076923,0.6430652680652681,0.0492424242424242,0.6826923076923077,0.6448135198135198,0.037878787878787956,0.632044914251754,0.595911333876793,0.03613358037496106,0.5844155844155844,0.5422626788036411,0.04215290561194329,,,,,,,0.25,0.21875,0.03125,0.84375,0.828125,0.015625,0.6875,0.65625,0.03125,0.0,0.0,0.0
subject,46.0,joint_4class_valence_arousal,0.59375,0.5625,0.03125,0.5631313131313131,0.5353535353535354,0.02777777777777779,0.5355214549587951,0.5162581699346405,0.01926328502415464,0.5693734015345269,0.5335682189542483,0.03580518258027854,0.4547717757508197,0.4047793095517763,0.04999246619904335,0.4393530997304582,0.3896457765667575,0.049707323163700745,,,,,,,0.25,0.21875,0.03125,0.765625,0.734375,0.03125,0.59375,0.5625,0.03125,0.0625,0.09375,-0.03125
subject,47.0,joint_4class_valence_arousal,0.65625,0.65625,0.0,0.560290404040404,0.560290404040404,0.0,0.5511060259344012,0.5438596491228069,0.007246376811594235,0.6517925247902364,0.643640350877193,0.008152173913043459,0.5388405910782492,0.5412109683235539,-0.0023703772453046446,0.5256064690026954,0.5223880597014925,0.0032184093012028736,,,,,,,0.3125,0.3125,0.0,0.8125,0.828125,-0.015625,0.65625,0.65625,0.0,0.03125,0.0,0.03125
subject,48.0,joint_4class_valence_arousal,0.71875,0.71875,0.0,0.638888888888889,0.638888888888889,0.0,0.6474537037037037,0.6474537037037037,0.0,0.7063368055555556,0.7063368055555556,0.0,0.6011458726826036,0.6011458726826036,0.0,0.5949367088607596,0.5949367088607596,0.0,,,,,,,0.34375,0.34375,0.0,0.859375,0.859375,0.0,0.71875,0.71875,0.0,0.0,0.0,0.0
subject,49.0,joint_4class_valence_arousal,0.53125,0.5625,-0.03125,0.75,0.753030303030303,-0.00303030303030305,0.34521072796934865,0.3774928774928775,-0.03228214952352887,0.51772030651341,0.5954415954415955,-0.07772128892818553,0.4300908279720257,0.44948137691783757,-0.01939054894581188,0.33147632311977715,0.36990154711673695,-0.0384252239969598,,,,,,,-0.09375,-0.0625,-0.03125,0.75,0.765625,-0.015625,0.53125,0.5625,-0.03125,0.03125,0.03125,0.0
subject,50.0,joint_4class_valence_arousal,0.875,0.875,0.0,0.8263888888888888,0.8263888888888888,0.0,0.8575163398692811,0.8575163398692811,0.0,0.8730392156862745,0.8730392156862745,0.0,0.8271085056767737,0.8271085056767737,0.0,0.819718309859155,0.819718309859155,0.0,,,,,,,0.5,0.5,0.0,0.9375,0.9375,0.0,0.875,0.875,0.0,0.0,0.0,0.0
subject,52.0,joint_4class_valence_arousal,0.46875,0.46875,0.0,0.39886363636363636,0.39886363636363636,0.0,0.37656481356844795,0.37656481356844795,0.0,0.45783416341364924,0.45783416341364924,0.0,0.27778094687908655,0.27778094687908655,0.0,0.2648648648648648,0.2648648648648648,0.0,,,,,,,0.125,0.125,0.0,0.71875,0.71875,0.0,0.46875,0.46875,0.0,0.03125,0.03125,0.0
subject,53.0,joint_4class_valence_arousal,0.90625,0.875,0.03125,0.9095238095238095,0.8678571428571429,0.04166666666666663,0.7043650793650793,0.6796934865900384,0.02467159277504094,0.9340277777777778,0.9033524904214559,0.030675287356321856,0.8649453467392413,0.8173093409968369,0.04763600574240434,0.8596491228070176,0.8112094395280236,0.04843968327899395,,,,,,,0.46875,0.4375,0.03125,0.9375,0.921875,0.015625,0.90625,0.875,0.03125,0.03125,0.03125,0.0
subject,54.0,joint_4class_valence_arousal,0.59375,0.5625,0.03125,0.586038961038961,0.561038961038961,0.025000000000000022,0.5805429864253393,0.5633333333333334,0.01720965309200595,0.5617081447963801,0.5395833333333333,0.02212481146304679,0.4542708811929872,0.401720959912566,0.052549921280421186,0.43324250681198906,0.3888130968622101,0.04442940994977895,,,,,,,0.25,0.21875,0.03125,0.796875,0.78125,0.015625,0.59375,0.5625,0.03125,0.0,0.0,0.0
subject,55.0,joint_4class_valence_arousal,0.5625,0.5625,0.0,0.6072874493927125,0.6072874493927125,0.0,0.33104395604395603,0.33104395604395603,0.0,0.6389079670329669,0.6389079670329669,0.0,0.4272637216257024,0.4272637216257024,0.0,0.3563218390804598,0.3563218390804598,0.0,,,,,,,-0.03125,-0.03125,0.0,0.78125,0.78125,0.0,0.5625,0.5625,0.0,0.0,0.0,0.0
subject,56.0,joint_4class_valence_arousal,0.8125,0.8125,0.0,0.7535714285714286,0.7535714285714286,0.0,0.778998778998779,0.778998778998779,0.0,0.8082264957264959,0.8082264957264959,0.0,0.7470600307145965,0.7470600307145965,0.0,0.7340720221606648,0.7340720221606648,0.0,,,,,,,0.46875,0.46875,0.0,0.90625,0.90625,0.0,0.8125,0.8125,0.0,0.0,0.0,0.0
subject,57.0,joint_4class_valence_arousal,0.59375,0.59375,0.0,0.6935564435564436,0.6640859140859141,0.029470529470529527,0.5430555555555555,0.5089743589743589,0.03408119658119657,0.6355902777777778,0.6123397435897436,0.023250534188034133,0.505886003727526,0.4831630361737309,0.022722967553795104,0.46113989637305697,0.4423592493297587,0.018780647043298293,,,,,,,0.1875,0.1875,0.0,0.78125,0.796875,-0.015625,0.59375,0.59375,0.0,0.03125,0.0,0.03125
subject,58.0,joint_4class_valence_arousal,0.78125,0.78125,0.0,0.8388888888888889,0.8388888888888889,0.0,0.75625,0.75625,0.0,0.77578125,0.77578125,0.0,0.6726287623545003,0.6726287623545003,0.0,0.6696165191740413,0.6696165191740413,0.0,,,,,,,0.3125,0.3125,0.0,0.890625,0.890625,0.0,0.78125,0.78125,0.0,0.0,0.0,0.0
subject,59.0,joint_4class_valence_arousal,0.53125,0.53125,0.0,0.516941391941392,0.516941391941392,0.0,0.49801587301587297,0.5059523809523809,-0.007936507936507964,0.5491071428571429,0.5550595238095238,-0.005952380952380931,0.40146479025648873,0.4084676111415964,-0.0070028208851076745,0.3758127438231469,0.3758127438231469,0.0,,,,,,,0.125,0.125,0.0,0.765625,0.75,0.015625,0.53125,0.53125,0.0,0.0,0.03125,-0.03125
subject,60.0,joint_4class_valence_arousal,0.65625,0.65625,0.0,0.625,0.625,0.0,0.6142976588628762,0.6142976588628762,0.0,0.6542015050167225,0.6542015050167225,0.0,0.5643485297918591,0.5643485297918591,0.0,0.53315649867374,0.53315649867374,0.0,,,,,,,0.28125,0.28125,0.0,0.828125,0.828125,0.0,0.65625,0.65625,0.0,0.0,0.0,0.0
subject,61.0,joint_4class_valence_arousal,0.84375,0.875,-0.03125,0.912280701754386,0.9298245614035089,-0.01754385964912286,0.6544289044289044,0.678921568627451,-0.024492664198546565,0.8739801864801865,0.9041053921568628,-0.030125205676676314,0.7815673041005747,0.8183174785892454,-0.036750174488670684,0.7553516819571866,0.8,-0.04464831804281344,,,,,,,0.25,0.28125,-0.03125,0.921875,0.9375,-0.015625,0.84375,0.875,-0.03125,0.0,0.0,0.0
subject,62.0,joint_4class_valence_arousal,0.96875,0.9375,0.03125,0.9166666666666666,0.9,0.016666666666666607,0.9419354838709677,0.9141025641025642,0.02783291976840352,0.9661290322580645,0.9355769230769231,0.030552109181141374,0.9543857208007922,0.908178704220584,0.046207016580208204,0.9528023598820059,0.9068413391557496,0.045961020726256296,,,,,,,0.5,0.46875,0.03125,0.984375,0.96875,0.015625,0.96875,0.9375,0.03125,0.0,0.0,0.0
subject,63.0,joint_4class_valence_arousal,0.6875,0.78125,-0.09375,0.6429924242424243,0.771780303030303,-0.12878787878787867,0.6367521367521367,0.7854166666666667,-0.14866452991452994,0.6535790598290598,0.7729166666666667,-0.11933760683760686,0.5930578918829538,0.7128766136743905,-0.11981872179143671,0.559228650137741,0.6918844566712516,-0.1326558065335106,,,,,,,0.34375,0.4375,-0.09375,0.84375,0.890625,-0.046875,0.6875,0.78125,-0.09375,0.0,0.0,0.0
subject,64.0,joint_4class_valence_arousal,0.65625,0.65625,0.0,0.6765873015873016,0.6765873015873016,0.0,0.6328304048892284,0.6328304048892284,0.0,0.6520721925133689,0.6520721925133689,0.0,0.5712426534682499,0.5712426534682499,0.0,0.52751677852349,0.52751677852349,0.0,,,,,,,0.21875,0.21875,0.0,0.796875,0.796875,0.0,0.65625,0.65625,0.0,0.0625,0.0625,0.0
subject,65.0,joint_4class_valence_arousal,0.8125,0.8125,0.0,0.8222222222222223,0.8222222222222223,0.0,0.6375,0.6375,0.0,0.8359375,0.8359375,0.0,0.7187207374960182,0.7187207374960182,0.0,0.7142857142857143,0.7142857142857143,0.0,,,,,,,0.34375,0.34375,0.0,0.90625,0.90625,0.0,0.8125,0.8125,0.0,0.0,0.0,0.0
pooled_trial,,valence_high_low,0.8660714285714286,0.8660714285714286,0.0,0.8798676277256448,0.8795593635250918,0.00030826420055296566,0.8658272654220258,0.8658039779535107,2.3287468515098553e-05,0.8666960319768773,0.8667133100544315,-1.727807755425026e-05,0.752596862858987,0.7517929225918613,0.0008039402671257134,0.7348182575525057,0.7346600331674958,0.00015822438500989744,0.9521162941807575,0.943285935194,0.008830358986757547,0.9211017915479159,0.8997271777821091,0.02137461376580685,0.2901785714285714,0.2901785714285714,0.0,,,,,,,,,
pooled_trial,,arousal_high_low,0.8040674603174603,0.8010912698412699,0.0029761904761904656,0.7775603681396854,0.7686230248306998,0.008937343308985657,0.7799836269712356,0.7739110736354597,0.006072553335775832,0.803164767913179,0.798874858991869,0.004289908921309982,0.5602604717391745,0.5493665342344506,0.010893937504723894,0.5600432266148654,0.5482326432896776,0.011810583325187807,0.8551317984322411,0.8160736366991851,0.039058161733055985,0.7442516707642536,0.6677736286846027,0.07647804207965092,0.14484126984126988,0.14186507936507942,0.0029761904761904656,,,,,,,,,
pooled_trial,,joint_4class_valence_arousal,0.6879960317460317,0.6840277777777778,0.003968253968253954,0.6444208289957681,0.6309468121445123,0.013474016851255821,0.6423615370447052,0.6321081001359824,0.010253436908722824,0.6737165041364982,0.6696179918847066,0.004098512251791586,0.5743864434828987,0.5672305008791814,0.007155942603717325,0.5604690265885487,0.5531490453120547,0.007319981276494025,,,,,,,0.3556547619047619,0.35168650793650796,0.003968253968253954,0.8350694444444444,0.8335813492063492,0.0014880952380952328,0.6879960317460317,0.6840277777777778,0.003968253968253954,0.017857142857142856,0.016865079365079364,0.000992063492063492
