target,k_calibration,model,n,mae,rmse,pearson,spearman,ccc,y_true_mean,y_true_std,y_pred_mean,y_pred_std,residual_mean,residual_std,stimulus_rmse_reference,lift_vs_stimulus_rmse,locked_reference_model,locked_reference_rmse,lift_vs_locked_reference_rmse,rmse_wins_vs_locked,rmse_losses_vs_locked,rmse_win_margin_vs_locked,mean_delta_rmse_model_minus_locked,median_delta_rmse_model_minus_locked,worst_regression_delta_rmse,best_gain_delta_rmse
arousal,1,kernel_residual_shrink4,195300,1.53104429941553,1.8907015478870337,0.6593740669224647,0.6456626921486125,0.6077459383754377,4.3085099846390165,2.514789491673669,4.3138739549123315,1.6700792508799431,-0.005363970273314621,1.8906939390089907,1.9445678743341894,0.05386632644715572,bias_shrink4,1.8904840712391418,-0.00021747664789195653,40,23,17,-0.0009273657800722953,-0.0034167267423752534,0.05710271927396482,-0.03618948866666516
arousal,16,bias_shrink2,100800,1.3906819103089265,1.7345841572653034,0.7250271591022156,0.7226452640555152,0.6946973867454007,4.319345238095238,2.51743972040842,4.307015897906355,1.8754804577328015,0.01232934018888319,1.734540338535339,1.9459437177050949,0.21135956043979154,bias_shrink4,1.7343610762407864,-0.00022308102451695788,19,44,-25,-0.0009317608745545286,0.004156544076510338,0.011674666639548192,-0.06849397142249791
arousal,4,bias_empirical_bayes,176400,1.4497226683971633,1.8041733975235141,0.6967727766154971,0.690017639801847,0.658886285618731,4.307222222222222,2.5145634754683037,4.3032771723422,1.7942545840373982,0.0039450498800225305,1.804169084346859,1.9438976177651741,0.13972422024165998,bias_shrink4,1.803261391817789,-0.0009120057057250275,21,42,-21,-0.0002504195998504832,0.01408512693174857,0.037954696960937895,-0.12051075197238537
arousal,8,bias_empirical_bayes,151200,1.4188118178441662,1.7673686239627902,0.7113813140046448,0.7066444702616119,0.6770779395173495,4.30667328042328,2.513988465966169,4.311754281029177,1.8310470357997595,-0.005081000605897134,1.7673613202740885,1.9431588530362547,0.17579022907346453,bias_shrink4,1.7662446364822941,-0.0011239874804960248,22,41,-19,-0.000287065100985814,0.0076599970856447985,0.022007496555554784,-0.08132382147413031
arousal,4,bias_shrink2,176400,1.4464718503889011,1.8046592811078663,0.6971525154528613,0.6913566501139738,0.6640390355324766,4.307222222222222,2.5145634754683037,4.304074074074075,1.83600911126809,0.003148148148148131,1.8046565352033053,1.9438976177651741,0.13923833665730778,bias_shrink4,1.803261391817789,-0.0013978892900772255,19,44,-25,-0.0005690672587709754,0.02391471739104367,0.06191086597347217,-0.2768478036017443
arousal,8,bias_shrink2,151200,1.4168004352278545,1.767764575989834,0.711611919140123,0.7076620692967002,0.6806648156051777,4.30667328042328,2.513988465966169,4.31275957927974,1.861653682500863,-0.006086298856460154,1.7677540985925466,1.9431588530362547,0.17539427704642074,bias_shrink4,1.7662446364822941,-0.0015199395075398137,19,44,-25,-0.0007033178121579489,0.013268950551423186,0.03504129806363032,-0.16472068251343197
arousal,2,kernel_residual_shrink4,189000,1.4950325110217197,1.8502539332990995,0.6770509026542416,0.666998122599743,0.6259458683175949,4.307597883597883,2.514008887188597,4.311250384001279,1.6828556588488042,-0.003652500403396165,1.8502503281798361,1.9435688697160587,0.0933149364169592,bias_shrink4,1.8481950495622332,-0.002058883736866246,40,23,17,-0.0007879263579016744,-0.009953169368394299,0.18668220593310414,-0.1128610773169676
arousal,16,bias_shrink1,100800,1.3908786538809075,1.7370644716533323,0.7244997824403118,0.723097451395782,0.697039104580173,4.319345238095238,2.51743972040842,4.30667460129213,1.9031591510740344,0.012670636803108338,1.7370182594444061,1.9459437177050949,0.20887924605176256,bias_shrink4,1.7343610762407864,-0.002703395412545939,18,45,-27,0.001056498110164856,0.007511752946128825,0.01920304059100353,-0.08845203623204312
arousal,2,bias_empirical_bayes,189000,1.4907567388427858,1.851054202300728,0.6769835193918253,0.6687063314515372,0.63541698879189,4.307597883597883,2.514008887188597,4.3119525960277,1.7543884753131886,-0.0043547124298161394,1.8510490799367902,1.9435688697160587,0.09251466741533076,bias_shrink4,1.8481950495622332,-0.0028591527384946858,20,43,-23,0.002928527828324975,0.018845409949052705,0.057351369053552315,-0.13122311091169836
arousal,8,affine_residual_ridge4,151200,1.3633819558744598,1.7695568736690295,0.7188959893411736,0.714509345305374,0.706535374932276,4.30667328042328,2.513988465966169,4.310563512570507,2.085680913763362,-0.0038902321472269593,1.769552597478569,1.9431588530362547,0.1736019793672252,bias_shrink4,1.7662446364822941,-0.003312237186735345,24,39,-15,-0.017383505686747295,0.04581600482225667,0.28520987351610305,-0.8110872270703937
