target,k_calibration,model,label_policy,binary_n,accuracy,balanced_accuracy,macro_f1,auroc,n_low,n_high,true_high_rate,pred_high_rate
arousal,1,stimulus_only,midpoint_as_low,4960,0.6122983870967742,0.6055351381110153,0.6048048007734458,0.6107217577753472,2866,2094,0.4221774193548387,0.4401209677419355
arousal,1,stimulus_only,midpoint_as_high,4960,0.6169354838709677,0.6188738398083897,0.6167035890437746,0.651692630727352,2382,2578,0.519758064516129,0.45564516129032256
arousal,1,stimulus_only,discard_midpoint,4476,0.6311438784629133,0.6269688614946386,0.6270138373122136,0.6444075351830868,2382,2094,0.467828418230563,0.4269436997319035
arousal,2,affine_residual_ridge1,midpoint_as_low,4800,0.743125,0.7429820500035615,0.7394639138987753,0.8148303832181779,2780,2020,0.42083333333333334,0.460625
arousal,2,affine_residual_ridge1,midpoint_as_high,4800,0.7239583333333334,0.7257815982990574,0.723867619531781,0.798140776371531,2306,2494,0.5195833333333333,0.46229166666666666
arousal,2,affine_residual_ridge1,discard_midpoint,4326,0.7586685159500693,0.7576397774209338,0.7576239077538343,0.8317586279443209,2306,2020,0.4669440591770689,0.46740638002773927
arousal,2,affine_residual_ridge4,midpoint_as_low,4800,0.7533333333333333,0.752742360566992,0.749549398684112,0.830970421682456,2780,2020,0.42083333333333334,0.45625
arousal,2,affine_residual_ridge4,midpoint_as_high,4800,0.7347916666666666,0.736729642903593,0.734678801516218,0.8151871516792079,2306,2494,0.5195833333333333,0.45979166666666665
arousal,2,affine_residual_ridge4,discard_midpoint,4326,0.7704576976421637,0.7691276738254919,0.7692958232552509,0.8485779670768464,2306,2020,0.4669440591770689,0.46208969024503005
arousal,2,bias_empirical_bayes,midpoint_as_low,4800,0.71875,0.7186231213049362,0.7150082462891698,0.8099391872640501,2780,2020,0.42083333333333334,0.46458333333333335
arousal,2,bias_empirical_bayes,midpoint_as_high,4800,0.713125,0.7148335536945216,0.713054945054945,0.8079645268331768,2306,2494,0.5195833333333333,0.46479166666666666
arousal,2,bias_empirical_bayes,discard_midpoint,4326,0.7394822006472492,0.7381389916962208,0.7382316928301532,0.8330354306029042,2306,2020,0.4669440591770689,0.46393897364771153
arousal,2,bias_huber,midpoint_as_low,4800,0.75375,0.7525607236982691,0.7497346311938209,0.8337463494550894,2780,2020,0.42083333333333334,0.4525
arousal,2,bias_huber,midpoint_as_high,4800,0.735,0.7367666788844832,0.7349300049544333,0.819771788806579,2306,2494,0.5195833333333333,0.46416666666666667
arousal,2,bias_huber,discard_midpoint,4326,0.7704576976421637,0.7688820811829665,0.7691708633022974,0.8521208126883807,2306,2020,0.4669440591770689,0.45839112343966715
arousal,2,bias_mean,midpoint_as_low,4800,0.75375,0.7525607236982691,0.7497346311938209,0.8337463494550894,2780,2020,0.42083333333333334,0.4525
arousal,2,bias_mean,midpoint_as_high,4800,0.735,0.7367666788844832,0.7349300049544333,0.819771788806579,2306,2494,0.5195833333333333,0.46416666666666667
arousal,2,bias_mean,discard_midpoint,4326,0.7704576976421637,0.7688820811829665,0.7691708633022974,0.8521208126883807,2306,2020,0.4669440591770689,0.45839112343966715
arousal,2,bias_median,midpoint_as_low,4800,0.75375,0.7525607236982691,0.7497346311938209,0.8337463494550894,2780,2020,0.42083333333333334,0.4525
arousal,2,bias_median,midpoint_as_high,4800,0.735,0.7367666788844832,0.7349300049544333,0.819771788806579,2306,2494,0.5195833333333333,0.46416666666666667
arousal,2,bias_median,discard_midpoint,4326,0.7704576976421637,0.7688820811829665,0.7691708633022974,0.8521208126883807,2306,2020,0.4669440591770689,0.45839112343966715
arousal,2,bias_shrink1,midpoint_as_low,4800,0.7239583333333334,0.7236608732815728,0.7201630323133819,0.8140204074364271,2780,2020,0.42083333333333334,0.46270833333333333
arousal,2,bias_shrink1,midpoint_as_high,4800,0.720625,0.7219037746098007,0.7206196524855358,0.8118097484265794,2306,2494,0.5195833333333333,0.47604166666666664
arousal,2,bias_shrink1,discard_midpoint,4326,0.7447988904299584,0.7433715747984165,0.7435155827082206,0.8371357972744369,2306,2020,0.4669440591770689,0.4623208506703652
arousal,2,bias_shrink2,midpoint_as_low,4800,0.6985416666666666,0.6981319894579385,0.694633814477644,0.7898037609516347,2780,2020,0.42083333333333334,0.4660416666666667
arousal,2,bias_shrink2,midpoint_as_high,4800,0.7041666666666667,0.7055263943090477,0.7041518228952807,0.7964489449440149,2306,2494,0.5195833333333333,0.47333333333333333
arousal,2,bias_shrink2,discard_midpoint,4326,0.7221451687471105,0.7204956076700471,0.7206735397256507,0.8161994538569208,2306,2020,0.4669440591770689,0.4604715672676838
