target,block,k_calibration,model,n,mae,rmse,pearson,ccc,y_true_std,y_pred_std,locked_reference_rmse,locked_reference_model,lift_vs_locked_rmse,subjects,rmse_wins_vs_locked,rmse_losses_vs_locked,rmse_ties_vs_locked,rmse_win_margin_vs_locked,mean_delta_rmse_model_minus_locked,median_delta_rmse_model_minus_locked,worst_regression_delta_rmse,best_gain_delta_rmse
arousal,emg_lagged_interaction_experimental,4,physio_context_ridge100,88200,1.5983304507959457,1.9531221160875474,0.6294481273232441,0.5639921989937697,2.51336572908034,1.559523783504902,1.796727204119397,locked_kernel_residual_shrink4,-0.15639491196815047,63.0,13.0,50.0,0.0,-37.0,0.14102649917763746,0.07830301720872201,1.0513206685556766,-0.08424806110215033
arousal,emg_lagged_interaction_experimental,4,physio_residual_ridge1000,88200,1.5836651590027235,1.9499136083301827,0.6312398984381031,0.5769224617128046,2.51336572908034,1.6339851066939177,1.796727204119397,locked_kernel_residual_shrink4,-0.15318640421078578,63.0,13.0,50.0,0.0,-37.0,0.13639904826725993,0.06412512151580052,1.1011206411624777,-0.08625422823657747
arousal,emg_lagged_interaction_experimental,4,physio_context_ridge1000,88200,1.7071024293802222,2.017398136690684,0.6272717455819532,0.45744266947508655,2.51336572908034,1.0882604771096047,1.796727204119397,locked_kernel_residual_shrink4,-0.22067093257128723,63.0,12.0,51.0,0.0,-39.0,0.20886514253186542,0.19502993275430858,0.9517044002467712,-0.16485835525472758
arousal,emg_lagged_interaction_experimental,4,physio_similarity_knn64,88200,1.5834408831299027,1.9546470846021862,0.629817082012443,0.5819034971981425,2.51336572908034,1.6796199501591589,1.796727204119397,locked_kernel_residual_shrink4,-0.15791988048278927,63.0,16.0,47.0,0.0,-31.0,0.14314118314485574,0.08297143971722076,1.0192993616939794,-0.13990616521763255
arousal,emg_lagged_interaction_experimental,8,locked_kernel_residual_shrink4,75600,1.3868004891418275,1.731053155596018,0.7263419702758832,0.6800069794419905,2.515440830435407,1.7426430188190845,1.731053155596018,locked_kernel_residual_shrink4,0.0,,,,,,,,,
arousal,emg_lagged_interaction_experimental,8,physio_residual_ridge100,75600,1.5868747738934068,1.9517139260119631,0.6312261586828195,0.5777160705911485,2.515440830435407,1.6410171754778207,1.731053155596018,locked_kernel_residual_shrink4,-0.22066077041594512,63.0,8.0,55.0,0.0,-47.0,0.20341577622050377,0.09381995570110435,1.4123668777695997,-0.12477674203370603
arousal,emg_lagged_interaction_experimental,8,physio_context_ridge100,75600,1.599610111577801,1.9522162743683715,0.6307005349968201,0.5653042414375111,2.515440830435407,1.5620157115220268,1.731053155596018,locked_kernel_residual_shrink4,-0.2211631187723535,63.0,8.0,55.0,0.0,-47.0,0.20498172993214225,0.10909947804017728,1.3845123651229119,-0.12169410027376637
arousal,emg_lagged_interaction_experimental,8,physio_residual_ridge1000,75600,1.5850435488785386,1.9490477633411607,0.6324305636957565,0.5781460951008321,2.515440830435407,1.6363022798683988,1.731053155596018,locked_kernel_residual_shrink4,-0.21799460774514268,63.0,8.0,55.0,0.0,-47.0,0.20043702286766324,0.09486022774663883,1.4360086318519958,-0.12665721607591673
arousal,emg_lagged_interaction_experimental,8,physio_context_ridge1000,75600,1.7079835469350613,2.0171646892292157,0.6285260365675464,0.45859617437990574,2.515440830435407,1.089994852346565,1.731053155596018,locked_kernel_residual_shrink4,-0.28611153363319763,63.0,10.0,53.0,0.0,-43.0,0.2731265901590159,0.27193251846844513,1.276199164559301,-0.09597220139288809
arousal,emg_lagged_interaction_experimental,8,physio_similarity_knn64,75600,1.5845882457967788,1.9538202003233416,0.6309817176907606,0.5829971329054694,2.515440830435407,1.6812631379390888,1.731053155596018,locked_kernel_residual_shrink4,-0.22276704472732356,63.0,9.0,54.0,0.0,-45.0,0.20719633763472084,0.13799487858912718,1.3540267210785935,-0.18535145464954317
arousal,emg_lagged_interaction_experimental,16,locked_kernel_residual_shrink4,50400,1.3116241286836918,1.6509058800239589,0.7561526170737047,0.7157316708840219,2.517961350677301,1.8020957897780248,1.6509058800239589,locked_kernel_residual_shrink4,0.0,,,,,,,,,
arousal,emg_lagged_interaction_experimental,16,physio_residual_ridge100,50400,1.5867551434111027,1.9510109496143968,0.6324740755407641,0.5787972886813929,2.517961350677301,1.642226134561601,1.6509058800239589,locked_kernel_residual_shrink4,-0.3001050695904379,63.0,7.0,56.0,0.0,-49.0,0.28514491382526896,0.13429409353397492,1.8964231208102624,-0.11514410836143996
arousal,emg_lagged_interaction_experimental,16,physio_context_ridge100,50400,1.5992568849713082,1.951683882439261,0.631936643423183,0.5663389554677024,2.517961350677301,1.5631202192670797,1.6509058800239589,locked_kernel_residual_shrink4,-0.30077800241530217,63.0,7.0,56.0,0.0,-49.0,0.28684848151744546,0.15764519687998568,1.8683467679957928,-0.11650218037203874
arousal,emg_lagged_interaction_experimental,16,physio_residual_ridge1000,50400,1.584697201166834,1.9481786194929842,0.6337609849111377,0.5793298968319115,2.517961350677301,1.6377110660644911,1.6509058800239589,locked_kernel_residual_shrink4,-0.2972727394690253,63.0,7.0,56.0,0.0,-49.0,0.2820391014358919,0.13529990160246008,1.9198871852324466,-0.11424746784279627
arousal,emg_lagged_interaction_experimental,16,physio_context_ridge1000,50400,1.7072547934121556,2.017566572999641,0.6297773841350826,0.459410884425985,2.517961350677301,1.0907459647428381,1.6509058800239589,locked_kernel_residual_shrink4,-0.36666069297568216,63.0,7.0,56.0,0.0,-49.0,0.3557307650062162,0.2980999501986292,1.7592013243637112,-0.06221041615250966
arousal,emg_lagged_interaction_experimental,16,physio_similarity_knn64,50400,1.5850285786863356,1.9540228000040303,0.6317848205990002,0.5837724635060518,2.517961350677301,1.683153823985311,1.6509058800239589,locked_kernel_residual_shrink4,-0.3031169199800714,63.0,8.0,55.0,0.0,-47.0,0.28971048578933845,0.1720818363920935,1.8427721282587417,-0.17853354883827577
