target,block,k_calibration,model,label_policy,binary_n,accuracy,balanced_accuracy,macro_f1,n_low,n_high
arousal,eeg_bandpower,4,physio_context_ridge100,discard_midpoint,78702,0.7948082640847755,0.7744907385721702,0.7788344846142261,48626,30076
arousal,eeg_bandpower,4,physio_residual_ridge1000,midpoint_as_low,88200,0.7954308390022675,0.7688741511662758,0.7707666066120735,58124,30076
arousal,eeg_bandpower,4,physio_residual_ridge1000,midpoint_as_high,88200,0.759671201814059,0.7449048521693726,0.7474092390688982,48626,39574
arousal,eeg_bandpower,4,physio_residual_ridge1000,discard_midpoint,78702,0.8110467332469314,0.7870737617022604,0.7940570869966502,48626,30076
arousal,eeg_bandpower,4,physio_context_ridge1000,midpoint_as_low,88200,0.7945918367346939,0.7591724356334127,0.7653904131397958,58124,30076
arousal,eeg_bandpower,4,physio_context_ridge1000,midpoint_as_high,88200,0.7528458049886622,0.7354360696445317,0.7370474673629022,48626,39574
arousal,eeg_bandpower,4,physio_context_ridge1000,discard_midpoint,78702,0.8067520520444207,0.7764318103046393,0.7859645113283761,48626,30076
arousal,eeg_bandpower,4,physio_similarity_knn64,midpoint_as_low,88200,0.7973356009070295,0.7693085334920442,0.7720974312912005,58124,30076
arousal,eeg_bandpower,4,physio_similarity_knn64,midpoint_as_high,88200,0.7585600907029478,0.7432879945823547,0.7456744784485296,48626,39574
arousal,eeg_bandpower,4,physio_similarity_knn64,discard_midpoint,78702,0.8114914487560672,0.7866345612051439,0.7940686288371988,48626,30076
arousal,eeg_bandpower,8,locked_kernel_residual_shrink4,midpoint_as_low,75600,0.8128571428571428,0.7917904006288481,0.7918828803586438,49783,25817
arousal,eeg_bandpower,8,locked_kernel_residual_shrink4,midpoint_as_high,75600,0.7846296296296297,0.7710193422459395,0.7745938176929493,41735,33865
arousal,eeg_bandpower,8,locked_kernel_residual_shrink4,discard_midpoint,67552,0.8343350307910943,0.8135485653394801,0.820250992346577,41735,25817
arousal,eeg_bandpower,8,physio_residual_ridge100,midpoint_as_low,75600,0.7806481481481482,0.7583184417746844,0.7571883248479929,49783,25817
arousal,eeg_bandpower,8,physio_residual_ridge100,midpoint_as_high,75600,0.7456216931216931,0.732281479162598,0.7345330060907445,41735,33865
arousal,eeg_bandpower,8,physio_residual_ridge100,discard_midpoint,67552,0.794484249171009,0.7741544878136309,0.7784918190817325,41735,25817
arousal,eeg_bandpower,8,physio_context_ridge100,midpoint_as_low,75600,0.7807671957671958,0.7584274810663327,0.7573090579553488,49783,25817
arousal,eeg_bandpower,8,physio_context_ridge100,midpoint_as_high,75600,0.7457407407407407,0.732394870640409,0.7346497557154342,41735,33865
arousal,eeg_bandpower,8,physio_context_ridge100,discard_midpoint,67552,0.7946174798673614,0.7742770844465965,0.7786259253203064,41735,25817
arousal,eeg_bandpower,8,physio_residual_ridge1000,midpoint_as_low,75600,0.7948677248677248,0.7683134796106244,0.7702516485315393,49783,25817
arousal,eeg_bandpower,8,physio_residual_ridge1000,midpoint_as_high,75600,0.760026455026455,0.7451081345742546,0.7477189520708984,41735,33865
arousal,eeg_bandpower,8,physio_residual_ridge1000,discard_midpoint,67552,0.8105015395547134,0.7864819700107519,0.7934580232635688,41735,25817
arousal,eeg_bandpower,8,physio_context_ridge1000,midpoint_as_low,75600,0.7938227513227514,0.7584016584177367,0.7646341071498365,49783,25817
arousal,eeg_bandpower,8,physio_context_ridge1000,midpoint_as_high,75600,0.7530555555555556,0.735447935959366,0.737189974497607,41735,33865
arousal,eeg_bandpower,8,physio_context_ridge1000,discard_midpoint,67552,0.806016106110848,0.7756276998978058,0.7851365977828608,41735,25817
arousal,eeg_bandpower,8,physio_similarity_knn64,midpoint_as_low,75600,0.7965079365079365,0.7682535954347247,0.7711848155680759,49783,25817
arousal,eeg_bandpower,8,physio_similarity_knn64,midpoint_as_high,75600,0.7590740740740741,0.7435829205848754,0.7460799437303444,41735,33865
arousal,eeg_bandpower,8,physio_similarity_knn64,discard_midpoint,67552,0.8108864282330649,0.7857593167610278,0.7932865515576053,41735,25817
arousal,eeg_bandpower,16,locked_kernel_residual_shrink4,midpoint_as_low,50400,0.8269841269841269,0.8092205460783644,0.8080585068529333,33246,17154
arousal,eeg_bandpower,16,locked_kernel_residual_shrink4,midpoint_as_high,50400,0.800218253968254,0.7870744465519144,0.7912383531040279,27873,22527
arousal,eeg_bandpower,16,locked_kernel_residual_shrink4,discard_midpoint,45027,0.8510227197015124,0.8322871494523071,0.8386579475359122,27873,17154
arousal,eeg_bandpower,16,physio_residual_ridge100,midpoint_as_low,50400,0.7825992063492063,0.7603545265510643,0.7590809137418367,33246,17154
arousal,eeg_bandpower,16,physio_residual_ridge100,midpoint_as_high,50400,0.7467460317460317,0.733161909149626,0.7355416284183767,27873,22527
arousal,eeg_bandpower,16,physio_residual_ridge100,discard_midpoint,45027,0.7962555799853421,0.7759560499430618,0.780235513211139,27873,17154
arousal,eeg_bandpower,16,physio_context_ridge100,midpoint_as_low,50400,0.7827579365079365,0.7604889500943679,0.7592369634041198,33246,17154
arousal,eeg_bandpower,16,physio_context_ridge100,midpoint_as_high,50400,0.746904761904762,0.733309674284734,0.735693851001449,27873,22527
arousal,eeg_bandpower,16,physio_context_ridge100,discard_midpoint,45027,0.7964332511604149,0.7761107672113008,0.7804101071642672,27873,17154
arousal,eeg_bandpower,16,physio_residual_ridge1000,midpoint_as_low,50400,0.7969444444444445,0.7701275663329212,0.7721494150614172,33246,17154
arousal,eeg_bandpower,16,physio_residual_ridge1000,midpoint_as_high,50400,0.7610912698412698,0.7457993972690382,0.7485565117222527,27873,22527
arousal,eeg_bandpower,16,physio_residual_ridge1000,discard_midpoint,45027,0.8123126124325405,0.7880512716782525,0.7951415761479035,27873,17154
arousal,eeg_bandpower,16,physio_context_ridge1000,midpoint_as_low,50400,0.7961309523809523,0.7604534110218721,0.7668199387975598,33246,17154
arousal,eeg_bandpower,16,physio_context_ridge1000,midpoint_as_high,50400,0.7540476190476191,0.7360298198614144,0.7379380102461852,27873,22527
arousal,eeg_bandpower,16,physio_context_ridge1000,discard_midpoint,45027,0.8079152508494903,0.7773031320406992,0.7869592144303492,27873,17154
arousal,eeg_bandpower,16,physio_similarity_knn64,midpoint_as_low,50400,0.7991666666666667,0.7711912135292893,0.7739749821745303,33246,17154
arousal,eeg_bandpower,16,physio_similarity_knn64,midpoint_as_high,50400,0.7600595238095238,0.7443302027449743,0.7469945886518656,27873,22527
arousal,eeg_bandpower,16,physio_similarity_knn64,discard_midpoint,45027,0.8129788793390632,0.7880962214728331,0.795528607135627,27873,17154
valence,emg_lagged_interaction_experimental,4,locked_kernel_residual_shrink4,midpoint_as_low,88200,0.8656575963718821,0.8792703743120622,0.8653827942683489,50836,37364
valence,emg_lagged_interaction_experimental,4,locked_kernel_residual_shrink4,midpoint_as_high,88200,0.8883560090702948,0.8970105347421513,0.8865192673728566,35630,52570
valence,emg_lagged_interaction_experimental,4,locked_kernel_residual_shrink4,discard_midpoint,72994,0.9555442913116147,0.9552316616771303,0.9554870750799358,35630,37364
valence,emg_lagged_interaction_experimental,4,physio_residual_ridge100,midpoint_as_low,88200,0.8670408163265306,0.8805093208326926,0.8667549928509182,50836,37364
valence,emg_lagged_interaction_experimental,4,physio_residual_ridge100,midpoint_as_high,88200,0.8886054421768708,0.8974956209570699,0.8868058483271185,35630,52570
valence,emg_lagged_interaction_experimental,4,physio_residual_ridge100,discard_midpoint,72994,0.9565306737540071,0.9562348823986839,0.956476847053343,35630,37364
valence,emg_lagged_interaction_experimental,4,physio_context_ridge100,midpoint_as_low,88200,0.8670408163265306,0.8805093208326926,0.8667549928509182,50836,37364
valence,emg_lagged_interaction_experimental,4,physio_context_ridge100,midpoint_as_high,88200,0.8886054421768708,0.8974956209570699,0.8868058483271185,35630,52570
valence,emg_lagged_interaction_experimental,4,physio_context_ridge100,discard_midpoint,72994,0.9565306737540071,0.9562348823986839,0.956476847053343,35630,37364
valence,emg_lagged_interaction_experimental,4,physio_residual_ridge1000,midpoint_as_low,88200,0.8670408163265306,0.8805093208326926,0.8667549928509182,50836,37364
valence,emg_lagged_interaction_experimental,4,physio_residual_ridge1000,midpoint_as_high,88200,0.8886054421768708,0.8974956209570699,0.8868058483271185,35630,52570
valence,emg_lagged_interaction_experimental,4,physio_residual_ridge1000,discard_midpoint,72994,0.9565306737540071,0.9562348823986839,0.956476847053343,35630,37364
valence,emg_lagged_interaction_experimental,4,physio_context_ridge1000,midpoint_as_low,88200,0.8670408163265306,0.8805093208326926,0.8667549928509182,50836,37364
valence,emg_lagged_interaction_experimental,4,physio_context_ridge1000,midpoint_as_high,88200,0.8886054421768708,0.8974956209570699,0.8868058483271185,35630,52570
valence,emg_lagged_interaction_experimental,4,physio_context_ridge1000,discard_midpoint,72994,0.9565306737540071,0.9562348823986839,0.956476847053343,35630,37364
valence,emg_lagged_interaction_experimental,4,physio_similarity_knn64,midpoint_as_low,88200,0.8675736961451247,0.8809786842949592,0.8672829802165192,50836,37364
valence,emg_lagged_interaction_experimental,4,physio_similarity_knn64,midpoint_as_high,88200,0.8881179138321995,0.8970866424522193,0.8863246178551749,35630,52570
valence,emg_lagged_interaction_experimental,4,physio_similarity_knn64,discard_midpoint,72994,0.9565580732662958,0.9562616461284774,0.9565041965349299,35630,37364
valence,emg_lagged_interaction_experimental,8,locked_kernel_residual_shrink4,midpoint_as_low,75600,0.8647751322751323,0.8783453846804601,0.8645098817361447,43546,32054
valence,emg_lagged_interaction_experimental,8,locked_kernel_residual_shrink4,midpoint_as_high,75600,0.8873809523809524,0.8962893106706165,0.8854633605874934,30419,45181
valence,emg_lagged_interaction_experimental,8,locked_kernel_residual_shrink4,discard_midpoint,62473,0.955100603460695,0.9547642257500586,0.9550362201902403,30419,32054
valence,emg_lagged_interaction_experimental,8,physio_residual_ridge100,midpoint_as_low,75600,0.8661507936507936,0.8796383218037331,0.8658793589967251,43546,32054
valence,emg_lagged_interaction_experimental,8,physio_residual_ridge100,midpoint_as_high,75600,0.8878306878306879,0.8969072473695534,0.8859429261553654,30419,45181
valence,emg_lagged_interaction_experimental,8,physio_residual_ridge100,discard_midpoint,62473,0.956205080594817,0.9558782632892746,0.9561433934202382,30419,32054
valence,emg_lagged_interaction_experimental,8,physio_context_ridge100,midpoint_as_low,75600,0.8661507936507936,0.8796383218037331,0.8658793589967251,43546,32054
valence,emg_lagged_interaction_experimental,8,physio_context_ridge100,midpoint_as_high,75600,0.8878306878306879,0.8969072473695534,0.8859429261553654,30419,45181
valence,emg_lagged_interaction_experimental,8,physio_context_ridge100,discard_midpoint,62473,0.956205080594817,0.9558782632892746,0.9561433934202382,30419,32054
valence,emg_lagged_interaction_experimental,8,physio_residual_ridge1000,midpoint_as_low,75600,0.8661507936507936,0.8796383218037331,0.8658793589967251,43546,32054
valence,emg_lagged_interaction_experimental,8,physio_residual_ridge1000,midpoint_as_high,75600,0.8878306878306879,0.8969072473695534,0.8859429261553654,30419,45181
valence,emg_lagged_interaction_experimental,8,physio_residual_ridge1000,discard_midpoint,62473,0.956205080594817,0.9558782632892746,0.9561433934202382,30419,32054
valence,emg_lagged_interaction_experimental,8,physio_context_ridge1000,midpoint_as_low,75600,0.8661507936507936,0.8796383218037331,0.8658793589967251,43546,32054
valence,emg_lagged_interaction_experimental,8,physio_context_ridge1000,midpoint_as_high,75600,0.8878306878306879,0.8969072473695534,0.8859429261553654,30419,45181
valence,emg_lagged_interaction_experimental,8,physio_context_ridge1000,discard_midpoint,62473,0.956205080594817,0.9558782632892746,0.9561433934202382,30419,32054
valence,emg_lagged_interaction_experimental,8,physio_similarity_knn64,midpoint_as_low,75600,0.8667328042328042,0.8801682340802341,0.8664574297169202,43546,32054
valence,emg_lagged_interaction_experimental,8,physio_similarity_knn64,midpoint_as_high,75600,0.8874074074074074,0.8965531162082245,0.8855251786069903,30419,45181
valence,emg_lagged_interaction_experimental,8,physio_similarity_knn64,discard_midpoint,62473,0.9563011220847406,0.9559718553526677,0.9562392540919327,30419,32054
valence,emg_lagged_interaction_experimental,16,locked_kernel_residual_shrink4,midpoint_as_low,50400,0.8659126984126985,0.8785722069854571,0.8657100198051967,28833,21567
valence,emg_lagged_interaction_experimental,16,locked_kernel_residual_shrink4,midpoint_as_high,50400,0.8879960317460317,0.8971454973900835,0.8859829126550464,20178,30222
valence,emg_lagged_interaction_experimental,16,locked_kernel_residual_shrink4,discard_midpoint,41745,0.9551083962151156,0.9547203108360077,0.9550235618651712,20178,21567
valence,emg_lagged_interaction_experimental,16,physio_residual_ridge100,midpoint_as_low,50400,0.8667460317460317,0.8792713274721629,0.8665337549695502,28833,21567
valence,emg_lagged_interaction_experimental,16,physio_residual_ridge100,midpoint_as_high,50400,0.8883928571428571,0.8977728502214744,0.8864184501148481,20178,30222
valence,emg_lagged_interaction_experimental,16,physio_residual_ridge100,discard_midpoint,41745,0.9558510001197749,0.9554964536586958,0.9557713066725169,20178,21567
valence,emg_lagged_interaction_experimental,16,physio_context_ridge100,midpoint_as_low,50400,0.8667460317460317,0.8792713274721629,0.8665337549695502,28833,21567
valence,emg_lagged_interaction_experimental,16,physio_context_ridge100,midpoint_as_high,50400,0.8883928571428571,0.8977728502214744,0.8864184501148481,20178,30222
valence,emg_lagged_interaction_experimental,16,physio_context_ridge100,discard_midpoint,41745,0.9558510001197749,0.9554964536586958,0.9557713066725169,20178,21567
valence,emg_lagged_interaction_experimental,16,physio_residual_ridge1000,midpoint_as_low,50400,0.8667460317460317,0.8792713274721629,0.8665337549695502,28833,21567
valence,emg_lagged_interaction_experimental,16,physio_residual_ridge1000,midpoint_as_high,50400,0.8883928571428571,0.8977728502214744,0.8864184501148481,20178,30222
valence,emg_lagged_interaction_experimental,16,physio_residual_ridge1000,discard_midpoint,41745,0.9558510001197749,0.9554964536586958,0.9557713066725169,20178,21567
valence,emg_lagged_interaction_experimental,16,physio_context_ridge1000,midpoint_as_low,50400,0.8667460317460317,0.8792713274721629,0.8665337549695502,28833,21567
valence,emg_lagged_interaction_experimental,16,physio_context_ridge1000,midpoint_as_high,50400,0.8883928571428571,0.8977728502214744,0.8864184501148481,20178,30222
valence,emg_lagged_interaction_experimental,16,physio_context_ridge1000,discard_midpoint,41745,0.9558510001197749,0.9554964536586958,0.9557713066725169,20178,21567
valence,emg_lagged_interaction_experimental,16,physio_similarity_knn64,midpoint_as_low,50400,0.8671230158730159,0.879583284070363,0.8669060326653142,28833,21567
valence,emg_lagged_interaction_experimental,16,physio_similarity_knn64,midpoint_as_high,50400,0.8878968253968254,0.8973592442390774,0.885928798996417,20178,30222
valence,emg_lagged_interaction_experimental,16,physio_similarity_knn64,discard_midpoint,41745,0.9557791352257755,0.9554269029562337,0.9556995825936984,20178,21567
arousal,emg_lagged_interaction_experimental,4,locked_kernel_residual_shrink4,midpoint_as_low,88200,0.808265306122449,0.7838786841454436,0.7854480358318795,58136,30064
arousal,emg_lagged_interaction_experimental,4,locked_kernel_residual_shrink4,midpoint_as_high,88200,0.7736507936507937,0.7591798380785411,0.7622947911316096,48651,39549
arousal,emg_lagged_interaction_experimental,4,locked_kernel_residual_shrink4,discard_midpoint,78715,0.8260179127231151,0.803331911537956,0.8105468474482385,48651,30064
arousal,emg_lagged_interaction_experimental,4,physio_residual_ridge100,midpoint_as_low,88200,0.7996371882086167,0.7675282456002489,0.7725366661979727,58136,30064
arousal,emg_lagged_interaction_experimental,4,physio_residual_ridge100,midpoint_as_high,88200,0.7576077097505669,0.7409760572749169,0.7431010907349294,48651,39549
arousal,emg_lagged_interaction_experimental,4,physio_residual_ridge100,discard_midpoint,78715,0.8121958965889602,0.7843921108319928,0.7932154217565817,48651,30064
arousal,emg_lagged_interaction_experimental,4,physio_context_ridge100,midpoint_as_low,88200,0.7991269841269841,0.7667798421941818,0.771866165697223,58136,30064
arousal,emg_lagged_interaction_experimental,4,physio_context_ridge100,midpoint_as_high,88200,0.7570975056689342,0.7404071427638041,0.7424941041570463,48651,39549
arousal,emg_lagged_interaction_experimental,4,physio_context_ridge100,discard_midpoint,78715,0.8116242139363526,0.7836437074259257,0.7925067470816045,48651,30064
arousal,emg_lagged_interaction_experimental,4,physio_residual_ridge1000,midpoint_as_low,88200,0.8001700680272109,0.7675710903020669,0.7728645002050666,58136,30064
arousal,emg_lagged_interaction_experimental,4,physio_residual_ridge1000,midpoint_as_high,88200,0.758140589569161,0.7413526526197167,0.7434644934761561,48651,39549
arousal,emg_lagged_interaction_experimental,4,physio_residual_ridge1000,discard_midpoint,78715,0.8127929873594614,0.7845892172818383,0.793632539023561,48651,30064
arousal,emg_lagged_interaction_experimental,4,physio_context_ridge1000,midpoint_as_low,88200,0.801235827664399,0.7683795394557754,0.7738856538852261,58136,30064
arousal,emg_lagged_interaction_experimental,4,physio_context_ridge1000,midpoint_as_high,88200,0.7592063492063492,0.7423187170377142,0.744456427858909,48651,39549
arousal,emg_lagged_interaction_experimental,4,physio_context_ridge1000,discard_midpoint,78715,0.8139871689004637,0.7855552816998359,0.7947839897377387,48651,30064
arousal,emg_lagged_interaction_experimental,4,physio_similarity_knn64,midpoint_as_low,88200,0.7982539682539682,0.7689765182747059,0.7724522737652508,58136,30064
arousal,emg_lagged_interaction_experimental,4,physio_similarity_knn64,midpoint_as_high,88200,0.7601473922902494,0.7444229558344952,0.7468492964123504,48651,39549
arousal,emg_lagged_interaction_experimental,4,physio_similarity_knn64,discard_midpoint,78715,0.8128438035952487,0.7868923168561991,0.79490949818205,48651,30064
arousal,emg_lagged_interaction_experimental,8,locked_kernel_residual_shrink4,midpoint_as_low,75600,0.8135846560846561,0.794295751304996,0.7933340329655373,49807,25793
arousal,emg_lagged_interaction_experimental,8,locked_kernel_residual_shrink4,midpoint_as_high,75600,0.7849338624338624,0.7720366510400198,0.7754801420525599,41655,33945
arousal,emg_lagged_interaction_experimental,8,locked_kernel_residual_shrink4,discard_midpoint,67448,0.8354287747598149,0.8160353519153626,0.8220310450045312,41655,25793
arousal,emg_lagged_interaction_experimental,8,physio_residual_ridge100,midpoint_as_low,75600,0.79994708994709,0.7688233982466703,0.7734143799004027,49807,25793
arousal,emg_lagged_interaction_experimental,8,physio_residual_ridge100,midpoint_as_high,75600,0.7587301587301587,0.7425517448022874,0.7447077222334975,41655,33945
arousal,emg_lagged_interaction_experimental,8,physio_residual_ridge100,discard_midpoint,67448,0.813100462578579,0.7860146292828778,0.7946126803811688,41655,25793
arousal,emg_lagged_interaction_experimental,8,physio_context_ridge100,midpoint_as_low,75600,0.7994576719576719,0.768106149380699,0.7727737849045647,49807,25793
arousal,emg_lagged_interaction_experimental,8,physio_context_ridge100,midpoint_as_high,75600,0.7582407407407408,0.7420067455387729,0.7441276848668533,41655,33945
arousal,emg_lagged_interaction_experimental,8,physio_context_ridge100,discard_midpoint,67448,0.8125518918277784,0.7852973804169063,0.7939352381524053,41655,25793
arousal,emg_lagged_interaction_experimental,8,physio_residual_ridge1000,midpoint_as_low,75600,0.8004497354497354,0.7688590555987005,0.7737232747216316,49807,25793
arousal,emg_lagged_interaction_experimental,8,physio_residual_ridge1000,midpoint_as_high,75600,0.7592328042328043,0.7429069976093527,0.7450516596620949,41655,33945
arousal,emg_lagged_interaction_experimental,8,physio_residual_ridge1000,discard_midpoint,67448,0.8136638595658878,0.7861976324874862,0.7950067261695928,41655,25793
arousal,emg_lagged_interaction_experimental,8,physio_context_ridge1000,midpoint_as_low,75600,0.8014417989417989,0.7696119618167019,0.7746737285779244,49807,25793
arousal,emg_lagged_interaction_experimental,8,physio_context_ridge1000,midpoint_as_high,75600,0.7602248677248677,0.7438072496799325,0.7459760189356324,41655,33945
arousal,emg_lagged_interaction_experimental,8,physio_context_ridge1000,discard_midpoint,67448,0.8147758273039971,0.7870978845580658,0.796079238988336,41655,25793
arousal,emg_lagged_interaction_experimental,8,physio_similarity_knn64,midpoint_as_low,75600,0.7982936507936508,0.7700359922468643,0.773042067596662,49807,25793
arousal,emg_lagged_interaction_experimental,8,physio_similarity_knn64,midpoint_as_high,75600,0.7612301587301588,0.7459681729001664,0.7484109652270545,41655,33945
arousal,emg_lagged_interaction_experimental,8,physio_similarity_knn64,discard_midpoint,67448,0.813574902146839,0.7883475171287793,0.7961106195490384,41655,25793
arousal,emg_lagged_interaction_experimental,16,locked_kernel_residual_shrink4,midpoint_as_low,50400,0.8270238095238095,0.8105944180185807,0.808513433932225,33271,17129
arousal,emg_lagged_interaction_experimental,16,locked_kernel_residual_shrink4,midpoint_as_high,50400,0.8006349206349206,0.7879388315447469,0.792022788128919,27857,22543
arousal,emg_lagged_interaction_experimental,16,locked_kernel_residual_shrink4,discard_midpoint,44986,0.8515982750188947,0.8338252373295522,0.8396119447177903,27857,17129
arousal,emg_lagged_interaction_experimental,16,physio_residual_ridge100,midpoint_as_low,50400,0.8013690476190476,0.7704013554795772,0.7748086489500879,33271,17129
arousal,emg_lagged_interaction_experimental,16,physio_residual_ridge100,midpoint_as_high,50400,0.7610119047619047,0.7444030561714183,0.7469146404413722,27857,22543
arousal,emg_lagged_interaction_experimental,16,physio_residual_ridge100,discard_midpoint,44986,0.8150313430845152,0.7878194760601844,0.7964707730246459,27857,17129
arousal,emg_lagged_interaction_experimental,16,physio_context_ridge100,midpoint_as_low,50400,0.8007738095238095,0.7695256476157206,0.7740289847291808,33271,17129
arousal,emg_lagged_interaction_experimental,16,physio_context_ridge100,midpoint_as_high,50400,0.7604166666666666,0.7437376611485731,0.746208682556773,27857,22543
arousal,emg_lagged_interaction_experimental,16,physio_context_ridge100,discard_midpoint,44986,0.8143644689458943,0.7869437681963278,0.7956463153669351,27857,17129
arousal,emg_lagged_interaction_experimental,16,physio_residual_ridge1000,midpoint_as_low,50400,0.8014880952380953,0.7700666593075844,0.7747134435058782,33271,17129
arousal,emg_lagged_interaction_experimental,16,physio_residual_ridge1000,midpoint_as_high,50400,0.7611309523809524,0.7443838183083533,0.746874557796685,27857,22543
arousal,emg_lagged_interaction_experimental,16,physio_residual_ridge1000,discard_midpoint,44986,0.8151647179122393,0.7875899253561082,0.7964185558943231,27857,17129
arousal,emg_lagged_interaction_experimental,16,physio_context_ridge1000,midpoint_as_low,50400,0.8024603174603174,0.7708030363326213,0.7756458792394597,33271,17129
arousal,emg_lagged_interaction_experimental,16,physio_context_ridge1000,midpoint_as_high,50400,0.7621031746031746,0.7452633099980543,0.7477812175607372,27857,22543
arousal,emg_lagged_interaction_experimental,16,physio_context_ridge1000,discard_midpoint,44986,0.8162539456719868,0.7884694170458091,0.7974705284146817,27857,17129
arousal,emg_lagged_interaction_experimental,16,physio_similarity_knn64,midpoint_as_low,50400,0.7991269841269841,0.7707708551894372,0.7736664949053138,33271,17129
arousal,emg_lagged_interaction_experimental,16,physio_similarity_knn64,midpoint_as_high,50400,0.7628174603174603,0.747085691857897,0.7498145352767919,27857,22543
arousal,emg_lagged_interaction_experimental,16,physio_similarity_knn64,discard_midpoint,44986,0.8147868225670208,0.7892632911619114,0.7970998027144787,27857,17129
