target,block,k_calibration,model,label_policy,binary_n,accuracy,balanced_accuracy,macro_f1,auroc,n_low,n_high,true_high_rate,pred_high_rate,lift_vs_fewshot_accuracy,lift_vs_fewshot_balanced_accuracy,lift_vs_fewshot_macro_f1,lift_vs_fewshot_auroc,fewshot_reference_model
valence,emg_existing_22,8,stimulus_only,discard_midpoint,125157,0.9560472047108831,0.9557562410111571,0.9559926165541417,0.9818261197226257,61055,64102,0.5121727110748899,0.5230470529015556,0.0012624144075041865,0.0012985865483543524,0.0012687216021362024,-0.0017354121105422893,stimulus_plus_fewshot_bias_shrink4
valence,emg_existing_22,8,stimulus_plus_fewshot_bias,midpoint_as_low,151200,0.8619510582010582,0.8756094958662157,0.861690947997118,0.9462283079292273,87098,64102,0.4239550264550265,0.5326785714285714,-0.0021560846560846336,-0.002198901124882857,-0.002159520771245038,-0.0032855925955037613,stimulus_plus_fewshot_bias_shrink4
valence,emg_existing_22,8,stimulus_plus_fewshot_bias,midpoint_as_high,151200,0.8867063492063492,0.895010149777391,0.8847880853207541,0.9545771112927602,61055,90145,0.59619708994709,0.5328373015873016,-0.002109788359788367,-0.0022239190893273975,-0.002150413732864287,-0.002337101647429507,stimulus_plus_fewshot_bias_shrink4
valence,emg_existing_22,8,stimulus_plus_fewshot_bias,discard_midpoint,125157,0.9521640819131171,0.9518334455143876,0.9520993756158465,0.9824136830325653,61055,64102,0.5121727110748899,0.5245811261056114,-0.00262070839026185,-0.0026242089484150855,-0.002624519336159037,-0.0011478488006027021,stimulus_plus_fewshot_bias_shrink4
valence,emg_existing_22,8,stimulus_plus_fewshot_bias_plus_physio,midpoint_as_low,151200,0.8613822751322752,0.8749222146935691,0.8611128882810917,0.9457153681148909,87098,64102,0.4239550264550265,0.5320039682539682,-0.0027248677248676856,-0.0028861822975294604,-0.0027375804872713516,-0.003798532409840183,stimulus_plus_fewshot_bias_shrink4
valence,emg_existing_22,8,stimulus_plus_fewshot_bias_plus_physio,midpoint_as_high,151200,0.8860714285714286,0.8945173150933878,0.8841676649164931,0.9546370073321893,61055,90145,0.59619708994709,0.5320039682539682,-0.002744708994708911,-0.0027167537733305824,-0.002770834137125311,-0.0022772056080004877,stimulus_plus_fewshot_bias_shrink4
valence,emg_existing_22,8,stimulus_plus_fewshot_bias_plus_physio,discard_midpoint,125157,0.9514929248863427,0.9511821324369969,0.9514302478860764,0.9822261218832147,61055,64102,0.5121727110748899,0.5237501697867478,-0.0032918654170361883,-0.0032755220258058326,-0.0032936470659290507,-0.0013354099499532923,stimulus_plus_fewshot_bias_shrink4
valence,emg_existing_22,8,stimulus_plus_fewshot_bias_shrink4,midpoint_as_low,151200,0.8641071428571429,0.8778083969910986,0.863850468768363,0.9495139005247311,87098,64102,0.4239550264550265,0.5326256613756614,0.0,0.0,0.0,0.0,stimulus_plus_fewshot_bias_shrink4
valence,emg_existing_22,8,stimulus_plus_fewshot_bias_shrink4,midpoint_as_high,151200,0.8888161375661375,0.8972340688667184,0.8869384990536184,0.9569142129401897,61055,90145,0.59619708994709,0.5326719576719576,0.0,0.0,0.0,0.0,stimulus_plus_fewshot_bias_shrink4
valence,emg_existing_22,8,stimulus_plus_fewshot_bias_shrink4,discard_midpoint,125157,0.9547847903033789,0.9544576544628027,0.9547238949520055,0.983561531833168,61055,64102,0.5121727110748899,0.5245012264595668,0.0,0.0,0.0,0.0,stimulus_plus_fewshot_bias_shrink4
valence,emg_existing_22,8,stimulus_plus_fewshot_bias_shrink4_plus_physio,midpoint_as_low,151200,0.8636441798941799,0.8772520951427845,0.8633803040092111,0.9490056340528588,87098,64102,0.4239550264550265,0.5320965608465609,-0.0004629629629629983,-0.0005563018483141224,-0.00047016475915195866,-0.0005082664718722985,stimulus_plus_fewshot_bias_shrink4
valence,emg_existing_22,8,stimulus_plus_fewshot_bias_shrink4_plus_physio,midpoint_as_high,151200,0.8885978835978836,0.8971223838186178,0.8867336024163306,0.9570015058542316,61055,90145,0.59619708994709,0.5320965608465609,-0.00021825396825392307,-0.0001116850481006626,-0.00020489663728784357,8.72929140418588e-05,stimulus_plus_fewshot_bias_shrink4
valence,emg_existing_22,8,stimulus_plus_fewshot_bias_shrink4_plus_physio,discard_midpoint,125157,0.9543852920731561,0.9540773827518223,0.9543265097706872,0.983396333265343,61055,64102,0.5121727110748899,0.5237022299991211,-0.0003994982302227834,-0.0003802717109804288,-0.00039738518131826606,-0.00016519856782493125,stimulus_plus_fewshot_bias_shrink4
valence,emg_existing_22,8,stimulus_plus_physio,midpoint_as_low,151200,0.865462962962963,0.8787978260888987,0.8651779419383896,0.9444375721863674,87098,64102,0.4239550264550265,0.5300661375661375,0.001355820105820138,0.0009894290978000875,0.0013274731700265718,-0.005076328338363689,stimulus_plus_fewshot_bias_shrink4
valence,emg_existing_22,8,stimulus_plus_physio,midpoint_as_high,151200,0.8884854497354497,0.8974112854212409,0.8866788381475994,0.954767235104378,61055,90145,0.59619708994709,0.5300661375661375,-0.0003306878306877925,0.00017721655452251905,-0.00025966090601903247,-0.0021469778358117475,stimulus_plus_fewshot_bias_shrink4
valence,emg_existing_22,8,stimulus_plus_physio,discard_midpoint,125157,0.955415997507131,0.9551400355885493,0.955362594732277,0.9818502476198254,61055,64102,0.5121727110748899,0.5224158456978035,0.0006312072037520933,0.0006823811257465895,0.0006386997802715344,-0.0017112842133425454,stimulus_plus_fewshot_bias_shrink4
valence,emg_existing_22,16,stimulus_only,midpoint_as_low,100800,0.8662797619047619,0.8794487805977782,0.8660435296645792,0.9429628797336371,57887,42913,0.4257242063492063,0.532281746031746,0.0015773809523809135,0.001388435164634938,0.001563609797884613,-0.007780667811921327,stimulus_plus_fewshot_bias_shrink4
valence,emg_existing_22,16,stimulus_only,midpoint_as_high,100800,0.887827380952381,0.8971129192411913,0.8858469190903138,0.9531210592290201,40377,60423,0.5994345238095238,0.532281746031746,5.952380952389813e-05,0.0003865299850287496,0.00010887447841301245,-0.004255145612563793,stimulus_plus_fewshot_bias_shrink4
valence,emg_existing_22,16,stimulus_only,discard_midpoint,83290,0.956321287069276,0.9559514432715683,0.9562468258486365,0.9820778846644627,40377,42913,0.515223916436547,0.5260295353583864,0.0010325369191979128,0.0010613036932447528,0.0010377123422558032,-0.0020175039703871356,stimulus_plus_fewshot_bias_shrink4
valence,emg_existing_22,16,stimulus_plus_fewshot_bias,midpoint_as_low,100800,0.8632440476190476,0.8766369181864854,0.8630241245807208,0.9497519955912038,57887,42913,0.4257242063492063,0.5342063492063492,-0.0014583333333333393,-0.0014234272466578934,-0.0014557952859738377,-0.0009915519543546303,stimulus_plus_fewshot_bias_shrink4
