epoch,train_loss,val_rmse_scaled,augmentation_config,stage,test_subject,target,y_fit_mean,y_fit_std,early_stop,y_outer_mean,y_outer_std
1,0.43748639634361974,0.9032889630598474,gaussian_0p10,inner,7,arousal,-4.11193712824132e-18,1.975500193519591,,,
2,0.4301630186813849,0.9101677614856019,gaussian_0p10,inner,7,arousal,-4.11193712824132e-18,1.975500193519591,,,
3,0.41963401602374184,0.909156497175533,gaussian_0p10,inner,7,arousal,-4.11193712824132e-18,1.975500193519591,,,
4,0.40769608705132093,0.9141700279645378,gaussian_0p10,inner,7,arousal,-4.11193712824132e-18,1.975500193519591,,,
5,0.3806379037322821,0.9194263549209931,gaussian_0p10,inner,7,arousal,-4.11193712824132e-18,1.975500193519591,,,
6,0.369669528471099,0.9065491040342816,gaussian_0p10,inner,7,arousal,-4.11193712824132e-18,1.975500193519591,,,
7,0.3356877565383911,0.9631356294903446,gaussian_0p10,inner,7,arousal,-4.11193712824132e-18,1.975500193519591,,,
8,0.3266812637448311,0.9630792444554906,gaussian_0p10,inner,7,arousal,-4.11193712824132e-18,1.975500193519591,,,
9,0.2956669937681269,0.9818536539286339,gaussian_0p10,inner,7,arousal,-4.11193712824132e-18,1.975500193519591,True,,
1,0.44598209906008934,,gaussian_0p10,final,7,arousal,,,,7.162729191130042e-18,1.949252022010084
1,0.4414279140807964,0.9956804783722463,gain_0p10,inner,1,arousal,0.0,1.941835675873948,,,
2,0.43218399335940677,0.9936425067200667,gain_0p10,inner,1,arousal,0.0,1.941835675873948,,,
3,0.4241817499752398,1.0061664885726198,gain_0p10,inner,1,arousal,0.0,1.941835675873948,,,
4,0.4150583608834832,1.005976531534719,gain_0p10,inner,1,arousal,0.0,1.941835675873948,,,
5,0.40892036259174347,1.012497772143268,gain_0p10,inner,1,arousal,0.0,1.941835675873948,,,
6,0.37924027304958413,1.0548953645540833,gain_0p10,inner,1,arousal,0.0,1.941835675873948,,,
7,0.3578004690783995,1.054803238052422,gain_0p10,inner,1,arousal,0.0,1.941835675873948,,,
8,0.3258462010158433,1.1075373315603727,gain_0p10,inner,1,arousal,0.0,1.941835675873948,,,
9,0.3019070310725106,1.1297993685428989,gain_0p10,inner,1,arousal,0.0,1.941835675873948,,,
10,0.26203455803570924,1.1537274381882208,gain_0p10,inner,1,arousal,0.0,1.941835675873948,True,,
1,0.44889296158667535,,gain_0p10,final,1,arousal,,,,7.162729191130042e-18,1.9455604821992014
2,0.4322351111519721,,gain_0p10,final,1,arousal,,,,7.162729191130042e-18,1.9455604821992014
1,0.44581809474362266,0.9219415110491697,gain_0p10,inner,2,arousal,-8.22387425648264e-18,1.9455360082914326,,,
2,0.43778738627831143,0.9422994752160446,gain_0p10,inner,2,arousal,-8.22387425648264e-18,1.9455360082914326,,,
3,0.41859861656471536,0.9439777477663484,gain_0p10,inner,2,arousal,-8.22387425648264e-18,1.9455360082914326,,,
4,0.4142958817106706,0.9700891108289814,gain_0p10,inner,2,arousal,-8.22387425648264e-18,1.9455360082914326,,,
5,0.4040056511207863,0.9590158338450417,gain_0p10,inner,2,arousal,-8.22387425648264e-18,1.9455360082914326,,,
6,0.38183191308268793,0.9564558623359443,gain_0p10,inner,2,arousal,-8.22387425648264e-18,1.9455360082914326,,,
7,0.358774992050948,1.0313989457888766,gain_0p10,inner,2,arousal,-8.22387425648264e-18,1.9455360082914326,,,
8,0.3279245956628411,1.1304390276625766,gain_0p10,inner,2,arousal,-8.22387425648264e-18,1.9455360082914326,,,
9,0.313152128899539,1.035985445611915,gain_0p10,inner,2,arousal,-8.22387425648264e-18,1.9455360082914326,True,,
1,0.44325814275972303,,gain_0p10,final,2,arousal,,,,-7.162729191130042e-18,1.9288502402018097
1,0.4415870353027626,1.10197848344938,gain_0p10,inner,3,arousal,-1.644774851296528e-17,1.9206108390342953,,,
2,0.423039372044581,1.1170595599544886,gain_0p10,inner,3,arousal,-1.644774851296528e-17,1.9206108390342953,,,
3,0.42229025397035813,1.125814176019787,gain_0p10,inner,3,arousal,-1.644774851296528e-17,1.9206108390342953,,,
