augmentation_config,target,model,test_subject,n,mae,rmse,pearson,balanced_accuracy,auroc,dev_mae,dev_rmse,dev_pearson,dev_sign_acc,true_dev_mean,pred_dev_mean,true_dev_std,pred_dev_std,std_ratio_pred_over_true,lift_vs_stimulus_mae,lift_vs_stimulus_rmse,lift_vs_stimulus_balanced_accuracy,lift_vs_stimulus_auroc,lift_vs_stimulus_dev_mae,lift_vs_stimulus_dev_rmse,lift_vs_stimulus_dev_sign_acc,lift_vs_stimulus_pred_dev_std
none,arousal,eeg_bc_residual_huber_norm_gaussian_broader_smoke,14,32,1.760455153778551,1.925988488893526,0.8601837019579448,0.8666666666666667,0.8833333333333333,1.7604551537785509,1.925988488893526,0.12844811150074167,0.25,-1.5831653225806452,0.14380560990197672,0.8494495885699882,0.24080487623864505,0.28348342206362853,-0.1500720892624221,-0.12933130341166543,0.0,-0.050000000000000044,-0.15007208926242188,-0.12933130341166543,0.25,0.24080487623864505
none,arousal,stimulus_only,14,32,1.610383064516129,1.7966571854818605,0.8654060605055738,0.8666666666666667,0.9333333333333333,1.610383064516129,1.7966571854818605,,0.0,-1.5831653225806452,0.0,0.8494495885699882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
none,arousal,eeg_bc_residual_huber_norm_gaussian_broader_smoke,15,32,1.5793492029414016,1.8071956233785471,0.6655014757455773,0.759090909090909,0.7818181818181819,1.5793492029414016,1.8071956233785471,-0.01854435094473478,0.28125,-0.5035282258064515,0.21840474371715937,1.6186477056527646,0.3244538485563176,0.20044747688025918,-0.14436936423172408,-0.11203749824722142,0.04999999999999993,0.0,-0.14436936423172408,-0.11203749824722142,0.28125,0.3244538485563176
none,arousal,stimulus_only,15,32,1.4349798387096775,1.6951581251313257,0.6843964811202883,0.7090909090909091,0.7818181818181819,1.4349798387096775,1.6951581251313257,,0.0,-0.5035282258064515,0.0,1.6186477056527646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
none,arousal,eeg_bc_residual_huber_norm_gaussian_broader_smoke,16,32,1.1485079644093745,1.502356928336732,0.8437704699755093,0.7898550724637681,0.927536231884058,1.1485079644093745,1.502356928336732,0.07401205287365512,0.65625,-0.2494959677419355,-0.8404444917045033,1.371204820434612,0.2963006383194293,0.21608780388133328,-0.03308457731260028,-0.10863855739423722,-0.11111111111111116,-0.009661835748792313,-0.03308457731260028,-0.10863855739423722,0.65625,0.2963006383194293
none,arousal,stimulus_only,16,32,1.1154233870967742,1.3937183709424947,0.8490714537900503,0.9009661835748792,0.9371980676328503,1.1154233870967742,1.3937183709424947,,0.0,-0.2494959677419355,0.0,1.371204820434612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
none,arousal,eeg_bc_residual_huber_norm_gaussian_broader_smoke,17,32,1.1178487290681014,1.387151204835261,0.8625792418259738,0.94,0.9942857142857143,1.1178487290681014,1.3871512048352608,0.275243777294448,0.6875,-0.5987903225806452,-0.04592878869475907,1.3129056407007988,0.20199847027716458,0.15385604571642222,0.052514174157705096,0.0558564430308921,0.0,0.011428571428571455,0.052514174157705096,0.05585644303089232,0.6875,0.20199847027716458
none,arousal,stimulus_only,17,32,1.1703629032258065,1.443007647866153,0.8494711265706564,0.94,0.9828571428571429,1.1703629032258065,1.443007647866153,,0.0,-0.5987903225806452,0.0,1.3129056407007988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
none,arousal,eeg_bc_residual_huber_norm_gaussian_broader_smoke,18,32,1.8807621556258778,2.177027235306687,0.7148767197089474,0.8125,0.80078125,1.8807621556258778,2.177027235306687,0.0022719544646885442,0.53125,0.639616935483871,0.23461811393152573,2.1200614760696554,0.2890455977982085,0.13633830955408363,-0.018362962077490774,0.037418629119089886,0.0,-0.015625,-0.018362962077490774,0.037418629119089886,0.53125,0.2890455977982085
none,arousal,stimulus_only,18,32,1.862399193548387,2.2144458644257767,0.7211949002894918,0.8125,0.81640625,1.862399193548387,2.2144458644257767,,0.0,0.639616935483871,0.0,2.1200614760696554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
none,arousal,eeg_bc_residual_huber_norm_gaussian_broader_smoke,19,32,1.3488484708408826,1.703146909924244,0.6985574778460912,0.7142857142857143,0.8888888888888888,1.3488484708408826,1.7031469099242442,0.37742783885252573,0.75,1.1476814516129032,0.21019248838839588,1.4699453361764527,0.1438412456777863,0.09785482639227999,0.12947814206234343,0.16176917551316938,0.0,-0.001984126984127088,0.12947814206234343,0.16176917551316916,0.75,0.1438412456777863
none,arousal,stimulus_only,19,32,1.478326612903226,1.8649160854374134,0.67305688302963,0.7142857142857143,0.8908730158730159,1.478326612903226,1.8649160854374134,,0.0,1.1476814516129032,0.0,1.4699453361764527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
none,arousal,eeg_bc_residual_huber_norm_gaussian_broader_smoke,20,32,1.2046280813483894,1.599210594694445,0.7993675996623667,0.7777777777777778,0.8571428571428571,1.2046280813483894,1.599210594694445,-0.13533100768665451,0.53125,1.020665322580645,0.07491232831066885,1.2400897101370107,0.22379933545433833,0.1804702785812419,0.017650144458062123,0.006896559235935573,0.0,-0.023809523809523836,0.017650144458062123,0.006896559235935573,0.53125,0.22379933545433833
none,arousal,stimulus_only,20,32,1.2222782258064515,1.6061071539303806,0.8174181670963804,0.7777777777777778,0.8809523809523809,1.2222782258064515,1.6061071539303806,,0.0,1.020665322580645,0.0,1.2400897101370107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
none,arousal,eeg_bc_residual_huber_norm_gaussian_broader_smoke,21,32,1.3414415103005561,1.7269631555440759,0.8712476347130437,1.0,1.0,1.341441510300556,1.7269631555440759,0.26681032801947446,0.5,0.036290322580645185,-0.6765412161930255,1.631799589761145,0.4679330628755946,0.28675890459305825,-0.06422376836507215,-0.09476007729135771,0.021739130434782594,0.009661835748792313,-0.06422376836507193,-0.09476007729135794,0.5,0.4679330628755946
none,arousal,stimulus_only,21,32,1.277217741935484,1.6322030782527182,0.8430035229501304,0.9782608695652174,0.9903381642512077,1.277217741935484,1.632203078252718,,0.0,0.036290322580645185,0.0,1.631799589761145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
