target,feature_block,test_subject,selected_alpha,inner_val_dev_rmse,train_n,test_n
valence,emg_lagged_interaction_experimental,48,10.0,1.13310530674347,1984,32
valence,emg_lagged_interaction_experimental,49,1000.0,1.068708732309029,1984,32
valence,emg_lagged_interaction_experimental,50,0.1,1.1274213388557965,1984,32
valence,emg_lagged_interaction_experimental,52,1000.0,1.2784170191890956,1984,32
valence,emg_lagged_interaction_experimental,53,0.1,1.345729960942813,1984,32
valence,emg_lagged_interaction_experimental,54,0.1,1.4129322173374608,1984,32
valence,emg_lagged_interaction_experimental,55,0.1,1.1667739697195467,1984,32
valence,emg_lagged_interaction_experimental,56,0.1,1.2150474945693897,1984,32
valence,emg_lagged_interaction_experimental,57,0.1,1.249249138139662,1984,32
valence,emg_lagged_interaction_experimental,58,1000.0,1.2364081153769748,1984,32
valence,emg_lagged_interaction_experimental,59,1000.0,1.3628439448594845,1984,32
valence,emg_lagged_interaction_experimental,60,0.1,1.3715104385231258,1984,32
valence,emg_lagged_interaction_experimental,61,1000.0,1.2623654702660314,1984,32
valence,emg_lagged_interaction_experimental,62,1000.0,1.2554069293821353,1984,32
valence,emg_lagged_interaction_experimental,63,0.1,1.4220959715685102,1984,32
valence,emg_lagged_interaction_experimental,64,1000.0,1.272905247727481,1984,32
valence,emg_lagged_interaction_experimental,65,1.0,1.139219016315431,1984,32
arousal,emg_lagged_interaction_experimental,1,1.0,2.16911969605481,1984,32
arousal,emg_lagged_interaction_experimental,2,1000.0,1.8870451259109113,1984,32
arousal,emg_lagged_interaction_experimental,3,10.0,1.9625076268232955,1984,32
arousal,emg_lagged_interaction_experimental,5,1000.0,1.479079662570106,1984,32
arousal,emg_lagged_interaction_experimental,6,0.1,1.973359851701981,1984,32
arousal,emg_lagged_interaction_experimental,7,0.1,2.055815324704924,1984,32
arousal,emg_lagged_interaction_experimental,8,1000.0,1.928893484293536,1984,32
arousal,emg_lagged_interaction_experimental,9,0.1,1.8946934690330526,1984,32
arousal,emg_lagged_interaction_experimental,10,1000.0,2.009337131036822,1984,32
arousal,emg_lagged_interaction_experimental,11,1.0,2.2029425908192155,1984,32
arousal,emg_lagged_interaction_experimental,12,1000.0,1.6537766597180004,1984,32
arousal,emg_lagged_interaction_experimental,13,100.0,2.0433962072425578,1984,32
arousal,emg_lagged_interaction_experimental,14,10.0,1.7671281164262853,1984,32
arousal,emg_lagged_interaction_experimental,15,100.0,1.5929630471307656,1984,32
arousal,emg_lagged_interaction_experimental,16,1000.0,1.906158239941741,1984,32
arousal,emg_lagged_interaction_experimental,17,1000.0,2.1126936080817478,1984,32
arousal,emg_lagged_interaction_experimental,18,0.1,1.7898299377800786,1984,32
arousal,emg_lagged_interaction_experimental,19,1000.0,1.6476193112321118,1984,32
arousal,emg_lagged_interaction_experimental,20,1000.0,1.874369494074842,1984,32
arousal,emg_lagged_interaction_experimental,21,1000.0,1.968931650366456,1984,32
arousal,emg_lagged_interaction_experimental,22,100.0,1.9422949369004734,1984,32
arousal,emg_lagged_interaction_experimental,23,1000.0,1.9889747071841908,1984,32
arousal,emg_lagged_interaction_experimental,24,0.1,1.8165218563375358,1984,32
arousal,emg_lagged_interaction_experimental,25,100.0,1.7817656395504886,1984,32
arousal,emg_lagged_interaction_experimental,26,1000.0,1.8710317739578193,1984,32
arousal,emg_lagged_interaction_experimental,27,10.0,1.9430922925887473,1984,32
arousal,emg_lagged_interaction_experimental,28,0.1,2.2309806441973183,1984,32
arousal,emg_lagged_interaction_experimental,29,1000.0,1.9382321825968842,1984,32
arousal,emg_lagged_interaction_experimental,30,0.1,2.308648405742159,1984,32
arousal,emg_lagged_interaction_experimental,31,1.0,2.415162348536918,1984,32
arousal,emg_lagged_interaction_experimental,32,0.1,2.063012101284036,1984,32
arousal,emg_lagged_interaction_experimental,33,1000.0,1.9671770889660856,1984,32
arousal,emg_lagged_interaction_experimental,34,1000.0,2.2923624567909204,1984,32
arousal,emg_lagged_interaction_experimental,35,1000.0,2.065829518600513,1984,32
arousal,emg_lagged_interaction_experimental,36,0.1,1.8653433108991584,1984,32
arousal,emg_lagged_interaction_experimental,37,100.0,2.008222511392197,1984,32
arousal,emg_lagged_interaction_experimental,38,10.0,2.1700833144788922,1984,32
arousal,emg_lagged_interaction_experimental,39,1000.0,1.7317269943969984,1984,32
arousal,emg_lagged_interaction_experimental,40,0.1,1.5877041545539534,1984,32
arousal,emg_lagged_interaction_experimental,41,0.1,1.9120250772680694,1984,32
arousal,emg_lagged_interaction_experimental,42,1000.0,2.031037618912045,1984,32
arousal,emg_lagged_interaction_experimental,43,100.0,2.2789688014102896,1984,32
arousal,emg_lagged_interaction_experimental,44,0.1,2.0330806392348912,1984,32
arousal,emg_lagged_interaction_experimental,45,1000.0,1.7566918186414198,1984,32
arousal,emg_lagged_interaction_experimental,46,1000.0,2.033198535271151,1984,32
arousal,emg_lagged_interaction_experimental,47,10.0,1.8561461543878797,1984,32
arousal,emg_lagged_interaction_experimental,48,1000.0,1.7413065443438644,1984,32
arousal,emg_lagged_interaction_experimental,49,100.0,1.6219601669037371,1984,32
arousal,emg_lagged_interaction_experimental,50,0.1,1.8463404763178763,1984,32
arousal,emg_lagged_interaction_experimental,52,0.1,1.996241369669125,1984,32
arousal,emg_lagged_interaction_experimental,53,0.1,2.158540307681653,1984,32
arousal,emg_lagged_interaction_experimental,54,1000.0,2.029250460067912,1984,32
arousal,emg_lagged_interaction_experimental,55,1000.0,1.7143838291791185,1984,32
arousal,emg_lagged_interaction_experimental,56,1000.0,1.880840762557585,1984,32
arousal,emg_lagged_interaction_experimental,57,1000.0,1.823853290092258,1984,32
arousal,emg_lagged_interaction_experimental,58,100.0,1.7951209520248783,1984,32
arousal,emg_lagged_interaction_experimental,59,1.0,2.256442067278656,1984,32
arousal,emg_lagged_interaction_experimental,60,1000.0,1.93438693237463,1984,32
arousal,emg_lagged_interaction_experimental,61,10.0,1.6663660806046456,1984,32
arousal,emg_lagged_interaction_experimental,62,1000.0,1.9806323206574221,1984,32
arousal,emg_lagged_interaction_experimental,63,0.1,2.046761968857808,1984,32
arousal,emg_lagged_interaction_experimental,64,1000.0,1.978973010536314,1984,32
arousal,emg_lagged_interaction_experimental,65,1000.0,1.6157908920970379,1984,32
valence,eeg_directed_connectivity_experimental,1,1000.0,1.2800395912923122,1984,32
valence,eeg_directed_connectivity_experimental,2,1000.0,1.2085779871836948,1984,32
valence,eeg_directed_connectivity_experimental,3,1000.0,1.1952461347989107,1984,32
valence,eeg_directed_connectivity_experimental,5,1000.0,1.1175674913952127,1984,32
valence,eeg_directed_connectivity_experimental,6,1000.0,1.2443113837914344,1984,32
valence,eeg_directed_connectivity_experimental,7,1000.0,1.5079356445175964,1984,32
valence,eeg_directed_connectivity_experimental,8,1000.0,1.2531470179280533,1984,32
valence,eeg_directed_connectivity_experimental,9,1000.0,1.3200181691534858,1984,32
valence,eeg_directed_connectivity_experimental,10,1000.0,1.2661570010780767,1984,32
valence,eeg_directed_connectivity_experimental,11,1000.0,1.2472125953754978,1984,32
valence,eeg_directed_connectivity_experimental,12,1000.0,1.3300215659946772,1984,32
valence,eeg_directed_connectivity_experimental,13,1000.0,1.2884371542927675,1984,32
valence,eeg_directed_connectivity_experimental,14,1000.0,1.2391158770909545,1984,32
valence,eeg_directed_connectivity_experimental,15,1000.0,1.1624630134658525,1984,32
valence,eeg_directed_connectivity_experimental,16,1000.0,1.3447021158140275,1984,32
valence,eeg_directed_connectivity_experimental,17,1000.0,1.3022558759440623,1984,32
valence,eeg_directed_connectivity_experimental,18,1000.0,1.3316039383465956,1984,32
valence,eeg_directed_connectivity_experimental,19,1000.0,1.0740276554331194,1984,32
valence,eeg_directed_connectivity_experimental,20,1000.0,1.263615582075362,1984,32
valence,eeg_directed_connectivity_experimental,21,1000.0,1.2862218426011738,1984,32
valence,eeg_directed_connectivity_experimental,22,1000.0,1.5038163822487554,1984,32
valence,eeg_directed_connectivity_experimental,23,1000.0,1.3764198437408723,1984,32
valence,eeg_directed_connectivity_experimental,24,1000.0,1.3363666009196868,1984,32
valence,eeg_directed_connectivity_experimental,25,10.0,1.3983763789452561,1984,32
valence,eeg_directed_connectivity_experimental,26,1000.0,1.1509570358135826,1984,32
valence,eeg_directed_connectivity_experimental,27,100.0,1.272219183802452,1984,32
valence,eeg_directed_connectivity_experimental,28,1000.0,1.4593109698049624,1984,32
valence,eeg_directed_connectivity_experimental,29,1000.0,1.205979840887589,1984,32
valence,eeg_directed_connectivity_experimental,30,10.0,1.2799268224706537,1984,32
valence,eeg_directed_connectivity_experimental,31,1000.0,1.3657740677848293,1984,32
valence,eeg_directed_connectivity_experimental,32,1000.0,1.3883064919987242,1984,32
valence,eeg_directed_connectivity_experimental,33,1000.0,1.3871063774969183,1984,32
valence,eeg_directed_connectivity_experimental,34,1000.0,1.4253566370372521,1984,32
valence,eeg_directed_connectivity_experimental,35,1000.0,1.3724185069530896,1984,32
valence,eeg_directed_connectivity_experimental,36,100.0,1.244610284503546,1984,32
valence,eeg_directed_connectivity_experimental,37,1000.0,1.0750335824662778,1984,32
valence,eeg_directed_connectivity_experimental,38,1000.0,1.3441863236627711,1984,32
valence,eeg_directed_connectivity_experimental,39,1000.0,1.3244194906202789,1984,32
valence,eeg_directed_connectivity_experimental,40,1000.0,1.254112989862551,1984,32
valence,eeg_directed_connectivity_experimental,41,1000.0,1.2732974029875337,1984,32
valence,eeg_directed_connectivity_experimental,42,100.0,1.2407027357285259,1984,32
valence,eeg_directed_connectivity_experimental,43,1000.0,1.3764002461655414,1984,32
valence,eeg_directed_connectivity_experimental,44,1000.0,1.1981634172362916,1984,32
valence,eeg_directed_connectivity_experimental,45,1000.0,1.1623446509201536,1984,32
valence,eeg_directed_connectivity_experimental,46,1000.0,1.2890853223761494,1984,32
valence,eeg_directed_connectivity_experimental,47,1000.0,1.3478398930322735,1984,32
valence,eeg_directed_connectivity_experimental,48,1000.0,1.1491820573390743,1984,32
valence,eeg_directed_connectivity_experimental,49,1000.0,1.1420160920102889,1984,32
valence,eeg_directed_connectivity_experimental,50,1000.0,1.1457640337875916,1984,32
valence,eeg_directed_connectivity_experimental,52,1000.0,1.2787899199825064,1984,32
valence,eeg_directed_connectivity_experimental,53,1000.0,1.4012576448779228,1984,32
valence,eeg_directed_connectivity_experimental,54,1000.0,1.431545216438523,1984,32
valence,eeg_directed_connectivity_experimental,55,1000.0,1.1843074359126085,1984,32
valence,eeg_directed_connectivity_experimental,56,1000.0,1.220798763986261,1984,32
valence,eeg_directed_connectivity_experimental,57,1000.0,1.257220128795216,1984,32
valence,eeg_directed_connectivity_experimental,58,1000.0,1.2835791378070283,1984,32
valence,eeg_directed_connectivity_experimental,59,1000.0,1.3748758793454345,1984,32
valence,eeg_directed_connectivity_experimental,60,1000.0,1.392347026861826,1984,32
valence,eeg_directed_connectivity_experimental,61,100.0,1.231039353230838,1984,32
valence,eeg_directed_connectivity_experimental,62,1000.0,1.2939906319983667,1984,32
valence,eeg_directed_connectivity_experimental,63,1.0,1.503985022236173,1984,32
valence,eeg_directed_connectivity_experimental,64,1000.0,1.266997415769852,1984,32
valence,eeg_directed_connectivity_experimental,65,1000.0,1.208267386358625,1984,32
arousal,eeg_directed_connectivity_experimental,1,100.0,2.114652434808441,1984,32
arousal,eeg_directed_connectivity_experimental,2,1000.0,1.8839433199324318,1984,32
arousal,eeg_directed_connectivity_experimental,3,1000.0,2.022458501790317,1984,32
arousal,eeg_directed_connectivity_experimental,5,1000.0,1.497789950154566,1984,32
arousal,eeg_directed_connectivity_experimental,6,1000.0,1.988512336627971,1984,32
arousal,eeg_directed_connectivity_experimental,7,1000.0,2.104921265423474,1984,32
arousal,eeg_directed_connectivity_experimental,8,1000.0,1.9555291745686791,1984,32
arousal,eeg_directed_connectivity_experimental,9,1000.0,1.8825828906151465,1984,32
arousal,eeg_directed_connectivity_experimental,10,1000.0,1.9823475251284137,1984,32
arousal,eeg_directed_connectivity_experimental,11,100.0,2.20294358411514,1984,32
arousal,eeg_directed_connectivity_experimental,12,1000.0,1.7143179628478762,1984,32
arousal,eeg_directed_connectivity_experimental,13,1000.0,2.0618062766632095,1984,32
arousal,eeg_directed_connectivity_experimental,14,1000.0,1.830275053546643,1984,32
arousal,eeg_directed_connectivity_experimental,15,1000.0,1.6028367291445178,1984,32
arousal,eeg_directed_connectivity_experimental,16,1000.0,1.9778187337157294,1984,32
arousal,eeg_directed_connectivity_experimental,17,1000.0,2.1478551799365553,1984,32
arousal,eeg_directed_connectivity_experimental,18,1000.0,1.8210388137427507,1984,32
arousal,eeg_directed_connectivity_experimental,19,1000.0,1.7318237864104098,1984,32
arousal,eeg_directed_connectivity_experimental,20,1000.0,1.9020962985917824,1984,32
arousal,eeg_directed_connectivity_experimental,21,1000.0,1.9770731777991275,1984,32
arousal,eeg_directed_connectivity_experimental,22,1000.0,1.9494129205373045,1984,32
arousal,eeg_directed_connectivity_experimental,23,1000.0,2.059836130856022,1984,32
arousal,eeg_directed_connectivity_experimental,24,1000.0,1.8425517533368672,1984,32
arousal,eeg_directed_connectivity_experimental,25,1000.0,1.759322145651499,1984,32
arousal,eeg_directed_connectivity_experimental,26,1000.0,2.001407374666923,1984,32
arousal,eeg_directed_connectivity_experimental,27,1000.0,1.942039376458856,1984,32
arousal,eeg_directed_connectivity_experimental,28,1000.0,2.250318351628173,1984,32
arousal,eeg_directed_connectivity_experimental,29,1000.0,1.944079953828594,1984,32
arousal,eeg_directed_connectivity_experimental,30,1000.0,2.3679587436489364,1984,32
arousal,eeg_directed_connectivity_experimental,31,1000.0,2.368376415824239,1984,32
arousal,eeg_directed_connectivity_experimental,32,1000.0,2.060893528231351,1984,32
arousal,eeg_directed_connectivity_experimental,33,1000.0,2.0299529620443573,1984,32
arousal,eeg_directed_connectivity_experimental,34,1000.0,2.2899146685530414,1984,32
arousal,eeg_directed_connectivity_experimental,35,1000.0,2.113660539075909,1984,32
arousal,eeg_directed_connectivity_experimental,36,1000.0,1.882329686117078,1984,32
arousal,eeg_directed_connectivity_experimental,37,100.0,1.9579089429929653,1984,32
arousal,eeg_directed_connectivity_experimental,38,1000.0,2.2324298315720936,1984,32
arousal,eeg_directed_connectivity_experimental,39,1000.0,1.811311297360536,1984,32
arousal,eeg_directed_connectivity_experimental,40,1000.0,1.5913236001704432,1984,32
arousal,eeg_directed_connectivity_experimental,41,1000.0,1.9543023379460533,1984,32
arousal,eeg_directed_connectivity_experimental,42,1000.0,2.121621060092888,1984,32
arousal,eeg_directed_connectivity_experimental,43,1000.0,2.327510922452496,1984,32
arousal,eeg_directed_connectivity_experimental,44,1000.0,2.0574453846515435,1984,32
arousal,eeg_directed_connectivity_experimental,45,1000.0,1.7680362322874847,1984,32
arousal,eeg_directed_connectivity_experimental,46,1000.0,2.007840159093033,1984,32
arousal,eeg_directed_connectivity_experimental,47,1000.0,1.9759976188085961,1984,32
arousal,eeg_directed_connectivity_experimental,48,1000.0,1.7359153294064027,1984,32
arousal,eeg_directed_connectivity_experimental,49,1000.0,1.7234050802919993,1984,32
arousal,eeg_directed_connectivity_experimental,50,1000.0,1.917716834500335,1984,32
arousal,eeg_directed_connectivity_experimental,52,1000.0,2.028900634191806,1984,32
arousal,eeg_directed_connectivity_experimental,53,1000.0,2.219143301189782,1984,32
arousal,eeg_directed_connectivity_experimental,54,1000.0,2.045068359603759,1984,32
arousal,eeg_directed_connectivity_experimental,55,1000.0,1.7365908717436345,1984,32
arousal,eeg_directed_connectivity_experimental,56,1000.0,1.9346910689545829,1984,32
arousal,eeg_directed_connectivity_experimental,57,1000.0,1.8357716510285447,1984,32
arousal,eeg_directed_connectivity_experimental,58,1000.0,1.8672471929973997,1984,32
arousal,eeg_directed_connectivity_experimental,59,1000.0,2.2457555389323995,1984,32
arousal,eeg_directed_connectivity_experimental,60,1000.0,1.9790361842672777,1984,32
arousal,eeg_directed_connectivity_experimental,61,1000.0,1.7793666154164582,1984,32
arousal,eeg_directed_connectivity_experimental,62,1000.0,1.9972546415469898,1984,32
arousal,eeg_directed_connectivity_experimental,63,1000.0,2.0669296813814273,1984,32
arousal,eeg_directed_connectivity_experimental,64,1000.0,1.983433623872231,1984,32
arousal,eeg_directed_connectivity_experimental,65,1000.0,1.6446214451837713,1984,32
