target,block,test_subject,k_calibration,repeat,alpha,calibration_n,eval_n,bias_raw,bias_shrink,physio_pred_std_eval
arousal,eeg_entropy_complexity,3,4,15,1000.0,4,28,-2.7500000000000004,-1.3750000000000002,0.3786570281832449
arousal,eeg_entropy_complexity,3,4,16,1000.0,4,28,-2.5833333333333335,-1.2916666666666667,0.3756801958091664
arousal,eeg_entropy_complexity,3,4,17,1000.0,4,28,-1.916666666666667,-0.9583333333333335,0.3365431018500009
arousal,eeg_entropy_complexity,3,4,18,1000.0,4,28,-3.0833333333333335,-1.5416666666666667,0.3586025665607394
arousal,eeg_entropy_complexity,3,4,19,1000.0,4,28,-2.416666666666667,-1.2083333333333335,0.3770881603086506
arousal,eeg_entropy_complexity,3,16,0,1000.0,16,16,-2.1666666666666665,-1.7333333333333334,0.37923708336272366
arousal,eeg_entropy_complexity,3,16,1,1000.0,16,16,-2.270833333333333,-1.8166666666666664,0.3390410732855711
arousal,eeg_entropy_complexity,3,16,2,1000.0,16,16,-2.5208333333333335,-2.016666666666667,0.3236794609705464
arousal,eeg_entropy_complexity,3,16,3,1000.0,16,16,-2.25,-1.8,0.3524737929596443
arousal,eeg_entropy_complexity,3,16,4,1000.0,16,16,-2.291666666666667,-1.8333333333333337,0.36783527002966654
arousal,eeg_entropy_complexity,3,16,5,1000.0,16,16,-2.8333333333333335,-2.266666666666667,0.288098649058073
arousal,eeg_entropy_complexity,3,16,6,1000.0,16,16,-1.8333333333333335,-1.4666666666666668,0.2780800197656008
arousal,eeg_entropy_complexity,3,16,7,1000.0,16,16,-2.125,-1.7000000000000002,0.37960983009499677
arousal,eeg_entropy_complexity,3,16,8,1000.0,16,16,-2.583333333333333,-2.0666666666666664,0.33311232838727955
arousal,eeg_entropy_complexity,3,16,9,1000.0,16,16,-1.9166666666666665,-1.5333333333333332,0.27171015240299984
arousal,eeg_entropy_complexity,3,16,10,1000.0,16,16,-2.354166666666667,-1.8833333333333337,0.26433659824349315
arousal,eeg_entropy_complexity,3,16,11,1000.0,16,16,-2.1458333333333335,-1.7166666666666668,0.43948253371119506
arousal,eeg_entropy_complexity,3,16,12,1000.0,16,16,-2.25,-1.8,0.2739089355053106
arousal,eeg_entropy_complexity,3,16,13,1000.0,16,16,-2.5625,-2.0500000000000003,0.3567399564136447
arousal,eeg_entropy_complexity,3,16,14,1000.0,16,16,-2.5625,-2.0500000000000003,0.43651545421274657
arousal,eeg_entropy_complexity,3,16,15,1000.0,16,16,-2.166666666666667,-1.7333333333333336,0.37179300667026205
arousal,eeg_entropy_complexity,3,16,16,1000.0,16,16,-2.375,-1.9000000000000001,0.32317442257000245
arousal,eeg_entropy_complexity,3,16,17,1000.0,16,16,-2.3125,-1.85,0.33036092158010644
arousal,eeg_entropy_complexity,3,16,18,1000.0,16,16,-2.125,-1.7000000000000002,0.24720715771117954
arousal,eeg_entropy_complexity,3,16,19,1000.0,16,16,-2.354166666666667,-1.8833333333333337,0.33781107026200796
arousal,eeg_entropy_complexity,5,0,0,1000.0,0,32,0.0,0.0,0.14738373816523817
arousal,eeg_entropy_complexity,5,4,0,1000.0,4,28,1.0,0.5,0.1519103652700374
arousal,eeg_entropy_complexity,5,4,1,1000.0,4,28,0.7499999999999999,0.37499999999999994,0.15343650988689425
arousal,eeg_entropy_complexity,5,4,2,1000.0,4,28,1.3333333333333333,0.6666666666666666,0.15464277343821925
arousal,eeg_entropy_complexity,5,4,3,1000.0,4,28,0.33333333333333326,0.16666666666666663,0.13220679004431923
arousal,eeg_entropy_complexity,5,4,4,1000.0,4,28,1.0833333333333333,0.5416666666666666,0.1380031327936023
arousal,eeg_entropy_complexity,5,4,5,1000.0,4,28,1.75,0.875,0.1480880727410005
arousal,eeg_entropy_complexity,5,4,6,1000.0,4,28,1.1666666666666665,0.5833333333333333,0.1521657024997648
arousal,eeg_entropy_complexity,5,4,7,1000.0,4,28,0.8333333333333335,0.41666666666666674,0.14636294504613168
arousal,eeg_entropy_complexity,5,4,8,1000.0,4,28,1.3333333333333333,0.6666666666666666,0.154727982299746
arousal,eeg_entropy_complexity,5,4,9,1000.0,4,28,0.4166666666666666,0.2083333333333333,0.1473690088958863
arousal,eeg_entropy_complexity,5,4,10,1000.0,4,28,0.5,0.25,0.15200825332043236
arousal,eeg_entropy_complexity,5,4,11,1000.0,4,28,1.3333333333333333,0.6666666666666666,0.1565689186928454
arousal,eeg_entropy_complexity,5,4,12,1000.0,4,28,0.8333333333333333,0.41666666666666663,0.15480841203932164
arousal,eeg_entropy_complexity,5,4,13,1000.0,4,28,2.25,1.125,0.14576488893913994
arousal,eeg_entropy_complexity,5,4,14,1000.0,4,28,0.5833333333333331,0.2916666666666666,0.12720154724786523
arousal,eeg_entropy_complexity,5,4,15,1000.0,4,28,0.8333333333333333,0.41666666666666663,0.1334955797971274
arousal,eeg_entropy_complexity,5,4,16,1000.0,4,28,-0.5833333333333334,-0.2916666666666667,0.1520667475920994
arousal,eeg_entropy_complexity,5,4,17,1000.0,4,28,1.6666666666666667,0.8333333333333334,0.1535608749246827
arousal,eeg_entropy_complexity,5,4,18,1000.0,4,28,-0.24999999999999978,-0.12499999999999989,0.15126509105439284
arousal,eeg_entropy_complexity,5,4,19,1000.0,4,28,0.9166666666666667,0.45833333333333337,0.1460239660351817
arousal,eeg_entropy_complexity,5,16,0,1000.0,16,16,0.5,0.4,0.1264901071082271
arousal,eeg_entropy_complexity,5,16,1,1000.0,16,16,0.5208333333333333,0.41666666666666663,0.11305005716036179
arousal,eeg_entropy_complexity,5,16,2,1000.0,16,16,0.39583333333333326,0.31666666666666665,0.16439274753797964
arousal,eeg_entropy_complexity,5,16,3,1000.0,16,16,0.3333333333333333,0.26666666666666666,0.12932481165108167
arousal,eeg_entropy_complexity,5,16,4,1000.0,16,16,0.4791666666666667,0.38333333333333336,0.18169585223145016
arousal,eeg_entropy_complexity,5,16,5,1000.0,16,16,0.0625,0.05,0.14654797930501043
arousal,eeg_entropy_complexity,5,16,6,1000.0,16,16,0.9583333333333333,0.7666666666666666,0.14262771532929602
arousal,eeg_entropy_complexity,5,16,7,1000.0,16,16,0.27083333333333326,0.21666666666666662,0.13656807850606456
arousal,eeg_entropy_complexity,5,16,8,1000.0,16,16,0.24999999999999994,0.19999999999999996,0.14808873172140116
arousal,eeg_entropy_complexity,5,16,9,1000.0,16,16,0.5208333333333334,0.41666666666666674,0.1494599765487112
arousal,eeg_entropy_complexity,5,16,10,1000.0,16,16,0.8541666666666665,0.6833333333333332,0.15247296407248243
arousal,eeg_entropy_complexity,5,16,11,1000.0,16,16,0.7291666666666665,0.5833333333333333,0.1394667018738836
arousal,eeg_entropy_complexity,5,16,12,1000.0,16,16,0.39583333333333326,0.31666666666666665,0.10520149723292786
arousal,eeg_entropy_complexity,5,16,13,1000.0,16,16,0.33333333333333326,0.2666666666666666,0.15215504288370765
arousal,eeg_entropy_complexity,5,16,14,1000.0,16,16,0.3749999999999999,0.29999999999999993,0.11472238659940405
arousal,eeg_entropy_complexity,5,16,15,1000.0,16,16,0.8333333333333333,0.6666666666666666,0.13489956877742365
arousal,eeg_entropy_complexity,5,16,16,1000.0,16,16,0.6041666666666666,0.48333333333333334,0.13024533950185443
arousal,eeg_entropy_complexity,5,16,17,1000.0,16,16,0.3333333333333333,0.26666666666666666,0.1207309815399783
arousal,eeg_entropy_complexity,5,16,18,1000.0,16,16,0.6874999999999999,0.5499999999999999,0.16671791756107496
arousal,eeg_entropy_complexity,5,16,19,1000.0,16,16,0.5416666666666665,0.43333333333333324,0.1269926412637917
valence,emg_lagged_interaction_experimental,1,0,0,1000.0,0,32,0.0,0.0,0.011324094192766474
valence,emg_lagged_interaction_experimental,1,4,0,1000.0,4,28,0.2500000000000001,0.12500000000000006,0.011578732643191087
valence,emg_lagged_interaction_experimental,1,4,1,1000.0,4,28,0.8333333333333333,0.41666666666666663,0.011582916506376238
valence,emg_lagged_interaction_experimental,1,4,2,1000.0,4,28,0.16666666666666669,0.08333333333333334,0.011161141939789608
valence,emg_lagged_interaction_experimental,1,4,3,1000.0,4,28,-0.33333333333333337,-0.16666666666666669,0.011353520905618772
valence,emg_lagged_interaction_experimental,1,4,4,1000.0,4,28,-0.3333333333333335,-0.16666666666666674,0.011522812460808732
valence,emg_lagged_interaction_experimental,1,4,5,1000.0,4,28,0.3333333333333333,0.16666666666666666,0.0108919014520456
valence,emg_lagged_interaction_experimental,1,4,6,1000.0,4,28,-0.16666666666666652,-0.08333333333333326,0.011320404579497205
valence,emg_lagged_interaction_experimental,1,4,7,1000.0,4,28,-1.25,-0.625,0.01159310831432322
valence,emg_lagged_interaction_experimental,1,4,8,1000.0,4,28,-1.6666666666666665,-0.8333333333333333,0.010994517437837947
valence,emg_lagged_interaction_experimental,1,4,9,1000.0,4,28,0.16666666666666669,0.08333333333333334,0.011813384572905126
valence,emg_lagged_interaction_experimental,1,4,10,1000.0,4,28,-0.33333333333333326,-0.16666666666666663,0.010456919461288053
valence,emg_lagged_interaction_experimental,1,4,11,1000.0,4,28,0.08333333333333337,0.041666666666666685,0.01103763128999979
valence,emg_lagged_interaction_experimental,1,4,12,1000.0,4,28,-0.7500000000000001,-0.37500000000000006,0.011764327090440568
valence,emg_lagged_interaction_experimental,1,4,13,1000.0,4,28,-0.25000000000000017,-0.12500000000000008,0.012026595717653707
valence,emg_lagged_interaction_experimental,1,4,14,1000.0,4,28,-1.75,-0.875,0.011918905143259242
valence,emg_lagged_interaction_experimental,1,4,15,1000.0,4,28,-1.1666666666666667,-0.5833333333333334,0.011982323307883385
valence,emg_lagged_interaction_experimental,1,4,16,1000.0,4,28,-0.5833333333333336,-0.2916666666666668,0.010733236108398124
valence,emg_lagged_interaction_experimental,1,4,17,1000.0,4,28,-2.220446049250313e-16,-1.1102230246251565e-16,0.011124145601712558
valence,emg_lagged_interaction_experimental,1,4,18,1000.0,4,28,-1.0833333333333335,-0.5416666666666667,0.01087209559308609
valence,emg_lagged_interaction_experimental,1,4,19,1000.0,4,28,0.9166666666666666,0.4583333333333333,0.011421037071327243
valence,emg_lagged_interaction_experimental,1,16,0,1000.0,16,16,-0.5,-0.4,0.011072314911811394
valence,emg_lagged_interaction_experimental,1,16,1,1000.0,16,16,0.1458333333333333,0.11666666666666664,0.011689834768911595
valence,emg_lagged_interaction_experimental,1,16,2,1000.0,16,16,-0.7708333333333334,-0.6166666666666667,0.011576611845198476
valence,emg_lagged_interaction_experimental,1,16,3,1000.0,16,16,-0.9375000000000001,-0.7500000000000001,0.013005205350734564
valence,emg_lagged_interaction_experimental,1,16,4,1000.0,16,16,0.2500000000000001,0.2000000000000001,0.009551066120206998
valence,emg_lagged_interaction_experimental,1,16,5,1000.0,16,16,0.04166666666666663,0.033333333333333305,0.011202947090530463
valence,emg_lagged_interaction_experimental,1,16,6,1000.0,16,16,-0.37500000000000006,-0.30000000000000004,0.0128169206943008
valence,emg_lagged_interaction_experimental,1,16,7,1000.0,16,16,-0.2916666666666667,-0.23333333333333336,0.011739311871732746
valence,emg_lagged_interaction_experimental,1,16,8,1000.0,16,16,0.02083333333333337,0.016666666666666698,0.01169982181823713
valence,emg_lagged_interaction_experimental,1,16,9,1000.0,16,16,-0.5208333333333334,-0.41666666666666674,0.009304742623968739
valence,emg_lagged_interaction_experimental,1,16,10,1000.0,16,16,-0.1666666666666667,-0.1333333333333334,0.011383998958668654
valence,emg_lagged_interaction_experimental,1,16,11,1000.0,16,16,-0.5625,-0.45,0.008013557282586839
valence,emg_lagged_interaction_experimental,1,16,12,1000.0,16,16,-0.7083333333333334,-0.5666666666666668,0.013217966587667065
valence,emg_lagged_interaction_experimental,1,16,13,1000.0,16,16,-0.062499999999999986,-0.04999999999999999,0.009432248614989789
valence,emg_lagged_interaction_experimental,1,16,14,1000.0,16,16,-0.4375,-0.35000000000000003,0.009367484640937233
valence,emg_lagged_interaction_experimental,1,16,15,1000.0,16,16,-0.10416666666666674,-0.0833333333333334,0.010227340009123754
valence,emg_lagged_interaction_experimental,1,16,16,1000.0,16,16,-0.10416666666666674,-0.0833333333333334,0.0117216442635413
valence,emg_lagged_interaction_experimental,1,16,17,1000.0,16,16,0.0208333333333333,0.016666666666666642,0.008203224479497053
valence,emg_lagged_interaction_experimental,1,16,18,1000.0,16,16,-0.4375,-0.35000000000000003,0.011008308892247808
valence,emg_lagged_interaction_experimental,1,16,19,1000.0,16,16,-0.4791666666666667,-0.38333333333333336,0.011013471199107143
valence,emg_lagged_interaction_experimental,2,0,0,1000.0,0,32,0.0,0.0,0.020929931715595974
valence,emg_lagged_interaction_experimental,2,4,0,1000.0,4,28,-0.16666666666666685,-0.08333333333333343,0.021303825748553256
valence,emg_lagged_interaction_experimental,2,4,1,1000.0,4,28,-1.7500000000000002,-0.8750000000000001,0.02166459851729355
valence,emg_lagged_interaction_experimental,2,4,2,1000.0,4,28,-0.3333333333333335,-0.16666666666666674,0.021972701860704522
valence,emg_lagged_interaction_experimental,2,4,3,1000.0,4,28,-0.2500000000000001,-0.12500000000000006,0.020718828347540456
valence,emg_lagged_interaction_experimental,2,4,4,1000.0,4,28,-1.0833333333333335,-0.5416666666666667,0.02124110168905483
valence,emg_lagged_interaction_experimental,2,4,5,1000.0,4,28,0.0,0.0,0.0212591662713758
valence,emg_lagged_interaction_experimental,2,4,6,1000.0,4,28,-0.08333333333333337,-0.041666666666666685,0.01933195899565366
valence,emg_lagged_interaction_experimental,2,4,7,1000.0,4,28,-0.41666666666666663,-0.20833333333333331,0.019624566831427423
valence,emg_lagged_interaction_experimental,2,4,8,1000.0,4,28,-5.551115123125783e-17,-2.7755575615628914e-17,0.021438811564728242
valence,emg_lagged_interaction_experimental,2,4,9,1000.0,4,28,-0.8333333333333336,-0.4166666666666668,0.022265995357862698
valence,emg_lagged_interaction_experimental,2,4,10,1000.0,4,28,1.0833333333333335,0.5416666666666667,0.01876158256310821
valence,emg_lagged_interaction_experimental,2,4,11,1000.0,4,28,0.5833333333333335,0.29166666666666674,0.01952009395552431
valence,emg_lagged_interaction_experimental,2,4,12,1000.0,4,28,-1.3333333333333335,-0.6666666666666667,0.0217880232004195
valence,emg_lagged_interaction_experimental,2,4,13,1000.0,4,28,-1.0833333333333335,-0.5416666666666667,0.022254381000065583
valence,emg_lagged_interaction_experimental,2,4,14,1000.0,4,28,0.75,0.375,0.021107422215054034
valence,emg_lagged_interaction_experimental,2,4,15,1000.0,4,28,-0.3333333333333333,-0.16666666666666666,0.02013085063279523
valence,emg_lagged_interaction_experimental,2,4,16,1000.0,4,28,-0.41666666666666663,-0.20833333333333331,0.0203382658781822
valence,emg_lagged_interaction_experimental,2,4,17,1000.0,4,28,-1.2500000000000002,-0.6250000000000001,0.022253536795157108
valence,emg_lagged_interaction_experimental,2,4,18,1000.0,4,28,-1.1666666666666667,-0.5833333333333334,0.019862532303721783
valence,emg_lagged_interaction_experimental,2,4,19,1000.0,4,28,-0.3333333333333334,-0.1666666666666667,0.02190574614172106
valence,emg_lagged_interaction_experimental,2,16,0,1000.0,16,16,-0.25000000000000006,-0.20000000000000007,0.02112993624810229
valence,emg_lagged_interaction_experimental,2,16,1,1000.0,16,16,0.02083333333333326,0.016666666666666607,0.021401073926999782
valence,emg_lagged_interaction_experimental,2,16,2,1000.0,16,16,-0.06250000000000008,-0.05000000000000007,0.012968725958784719
valence,emg_lagged_interaction_experimental,2,16,3,1000.0,16,16,-0.10416666666666674,-0.0833333333333334,0.020238390629943967
valence,emg_lagged_interaction_experimental,2,16,4,1000.0,16,16,0.08333333333333323,0.06666666666666658,0.016726630895629986
valence,emg_lagged_interaction_experimental,2,16,5,1000.0,16,16,-0.47916666666666685,-0.3833333333333335,0.02506275982580688
valence,emg_lagged_interaction_experimental,2,16,6,1000.0,16,16,0.14583333333333331,0.11666666666666665,0.016969325025342326
valence,emg_lagged_interaction_experimental,2,16,7,1000.0,16,16,-0.29166666666666663,-0.2333333333333333,0.01818020354729285
valence,emg_lagged_interaction_experimental,2,16,8,1000.0,16,16,0.06249999999999997,0.04999999999999998,0.01188711040037901
valence,emg_lagged_interaction_experimental,2,16,9,1000.0,16,16,-0.5833333333333334,-0.46666666666666673,0.022262783914056925
valence,emg_lagged_interaction_experimental,2,16,10,1000.0,16,16,-0.14583333333333343,-0.11666666666666675,0.015937477997697187
valence,emg_lagged_interaction_experimental,2,16,11,1000.0,16,16,-0.1875000000000001,-0.1500000000000001,0.025935727646861337
valence,emg_lagged_interaction_experimental,2,16,12,1000.0,16,16,0.3541666666666665,0.2833333333333332,0.017872115125637508
valence,emg_lagged_interaction_experimental,2,16,13,1000.0,16,16,-0.22916666666666663,-0.18333333333333332,0.01861974113735426
valence,emg_lagged_interaction_experimental,2,16,14,1000.0,16,16,-5.551115123125783e-17,-4.4408920985006264e-17,0.025118367391785735
valence,emg_lagged_interaction_experimental,2,16,15,1000.0,16,16,-0.7916666666666667,-0.6333333333333334,0.023902001014782525
valence,emg_lagged_interaction_experimental,2,16,16,1000.0,16,16,-0.18750000000000006,-0.15000000000000005,0.015251015684215635
valence,emg_lagged_interaction_experimental,2,16,17,1000.0,16,16,-0.10416666666666674,-0.0833333333333334,0.022938261682743755
valence,emg_lagged_interaction_experimental,2,16,18,1000.0,16,16,-0.35416666666666674,-0.2833333333333334,0.014175000696113748
valence,emg_lagged_interaction_experimental,2,16,19,1000.0,16,16,-0.5000000000000001,-0.40000000000000013,0.020852323083760345
valence,emg_lagged_interaction_experimental,3,0,0,100.0,0,32,0.0,0.0,0.07871707951751017
valence,emg_lagged_interaction_experimental,3,4,0,100.0,4,28,1.083333333333333,0.5416666666666665,0.08244098754638021
valence,emg_lagged_interaction_experimental,3,4,1,100.0,4,28,1.2499999999999998,0.6249999999999999,0.07528199515467941
valence,emg_lagged_interaction_experimental,3,4,2,100.0,4,28,0.33333333333333326,0.16666666666666663,0.07886609660910196
valence,emg_lagged_interaction_experimental,3,4,3,100.0,4,28,-0.75,-0.375,0.08344875479480159
valence,emg_lagged_interaction_experimental,3,4,4,100.0,4,28,-0.6666666666666667,-0.33333333333333337,0.08066078286635815
valence,emg_lagged_interaction_experimental,3,4,5,100.0,4,28,0.0,0.0,0.07395711280774071
valence,emg_lagged_interaction_experimental,3,4,6,100.0,4,28,0.5833333333333333,0.29166666666666663,0.08337243412371732
valence,emg_lagged_interaction_experimental,3,4,7,100.0,4,28,0.4999999999999999,0.24999999999999994,0.08223877742806804
valence,emg_lagged_interaction_experimental,3,4,8,100.0,4,28,-0.75,-0.375,0.08244597068122975
valence,emg_lagged_interaction_experimental,3,4,9,100.0,4,28,-0.3333333333333336,-0.1666666666666668,0.08327267749433644
valence,emg_lagged_interaction_experimental,3,4,10,100.0,4,28,-0.5833333333333336,-0.2916666666666668,0.0829074932395866
valence,emg_lagged_interaction_experimental,3,4,11,100.0,4,28,1.7499999999999998,0.8749999999999999,0.07677733100464397
valence,emg_lagged_interaction_experimental,3,4,12,100.0,4,28,0.8333333333333333,0.41666666666666663,0.08269839387465888
valence,emg_lagged_interaction_experimental,3,4,13,100.0,4,28,0.24999999999999978,0.12499999999999989,0.0835321055209743
