epoch,train_loss,val_rmse_scaled,augmentation_config,stage,test_subject,target,y_fit_mean,y_fit_std,early_stop,y_outer_mean,y_outer_std
6,0.35645586610944185,1.2921840746105258,none,inner,18,arousal,1.2335811384723961e-17,1.8987269957377186,,,
7,0.32264022887856875,1.2198366133180685,none,inner,18,arousal,1.2335811384723961e-17,1.8987269957377186,,,
8,0.29082668420893176,1.2547154873973807,none,inner,18,arousal,1.2335811384723961e-17,1.8987269957377186,,,
9,0.2567280507474034,1.3143970862795162,none,inner,18,arousal,1.2335811384723961e-17,1.8987269957377186,,,
10,0.24047364046176276,1.2953509887042696,none,inner,18,arousal,1.2335811384723961e-17,1.8987269957377186,True,,
1,0.44707882885010014,,none,final,18,arousal,,,,3.581364595565021e-18,1.9397134433745502
2,0.4317330518557179,,none,final,18,arousal,,,,3.581364595565021e-18,1.9397134433745502
1,0.44599319828881157,1.0114168502974075,none,inner,19,arousal,-1.2335811384723961e-17,1.948156036808198,,,
2,0.42826940174455996,1.0263440824315075,none,inner,19,arousal,-1.2335811384723961e-17,1.948156036808198,,,
3,0.4191298600700166,1.0341730753508067,none,inner,19,arousal,-1.2335811384723961e-17,1.948156036808198,,,
4,0.40511205902806036,1.0293113144020873,none,inner,19,arousal,-1.2335811384723961e-17,1.948156036808198,,,
5,0.39458606033413496,1.0355024098766585,none,inner,19,arousal,-1.2335811384723961e-17,1.948156036808198,,,
6,0.37280828367780755,1.0613825832067147,none,inner,19,arousal,-1.2335811384723961e-17,1.948156036808198,,,
7,0.34423439149503354,1.0990451868998126,none,inner,19,arousal,-1.2335811384723961e-17,1.948156036808198,,,
8,0.32730735810818495,1.1375118592581066,none,inner,19,arousal,-1.2335811384723961e-17,1.948156036808198,,,
9,0.2863871115777228,1.1939219478571645,none,inner,19,arousal,-1.2335811384723961e-17,1.948156036808198,True,,
1,0.44317663725345363,,none,final,19,arousal,,,,1.0744093786695063e-17,1.9457309819236928
1,0.4338269239222562,0.9971226249308583,none,inner,20,arousal,1.644774851296528e-17,1.966457896110001,,,
2,0.42875188644285556,0.9659635332167429,none,inner,20,arousal,1.644774851296528e-17,1.966457896110001,,,
3,0.4186193275230902,0.9175647311844345,none,inner,20,arousal,1.644774851296528e-17,1.966457896110001,,,
4,0.4104723301198747,0.9575747417129866,none,inner,20,arousal,1.644774851296528e-17,1.966457896110001,,,
5,0.3924807674354977,1.02102638720617,none,inner,20,arousal,1.644774851296528e-17,1.966457896110001,,,
6,0.3696498719078523,1.0009071255930952,none,inner,20,arousal,1.644774851296528e-17,1.966457896110001,,,
7,0.34029768462534304,1.0965537346922758,none,inner,20,arousal,1.644774851296528e-17,1.966457896110001,,,
8,0.3249042183160782,1.0776795039026754,none,inner,20,arousal,1.644774851296528e-17,1.966457896110001,,,
9,0.2848102577306606,1.0894526342413293,none,inner,20,arousal,1.644774851296528e-17,1.966457896110001,,,
10,0.26594631787803436,1.0761817056727505,none,inner,20,arousal,1.644774851296528e-17,1.966457896110001,,,
11,0.2230234893935698,1.1104659291818288,none,inner,20,arousal,1.644774851296528e-17,1.966457896110001,True,,
1,0.44243894805831296,,none,final,20,arousal,,,,-3.581364595565021e-18,1.949512666589859
2,0.43794925126337236,,none,final,20,arousal,,,,-3.581364595565021e-18,1.949512666589859
3,0.42128616186880297,,none,final,20,arousal,,,,-3.581364595565021e-18,1.949512666589859
1,0.4379412821597523,1.022572800607113,none,inner,21,arousal,1.2335811384723961e-17,1.951852936591396,,,
2,0.42305081254906124,1.0097131484365054,none,inner,21,arousal,1.2335811384723961e-17,1.951852936591396,,,
3,0.42037646913969956,0.9656696146604514,none,inner,21,arousal,1.2335811384723961e-17,1.951852936591396,,,
4,0.40495862949777534,1.01672693641041,none,inner,21,arousal,1.2335811384723961e-17,1.951852936591396,,,
5,0.38712815002158835,0.9636127838795207,none,inner,21,arousal,1.2335811384723961e-17,1.951852936591396,,,
6,0.36374078497842505,1.0761703047120639,none,inner,21,arousal,1.2335811384723961e-17,1.951852936591396,,,
7,0.33166087363605146,1.050842797617834,none,inner,21,arousal,1.2335811384723961e-17,1.951852936591396,,,
8,0.30333448201417923,1.0935707337519123,none,inner,21,arousal,1.2335811384723961e-17,1.951852936591396,,,
9,0.272230687516707,1.0741318398690904,none,inner,21,arousal,1.2335811384723961e-17,1.951852936591396,,,
10,0.2416288885805342,1.0341616712678643,none,inner,21,arousal,1.2335811384723961e-17,1.951852936591396,,,
11,0.21387535830338797,1.0780015537140009,none,inner,21,arousal,1.2335811384723961e-17,1.951852936591396,,,
12,0.19877114478084776,1.212313147900204,none,inner,21,arousal,1.2335811384723961e-17,1.951852936591396,,,
13,0.1835615336894989,1.1138538969118483,none,inner,21,arousal,1.2335811384723961e-17,1.951852936591396,True,,
1,0.4439582416126805,,none,final,21,arousal,,,,2.865091676452017e-17,1.949157233521447
2,0.4325025990124672,,none,final,21,arousal,,,,2.865091676452017e-17,1.949157233521447
3,0.41889169043110264,,none,final,21,arousal,,,,2.865091676452017e-17,1.949157233521447
4,0.4048945038549362,,none,final,21,arousal,,,,2.865091676452017e-17,1.949157233521447
5,0.39224795083845815,,none,final,21,arousal,,,,2.865091676452017e-17,1.949157233521447
