test_subject,scope,model_group,task,n,subjects,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,weighted_f1,mcc,cohen_kappa,auroc,average_precision,true_high_rate,pred_high_rate,majority_class_accuracy,accuracy_lift_vs_majority,valence_mae_score,valence_rmse_score,valence_pearson_score,valence_spearman_score,valence_true_score_std,valence_pred_score_std,valence_pred_over_true_std_ratio,valence_mae_deviation,valence_rmse_deviation,valence_pearson_deviation,valence_spearman_deviation,valence_sign_accuracy_deviation,valence_true_deviation_std,valence_pred_deviation_std,valence_pred_over_true_deviation_std_ratio,valence_mean_abs_true_deviation,valence_mean_abs_pred_deviation,arousal_mae_score,arousal_rmse_score,arousal_pearson_score,arousal_spearman_score,arousal_true_score_std,arousal_pred_score_std,arousal_pred_over_true_std_ratio,arousal_mae_deviation,arousal_rmse_deviation,arousal_pearson_deviation,arousal_spearman_deviation,arousal_sign_accuracy_deviation,arousal_true_deviation_std,arousal_pred_deviation_std,arousal_pred_over_true_deviation_std_ratio,arousal_mean_abs_true_deviation,arousal_mean_abs_pred_deviation,dimension_hamming_accuracy,both_dimensions_correct_rate,only_valence_correct_rate,only_arousal_correct_rate,neither_dimension_correct_rate,true_rate_LV_LA,pred_rate_LV_LA,true_rate_LV_HA,pred_rate_LV_HA,true_rate_HV_LA,pred_rate_HV_LA,true_rate_HV_HA,pred_rate_HV_HA
49,subject,eeg_gaussian10_oracle,arousal_high_low,32,1,0.75,0.8709677419354839,0.5555555555555556,0.8709677419354839,0.5259259259259259,0.8314814814814815,0.28711892307136966,0.152317880794702,0.7741935483870968,0.125,0.03125,0.28125,0.96875,-0.21875,,,,,,,,,,,,,,,,,,1.7008410777653702,1.9729951562443337,0.3462302047488716,0.30952805349807383,1.3831434985206705,1.7522660958018192,1.266872235364352,1.7008410777653702,1.9729951562443337,-0.04899804646530763,-0.07588672014274885,0.78125,1.692520509403907,0.5860261148815072,0.34624461660884387,2.065524193548387,0.9725568461848642,,,,,,,,,,,,,
49,subject,eeg_gaussian10_oracle,joint_4class_valence_arousal,32,1,0.53125,0.75,0.4340277777777778,0.5625,0.34521072796934865,0.51772030651341,0.4300908279720257,0.33147632311977715,,,,,0.625,-0.09375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,0.53125,0.21875,0.21875,0.03125,0.625,0.15625,0.03125,0.25,0.34375,0.5625,0.0,0.03125
50,subject,eeg_gaussian10_oracle,valence_high_low,32,1,0.9375,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9375,0.9375,0.8823529411764706,0.8754863813229572,1.0,1.0,0.46875,0.53125,0.53125,0.40625,1.1057081548712648,1.263921845644791,0.9643390233656056,0.9568508829804542,3.266783586342995,2.233105076484183,0.6835791283570614,1.1057081548712646,1.263921845644791,0.20181613502456353,0.15782238174615162,0.65625,1.2860895432780775,0.21338280496132989,0.16591597846078315,1.1547379032258065,0.1859881354329032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,subject,eeg_gaussian10_oracle,arousal_high_low,32,1,0.9375,0.9166666666666667,0.9545454545454546,0.9166666666666667,0.9307359307359306,0.9361471861471862,0.8703882797784892,0.8620689655172413,0.9916666666666666,0.9866452991452991,0.375,0.3125,0.625,0.3125,,,,,,,,,,,,,,,,,,1.195834068446571,1.349777370036461,0.9062754353690637,0.8999981939355308,2.6485181588012567,1.6468334646407794,0.621794288692183,1.195834068446571,1.349777370036461,0.32862808274033445,0.29838709677419356,0.4375,1.3910614610751582,0.1490998983955924,0.10718426364874287,1.2056451612903225,0.11996392958656113,,,,,,,,,,,,,
50,subject,eeg_gaussian10_oracle,joint_4class_valence_arousal,32,1,0.875,0.8263888888888888,0.9142857142857144,0.8263888888888888,0.8575163398692811,0.8730392156862745,0.8271085056767737,0.819718309859155,,,,,0.375,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9375,0.875,0.0625,0.0625,0.0,0.25,0.21875,0.28125,0.25,0.375,0.46875,0.09375,0.0625
52,subject,eeg_gaussian10_oracle,valence_high_low,32,1,0.75,0.7878787878787878,0.7607843137254902,0.7878787878787878,0.746031746031746,0.7559523809523809,0.5479936938801236,0.5095785440613028,0.8398268398268398,0.6592479416008828,0.34375,0.53125,0.65625,0.09375,1.2040011917016644,1.4979577011390461,0.7675123377866948,0.7460601105443693,1.9938871426186588,2.1302192837981524,1.0683750540661865,1.2040011917016644,1.4979577011390461,0.011899209564568055,0.08357771260997067,0.5,1.3983624472285212,0.21257259125269637,0.15201537460752879,1.2358870967741935,0.1890134258664368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,subject,eeg_gaussian10_oracle,arousal_high_low,32,1,0.6875,0.6666666666666667,0.6909090909090909,0.6666666666666667,0.6666666666666667,0.6770833333333334,0.3567530340063379,0.34426229508196726,0.7698412698412699,0.705532346050922,0.4375,0.3125,0.5625,0.125,,,,,,,,,,,,,,,,,,1.6575106917218339,1.9863534770855589,0.4933611436051063,0.5051378128140424,2.1277555663186503,1.6576727934223605,0.779071064205751,1.6575106917218336,1.9863534770855589,0.07438841237789914,-0.073503803809764,0.59375,1.9522573515044046,0.21388444609000282,0.10955750578942598,1.702116935483871,0.19527667918708175,,,,,,,,,,,,,
52,subject,eeg_gaussian10_oracle,joint_4class_valence_arousal,32,1,0.46875,0.39886363636363636,0.3946428571428572,0.39886363636363636,0.37656481356844795,0.45783416341364924,0.27778094687908655,0.2648648648648648,,,,,0.34375,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.71875,0.46875,0.28125,0.21875,0.03125,0.3125,0.21875,0.34375,0.25,0.25,0.46875,0.09375,0.0625
53,subject,eeg_gaussian10_oracle,valence_high_low,32,1,0.9375,0.9444444444444444,0.9375,0.9444444444444444,0.9372549019607843,0.9377450980392157,0.8819171036881969,0.875,0.9761904761904762,0.9680289948147092,0.4375,0.5,0.5625,0.375,0.854246718360431,1.0768990087592187,0.9398021741749438,0.9141151819181317,2.5860201081971503,2.1648748594947334,0.8371454083561413,0.854246718360431,1.0768990087592187,-0.00642952640269603,0.05922259290742998,0.625,0.8934942463418373,0.2246648137222053,0.251445171182446,0.920866935483871,0.19430464949681925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,subject,eeg_gaussian10_oracle,arousal_high_low,32,1,0.9375,0.9272727272727272,0.9272727272727272,0.9272727272727272,0.9272727272727272,0.9375,0.8545454545454545,0.8545454545454545,0.9954545454545455,0.9909090909090909,0.3125,0.3125,0.6875,0.25,,,,,,,,,,,,,,,,,,0.9473413863385738,1.1378159241719799,0.8717269671187522,0.8565700548645082,2.1863836437139756,1.548051645252036,0.7080420902809522,0.9473413863385738,1.1378159241719799,-0.14695323352600098,-0.1367427372620547,0.46875,1.0633145558549586,0.25552039739402005,0.24030555773623208,0.8991935483870968,0.23966293417656157,,,,,,,,,,,,,
53,subject,eeg_gaussian10_oracle,joint_4class_valence_arousal,32,1,0.90625,0.9095238095238095,0.7321428571428572,0.6821428571428572,0.7043650793650793,0.9340277777777778,0.8649453467392413,0.8596491228070176,,,,,0.4375,0.46875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9375,0.90625,0.03125,0.03125,0.03125,0.25,0.25,0.3125,0.25,0.4375,0.4375,0.0,0.0625
54,subject,eeg_gaussian10_oracle,valence_high_low,32,1,0.875,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.875,0.875,0.7777777777777778,0.7538461538461538,0.9722222222222222,0.9675780568637711,0.4375,0.5625,0.5625,0.3125,1.0593646621084511,1.3582864699434885,0.8284364741794633,0.8390701488877286,2.3774658252012792,2.2099078122425055,0.9295224304872952,1.0593646621084511,1.3582864699434885,0.30373713043745026,0.3031802780582285,0.5625,1.415160932864053,0.3160926014070513,0.2233615937708996,1.0932459677419357,0.304035745717906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,subject,eeg_gaussian10_oracle,arousal_high_low,32,1,0.71875,0.6774891774891775,0.6863636363636363,0.6774891774891775,0.681063122923588,0.7153239202657806,0.36374457264445326,0.36283185840707965,0.7965367965367967,0.5544962613144431,0.34375,0.3125,0.65625,0.0625,,,,,,,,,,,,,,,,,,1.4711435754470705,1.6984711989049583,0.6428912825768426,0.6811790765230791,2.1928505991061042,1.634012219448842,0.7451543758221317,1.4711435754470705,1.6984711989049583,0.03316224334306106,-0.0009165062819172568,0.5,1.6942831997212953,0.11947970984478883,0.07051932632299746,1.4773185483870968,0.09536775330135905,,,,,,,,,,,,,
54,subject,eeg_gaussian10_oracle,joint_4class_valence_arousal,32,1,0.59375,0.586038961038961,0.65625,0.586038961038961,0.5805429864253393,0.5617081447963801,0.4542708811929872,0.43324250681198906,,,,,0.34375,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.796875,0.59375,0.28125,0.125,0.0,0.34375,0.1875,0.21875,0.25,0.3125,0.5,0.125,0.0625
55,subject,eeg_gaussian10_oracle,valence_high_low,32,1,0.875,0.8947368421052632,0.8823529411764706,0.8947368421052632,0.8745098039215686,0.8759803921568627,0.7769911005144381,0.752895752895753,0.9878542510121457,0.9838264299802761,0.40625,0.53125,0.59375,0.28125,0.8760050636586725,1.0828759606884948,0.8588187790560644,0.892084629328704,1.899835519196333,2.050711343632988,1.0794152035326716,0.8760050636586725,1.0828759606884948,0.5074635747030126,0.4115490444953595,0.65625,1.2154548484692485,0.4556711432036077,0.3748976309380047,1.0015120967741935,0.38509614176304685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,subject,eeg_gaussian10_oracle,arousal_high_low,32,1,0.6875,0.6875,0.5,0.34375,0.4074074074074074,0.8148148148148148,,,,,0.0,0.3125,1.0,-0.3125,,,,,,,,,,,,,,,,,,1.8184694531931034,2.070292582303643,0.7943619539371116,0.6606582328403283,1.2338804388999771,1.6863551160721957,1.3667086882212345,1.8184694531931034,2.070292582303643,0.09620633762567991,0.219574780058651,0.90625,0.9986088789050975,0.36535052043676947,0.36585947527022195,2.25,0.5226228076430575,,,,,,,,,,,,,
55,subject,eeg_gaussian10_oracle,joint_4class_valence_arousal,32,1,0.5625,0.6072874493927125,0.43333333333333335,0.30364372469635625,0.33104395604395603,0.6389079670329669,0.4272637216257024,0.3563218390804598,,,,,0.59375,-0.03125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,0.5625,0.3125,0.125,0.0,0.59375,0.21875,0.0,0.25,0.40625,0.46875,0.0,0.0625
56,subject,eeg_gaussian10_oracle,valence_high_low,32,1,0.9375,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9375,0.9375,0.8823529411764706,0.8754863813229572,0.9921568627450981,0.9913888888888889,0.46875,0.53125,0.53125,0.40625,0.8642621201640593,1.0961728129349793,0.9217747524260793,0.8828480672491497,2.704163456597992,2.19991996334126,0.8135306902298296,0.8642621201640592,1.0961728129349793,-0.03461415594915226,0.026031164507056143,0.5,1.0862285750031415,0.04300982656698351,0.03959555802223259,0.8644153225806451,0.04712324262324455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,subject,eeg_gaussian10_oracle,arousal_high_low,32,1,0.875,0.8571428571428572,0.9090909090909092,0.8571428571428572,0.8666666666666667,0.8708333333333333,0.7644707871564383,0.7377049180327868,0.9722222222222222,0.970734126984127,0.4375,0.3125,0.5625,0.3125,,,,,,,,,,,,,,,,,,1.2352631033848969,1.4841572926607778,0.8603652550245022,0.8299027027249616,2.4762544169571914,1.6474624987980808,0.6653042141048693,1.2352631033848966,1.484157292660778,0.00493234738131395,0.03024470730326947,0.4375,1.3444179697621401,0.14363608869908792,0.10683886405088275,1.2288306451612905,0.1201071738695107,,,,,,,,,,,,,
56,subject,eeg_gaussian10_oracle,joint_4class_valence_arousal,32,1,0.8125,0.7535714285714286,0.861904761904762,0.7535714285714286,0.778998778998779,0.8082264957264959,0.7470600307145965,0.7340720221606648,,,,,0.34375,0.46875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.90625,0.8125,0.125,0.0625,0.0,0.21875,0.21875,0.3125,0.25,0.34375,0.46875,0.125,0.0625
57,subject,eeg_gaussian10_oracle,valence_high_low,32,1,0.9375,0.9365079365079365,0.9365079365079365,0.9365079365079365,0.9365079365079365,0.9375,0.873015873015873,0.873015873015873,0.9880952380952381,0.991358024691358,0.5625,0.5625,0.5625,0.375,0.9603068054612975,1.1191479533143665,0.9418577832030626,0.9183560883954404,2.779493827570049,2.266862792136616,0.8155667660242972,0.9603068054612977,1.1191479533143665,0.3503530201148045,0.3563703084627968,0.71875,1.0644010927273946,0.33311300250629766,0.31295815532509863,1.1633064516129035,0.3504618128971887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,subject,eeg_gaussian10_oracle,arousal_high_low,32,1,0.625,0.625,0.5952380952380952,0.625,0.5844155844155844,0.6493506493506493,0.21821789023599236,0.19999999999999996,0.5625,0.31081272893772893,0.25,0.4375,0.75,-0.125,,,,,,,,,,,,,,,,,,1.7189754603343868,2.1765052891371592,0.4269467648006058,0.3755382243829335,2.1485369295173866,1.8405150049704115,0.856636429974224,1.718975460334387,2.1765052891371592,0.23822118942380757,0.3654692082111437,0.625,2.1643328274237774,0.972266961151162,0.4492224804019675,1.836693548387097,0.8840375492144201,,,,,,,,,,,,,
57,subject,eeg_gaussian10_oracle,joint_4class_valence_arousal,32,1,0.59375,0.6935564435564436,0.6508547008547009,0.6935564435564436,0.5430555555555555,0.6355902777777778,0.505886003727526,0.46113989637305697,,,,,0.40625,0.1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,0.59375,0.34375,0.03125,0.03125,0.40625,0.15625,0.03125,0.28125,0.34375,0.40625,0.21875,0.15625
58,subject,eeg_gaussian10_oracle,valence_high_low,32,1,0.84375,0.84375,0.8450980392156863,0.84375,0.8435972629521017,0.8435972629521017,0.6888467201936644,0.6875,0.9453125,0.9543029532387117,0.5,0.53125,0.5,0.34375,0.7917629151958995,0.9721691444126025,0.906543498966898,0.906840454311975,2.2463077343721185,2.239554629096504,0.9969936864957198,0.7917629151958996,0.9721691444126026,0.10819010371761166,0.16571952615759689,0.59375,0.9650647612965453,0.245498347103914,0.2543853603916047,0.8346774193548387,0.2904257666459141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,subject,eeg_gaussian10_oracle,arousal_high_low,32,1,0.9375,0.9583333333333333,0.9,0.9583333333333333,0.9227053140096618,0.9396135265700484,0.8563488385776753,0.8461538461538461,0.9791666666666666,0.9472222222222222,0.25,0.3125,0.75,0.1875,,,,,,,,,,,,,,,,,,1.165975588765117,1.4686694428974247,0.8734550168458926,0.8353248510202236,2.3416657399167797,1.747121368661129,0.7461019473780548,1.165975588765117,1.4686694428974247,0.016891497154903366,-0.03885630498533724,0.65625,1.133263600349544,0.3431767937076851,0.3028216856180087,1.3074596774193548,0.3309564162617624,,,,,,,,,,,,,
58,subject,eeg_gaussian10_oracle,joint_4class_valence_arousal,32,1,0.78125,0.8388888888888889,0.7223214285714286,0.8388888888888889,0.75625,0.77578125,0.6726287623545003,0.6696165191740413,,,,,0.46875,0.3125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.890625,0.78125,0.0625,0.15625,0.0,0.28125,0.21875,0.21875,0.25,0.46875,0.46875,0.03125,0.0625
59,subject,eeg_gaussian10_oracle,valence_high_low,32,1,0.78125,0.8083333333333333,0.7901960784313726,0.8083333333333333,0.7793103448275862,0.7844827586206896,0.598254541756288,0.5692307692307692,0.9041666666666666,0.8240502553002553,0.375,0.53125,0.625,0.15625,1.0834643914617295,1.3726230248682962,0.8160915561766695,0.8323742957826218,2.2878756522153907,2.2061054259227952,0.9642593223043481,1.0834643914617292,1.3726230248682962,0.22000249658005538,0.16167170813020407,0.6875,1.370997297920261,0.028658715087491796,0.02090355329725655,1.1154233870967742,0.07257518879521356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,subject,eeg_gaussian10_oracle,arousal_high_low,32,1,0.75,0.7894736842105263,0.8095238095238095,0.7894736842105263,0.7490196078431373,0.746078431372549,0.5986618327360926,0.5276752767527675,0.8663967611336032,0.9141212447652891,0.59375,0.34375,0.59375,0.15625,,,,,,,,,,,,,,,,,,1.531411144408217,1.9986292429125918,0.635021681827861,0.6542729354282231,2.1648379702647493,1.6891417113837344,0.7802624189820452,1.531411144408217,1.998629242912592,-0.27987405858335607,-0.2782258064516129,0.65625,1.6408958852975948,0.18410525197198194,0.11219800940538052,1.5524193548387097,0.22550186401733402,,,,,,,,,,,,,
59,subject,eeg_gaussian10_oracle,joint_4class_valence_arousal,32,1,0.53125,0.516941391941392,0.5773809523809523,0.516941391941392,0.49801587301587297,0.5491071428571429,0.40146479025648873,0.3758127438231469,,,,,0.40625,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.765625,0.53125,0.25,0.21875,0.0,0.21875,0.21875,0.40625,0.25,0.1875,0.4375,0.1875,0.09375
60,subject,eeg_gaussian10_oracle,valence_high_low,32,1,0.90625,0.9166666666666667,0.9117647058823529,0.9166666666666667,0.906158357771261,0.906524926686217,0.828416869579514,0.813953488372093,0.992063492063492,0.9910714285714286,0.4375,0.53125,0.5625,0.34375,1.0728824479940702,1.2157962008347254,0.9392058534649114,0.9193865634483586,3.020114857087392,2.205586123636797,0.7302987561748365,1.0728824479940702,1.2157962008347254,0.21317701449454401,0.24564620027785375,0.53125,1.2403764851994616,0.1954584148865143,0.1575799099858988,1.0912298387096775,0.1725338088300204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,subject,eeg_gaussian10_oracle,arousal_high_low,32,1,0.75,0.7777777777777778,0.8181818181818181,0.7777777777777778,0.746031746031746,0.7420634920634921,0.5945883900105632,0.5223880597014925,0.9365079365079364,0.9583165088647545,0.5625,0.3125,0.5625,0.1875,,,,,,,,,,,,,,,,,,2.1521814195152595,2.498586330501617,0.8157351822796143,0.8358717020135452,3.201409601644251,1.5914109599244028,0.4970969535127756,2.1521814195152595,2.498586330501617,-0.14174829261526506,-0.19098240469208208,0.25,2.0713483906629713,0.22154792589619587,0.10695831125983525,2.089717741935484,0.1922848484931557,,,,,,,,,,,,,
60,subject,eeg_gaussian10_oracle,joint_4class_valence_arousal,32,1,0.65625,0.625,0.7404761904761905,0.625,0.6142976588628762,0.6542015050167225,0.5643485297918591,0.53315649867374,,,,,0.375,0.28125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.828125,0.65625,0.25,0.09375,0.0,0.1875,0.21875,0.375,0.25,0.25,0.46875,0.1875,0.0625
61,subject,eeg_gaussian10_oracle,valence_high_low,32,1,0.90625,0.9210526315789473,0.90625,0.9210526315789473,0.9054187192118226,0.9070812807881773,0.827170191868511,0.8125,0.9919028340080972,0.9945983379501385,0.59375,0.5,0.59375,0.3125,1.5020803378882295,1.781641517291692,0.9260556276979046,0.8984369417223995,3.1622776601683795,2.123220113257301,0.6714211531771616,1.5020803378882295,1.781641517291692,-0.04778248038225342,-0.024564620027785374,0.4375,1.4155227972469693,0.20341059187815533,0.14369997591958397,1.486391129032258,0.1746621964736258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,subject,eeg_gaussian10_oracle,arousal_high_low,32,1,0.9375,0.9583333333333333,0.9,0.9583333333333333,0.9227053140096618,0.9396135265700484,0.8563488385776753,0.8461538461538461,1.0,1.0,0.25,0.3125,0.75,0.1875,,,,,,,,,,,,,,,,,,1.509421703869677,1.7617052171009362,0.8849665068552255,0.8859215124342152,2.9040650388722358,1.631101009719687,0.5616613222796645,1.509421703869677,1.7617052171009364,-0.013422871816585693,0.06378299120234603,0.71875,1.641778371653087,0.10154875213878432,0.061852899204948256,1.611391129032258,0.2573755572087357,,,,,,,,,,,,,
61,subject,eeg_gaussian10_oracle,joint_4class_valence_arousal,32,1,0.84375,0.912280701754386,0.65625,0.6842105263157895,0.6544289044289044,0.8739801864801865,0.7815673041005747,0.7553516819571866,,,,,0.59375,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.921875,0.84375,0.0625,0.09375,0.0,0.15625,0.25,0.25,0.25,0.59375,0.4375,0.0,0.0625
62,subject,eeg_gaussian10_oracle,valence_high_low,32,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5625,0.5625,0.5625,0.4375,1.0637239974147257,1.2311503292527717,0.9087120427394538,0.8798217515101862,2.622022120425379,2.1747441396612373,0.8294148713389161,1.0637239974147257,1.2311503292527717,0.25667719811430173,0.1966822480994433,0.59375,1.1466678482673742,0.18063044715124046,0.15752639042249,1.1244959677419355,0.1540063916982875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,subject,eeg_gaussian10_oracle,arousal_high_low,32,1,0.96875,0.9545454545454546,0.9772727272727273,0.9545454545454546,0.964562569213732,0.9683693244739755,0.9315409787235999,0.9292035398230089,0.922077922077922,0.9435736677115987,0.34375,0.3125,0.65625,0.3125,,,,,,,,,,,,,,,,,,1.6513835636794292,2.0280977336024684,0.7906271235428486,0.6787536993491469,3.1017887984193897,1.84760076867657,0.5956565352281481,1.6513835636794292,2.0280977336024684,0.2505310974810968,0.2652369179868541,0.625,2.058781133828381,0.5008820612603667,0.24329058248591698,1.742439516129032,0.37173301006137593,,,,,,,,,,,,,
62,subject,eeg_gaussian10_oracle,joint_4class_valence_arousal,32,1,0.96875,0.9166666666666666,0.984375,0.9166666666666666,0.9419354838709677,0.9661290322580645,0.9543857208007922,0.9528023598820059,,,,,0.46875,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.984375,0.96875,0.03125,0.0,0.0,0.1875,0.1875,0.25,0.25,0.46875,0.5,0.09375,0.0625
63,subject,eeg_gaussian10_oracle,valence_high_low,32,1,0.875,0.8947368421052632,0.8823529411764706,0.8947368421052632,0.8745098039215686,0.8759803921568627,0.7769911005144381,0.752895752895753,0.9919028340080972,0.9885883347421809,0.40625,0.53125,0.59375,0.28125,0.9240548774941,1.1431305348048488,0.9180580676734461,0.9155866423833078,2.747157621979489,2.175116120415826,0.7917696833309967,0.9240548774941,1.1431305348048488,-0.15585256786185425,-0.059028415290648444,0.59375,1.1368553448155883,0.03601829206783739,0.031682387941491634,0.9259072580645161,0.053790171568776586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,subject,eeg_gaussian10_oracle,arousal_high_low,32,1,0.8125,0.7922077922077921,0.7922077922077921,0.7922077922077921,0.7922077922077921,0.8125,0.5844155844155844,0.5844155844155844,0.9264069264069265,0.8929144385026738,0.34375,0.34375,0.65625,0.15625,,,,,,,,,,,,,,,,,,1.7736325321492727,2.190881288398645,0.7377812045201994,0.6734614048949908,3.1867339765816665,1.9358816883947763,0.6074814222399395,1.7736325321492727,2.190881288398645,0.18792744543069376,0.05571847507331378,0.6875,2.1644511428246234,0.9364437412961665,0.43264720684508884,1.8578629032258065,0.8334014491760041,,,,,,,,,,,,,
63,subject,eeg_gaussian10_oracle,joint_4class_valence_arousal,32,1,0.6875,0.6429924242424243,0.78125,0.6429924242424243,0.6367521367521367,0.6535790598290598,0.5930578918829538,0.559228650137741,,,,,0.34375,0.34375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84375,0.6875,0.1875,0.125,0.0,0.34375,0.15625,0.25,0.3125,0.3125,0.5,0.09375,0.03125
64,subject,eeg_gaussian10_oracle,valence_high_low,32,1,0.75,0.8260869565217391,0.7647058823529411,0.8260869565217391,0.7408906882591093,0.7621457489878543,0.5875955600576714,0.5133079847908746,0.8792270531400965,0.7521302771302771,0.28125,0.53125,0.71875,0.03125,0.9927926821255204,1.2183810262522632,0.8759236867031934,0.8470813460548055,2.1594179626695706,2.205575068439453,1.021374790136412,0.9927926821255204,1.2183810262522632,-0.2765082354218672,-0.4081408415230313,0.46875,1.076333478297336,0.04017549187068855,0.037326249420584115,0.9959677419354839,0.03934168109045916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,subject,eeg_gaussian10_oracle,arousal_high_low,32,1,0.84375,0.8160173160173161,0.8318181818181818,0.8160173160173161,0.82281284606866,0.8418466223698782,0.6476427756840265,0.6460176991150443,0.8831168831168832,0.8665584415584415,0.34375,0.3125,0.65625,0.1875,,,,,,,,,,,,,,,,,,1.2977647207317138,1.5701294958868384,0.7554556727484407,0.761946096092151,2.3310070248714396,1.6345960147997853,0.7012402782824028,1.2977647207317138,1.5701294958868384,-0.19163186094116078,-0.22067448680351903,0.4375,1.5037030977647274,0.12470136563273895,0.08292951302556076,1.2545362903225805,0.2140939459121604,,,,,,,,,,,,,
64,subject,eeg_gaussian10_oracle,joint_4class_valence_arousal,32,1,0.65625,0.6765873015873016,0.674702380952381,0.6765873015873016,0.6328304048892284,0.6520721925133689,0.5712426534682499,0.52751677852349,,,,,0.4375,0.21875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.796875,0.65625,0.09375,0.1875,0.0625,0.4375,0.21875,0.28125,0.25,0.21875,0.46875,0.0625,0.0625
65,subject,eeg_gaussian10_oracle,valence_high_low,32,1,0.875,0.8784313725490196,0.8784313725490196,0.8784313725490196,0.875,0.875,0.7568627450980392,0.7509727626459144,0.9803921568627451,0.9796825396825397,0.46875,0.53125,0.53125,0.34375,0.8146271431145222,0.9617459615540666,0.9459176186772791,0.9548379919604819,2.704163456597992,2.1672287868768465,0.8014414888967383,0.8146271431145221,0.9617459615540666,-0.03441051919798019,-0.03941699663210624,0.46875,0.955941659589858,0.06437035389857626,0.06733711545339148,0.8140120967741935,0.06202365891548257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,subject,eeg_gaussian10_oracle,arousal_high_low,32,1,0.9375,0.9583333333333333,0.9,0.9583333333333333,0.9227053140096618,0.9396135265700484,0.8563488385776753,0.8461538461538461,1.0,1.0,0.25,0.3125,0.75,0.1875,,,,,,,,,,,,,,,,,,1.781866070702557,1.8953930050975323,0.9125114264260608,0.8674696943477276,3.0744346533143294,1.6193286122109576,0.5267077673824512,1.781866070702557,1.8953930050975323,0.11861094686383528,0.15397305536209913,0.6875,1.7398221083540357,0.142603793046586,0.08196458267875145,1.908266129032258,0.26997359180779945,,,,,,,,,,,,,
65,subject,eeg_gaussian10_oracle,joint_4class_valence_arousal,32,1,0.8125,0.8222222222222223,0.6642857142857144,0.6166666666666667,0.6375,0.8359375,0.7187207374960182,0.7142857142857143,,,,,0.46875,0.34375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.90625,0.8125,0.0625,0.125,0.0,0.28125,0.21875,0.25,0.25,0.46875,0.46875,0.0,0.0625
1,subject,stimulus_only,valence_high_low,32,1,0.84375,0.875,0.8529411764705883,0.875,0.8423645320197044,0.8460591133004927,0.7276068751089989,0.6923076923076923,0.93125,0.887305001643237,0.375,0.53125,0.625,0.21875,0.9949596774193548,1.2045860597907678,0.8922484634653423,0.8852213172599906,2.4746764308692963,2.1923173783574246,0.8859006175552528,0.994959677419355,1.204586059790768,,,0.0,1.1175376128242858,0.0,0.0,0.994959677419355,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,subject,stimulus_only,arousal_high_low,32,1,0.75,0.7166666666666667,0.7363636363636363,0.7166666666666667,0.722943722943723,0.7445887445887446,0.4526019054848144,0.4482758620689655,0.7583333333333333,0.6868082081317374,0.375,0.3125,0.625,0.125,,,,,,,,,,,,,,,,,,1.5544354838709677,1.8757326005488377,0.6396747039031424,0.6336280762871853,2.4348944407304396,1.6326014875239936,0.6705019569692565,1.5544354838709677,1.8757326005488377,,,0.0,1.8730758315387523,0.0,0.0,1.5544354838709677,0.0,,,,,,,,,,,,,
