epoch,train_loss,val_rmse_scaled,augmentation_config,stage,test_subject,target,y_outer_mean,y_outer_std,oracle_test_checkpoint_selection,early_stop,arch_config,arch_description
20,0.14210166565833554,1.053700651518964,gaussian_0p10,oracle_test_checkpoint_selection,3,valence,-1.4325458382260084e-17,1.2589173991989755,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
21,0.13527033940678643,1.0643876540348562,gaussian_0p10,oracle_test_checkpoint_selection,3,valence,-1.4325458382260084e-17,1.2589173991989755,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
22,0.1228621931926858,1.2104699460246395,gaussian_0p10,oracle_test_checkpoint_selection,3,valence,-1.4325458382260084e-17,1.2589173991989755,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
23,0.12764371895501692,1.2582570832045852,gaussian_0p10,oracle_test_checkpoint_selection,3,valence,-1.4325458382260084e-17,1.2589173991989755,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
24,0.11521441014783998,1.045634723891508,gaussian_0p10,oracle_test_checkpoint_selection,3,valence,-1.4325458382260084e-17,1.2589173991989755,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
25,0.10660280617735078,1.1452732129292236,gaussian_0p10,oracle_test_checkpoint_selection,3,valence,-1.4325458382260084e-17,1.2589173991989755,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
26,0.09381920676077565,1.244393530597014,gaussian_0p10,oracle_test_checkpoint_selection,3,valence,-1.4325458382260084e-17,1.2589173991989755,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
27,0.09941208080178307,1.3684741394306252,gaussian_0p10,oracle_test_checkpoint_selection,3,valence,-1.4325458382260084e-17,1.2589173991989755,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
28,0.08861431978162258,1.197363923734954,gaussian_0p10,oracle_test_checkpoint_selection,3,valence,-1.4325458382260084e-17,1.2589173991989755,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
29,0.08868941340234972,1.3026757235330804,gaussian_0p10,oracle_test_checkpoint_selection,3,valence,-1.4325458382260084e-17,1.2589173991989755,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
30,0.09207599562021994,1.1399112258347466,gaussian_0p10,oracle_test_checkpoint_selection,3,valence,-1.4325458382260084e-17,1.2589173991989755,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
31,0.08360459138789485,1.12019577411574,gaussian_0p10,oracle_test_checkpoint_selection,3,valence,-1.4325458382260084e-17,1.2589173991989755,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
32,0.08293301972650713,1.217517476277611,gaussian_0p10,oracle_test_checkpoint_selection,3,valence,-1.4325458382260084e-17,1.2589173991989755,True,True,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
1,0.4437123138097025,1.1851749154289988,gaussian_0p10,oracle_test_checkpoint_selection,5,valence,-2.865091676452017e-17,1.2536830985043268,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
2,0.43166292747182233,1.1793725781555922,gaussian_0p10,oracle_test_checkpoint_selection,5,valence,-2.865091676452017e-17,1.2536830985043268,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
3,0.4325237754852541,1.16554187405671,gaussian_0p10,oracle_test_checkpoint_selection,5,valence,-2.865091676452017e-17,1.2536830985043268,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
4,0.42680151808646416,1.2008801451116875,gaussian_0p10,oracle_test_checkpoint_selection,5,valence,-2.865091676452017e-17,1.2536830985043268,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
5,0.411130579729234,1.1618398391609535,gaussian_0p10,oracle_test_checkpoint_selection,5,valence,-2.865091676452017e-17,1.2536830985043268,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
6,0.4012207472997327,1.2213504789487757,gaussian_0p10,oracle_test_checkpoint_selection,5,valence,-2.865091676452017e-17,1.2536830985043268,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
7,0.38793866913164815,1.2179913680421033,gaussian_0p10,oracle_test_checkpoint_selection,5,valence,-2.865091676452017e-17,1.2536830985043268,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
8,0.3695078696454725,1.2582810599120038,gaussian_0p10,oracle_test_checkpoint_selection,5,valence,-2.865091676452017e-17,1.2536830985043268,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
9,0.35932778759348777,1.2231856158384238,gaussian_0p10,oracle_test_checkpoint_selection,5,valence,-2.865091676452017e-17,1.2536830985043268,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
10,0.3258435062823757,1.1888786926896167,gaussian_0p10,oracle_test_checkpoint_selection,5,valence,-2.865091676452017e-17,1.2536830985043268,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
11,0.3054322612381751,1.2579263752267391,gaussian_0p10,oracle_test_checkpoint_selection,5,valence,-2.865091676452017e-17,1.2536830985043268,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
12,0.26493978211956637,1.3016737259065834,gaussian_0p10,oracle_test_checkpoint_selection,5,valence,-2.865091676452017e-17,1.2536830985043268,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
13,0.25224778104212975,1.2853855335587538,gaussian_0p10,oracle_test_checkpoint_selection,5,valence,-2.865091676452017e-17,1.2536830985043268,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
14,0.2225388999908201,1.2642209014383463,gaussian_0p10,oracle_test_checkpoint_selection,5,valence,-2.865091676452017e-17,1.2536830985043268,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
15,0.19887903476915053,1.296739476253031,gaussian_0p10,oracle_test_checkpoint_selection,5,valence,-2.865091676452017e-17,1.2536830985043268,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
16,0.18229881469761172,1.306607629613608,gaussian_0p10,oracle_test_checkpoint_selection,5,valence,-2.865091676452017e-17,1.2536830985043268,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
17,0.1705051099340762,1.3205162993908222,gaussian_0p10,oracle_test_checkpoint_selection,5,valence,-2.865091676452017e-17,1.2536830985043268,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
18,0.1564668075692269,1.265230200024791,gaussian_0p10,oracle_test_checkpoint_selection,5,valence,-2.865091676452017e-17,1.2536830985043268,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
19,0.14823316229927924,1.2107791556946186,gaussian_0p10,oracle_test_checkpoint_selection,5,valence,-2.865091676452017e-17,1.2536830985043268,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
20,0.1382745955620081,1.249457406224308,gaussian_0p10,oracle_test_checkpoint_selection,5,valence,-2.865091676452017e-17,1.2536830985043268,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
21,0.12571949295459256,1.3153884041299098,gaussian_0p10,oracle_test_checkpoint_selection,5,valence,-2.865091676452017e-17,1.2536830985043268,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
22,0.11686918445892873,1.3331986423937585,gaussian_0p10,oracle_test_checkpoint_selection,5,valence,-2.865091676452017e-17,1.2536830985043268,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
23,0.11219537606643092,1.4274653875654117,gaussian_0p10,oracle_test_checkpoint_selection,5,valence,-2.865091676452017e-17,1.2536830985043268,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
24,0.10318465482804083,1.4583047452406002,gaussian_0p10,oracle_test_checkpoint_selection,5,valence,-2.865091676452017e-17,1.2536830985043268,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
25,0.10293435293339914,1.3333498858789221,gaussian_0p10,oracle_test_checkpoint_selection,5,valence,-2.865091676452017e-17,1.2536830985043268,True,True,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
1,0.43571682851160726,0.9156706748028836,gaussian_0p10,oracle_test_checkpoint_selection,6,valence,3.581364595565021e-18,1.2595209830295602,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
2,0.43320517193886543,0.9154301464453705,gaussian_0p10,oracle_test_checkpoint_selection,6,valence,3.581364595565021e-18,1.2595209830295602,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
3,0.4325212624765212,0.9211015603010005,gaussian_0p10,oracle_test_checkpoint_selection,6,valence,3.581364595565021e-18,1.2595209830295602,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
4,0.42264956332022147,0.9256122387826814,gaussian_0p10,oracle_test_checkpoint_selection,6,valence,3.581364595565021e-18,1.2595209830295602,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
5,0.4127409196188373,0.9647421752449283,gaussian_0p10,oracle_test_checkpoint_selection,6,valence,3.581364595565021e-18,1.2595209830295602,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
6,0.408284246681198,0.9642576634808585,gaussian_0p10,oracle_test_checkpoint_selection,6,valence,3.581364595565021e-18,1.2595209830295602,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
7,0.39229517958817944,0.9493930502221583,gaussian_0p10,oracle_test_checkpoint_selection,6,valence,3.581364595565021e-18,1.2595209830295602,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
