repetition,role,task,label_policy,region,aggregation,baseline,n,low,high,accuracy,balanced_accuracy,macro_f1,roc_auc,brier,log_loss,cell_balanced_accuracy_mean,cell_balanced_accuracy_std
1,sensitivity,arousal,discard_midpoint,unseen_subject_seen_stimulus,macro_mean_across_overlapping_cells,global_train_prior,5397,3336,2061,0.6178441698837115,0.5,0.38046732637420727,0.5,0.23900183095310534,0.6713649808983613,0.5,0.0
1,sensitivity,arousal,discard_midpoint,unseen_subject_seen_stimulus,macro_mean_across_overlapping_cells,stimulus_prior,5397,3336,2061,0.8081445479887955,0.7894430047228436,0.7892759460828023,0.8543093144143178,0.147772385210519,0.4689587133562626,0.7894430047228436,0.0365245386945547
1,sensitivity,arousal,midpoint_as_high,seen_subject_unseen_stimulus,macro_mean_across_overlapping_cells,global_train_prior,6048,3336,2712,0.5396581338652482,0.5,0.3481697307915953,0.5,0.2519258829247756,0.6972150097958284,0.5,0.0
1,sensitivity,arousal,midpoint_as_high,seen_subject_unseen_stimulus,macro_mean_across_overlapping_cells,subject_prior,6048,3336,2712,0.623614804964539,0.6207414647945881,0.6059383296700684,0.6872489367975867,0.2268343162745553,0.6432315682352213,0.6207414647945881,0.03718098202619818
1,sensitivity,arousal,midpoint_as_high,unseen_subject_seen_stimulus,macro_mean_across_overlapping_cells,global_train_prior,6048,3336,2712,0.5356770833333334,0.5,0.3468604780620602,0.5,0.2503777765809458,0.6940286726193388,0.5,0.0
1,sensitivity,arousal,midpoint_as_high,unseen_subject_seen_stimulus,macro_mean_across_overlapping_cells,stimulus_prior,6048,3336,2712,0.7537109375,0.7475530894761184,0.7417325525868468,0.8235154371195756,0.1740224281008922,0.5284166634829365,0.7475530894761184,0.02946743225389563
1,sensitivity,arousal,midpoint_as_low,seen_subject_unseen_stimulus,macro_mean_across_overlapping_cells,global_train_prior,6048,3987,2061,0.6592766511524824,0.5,0.395478972066312,0.5,0.23017007333260997,0.6542742718135321,0.5,0.0
1,sensitivity,arousal,midpoint_as_low,seen_subject_unseen_stimulus,macro_mean_across_overlapping_cells,subject_prior,6048,3987,2061,0.681391289893617,0.5717486885502963,0.5417845705215741,0.6755737567924369,0.2075264444573933,0.5981443513962215,0.5717486885502963,0.035355548536787296
1,sensitivity,arousal,midpoint_as_low,unseen_subject_seen_stimulus,macro_mean_across_overlapping_cells,global_train_prior,6048,3987,2061,0.6597005208333333,0.5,0.3965405040648382,0.5,0.22636256461453189,0.6454868539428931,0.5,0.0
1,sensitivity,arousal,midpoint_as_low,unseen_subject_seen_stimulus,macro_mean_across_overlapping_cells,stimulus_prior,6048,3987,2061,0.8017578125,0.772866226282739,0.7729227127285903,0.8234575677134026,0.15572678299893783,0.4861620117431883,0.772866226282739,0.035621023747123136
1,sensitivity,valence,discard_midpoint,seen_subject_unseen_stimulus,macro_mean_across_overlapping_cells,global_train_prior,5001,2436,2565,0.4763286029532079,0.5,0.32168840866537174,0.5,0.2525165514779605,0.698197210128136,0.5,0.0
1,sensitivity,valence,discard_midpoint,seen_subject_unseen_stimulus,macro_mean_across_overlapping_cells,subject_prior,5001,2436,2565,0.5144486713461963,0.5267769626304688,0.5051326307356605,0.5415829986201502,0.2515398177974125,0.6963274538961711,0.5267769626304688,0.008010194131517413
1,sensitivity,valence,discard_midpoint,unseen_subject_seen_stimulus,macro_mean_across_overlapping_cells,global_train_prior,5001,2436,2565,0.5088850396336695,0.5,0.33707532367757254,0.5,0.24953353416343396,0.6922128893994792,0.5,0.0
1,sensitivity,valence,discard_midpoint,unseen_subject_seen_stimulus,macro_mean_across_overlapping_cells,stimulus_prior,5001,2436,2565,0.9561700032151863,0.9556188178354099,0.9559667982167601,0.9834483033930341,0.04279304389896619,0.1875436372242869,0.9556188178354099,0.00806813814783275
1,sensitivity,valence,midpoint_as_high,seen_subject_unseen_stimulus,macro_mean_across_overlapping_cells,global_train_prior,6048,2436,3612,0.5972372285017731,0.5,0.3727467835201945,0.5,0.24415555237565834,0.681662541348445,0.5,0.0
1,sensitivity,valence,midpoint_as_high,seen_subject_unseen_stimulus,macro_mean_across_overlapping_cells,subject_prior,6048,2436,3612,0.5883234984485817,0.5063169515450782,0.41683123083951235,0.552599519570248,0.2425780420499112,0.678552551770888,0.5063169515450782,0.006327047183749019
1,sensitivity,valence,midpoint_as_high,unseen_subject_seen_stimulus,macro_mean_across_overlapping_cells,global_train_prior,6048,2436,3612,0.59736328125,0.5,0.3737924169903054,0.5,0.2401700591090161,0.6733350973761651,0.5,0.0
1,sensitivity,valence,midpoint_as_high,unseen_subject_seen_stimulus,macro_mean_across_overlapping_cells,stimulus_prior,6048,2436,3612,0.897775607638889,0.8936358461584937,0.8933791587175177,0.9565643878583379,0.0771190698149309,0.27657190251511105,0.8936358461584937,0.01386574382475787
1,sensitivity,valence,midpoint_as_low,seen_subject_unseen_stimulus,macro_mean_across_overlapping_cells,global_train_prior,6048,3483,2565,0.57586366910461,0.5,0.364899630330671,0.5,0.24581226020363015,0.6847988782309153,0.5,0.0
1,sensitivity,valence,midpoint_as_low,seen_subject_unseen_stimulus,macro_mean_across_overlapping_cells,subject_prior,6048,3483,2565,0.5798253269060284,0.5258748175852749,0.4683311716143917,0.5470369611617638,0.24460703341969928,0.682555016481212,0.5258748175852749,0.013237247149216189
1,sensitivity,valence,midpoint_as_low,unseen_subject_seen_stimulus,macro_mean_across_overlapping_cells,global_train_prior,6048,3483,2565,0.5756184895833334,0.5,0.36519741452926,0.5,0.24428121137619285,0.6816658375237202,0.5,0.0
1,sensitivity,valence,midpoint_as_low,unseen_subject_seen_stimulus,macro_mean_across_overlapping_cells,stimulus_prior,6048,3483,2565,0.8880533854166667,0.8922868004075291,0.886520570718321,0.9473558039274341,0.0883699200971608,0.3029746382653866,0.8922868004075291,0.018370930366045195
2,sensitivity,arousal,discard_midpoint,seen_subject_unseen_stimulus,macro_mean_across_overlapping_cells,global_train_prior,5397,3336,2061,0.6199289210789123,0.5,0.3779478790926349,0.5,0.24954447496745388,0.6945003917218715,0.5,0.0
2,sensitivity,arousal,discard_midpoint,seen_subject_unseen_stimulus,macro_mean_across_overlapping_cells,subject_prior,5397,3336,2061,0.6520916574580874,0.6052258852801216,0.569726794440801,0.7050566899693262,0.2221866945242813,0.6319620910439077,0.6052258852801216,0.05129308488254341
2,sensitivity,arousal,discard_midpoint,unseen_subject_seen_stimulus,macro_mean_across_overlapping_cells,global_train_prior,5397,3336,2061,0.6205076775092799,0.5,0.3817082213922828,0.5,0.23582269254043256,0.66446538290839,0.5,0.0
2,sensitivity,arousal,discard_midpoint,unseen_subject_seen_stimulus,macro_mean_across_overlapping_cells,stimulus_prior,5397,3336,2061,0.8102136438694199,0.7861857231769833,0.7870707857488417,0.8524110472945694,0.145555113362578,0.46231182240701224,0.7861857231769833,0.044776982018787236
2,sensitivity,arousal,midpoint_as_high,seen_subject_unseen_stimulus,macro_mean_across_overlapping_cells,global_train_prior,6048,3336,2712,0.5357449578900709,0.5,0.3445257411930227,0.5,0.25738892723315326,0.7084125367816415,0.5,0.0
2,sensitivity,arousal,midpoint_as_high,seen_subject_unseen_stimulus,macro_mean_across_overlapping_cells,subject_prior,6048,3336,2712,0.6194384419326241,0.6261888705219136,0.6047810644842417,0.6896124772214802,0.2333934429246454,0.6585621428140891,0.6261888705219136,0.04155839088869879
2,sensitivity,arousal,midpoint_as_high,unseen_subject_seen_stimulus,macro_mean_across_overlapping_cells,global_train_prior,6048,3336,2712,0.5421875,0.5,0.35041407534877,0.5,0.2471345157765173,0.6873903674137267,0.5,0.0
2,sensitivity,arousal,midpoint_as_high,unseen_subject_seen_stimulus,macro_mean_across_overlapping_cells,stimulus_prior,6048,3336,2712,0.7535807291666666,0.7408453838688068,0.7388376487444793,0.8170202874746657,0.17085596216066598,0.5203345798071185,0.7408453838688068,0.037494214305904223
2,sensitivity,arousal,midpoint_as_low,seen_subject_unseen_stimulus,macro_mean_across_overlapping_cells,global_train_prior,6048,3987,2061,0.6593632258421986,0.5,0.39360961873729183,0.5,0.2364173265859913,0.6686574952342041,0.5,0.0
2,sensitivity,arousal,midpoint_as_low,seen_subject_unseen_stimulus,macro_mean_across_overlapping_cells,subject_prior,6048,3987,2061,0.675542303856383,0.5790110014997785,0.544230516514882,0.6813752128062783,0.2155396192270722,0.6180323674558488,0.5790110014997785,0.043488747510395845
2,sensitivity,arousal,midpoint_as_low,unseen_subject_seen_stimulus,macro_mean_across_overlapping_cells,global_train_prior,6048,3987,2061,0.6605143229166667,0.5,0.3967230180339696,0.5,0.2248773926506799,0.6420227428525469,0.5,0.0
2,sensitivity,arousal,midpoint_as_low,unseen_subject_seen_stimulus,macro_mean_across_overlapping_cells,stimulus_prior,6048,3987,2061,0.8015950520833334,0.7686733455600586,0.7691247002867216,0.822174541262957,0.15508441542652973,0.4833289275868011,0.7686733455600586,0.04189464099039598
2,sensitivity,valence,discard_midpoint,seen_subject_unseen_stimulus,macro_mean_across_overlapping_cells,global_train_prior,5001,2436,2565,0.3959435460615718,0.5,0.27944806187535687,0.5,0.26861501864490467,0.7306629576257668,0.5,0.0
2,sensitivity,valence,discard_midpoint,seen_subject_unseen_stimulus,macro_mean_across_overlapping_cells,subject_prior,5001,2436,2565,0.4336950632857882,0.5245466908386911,0.4024988295213526,0.550809420881519,0.2678587947486959,0.7298572470554179,0.5245466908386911,0.022650779322537153
2,sensitivity,valence,discard_midpoint,unseen_subject_seen_stimulus,macro_mean_across_overlapping_cells,global_train_prior,5001,2436,2565,0.5470915213309395,0.5,0.3533368471299827,0.5,0.247062656977309,0.6872561522460691,0.5,0.0
2,sensitivity,valence,discard_midpoint,unseen_subject_seen_stimulus,macro_mean_across_overlapping_cells,stimulus_prior,5001,2436,2565,0.9517869536522396,0.9502312137287138,0.9508940564326963,0.9830569787777943,0.04325943919020144,0.18834565504539102,0.9502312137287138,0.017159885399863403
2,sensitivity,valence,midpoint_as_high,seen_subject_unseen_stimulus,macro_mean_across_overlapping_cells,global_train_prior,6048,2436,3612,0.5971956726507093,0.5,0.3684661143341931,0.5,0.2571239722474005,0.7090135046059178,0.5,0.0
2,sensitivity,valence,midpoint_as_high,seen_subject_unseen_stimulus,macro_mean_across_overlapping_cells,subject_prior,6048,2436,3612,0.5694363641400708,0.5194257248893874,0.42950196646379646,0.5576871282749403,0.2560665388633202,0.7081673092301599,0.5194257248893874,0.024693191067469693
2,sensitivity,valence,midpoint_as_high,unseen_subject_seen_stimulus,macro_mean_across_overlapping_cells,global_train_prior,6048,2436,3612,0.59697265625,0.5,0.3732008904815087,0.5,0.23836337123122298,0.6695574665892655,0.5,0.0
2,sensitivity,valence,midpoint_as_high,unseen_subject_seen_stimulus,macro_mean_across_overlapping_cells,stimulus_prior,6048,2436,3612,0.8956271701388889,0.8906709697182318,0.8896719297257075,0.9555748081555031,0.0766461683603209,0.27511581789905565,0.8906709697182318,0.02837268166095864
2,sensitivity,valence,midpoint_as_low,seen_subject_unseen_stimulus,macro_mean_across_overlapping_cells,global_train_prior,6048,3483,2565,0.5759260028812057,0.5,0.3608901805831397,0.5,0.25682888763654405,0.7079060510375939,0.5,0.0
2,sensitivity,valence,midpoint_as_low,seen_subject_unseen_stimulus,macro_mean_across_overlapping_cells,subject_prior,6048,3483,2565,0.5630090591755319,0.523748144462381,0.45022764155400047,0.5511761778997999,0.25553079158142156,0.7058514884580136,0.523748144462381,0.01760743438508117
2,sensitivity,valence,midpoint_as_low,unseen_subject_seen_stimulus,macro_mean_across_overlapping_cells,global_train_prior,6048,3483,2565,0.5762044270833333,0.5,0.36508219891309923,0.5,0.24249573958464457,0.677967626471269,0.5,0.0
2,sensitivity,valence,midpoint_as_low,unseen_subject_seen_stimulus,macro_mean_across_overlapping_cells,stimulus_prior,6048,3483,2565,0.8838216145833333,0.8852219300444535,0.8808836695711704,0.9482321989678584,0.08828620613610855,0.3016278259105395,0.8852219300444535,0.024341871709596265
3,sensitivity,arousal,discard_midpoint,seen_subject_unseen_stimulus,macro_mean_across_overlapping_cells,global_train_prior,5397,3336,2061,0.6184986470570404,0.5,0.37901500169802704,0.5,0.24541789641562062,0.6850617111216144,0.5,0.0
3,sensitivity,arousal,discard_midpoint,seen_subject_unseen_stimulus,macro_mean_across_overlapping_cells,subject_prior,5397,3336,2061,0.6456672592421039,0.6019736432337746,0.5685058876326115,0.6996844357799493,0.21820322618947438,0.6220912018986944,0.6019736432337746,0.04072732409649803
3,sensitivity,arousal,discard_midpoint,unseen_subject_seen_stimulus,macro_mean_across_overlapping_cells,global_train_prior,5397,3336,2061,0.6160419212879945,0.5,0.37988721648499,0.5,0.23810743313319443,0.6693875632987729,0.5,0.0
3,sensitivity,arousal,discard_midpoint,unseen_subject_seen_stimulus,macro_mean_across_overlapping_cells,stimulus_prior,5397,3336,2061,0.8061287044656502,0.7833113554482756,0.7838457119382007,0.8511791081221443,0.14809385256724875,0.4673924855894995,0.7833113554482756,0.042180869503069304
3,sensitivity,arousal,midpoint_as_high,seen_subject_unseen_stimulus,macro_mean_across_overlapping_cells,global_train_prior,6048,3336,2712,0.5081934286347517,0.5,0.3332378546497017,0.5,0.25438109831534467,0.7021601655740191,0.5,0.0
3,sensitivity,arousal,midpoint_as_high,seen_subject_unseen_stimulus,macro_mean_across_overlapping_cells,subject_prior,6048,3336,2712,0.6186696586879432,0.6228221260701774,0.6032979932663463,0.6860860957866669,0.2298470145283093,0.6500403460032491,0.6228221260701774,0.031057395642562175
3,sensitivity,arousal,midpoint_as_high,unseen_subject_seen_stimulus,macro_mean_across_overlapping_cells,global_train_prior,6048,3336,2712,0.5343098958333334,0.5,0.3464142117108788,0.5,0.24956864277680338,0.6923908217946835,0.5,0.0
3,sensitivity,arousal,midpoint_as_high,unseen_subject_seen_stimulus,macro_mean_across_overlapping_cells,stimulus_prior,6048,3336,2712,0.7506510416666667,0.7419763642371195,0.7363175614778193,0.8208053924804417,0.17482899524490045,0.5283174141393523,0.7419763642371195,0.04432347674375779
3,sensitivity,arousal,midpoint_as_low,seen_subject_unseen_stimulus,macro_mean_across_overlapping_cells,global_train_prior,6048,3987,2061,0.6590965757978724,0.5,0.3948377187740814,0.5,0.2325671271098218,0.659373117699666,0.5,0.0
3,sensitivity,arousal,midpoint_as_low,seen_subject_unseen_stimulus,macro_mean_across_overlapping_cells,subject_prior,6048,3987,2061,0.672352892287234,0.5672369472261775,0.5304157559347952,0.670069806745777,0.2119628931284557,0.6089960018060905,0.5672369472261775,0.030984661031372814
3,sensitivity,arousal,midpoint_as_low,unseen_subject_seen_stimulus,macro_mean_across_overlapping_cells,global_train_prior,6048,3987,2061,0.6580078125,0.5,0.3959554671038723,0.5,0.226119637024418,0.644790142856187,0.5,0.0
3,sensitivity,arousal,midpoint_as_low,unseen_subject_seen_stimulus,macro_mean_across_overlapping_cells,stimulus_prior,6048,3987,2061,0.8013020833333333,0.7670720817904733,0.7688155773507203,0.8197550296887922,0.15612179388741787,0.48520594411848106,0.7670720817904733,0.04216329166158471
3,sensitivity,valence,discard_midpoint,seen_subject_unseen_stimulus,macro_mean_across_overlapping_cells,global_train_prior,5001,2436,2565,0.34977411146560594,0.5,0.2562492569946757,0.5,0.27431332091465727,0.742340505888269,0.5,0.0
3,sensitivity,valence,discard_midpoint,seen_subject_unseen_stimulus,macro_mean_across_overlapping_cells,subject_prior,5001,2436,2565,0.41375754359578354,0.5180062920072864,0.3977142177913432,0.5361076502211051,0.27458163397417956,0.7438319782193286,0.5180062920072864,0.013887552243257766
3,sensitivity,valence,discard_midpoint,unseen_subject_seen_stimulus,macro_mean_across_overlapping_cells,global_train_prior,5001,2436,2565,0.5519072541809638,0.5,0.35527070793359283,0.5,0.2462960600312389,0.6857030520765641,0.5,0.0
3,sensitivity,valence,discard_midpoint,unseen_subject_seen_stimulus,macro_mean_across_overlapping_cells,stimulus_prior,5001,2436,2565,0.9562887194011718,0.95567708451633,0.9555187976985785,0.9834926207136163,0.04276414452705701,0.18696793993331762,0.95567708451633,0.013599450032582042
3,sensitivity,valence,midpoint_as_high,seen_subject_unseen_stimulus,macro_mean_across_overlapping_cells,global_train_prior,6048,2436,3612,0.5972199135638298,0.5,0.3674774873957458,0.5,0.25956382935026723,0.7144740705118403,0.5,0.0
3,sensitivity,valence,midpoint_as_high,seen_subject_unseen_stimulus,macro_mean_across_overlapping_cells,subject_prior,6048,2436,3612,0.5595426085992907,0.5130764970378627,0.4226285723292752,0.5448038696450699,0.25917613397387235,0.7149507704117595,0.5130764970378627,0.015020981854743138
3,sensitivity,valence,midpoint_as_high,unseen_subject_seen_stimulus,macro_mean_across_overlapping_cells,global_train_prior,6048,2436,3612,0.5972005208333333,0.5,0.37323761266653527,0.5,0.2378910266700611,0.668536789191793,0.5,0.0
3,sensitivity,valence,midpoint_as_high,unseen_subject_seen_stimulus,macro_mean_across_overlapping_cells,stimulus_prior,6048,2436,3612,0.896484375,0.8914321610370624,0.8906858894509703,0.9564240098838033,0.0763515486095711,0.27383090386806774,0.8914321610370624,0.026617875594220738
3,sensitivity,valence,midpoint_as_low,seen_subject_unseen_stimulus,macro_mean_across_overlapping_cells,global_train_prior,6048,3483,2565,0.57586366910461,0.5,0.3597703009581557,0.5,0.2608555294558109,0.715952612925868,0.5,0.0
3,sensitivity,valence,midpoint_as_low,seen_subject_unseen_stimulus,macro_mean_across_overlapping_cells,subject_prior,6048,3483,2565,0.5431176584663121,0.5233176457051298,0.44203449361892744,0.5463391246238513,0.26035285973270533,0.7157625077954797,0.5233176457051298,0.017371672734332894
3,sensitivity,valence,midpoint_as_low,unseen_subject_seen_stimulus,macro_mean_across_overlapping_cells,global_train_prior,6048,3483,2565,0.5756184895833333,0.5,0.36462924231705274,0.5,0.24220406516548393,0.6773976613665993,0.5,0.0
3,sensitivity,valence,midpoint_as_low,unseen_subject_seen_stimulus,macro_mean_across_overlapping_cells,stimulus_prior,6048,3483,2565,0.8857096354166667,0.8872186483290917,0.8826547112359135,0.948738338268047,0.08791847025982732,0.3012294313025152,0.8872186483290917,0.020163938326622687
4,sensitivity,arousal,discard_midpoint,seen_subject_unseen_stimulus,macro_mean_across_overlapping_cells,global_train_prior,5397,3336,2061,0.6176829962247405,0.5,0.3782754349605564,0.5,0.24860538398415633,0.6911818641438825,0.5,0.0
4,sensitivity,arousal,discard_midpoint,seen_subject_unseen_stimulus,macro_mean_across_overlapping_cells,subject_prior,5397,3336,2061,0.6395384592026359,0.6150399283785521,0.5619712464998359,0.7101643569151285,0.2211696337809608,0.6266852342168969,0.6150399283785521,0.0682840278779099
4,sensitivity,arousal,discard_midpoint,unseen_subject_seen_stimulus,macro_mean_across_overlapping_cells,global_train_prior,5397,3336,2061,0.6184033237724523,0.5,0.3815749665917836,0.5,0.2345532562471605,0.6618745793651571,0.5,0.0
4,sensitivity,arousal,discard_midpoint,unseen_subject_seen_stimulus,macro_mean_across_overlapping_cells,stimulus_prior,5397,3336,2061,0.8101820314493545,0.7826315719003063,0.7889989249814964,0.8469464818156908,0.14588216210294744,0.4634487910409347,0.7826315719003063,0.05789718704028702
4,sensitivity,arousal,midpoint_as_high,seen_subject_unseen_stimulus,macro_mean_across_overlapping_cells,global_train_prior,6048,3336,2712,0.4305151540336879,0.5,0.29680751701518215,0.5,0.25770947567152575,0.708729988324104,0.5,0.0
4,sensitivity,arousal,midpoint_as_high,seen_subject_unseen_stimulus,macro_mean_across_overlapping_cells,subject_prior,6048,3336,2712,0.5862110760195036,0.6139419904439587,0.5719092479332517,0.6906061573502182,0.23315474854835094,0.6561273672755141,0.6139419904439587,0.02307538778459916
4,sensitivity,arousal,midpoint_as_high,unseen_subject_seen_stimulus,macro_mean_across_overlapping_cells,global_train_prior,6048,3336,2712,0.5580620659722222,0.5,0.3577972847062417,0.5,0.24623245052839107,0.6855957751939504,0.5,0.0
4,sensitivity,arousal,midpoint_as_high,unseen_subject_seen_stimulus,macro_mean_across_overlapping_cells,stimulus_prior,6048,3336,2712,0.75361328125,0.7399540477417443,0.7402566159843713,0.8191786356246754,0.17020471190495406,0.5184620300777938,0.7399540477417443,0.037428029607534365
4,sensitivity,arousal,midpoint_as_low,seen_subject_unseen_stimulus,macro_mean_across_overlapping_cells,global_train_prior,6048,3987,2061,0.659259336214539,0.5,0.3947364758774568,0.5,0.23440576853130485,0.6628022770770434,0.5,0.0
4,sensitivity,arousal,midpoint_as_low,seen_subject_unseen_stimulus,macro_mean_across_overlapping_cells,subject_prior,6048,3987,2061,0.6632071420656028,0.5705964374809991,0.5201490088092834,0.6809317130399652,0.2130418198097307,0.6095950463239057,0.5705964374809991,0.0465458896838164
4,sensitivity,arousal,midpoint_as_low,unseen_subject_seen_stimulus,macro_mean_across_overlapping_cells,global_train_prior,6048,3987,2061,0.6595377604166667,0.5,0.39704068916715607,0.5,0.22339595546965135,0.6388420446819709,0.5,0.0
4,sensitivity,arousal,midpoint_as_low,unseen_subject_seen_stimulus,macro_mean_across_overlapping_cells,stimulus_prior,6048,3987,2061,0.8025716145833333,0.7681420551915321,0.7733268113334955,0.8171856456903422,0.15425317170410446,0.48248098004627815,0.7681420551915321,0.06528926105379164
4,sensitivity,valence,discard_midpoint,seen_subject_unseen_stimulus,macro_mean_across_overlapping_cells,global_train_prior,5001,2436,2565,0.3788115845771251,0.5,0.27109371999597554,0.5,0.2677388452222883,0.7288407017698508,0.5,0.0
4,sensitivity,valence,discard_midpoint,seen_subject_unseen_stimulus,macro_mean_across_overlapping_cells,subject_prior,5001,2436,2565,0.4293845294886836,0.5194606741696759,0.4090394189513712,0.5460517220686965,0.2665869446202709,0.7269365913454628,0.5194606741696759,0.010079882187296545
4,sensitivity,valence,discard_midpoint,unseen_subject_seen_stimulus,macro_mean_across_overlapping_cells,global_train_prior,5001,2436,2565,0.5483149198937483,0.5,0.3540190719405376,0.5,0.24739050238879734,0.6879160391268853,0.5,0.0
4,sensitivity,valence,discard_midpoint,unseen_subject_seen_stimulus,macro_mean_across_overlapping_cells,stimulus_prior,5001,2436,2565,0.9526446617381864,0.9521034676894207,0.9521087295738353,0.9842794281336775,0.04263528468967832,0.18655144773911408,0.9521034676894207,0.00860140201916285
4,sensitivity,valence,midpoint_as_high,seen_subject_unseen_stimulus,macro_mean_across_overlapping_cells,global_train_prior,6048,2436,3612,0.5972129875886525,0.5,0.37015950965085886,0.5,0.25327161160193024,0.700266910006079,0.5,0.0
4,sensitivity,valence,midpoint_as_high,seen_subject_unseen_stimulus,macro_mean_across_overlapping_cells,subject_prior,6048,2436,3612,0.5535793439716312,0.5146377034835874,0.40375023715482644,0.5564259013419023,0.2517199382302611,0.6974301915576882,0.5146377034835874,0.021504787616606305
4,sensitivity,valence,midpoint_as_high,unseen_subject_seen_stimulus,macro_mean_across_overlapping_cells,global_train_prior,6048,2436,3612,0.5971354166666667,0.5,0.3733962172059003,0.5,0.2388349710812019,0.6705933576814301,0.5,0.0
4,sensitivity,valence,midpoint_as_high,unseen_subject_seen_stimulus,macro_mean_across_overlapping_cells,stimulus_prior,6048,2436,3612,0.894921875,0.8897664697244265,0.8897221649181501,0.9576557615182166,0.07628696617570221,0.2737356105203429,0.8897664697244265,0.012201074897224572
4,sensitivity,valence,midpoint_as_low,seen_subject_unseen_stimulus,macro_mean_across_overlapping_cells,global_train_prior,6048,3483,2565,0.5758809840425532,0.5,0.3612834172040231,0.5,0.25592255000593644,0.7058980499265881,0.5,0.0
4,sensitivity,valence,midpoint_as_low,seen_subject_unseen_stimulus,macro_mean_across_overlapping_cells,subject_prior,6048,3483,2565,0.555026872783688,0.5253343151943377,0.45170446157718414,0.5522351312850671,0.2543135751554187,0.7029174576772155,0.5253343151943377,0.018945997732299866
4,sensitivity,valence,midpoint_as_low,unseen_subject_seen_stimulus,macro_mean_across_overlapping_cells,global_train_prior,6048,3483,2565,0.57578125,0.5,0.36491534613276755,0.5,0.2427660678295379,0.6785313490735598,0.5,0.0
4,sensitivity,valence,midpoint_as_low,unseen_subject_seen_stimulus,macro_mean_across_overlapping_cells,stimulus_prior,6048,3483,2565,0.8849609375,0.8880283427728828,0.8825688217229992,0.9479697962453242,0.08851776491517813,0.30262019106429733,0.8880283427728828,0.01756378638554957
