repetition,role,cell_id,subject_fold,stimulus_fold,task,label_policy,region,baseline,n,low,high,accuracy,balanced_accuracy,macro_f1,roc_auc,brier,log_loss,fit_uses_target_subject_labels,fit_uses_target_stimulus_labels,fit_uses_eeg_or_emg
0,primary,rep00_S04_T02,4,2,arousal,midpoint_as_high,primary_test,global_train_prior,120,48,72,0.4,0.5,0.2857142857142857,0.5,0.2748963155864198,0.7435268982997989,False,False,False
0,primary,rep00_S04_T02,4,2,arousal,midpoint_as_high,primary_test,order_bin_prior,120,48,72,0.5083333333333333,0.5347222222222222,0.5080258494892642,0.6671006944444444,0.26635846628306864,0.7325477839261672,False,False,False
0,primary,rep00_S04_T02,4,2,arousal,midpoint_as_high,primary_test,order_quadratic_logistic,120,48,72,0.6166666666666667,0.6215277777777778,0.6127946127946128,0.6736111111111112,0.24749723854138939,0.6901753264360735,False,False,False
0,primary,rep00_S04_T02,4,2,arousal,midpoint_as_high,seen_subject_unseen_stimulus,global_train_prior,384,168,216,0.4375,0.5,0.30434782608695654,0.5,0.2683858989197532,0.7303728274818662,False,False,False
0,primary,rep00_S04_T02,4,2,arousal,midpoint_as_high,seen_subject_unseen_stimulus,subject_prior,384,168,216,0.5729166666666666,0.5952380952380952,0.5682316805616499,0.6579585537918871,0.24669129171489193,0.6843930369199759,False,False,False
0,primary,rep00_S04_T02,4,2,arousal,midpoint_as_high,unseen_subject_seen_stimulus,global_train_prior,360,220,140,0.6111111111111112,0.5,0.3793103448275862,0.5,0.23824508101851857,0.6694743514729175,False,False,False
0,primary,rep00_S04_T02,4,2,arousal,midpoint_as_high,unseen_subject_seen_stimulus,stimulus_prior,360,220,140,0.7555555555555555,0.7103896103896103,0.7188997338065661,0.8241071428571428,0.16590829908352228,0.5077096016701061,False,False,False
0,primary,rep00_S04_T03,4,3,valence,discard_midpoint,primary_test,global_train_prior,104,35,69,0.33653846153846156,0.5,0.2517985611510791,0.5,0.2640860647198953,0.7213782675924366,False,False,False
0,primary,rep00_S04_T03,4,3,valence,discard_midpoint,primary_test,order_bin_prior,104,35,69,0.38461538461538464,0.41656314699792957,0.38370370370370366,0.46293995859213244,0.4360724783899149,1.3038393760828177,False,False,False
0,primary,rep00_S04_T03,4,3,valence,discard_midpoint,primary_test,order_quadratic_logistic,104,35,69,0.5096153846153846,0.5037267080745341,0.4926829268292683,0.5881987577639751,0.32514728437032375,1.1115419099847634,False,False,False
0,primary,rep00_S04_T03,4,3,valence,discard_midpoint,seen_subject_unseen_stimulus,global_train_prior,329,102,227,0.3100303951367781,0.5,0.23665893271461716,0.5,0.26612945315423836,0.7254731682317537,False,False,False
0,primary,rep00_S04_T03,4,3,valence,discard_midpoint,seen_subject_unseen_stimulus,subject_prior,329,102,227,0.42857142857142855,0.5211194610002591,0.4273811287216709,0.5347672108490974,0.26567589391252205,0.7249650186877633,False,False,False
0,primary,rep00_S04_T03,4,3,valence,discard_midpoint,unseen_subject_seen_stimulus,global_train_prior,287,165,122,0.5749128919860628,0.5,0.36504424778761063,0.5,0.24571084463259346,0.6845547742132794,False,False,False
0,primary,rep00_S04_T03,4,3,valence,discard_midpoint,unseen_subject_seen_stimulus,stimulus_prior,287,165,122,0.9547038327526133,0.9552657724788872,0.9538065346853372,0.9852955787382017,0.04437412185038832,0.19075212119763055,False,False,False
0,primary,rep00_S04_T03,4,3,valence,midpoint_as_low,primary_test,global_train_prior,120,51,69,0.425,0.5,0.2982456140350877,0.5,0.2826577269000772,0.7600731734309188,False,False,False
0,primary,rep00_S04_T03,4,3,valence,midpoint_as_low,primary_test,order_bin_prior,120,51,69,0.4166666666666667,0.4339300937766411,0.4152046783625731,0.5149190110826939,0.40137968353411274,1.219328599955276,False,False,False
0,primary,rep00_S04_T03,4,3,valence,midpoint_as_low,primary_test,order_quadratic_logistic,120,51,69,0.525,0.5255754475703325,0.5223130106851037,0.5916453537936914,0.3117319650532326,0.9750006100415191,False,False,False
0,primary,rep00_S04_T03,4,3,valence,midpoint_as_low,seen_subject_unseen_stimulus,global_train_prior,384,157,227,0.4088541666666667,0.5,0.2902033271719039,0.5,0.28655403043016975,0.7680225639390184,False,False,False
0,primary,rep00_S04_T03,4,3,valence,midpoint_as_low,seen_subject_unseen_stimulus,subject_prior,384,157,227,0.4296875,0.5136928645584893,0.34081128747795414,0.5631892028395858,0.2837798978075569,0.7639223200934944,False,False,False
0,primary,rep00_S04_T03,4,3,valence,midpoint_as_low,unseen_subject_seen_stimulus,global_train_prior,360,238,122,0.6611111111111111,0.5,0.3979933110367893,0.5,0.22567952473958333,0.6438240219146258,False,False,False
0,primary,rep00_S04_T03,4,3,valence,midpoint_as_low,unseen_subject_seen_stimulus,stimulus_prior,360,238,122,0.8833333333333333,0.8977820636451301,0.8759191176470589,0.9295529687284749,0.09444727706620844,0.317069084781606,False,False,False
0,primary,rep00_S04_T03,4,3,valence,midpoint_as_high,primary_test,global_train_prior,120,35,85,0.7083333333333334,0.5,0.4146341463414634,0.5,0.22941080729166666,0.6518016644742557,False,False,False
0,primary,rep00_S04_T03,4,3,valence,midpoint_as_high,primary_test,order_bin_prior,120,35,85,0.38333333333333336,0.42184873949579826,0.37902097902097903,0.4974789915966387,0.35847352007618755,1.007996474773819,False,False,False
0,primary,rep00_S04_T03,4,3,valence,midpoint_as_high,primary_test,order_quadratic_logistic,120,35,85,0.6166666666666667,0.5781512605042016,0.56875,0.5781512605042017,0.30510431294350415,0.8817915138896002,False,False,False
0,primary,rep00_S04_T03,4,3,valence,midpoint_as_high,seen_subject_unseen_stimulus,global_train_prior,384,102,282,0.734375,0.5,0.42342342342342343,0.5,0.2264268663194445,0.645807456714579,False,False,False
0,primary,rep00_S04_T03,4,3,valence,midpoint_as_high,seen_subject_unseen_stimulus,subject_prior,384,102,282,0.6458333333333334,0.5116812682519817,0.5103326707422271,0.5310109859546656,0.22816128200954863,0.6486639736746248,False,False,False
0,primary,rep00_S04_T03,4,3,valence,midpoint_as_high,unseen_subject_seen_stimulus,global_train_prior,360,165,195,0.5416666666666666,0.5,0.35135135135135137,0.5,0.2485080295138889,0.6901645941361874,False,False,False
0,primary,rep00_S04_T03,4,3,valence,midpoint_as_high,unseen_subject_seen_stimulus,stimulus_prior,360,165,195,0.8638888888888889,0.8594405594405594,0.8617283950617284,0.9517482517482517,0.0896658207553855,0.3068289926733215,False,False,False
0,primary,rep00_S04_T03,4,3,arousal,discard_midpoint,primary_test,global_train_prior,111,74,37,0.6666666666666666,0.5,0.4,0.5,0.22583153055705787,0.6442359787741984,False,False,False
0,primary,rep00_S04_T03,4,3,arousal,discard_midpoint,primary_test,order_bin_prior,111,74,37,0.5855855855855856,0.5405405405405406,0.5398341744772891,0.4245799853907962,0.3153960615597705,0.9052201786095851,False,False,False
0,primary,rep00_S04_T03,4,3,arousal,discard_midpoint,primary_test,order_quadratic_logistic,111,74,37,0.5315315315315315,0.4864864864864865,0.48611111111111105,0.6044558071585099,0.28318277765306543,0.782066903670507,False,False,False
0,primary,rep00_S04_T03,4,3,arousal,discard_midpoint,seen_subject_unseen_stimulus,global_train_prior,338,218,120,0.6449704142011834,0.5,0.3920863309352518,0.5,0.23045670065628876,0.6536303955917171,False,False,False
0,primary,rep00_S04_T03,4,3,arousal,discard_midpoint,seen_subject_unseen_stimulus,subject_prior,338,218,120,0.6627218934911243,0.5943042813455658,0.5952521008403361,0.6770642201834862,0.20617905518418705,0.5935475701898455,False,False,False
0,primary,rep00_S04_T03,4,3,arousal,discard_midpoint,unseen_subject_seen_stimulus,global_train_prior,318,194,124,0.610062893081761,0.5,0.37890625,0.5,0.23789822647632072,0.6687452548967473,False,False,False
0,primary,rep00_S04_T03,4,3,arousal,discard_midpoint,unseen_subject_seen_stimulus,stimulus_prior,318,194,124,0.839622641509434,0.8161789158629864,0.8253180099738269,0.8953067841702692,0.12680618876071684,0.4156824192796286,False,False,False
0,primary,rep00_S04_T03,4,3,arousal,midpoint_as_low,primary_test,global_train_prior,120,83,37,0.6916666666666667,0.5,0.4088669950738916,0.5,0.2152084538966049,0.6221107435710345,False,False,False
0,primary,rep00_S04_T03,4,3,arousal,midpoint_as_low,primary_test,order_bin_prior,120,83,37,0.5666666666666667,0.5219798111364377,0.5183698672429762,0.4194073591663953,0.29094925841578867,0.836427749404174,False,False,False
0,primary,rep00_S04_T03,4,3,arousal,midpoint_as_low,primary_test,order_quadratic_logistic,120,83,37,0.5333333333333333,0.4829045913383263,0.4813213954924359,0.5952458482578965,0.2570361195098267,0.7124405695079655,False,False,False
0,primary,rep00_S04_T03,4,3,arousal,midpoint_as_low,seen_subject_unseen_stimulus,global_train_prior,384,264,120,0.6875,0.5,0.4074074074074074,0.5,0.2164381992669753,0.6246456287402095,False,False,False
0,primary,rep00_S04_T03,4,3,arousal,midpoint_as_low,seen_subject_unseen_stimulus,subject_prior,384,264,120,0.6875,0.5363636363636364,0.5078605604921395,0.6534090909090909,0.19857354811680172,0.5765525748350008,False,False,False
0,primary,rep00_S04_T03,4,3,arousal,midpoint_as_low,unseen_subject_seen_stimulus,global_train_prior,360,236,124,0.6555555555555556,0.5,0.3959731543624161,0.5,0.22586624710648145,0.644079748370552,False,False,False
0,primary,rep00_S04_T03,4,3,arousal,midpoint_as_low,unseen_subject_seen_stimulus,stimulus_prior,360,236,124,0.8111111111111111,0.7870420995079279,0.7892271662763466,0.8506014215418263,0.144189453125,0.455041868898161,False,False,False
0,primary,rep00_S04_T03,4,3,arousal,midpoint_as_high,primary_test,global_train_prior,120,74,46,0.6166666666666667,0.5,0.38144329896907214,0.5,0.24175648630401234,0.6766233141946536,False,False,False
0,primary,rep00_S04_T03,4,3,arousal,midpoint_as_high,primary_test,order_bin_prior,120,74,46,0.4666666666666667,0.46474735605170386,0.45930723739791607,0.4471210340775558,0.32021570805125527,0.8890392996932313,False,False,False
0,primary,rep00_S04_T03,4,3,arousal,midpoint_as_high,primary_test,order_quadratic_logistic,120,74,46,0.525,0.49559341950646296,0.4955380190279519,0.5925381903642774,0.28625646633158036,0.7894098352741385,False,False,False
0,primary,rep00_S04_T03,4,3,arousal,midpoint_as_high,seen_subject_unseen_stimulus,global_train_prior,384,218,166,0.5677083333333334,0.5,0.36212624584717606,0.5,0.24600634162808643,0.6851444709061455,False,False,False
0,primary,rep00_S04_T03,4,3,arousal,midpoint_as_high,seen_subject_unseen_stimulus,subject_prior,384,218,166,0.6197916666666666,0.6019122361003648,0.6016257851803428,0.6582845142036033,0.224655904887635,0.637598419743287,False,False,False
0,primary,rep00_S04_T03,4,3,arousal,midpoint_as_high,unseen_subject_seen_stimulus,global_train_prior,360,194,166,0.5388888888888889,0.5,0.35018050541516244,0.5,0.2485080295138889,0.6901604709561727,False,False,False
0,primary,rep00_S04_T03,4,3,arousal,midpoint_as_high,unseen_subject_seen_stimulus,stimulus_prior,360,194,166,0.7888888888888889,0.7776052664265309,0.7795752634462312,0.8614457831325302,0.15150208303807633,0.47444629935300753,False,False,False
0,primary,rep00_S04_T04,4,4,valence,discard_midpoint,primary_test,global_train_prior,98,52,46,0.46938775510204084,0.5,0.3194444444444444,0.5,0.2528614214811567,0.6988786212014119,False,False,False
0,primary,rep00_S04_T04,4,4,valence,discard_midpoint,primary_test,order_bin_prior,98,52,46,0.4897959183673469,0.4916387959866221,0.4897959183673469,0.5133779264214047,0.2963440374127521,0.9389030448383574,False,False,False
0,primary,rep00_S04_T04,4,4,valence,discard_midpoint,primary_test,order_quadratic_logistic,98,52,46,0.5714285714285714,0.5723244147157192,0.57125,0.7334866220735786,0.19162673492947227,0.5584033973295435,False,False,False
0,primary,rep00_S04_T04,4,4,valence,discard_midpoint,seen_subject_unseen_stimulus,global_train_prior,325,166,159,0.48923076923076925,0.5,0.3285123966942149,0.5,0.2516303617192272,0.6964133354988891,False,False,False
0,primary,rep00_S04_T04,4,4,valence,discard_midpoint,seen_subject_unseen_stimulus,subject_prior,325,166,159,0.5353846153846153,0.5382852163370463,0.5282384042297525,0.5542926422671819,0.24922933368245004,0.6916320502759198,False,False,False
0,primary,rep00_S04_T04,4,4,valence,discard_midpoint,unseen_subject_seen_stimulus,global_train_prior,293,148,145,0.4948805460750853,0.5,0.3310502283105023,0.5,0.251279849801441,0.6957114101771422,False,False,False
0,primary,rep00_S04_T04,4,4,valence,discard_midpoint,unseen_subject_seen_stimulus,stimulus_prior,293,148,145,0.9385665529010239,0.9389095992544267,0.9385314685314685,0.9766542404473438,0.05610963512609235,0.2209759199963757,False,False,False
0,primary,rep00_S04_T04,4,4,valence,midpoint_as_low,primary_test,global_train_prior,120,74,46,0.6166666666666667,0.5,0.38144329896907214,0.5,0.23941770953896604,0.6718938950913933,False,False,False
0,primary,rep00_S04_T04,4,4,valence,midpoint_as_low,primary_test,order_bin_prior,120,74,46,0.5833333333333334,0.5264394829612221,0.5186136071887034,0.5683019976498238,0.29207227534462205,0.8305713482526573,False,False,False
0,primary,rep00_S04_T04,4,4,valence,midpoint_as_low,primary_test,order_quadratic_logistic,120,74,46,0.675,0.6542303172737955,0.6548418024928092,0.6982961222091657,0.20421700883608773,0.5863059526502806,False,False,False
0,primary,rep00_S04_T04,4,4,valence,midpoint_as_low,seen_subject_unseen_stimulus,global_train_prior,384,225,159,0.5859375,0.5,0.3694581280788177,0.5,0.24320550612461414,0.6795082096998865,False,False,False
0,primary,rep00_S04_T04,4,4,valence,midpoint_as_low,seen_subject_unseen_stimulus,subject_prior,384,225,159,0.5807291666666666,0.5278406708595388,0.5016082613847977,0.5391334730957371,0.2430931844829041,0.6794095933380074,False,False,False
0,primary,rep00_S04_T04,4,4,valence,midpoint_as_low,unseen_subject_seen_stimulus,global_train_prior,360,215,145,0.5972222222222222,0.5,0.3739130434782609,0.5,0.24181450737847218,0.6767119924707788,False,False,False
0,primary,rep00_S04_T04,4,4,valence,midpoint_as_low,unseen_subject_seen_stimulus,stimulus_prior,360,215,145,0.8833333333333333,0.8899759422614274,0.8810385523210071,0.9356856455493183,0.09532131157584561,0.32306178076388087,False,False,False
0,primary,rep00_S04_T04,4,4,valence,midpoint_as_high,primary_test,global_train_prior,120,52,68,0.5666666666666667,0.5,0.3617021276595745,0.5,0.24768819926697525,0.6886679941343047,False,False,False
0,primary,rep00_S04_T04,4,4,valence,midpoint_as_high,primary_test,order_bin_prior,120,52,68,0.6916666666666667,0.6442307692307692,0.6169441808299543,0.5912047511312217,0.27379287154172466,0.8784546030604893,False,False,False
0,primary,rep00_S04_T04,4,4,valence,midpoint_as_high,primary_test,order_quadratic_logistic,120,52,68,0.8,0.7714932126696833,0.7777091694967582,0.7036199095022625,0.19187193302082853,0.5690987479565452,False,False,False
0,primary,rep00_S04_T04,4,4,valence,midpoint_as_high,seen_subject_unseen_stimulus,global_train_prior,384,166,218,0.5677083333333334,0.5,0.36212624584717606,0.5,0.24745310088734565,0.6881895605036036,False,False,False
0,primary,rep00_S04_T04,4,4,valence,midpoint_as_high,seen_subject_unseen_stimulus,subject_prior,384,166,218,0.5677083333333334,0.5,0.36212624584717606,0.5729523598983088,0.24369435251494984,0.6804536581989323,False,False,False
0,primary,rep00_S04_T04,4,4,valence,midpoint_as_high,unseen_subject_seen_stimulus,global_train_prior,360,148,212,0.5888888888888889,0.5,0.3706293706293706,0.5,0.24267276716820987,0.6784614100126787,False,False,False
0,primary,rep00_S04_T04,4,4,valence,midpoint_as_high,unseen_subject_seen_stimulus,stimulus_prior,360,148,212,0.875,0.8642911779704232,0.8690072854590001,0.9434121621621623,0.08942626891613127,0.30723333214347076,False,False,False
0,primary,rep00_S04_T04,4,4,arousal,discard_midpoint,primary_test,global_train_prior,107,58,49,0.5420560747663551,0.5,0.3515151515151515,0.5,0.2575817079043638,0.7092455573442453,False,False,False
0,primary,rep00_S04_T04,4,4,arousal,discard_midpoint,primary_test,order_bin_prior,107,58,49,0.6635514018691588,0.6326530612244898,0.5912563667232598,0.7589725545390571,0.21247909436527498,0.6157686165856152,False,False,False
0,primary,rep00_S04_T04,4,4,arousal,discard_midpoint,primary_test,order_quadratic_logistic,107,58,49,0.7663551401869159,0.7464813511611541,0.7434052757793765,0.7640745953553836,0.19599439533030993,0.5815370847092021,False,False,False
0,primary,rep00_S04_T04,4,4,arousal,discard_midpoint,seen_subject_unseen_stimulus,global_train_prior,343,188,155,0.5481049562682215,0.5,0.3540489642184557,0.5,0.2559030991136803,0.7057979445476803,False,False,False
0,primary,rep00_S04_T04,4,4,arousal,discard_midpoint,seen_subject_unseen_stimulus,subject_prior,343,188,155,0.6034985422740525,0.5692175703500343,0.5228704688650684,0.7077213452299245,0.22099831871997686,0.6241055968713134,False,False,False
0,primary,rep00_S04_T04,4,4,arousal,discard_midpoint,unseen_subject_seen_stimulus,global_train_prior,322,210,112,0.6521739130434783,0.5,0.39473684210526316,0.5,0.2270232036112965,0.6464829344928706,False,False,False
0,primary,rep00_S04_T04,4,4,arousal,discard_midpoint,unseen_subject_seen_stimulus,stimulus_prior,322,210,112,0.8416149068322981,0.8014880952380952,0.8155722516087733,0.8937925170068027,0.12570637821799416,0.4123789958585755,False,False,False
0,primary,rep00_S04_T04,4,4,arousal,midpoint_as_low,primary_test,global_train_prior,120,71,49,0.5916666666666667,0.5,0.3717277486910995,0.5,0.2490422755111883,0.6926320353693199,False,False,False
0,primary,rep00_S04_T04,4,4,arousal,midpoint_as_low,primary_test,order_bin_prior,120,71,49,0.6833333333333333,0.6185685541822363,0.5951704545454546,0.7630066110951423,0.21150899923602537,0.6126868620370495,False,False,False
0,primary,rep00_S04_T04,4,4,arousal,midpoint_as_low,primary_test,order_quadratic_logistic,120,71,49,0.7583333333333333,0.7198907732106927,0.7263935844012894,0.7306697326818051,0.2023729730542114,0.5955065602110979,False,False,False
0,primary,rep00_S04_T04,4,4,arousal,midpoint_as_low,seen_subject_unseen_stimulus,global_train_prior,384,229,155,0.5963541666666666,0.5,0.3735725938009788,0.5,0.24737398124035495,0.6891427865229187,False,False,False
0,primary,rep00_S04_T04,4,4,arousal,midpoint_as_low,seen_subject_unseen_stimulus,subject_prior,384,229,155,0.6328125,0.5503732920129596,0.4864508541131166,0.69101281870686,0.21790714028440875,0.617421933232963,False,False,False
0,primary,rep00_S04_T04,4,4,arousal,midpoint_as_low,unseen_subject_seen_stimulus,global_train_prior,360,248,112,0.6888888888888889,0.5,0.40789473684210525,0.5,0.21444061656057103,0.6202624296661843,False,False,False
0,primary,rep00_S04_T04,4,4,arousal,midpoint_as_low,unseen_subject_seen_stimulus,stimulus_prior,360,248,112,0.8138888888888889,0.7743375576036866,0.779021722201354,0.8494023617511521,0.14003825361886652,0.4430897915537443,False,False,False
0,primary,rep00_S04_T04,4,4,arousal,midpoint_as_high,primary_test,global_train_prior,120,58,62,0.48333333333333334,0.5,0.3258426966292135,0.5,0.25713734567901236,0.707546231124981,False,False,False
0,primary,rep00_S04_T04,4,4,arousal,midpoint_as_high,primary_test,order_bin_prior,120,58,62,0.5166666666666667,0.5166852057842046,0.5165323701028064,0.6480812013348164,0.22562772058119737,0.6431617622845989,False,False,False
0,primary,rep00_S04_T04,4,4,arousal,midpoint_as_high,primary_test,order_quadratic_logistic,120,58,62,0.725,0.7294215795328143,0.7217342421474247,0.7544493882091212,0.2044377484015311,0.5980346351835496,False,False,False
0,primary,rep00_S04_T04,4,4,arousal,midpoint_as_high,seen_subject_unseen_stimulus,global_train_prior,384,188,196,0.4895833333333333,0.5,0.32867132867132864,0.5,0.25626929012345684,0.7057988257361112,False,False,False
0,primary,rep00_S04_T04,4,4,arousal,midpoint_as_high,seen_subject_unseen_stimulus,subject_prior,384,188,196,0.6145833333333334,0.6185410334346504,0.6021059706508345,0.682370820668693,0.22805748456790123,0.644185065966543,False,False,False
0,primary,rep00_S04_T04,4,4,arousal,midpoint_as_high,unseen_subject_seen_stimulus,global_train_prior,360,210,150,0.5833333333333334,0.5,0.3684210526315789,0.5,0.2432484567901235,0.6795877449030648,False,False,False
0,primary,rep00_S04_T04,4,4,arousal,midpoint_as_high,unseen_subject_seen_stimulus,stimulus_prior,360,210,150,0.7944444444444444,0.7742857142857142,0.7807407407407407,0.8647619047619047,0.1498208774250441,0.4724554019535966,False,False,False
1,sensitivity,rep01_S01_T01,1,1,valence,discard_midpoint,primary_test,global_train_prior,109,62,47,0.43119266055045874,0.5,0.30128205128205127,0.5,0.2589669439573503,0.7111443177301697,False,False,False
1,sensitivity,rep01_S01_T01,1,1,valence,discard_midpoint,primary_test,order_bin_prior,109,62,47,0.24770642201834864,0.25892244337680165,0.24612010796221323,0.3196636925188744,0.4779289951022551,1.3486887156141947,False,False,False
1,sensitivity,rep01_S01_T01,1,1,valence,discard_midpoint,primary_test,order_quadratic_logistic,109,62,47,0.3944954128440367,0.4291352093342484,0.37115384615384617,0.4849004804392587,0.3430106442327216,0.9138959248887448,False,False,False
1,sensitivity,rep01_S01_T01,1,1,valence,discard_midpoint,seen_subject_unseen_stimulus,global_train_prior,328,193,135,0.4115853658536585,0.5,0.2915766738660907,0.5,0.2608588759017784,0.7149399909540434,False,False,False
1,sensitivity,rep01_S01_T01,1,1,valence,discard_midpoint,seen_subject_unseen_stimulus,subject_prior,328,193,135,0.47560975609756095,0.526578391863366,0.4548546691403834,0.5478602955286893,0.25959755019611735,0.7127189543026606,False,False,False
1,sensitivity,rep01_S01_T01,1,1,valence,discard_midpoint,unseen_subject_seen_stimulus,global_train_prior,318,145,173,0.5440251572327044,0.5,0.35234215885947046,0.5,0.24807959778625646,0.6893016671726946,False,False,False
1,sensitivity,rep01_S01_T01,1,1,valence,discard_midpoint,unseen_subject_seen_stimulus,stimulus_prior,318,145,173,0.9528301886792453,0.9505082718756228,0.9522517742920349,0.9812836356388279,0.04534948887650036,0.1953492467649772,False,False,False
1,sensitivity,rep01_S01_T01,1,1,valence,midpoint_as_low,primary_test,global_train_prior,128,81,47,0.6328125,0.5,0.3875598086124402,0.5,0.23814823198028265,0.6693550718254487,False,False,False
1,sensitivity,rep01_S01_T01,1,1,valence,midpoint_as_low,primary_test,order_bin_prior,128,81,47,0.2578125,0.27515103756238507,0.25776719770493806,0.2751510375623851,0.3775348399064445,1.0247735377053822,False,False,False
1,sensitivity,rep01_S01_T01,1,1,valence,midpoint_as_low,primary_test,order_quadratic_logistic,128,81,47,0.3828125,0.44536380351983185,0.37421870165232995,0.48108747044917255,0.28042764939229664,0.7457610611431862,False,False,False
1,sensitivity,rep01_S01_T01,1,1,valence,midpoint_as_low,seen_subject_unseen_stimulus,global_train_prior,376,241,135,0.6409574468085106,0.5,0.3905996758508914,0.5,0.2372239826970474,0.6674985772552601,False,False,False
1,sensitivity,rep01_S01_T01,1,1,valence,midpoint_as_low,seen_subject_unseen_stimulus,subject_prior,376,241,135,0.6090425531914894,0.5239741816505301,0.5100651509107832,0.5467189180882127,0.23602328385141585,0.6648512148392445,False,False,False
1,sensitivity,rep01_S01_T01,1,1,valence,midpoint_as_low,unseen_subject_seen_stimulus,global_train_prior,384,211,173,0.5494791666666666,0.5,0.3546218487394958,0.5,0.24760449675569637,0.6883494108292826,False,False,False
1,sensitivity,rep01_S01_T01,1,1,valence,midpoint_as_low,unseen_subject_seen_stimulus,stimulus_prior,384,211,173,0.8776041666666666,0.8813385201216339,0.8773037832693158,0.9407308988302331,0.09554153761887363,0.3202699768918665,False,False,False
1,sensitivity,rep01_S01_T01,1,1,valence,midpoint_as_high,primary_test,global_train_prior,128,62,66,0.515625,0.5,0.3402061855670103,0.5,0.2639470474322218,0.7222144111277445,False,False,False
1,sensitivity,rep01_S01_T01,1,1,valence,midpoint_as_high,primary_test,order_bin_prior,128,62,66,0.4375,0.4296187683284457,0.3947990543735225,0.3572825024437927,0.43064022713332273,1.278904230987284,False,False,False
1,sensitivity,rep01_S01_T01,1,1,valence,midpoint_as_high,primary_test,order_quadratic_logistic,128,62,66,0.5625,0.5508308895405669,0.4837222702391242,0.5117302052785924,0.3448252217496184,0.9555723500072357,False,False,False
1,sensitivity,rep01_S01_T01,1,1,valence,midpoint_as_high,seen_subject_unseen_stimulus,global_train_prior,376,193,183,0.4867021276595745,0.5,0.32737030411449014,0.5,0.2717418640913435,0.7381988337115768,False,False,False
1,sensitivity,rep01_S01_T01,1,1,valence,midpoint_as_high,seen_subject_unseen_stimulus,subject_prior,376,193,183,0.4867021276595745,0.5,0.32737030411449014,0.5670460658569042,0.2688550586929732,0.7335003389193345,False,False,False
1,sensitivity,rep01_S01_T01,1,1,valence,midpoint_as_high,unseen_subject_seen_stimulus,global_train_prior,384,145,239,0.6223958333333334,0.5,0.38362760834670945,0.5,0.23517192922891197,0.6632067821640574,False,False,False
1,sensitivity,rep01_S01_T01,1,1,valence,midpoint_as_high,unseen_subject_seen_stimulus,stimulus_prior,384,145,239,0.9088541666666666,0.8915163757033617,0.9005439005439005,0.9584619823979224,0.0717556643069653,0.26307349154762566,False,False,False
1,sensitivity,rep01_S01_T01,1,1,arousal,discard_midpoint,primary_test,global_train_prior,116,83,33,0.7155172413793104,0.5,0.41708542713567837,0.5,0.22124458295813654,0.6351688333575578,False,False,False
1,sensitivity,rep01_S01_T01,1,1,arousal,discard_midpoint,primary_test,order_bin_prior,116,83,33,0.6206896551724138,0.5797736400146039,0.5695006747638327,0.6630156991602775,0.23467637140508693,0.6580486741154249,False,False,False
1,sensitivity,rep01_S01_T01,1,1,arousal,discard_midpoint,primary_test,order_quadratic_logistic,116,83,33,0.6896551724137931,0.6005841548010222,0.6037950664136622,0.7353048557867835,0.1819698076472351,0.5444664246419998,False,False,False
1,sensitivity,rep01_S01_T01,1,1,arousal,discard_midpoint,seen_subject_unseen_stimulus,global_train_prior,327,201,126,0.6146788990825688,0.5,0.3806818181818182,0.5,0.2378839118063066,0.6687545637302235,False,False,False
1,sensitivity,rep01_S01_T01,1,1,arousal,discard_midpoint,seen_subject_unseen_stimulus,subject_prior,327,201,126,0.7003058103975535,0.6525704809286899,0.6563063063063064,0.730415383400458,0.20131574309182332,0.5866956128536488,False,False,False
1,sensitivity,rep01_S01_T01,1,1,arousal,discard_midpoint,unseen_subject_seen_stimulus,global_train_prior,350,242,108,0.6914285714285714,0.5,0.40878378378378377,0.5,0.22521945295000798,0.6431919281008337,False,False,False
1,sensitivity,rep01_S01_T01,1,1,arousal,discard_midpoint,unseen_subject_seen_stimulus,stimulus_prior,350,242,108,0.7571428571428571,0.7551652892561984,0.7341162381246034,0.802877257422712,0.16534875738597848,0.5080876134062553,False,False,False
1,sensitivity,rep01_S01_T01,1,1,arousal,midpoint_as_low,primary_test,global_train_prior,128,95,33,0.7421875,0.5,0.4260089686098655,0.5,0.20446186057039387,0.6003842885184882,False,False,False
1,sensitivity,rep01_S01_T01,1,1,arousal,midpoint_as_low,primary_test,order_bin_prior,128,95,33,0.6171875,0.5740031897926634,0.5575308641975308,0.6556618819776714,0.21413425237458175,0.6076690069907564,False,False,False
1,sensitivity,rep01_S01_T01,1,1,arousal,midpoint_as_low,primary_test,order_quadratic_logistic,128,95,33,0.6953125,0.5969696969696969,0.5979057591623036,0.7118022328548644,0.17698251140631238,0.5340747156502109,False,False,False
1,sensitivity,rep01_S01_T01,1,1,arousal,midpoint_as_low,seen_subject_unseen_stimulus,global_train_prior,376,250,126,0.6648936170212766,0.5,0.3993610223642173,0.5,0.22419646899049342,0.640746333535706,False,False,False
1,sensitivity,rep01_S01_T01,1,1,arousal,midpoint_as_low,seen_subject_unseen_stimulus,subject_prior,376,250,126,0.7127659574468085,0.6009523809523809,0.5962295668774609,0.6944126984126984,0.1960728836577637,0.5746063685966473,False,False,False
1,sensitivity,rep01_S01_T01,1,1,arousal,midpoint_as_low,unseen_subject_seen_stimulus,global_train_prior,384,276,108,0.71875,0.5,0.41818181818181815,0.5,0.21044590312358535,0.6126231021688704,False,False,False
