repetition,role,task,policy,region,baseline,subject_fold,stimulus_fold,train_n,n,accuracy,balanced_accuracy,macro_f1,roc_auc,brier,log_loss
4,sensitivity,valence,discard_midpoint,unseen_subject_seen_stimulus,global_train_prior,2,0,712,236,0.6313559322033898,0.5,0.38701298701298703,0.5,0.23598524705834534,0.6649494693370072
4,sensitivity,valence,discard_midpoint,unseen_subject_seen_stimulus,stimulus_prior,2,0,712,236,0.809322033898305,0.7844249016431382,0.7903464613562334,0.8724832214765101,0.1425331225978577,0.45705889396314603
4,sensitivity,valence,midpoint_as_low,primary_test,global_train_prior,2,0,720,80,0.4875,0.5,0.3277310924369748,0.5,0.25633294753086416,0.7059212059473776
4,sensitivity,valence,midpoint_as_low,primary_test,order_bin_prior,2,0,720,80,0.475,0.48530331457160725,0.375,0.4856160100062539,0.2591297930802491,0.7118586776964723
4,sensitivity,valence,midpoint_as_low,primary_test,order_quadratic_logistic,2,0,720,80,0.4875,0.5,0.3277310924369748,0.4046278924327705,0.2596812437338629,0.7128167349987149
4,sensitivity,valence,midpoint_as_low,seen_subject_unseen_stimulus,global_train_prior,2,0,720,240,0.4625,0.5,0.3162393162393162,0.5,0.2597357253086419,0.7127692620439667
4,sensitivity,valence,midpoint_as_low,seen_subject_unseen_stimulus,subject_prior,2,0,720,240,0.4875,0.5062853551225645,0.46326296841760756,0.5251414204902578,0.26269360657980234,0.719278016186453
4,sensitivity,valence,midpoint_as_low,unseen_subject_seen_stimulus,global_train_prior,2,0,720,240,0.6208333333333333,0.5,0.38303341902313626,0.5,0.238184799382716,0.6693982400989019
4,sensitivity,valence,midpoint_as_low,unseen_subject_seen_stimulus,stimulus_prior,2,0,720,240,0.8041666666666667,0.788811859281658,0.7906419940978859,0.8643336529242569,0.14677529417438276,0.46732468828939605
4,sensitivity,valence,midpoint_as_high,primary_test,global_train_prior,2,0,720,80,0.5125,0.5,0.33884297520661155,0.5,0.25428819444444445,0.7018497806523978
4,sensitivity,valence,midpoint_as_high,primary_test,order_bin_prior,2,0,720,80,0.5125,0.5,0.33884297520661155,0.5137585991244528,0.2545243660760194,0.7026075502033549
4,sensitivity,valence,midpoint_as_high,primary_test,order_quadratic_logistic,2,0,720,80,0.5125,0.5,0.33884297520661155,0.4409005628517824,0.2558739559699003,0.7051440848460254
4,sensitivity,valence,midpoint_as_high,seen_subject_unseen_stimulus,global_train_prior,2,0,720,240,0.4708333333333333,0.5,0.32011331444759206,0.5,0.26088541666666665,0.7151561729977908
4,sensitivity,valence,midpoint_as_high,seen_subject_unseen_stimulus,subject_prior,2,0,720,240,0.4875,0.5045293010940004,0.44957207585165293,0.534840777646157,0.2630921052631579,0.720395549412152
4,sensitivity,valence,midpoint_as_high,unseen_subject_seen_stimulus,global_train_prior,2,0,720,240,0.6375,0.5,0.3893129770992366,0.5,0.2344965277777777,0.6619306036162187
4,sensitivity,valence,midpoint_as_high,unseen_subject_seen_stimulus,stimulus_prior,2,0,720,240,0.8041666666666667,0.7794681090827136,0.7842015649212757,0.8693186086695215,0.14453233506944446,0.46134753878492835
4,sensitivity,arousal,discard_midpoint,primary_test,global_train_prior,2,0,707,80,0.6,0.5,0.375,0.5,0.2422051459540781,0.6775092444705886
4,sensitivity,arousal,discard_midpoint,primary_test,order_bin_prior,2,0,707,80,0.5375,0.4739583333333333,0.44266616456411223,0.42285156249999994,0.24917664046123114,0.6916469587701567
4,sensitivity,arousal,discard_midpoint,primary_test,order_quadratic_logistic,2,0,707,80,0.6,0.5,0.375,0.44921875,0.24375109408408663,0.6806451639917404
4,sensitivity,arousal,discard_midpoint,seen_subject_unseen_stimulus,global_train_prior,2,0,707,238,0.6386554621848739,0.5,0.38974358974358975,0.5,0.23810449579302356,0.6692769705761945
4,sensitivity,arousal,discard_midpoint,seen_subject_unseen_stimulus,subject_prior,2,0,707,238,0.6428571428571429,0.616891064871481,0.6159468438538206,0.678702570379437,0.216105578488527,0.6215483840116496
4,sensitivity,arousal,discard_midpoint,unseen_subject_seen_stimulus,global_train_prior,2,0,707,238,0.6134453781512605,0.5,0.3802083333333333,0.5,0.24077883285458088,0.6746458448551471
4,sensitivity,arousal,discard_midpoint,unseen_subject_seen_stimulus,stimulus_prior,2,0,707,238,0.7016806722689075,0.672424061941632,0.6760042181957626,0.6972156045265039,0.21000402877958482,0.6104634672209255
4,sensitivity,arousal,midpoint_as_low,primary_test,global_train_prior,2,0,720,80,0.6,0.5,0.375,0.5,0.24324266975308642,0.6796035757127329
4,sensitivity,arousal,midpoint_as_low,primary_test,order_bin_prior,2,0,720,80,0.5375,0.4739583333333333,0.44266616456411223,0.4300130208333333,0.2491541800992752,0.6914959109856085
4,sensitivity,arousal,midpoint_as_low,primary_test,order_quadratic_logistic,2,0,720,80,0.6,0.5,0.375,0.4876302083333333,0.24395795922123842,0.6810515475566019
4,sensitivity,arousal,midpoint_as_low,seen_subject_unseen_stimulus,global_train_prior,2,0,720,240,0.6333333333333333,0.5,0.3877551020408163,0.5,0.240372299382716,0.6738485820720662
4,sensitivity,arousal,midpoint_as_low,seen_subject_unseen_stimulus,subject_prior,2,0,720,240,0.6416666666666667,0.6166267942583732,0.61604286033187,0.6712021531100478,0.2189125713894874,0.6273252526724004
4,sensitivity,arousal,midpoint_as_low,unseen_subject_seen_stimulus,global_train_prior,2,0,720,240,0.6083333333333333,0.5,0.37823834196891193,0.5,0.24252507716049376,0.6781648273025661
4,sensitivity,arousal,midpoint_as_low,unseen_subject_seen_stimulus,stimulus_prior,2,0,720,240,0.7,0.6719615272515301,0.6754563894523327,0.6979014864471,0.2122483844521605,0.6153228157267313
4,sensitivity,arousal,midpoint_as_high,primary_test,global_train_prior,2,0,720,80,0.6,0.5,0.375,0.5,0.24151234567901234,0.6761053997986461
4,sensitivity,arousal,midpoint_as_high,primary_test,order_bin_prior,2,0,720,80,0.6,0.5,0.375,0.423828125,0.2490434642007162,0.6915006150674227
4,sensitivity,arousal,midpoint_as_high,primary_test,order_quadratic_logistic,2,0,720,80,0.6,0.5,0.375,0.43098958333333337,0.24375979609692616,0.6806804131692756
4,sensitivity,arousal,midpoint_as_high,seen_subject_unseen_stimulus,global_train_prior,2,0,720,240,0.6416666666666667,0.5,0.39086294416243655,0.5,0.23641975308641966,0.6658690387830529
4,sensitivity,arousal,midpoint_as_high,seen_subject_unseen_stimulus,subject_prior,2,0,720,240,0.6416666666666667,0.6026880096647539,0.6040211802624511,0.677061310782241,0.2145437912520092,0.6183809537153638
4,sensitivity,arousal,midpoint_as_high,unseen_subject_seen_stimulus,global_train_prior,2,0,720,240,0.6166666666666667,0.5,0.38144329896907214,0.5,0.23947530864197525,0.6720108553924089
4,sensitivity,arousal,midpoint_as_high,unseen_subject_seen_stimulus,stimulus_prior,2,0,720,240,0.7,0.6703877790834312,0.6738145575354878,0.6935957696827262,0.20952739197530865,0.6094551025315219
4,sensitivity,valence,discard_midpoint,primary_test,global_train_prior,2,1,712,80,0.475,0.5,0.3220338983050847,0.5,0.26041180090897614,0.7142074287253746
4,sensitivity,valence,discard_midpoint,primary_test,order_bin_prior,2,1,712,80,0.475,0.5,0.3220338983050847,0.4357769423558897,0.26230509179462175,0.7182190780493889
4,sensitivity,valence,discard_midpoint,primary_test,order_quadratic_logistic,2,1,712,80,0.475,0.5,0.3220338983050847,0.587406015037594,0.2588566163209541,0.7110398661205071
4,sensitivity,valence,discard_midpoint,seen_subject_unseen_stimulus,global_train_prior,2,1,712,238,0.4495798319327731,0.5,0.3101449275362319,0.5,0.26448188399839173,0.7224182451892428
4,sensitivity,valence,discard_midpoint,seen_subject_unseen_stimulus,subject_prior,2,1,712,238,0.47478991596638653,0.5126275237211957,0.4133885438233264,0.5642077477348934,0.2620162607104168,0.7178308169120348
4,sensitivity,valence,discard_midpoint,unseen_subject_seen_stimulus,global_train_prior,2,1,712,234,0.6410256410256411,0.5,0.390625,0.5,0.2338290437784662,0.6605804793223493
4,sensitivity,valence,discard_midpoint,unseen_subject_seen_stimulus,stimulus_prior,2,1,712,234,0.8333333333333334,0.8202380952380952,0.8193979933110368,0.8896031746031744,0.1361432743791727,0.4420943964565033
4,sensitivity,valence,midpoint_as_low,primary_test,global_train_prior,2,1,720,80,0.475,0.5,0.3220338983050847,0.5,0.25909915123456784,0.7115185378703317
4,sensitivity,valence,midpoint_as_low,primary_test,order_bin_prior,2,1,720,80,0.475,0.5,0.3220338983050847,0.43765664160400997,0.2600243283475289,0.713467013643417
4,sensitivity,valence,midpoint_as_low,primary_test,order_quadratic_logistic,2,1,720,80,0.475,0.5,0.3220338983050847,0.587406015037594,0.2577046823649759,0.7086871517822224
4,sensitivity,valence,midpoint_as_low,seen_subject_unseen_stimulus,global_train_prior,2,1,720,240,0.44583333333333336,0.5,0.30835734870317005,0.5,0.26339313271604936,0.7201693666937354
4,sensitivity,valence,midpoint_as_low,seen_subject_unseen_stimulus,subject_prior,2,1,720,240,0.4708333333333333,0.5115944065771907,0.4101139904395116,0.5583233785398074,0.26119365787763754,0.7160172744203589
4,sensitivity,valence,midpoint_as_low,unseen_subject_seen_stimulus,global_train_prior,2,1,720,240,0.625,0.5,0.38461538461538464,0.5,0.2370158179012346,0.6670285610642566
4,sensitivity,valence,midpoint_as_low,unseen_subject_seen_stimulus,stimulus_prior,2,1,720,240,0.825,0.8200000000000001,0.8156682027649769,0.8721481481481481,0.1433103057484568,0.4593682323040748
4,sensitivity,valence,midpoint_as_high,primary_test,global_train_prior,2,1,720,80,0.475,0.5,0.3220338983050847,0.5,0.2614139660493827,0.7162677399808592
4,sensitivity,valence,midpoint_as_high,primary_test,order_bin_prior,2,1,720,80,0.475,0.5,0.3220338983050847,0.45708020050125314,0.2638897588726239,0.7215528951306991
4,sensitivity,valence,midpoint_as_high,primary_test,order_quadratic_logistic,2,1,720,80,0.475,0.5,0.3220338983050847,0.5961779448621554,0.2597435969572327,0.7128568054565321
4,sensitivity,valence,midpoint_as_high,seen_subject_unseen_stimulus,global_train_prior,2,1,720,240,0.45416666666666666,0.5,0.3123209169054441,0.5,0.26494405864197534,0.7233966829036031
4,sensitivity,valence,midpoint_as_high,seen_subject_unseen_stimulus,subject_prior,2,1,720,240,0.4791666666666667,0.5136564185167029,0.4158764773457427,0.5665312696967575,0.2622049946992237,0.7182925412343721
4,sensitivity,valence,midpoint_as_high,unseen_subject_seen_stimulus,global_train_prior,2,1,720,240,0.65,0.5,0.3939393939393939,0.5,0.23176118827160497,0.6563846194298127
4,sensitivity,valence,midpoint_as_high,unseen_subject_seen_stimulus,stimulus_prior,2,1,720,240,0.825,0.8131868131868132,0.8097251585623679,0.8836996336996338,0.13855046778549382,0.4471151406309389
4,sensitivity,arousal,discard_midpoint,primary_test,global_train_prior,2,1,712,79,0.6075949367088608,0.5,0.3779527559055118,0.5,0.2403940404772444,0.6738534963705636
4,sensitivity,arousal,discard_midpoint,primary_test,order_bin_prior,2,1,712,79,0.5443037974683544,0.46505376344086025,0.41625615763546797,0.4566532258064516,0.24631865005438014,0.6857424196397143
4,sensitivity,arousal,discard_midpoint,primary_test,order_quadratic_logistic,2,1,712,79,0.6075949367088608,0.5,0.3779527559055118,0.5514112903225806,0.2394621534098863,0.6719282200295582
4,sensitivity,arousal,discard_midpoint,seen_subject_unseen_stimulus,global_train_prior,2,1,712,233,0.6094420600858369,0.5,0.37866666666666665,0.5,0.24016055578071654,0.6733840157645804
4,sensitivity,arousal,discard_midpoint,seen_subject_unseen_stimulus,subject_prior,2,1,712,233,0.630901287553648,0.588647268224733,0.5882377116554331,0.6584893979260176,0.22554229944433798,0.6442985675886235
4,sensitivity,arousal,discard_midpoint,unseen_subject_seen_stimulus,global_train_prior,2,1,712,239,0.6108786610878661,0.5,0.37922077922077924,0.5,0.23997896295742632,0.673018877021064
4,sensitivity,arousal,discard_midpoint,unseen_subject_seen_stimulus,stimulus_prior,2,1,712,239,0.6443514644351465,0.6054647223449698,0.6066414948204086,0.6419944027102668,0.2269336781215533,0.6464767749030819
4,sensitivity,arousal,midpoint_as_low,primary_test,global_train_prior,2,1,720,80,0.6,0.5,0.375,0.5,0.24185378086419757,0.6767979145122218
4,sensitivity,arousal,midpoint_as_low,primary_test,order_bin_prior,2,1,720,80,0.5375,0.4635416666666667,0.411647783740807,0.46549479166666663,0.24645626798191717,0.6860062770229508
4,sensitivity,arousal,midpoint_as_low,primary_test,order_quadratic_logistic,2,1,720,80,0.6,0.5,0.375,0.5602213541666667,0.2404453359198812,0.673916541237096
4,sensitivity,arousal,midpoint_as_low,seen_subject_unseen_stimulus,global_train_prior,2,1,720,240,0.5916666666666667,0.5,0.3717277486910995,0.5,0.24280285493827164,0.678704333883236
4,sensitivity,arousal,midpoint_as_low,seen_subject_unseen_stimulus,subject_prior,2,1,720,240,0.6333333333333333,0.6063524001149756,0.6071136245256343,0.6663552745041678,0.22616480284531992,0.6455724017165012
4,sensitivity,arousal,midpoint_as_low,unseen_subject_seen_stimulus,global_train_prior,2,1,720,240,0.6083333333333333,0.5,0.37823834196891193,0.5,0.2409047067901235,0.6748914951412073
4,sensitivity,arousal,midpoint_as_low,unseen_subject_seen_stimulus,stimulus_prior,2,1,720,240,0.6416666666666667,0.6031769163509181,0.6040211802624511,0.6366948411541825,0.22877037519290125,0.6502505737958633
4,sensitivity,arousal,midpoint_as_high,primary_test,global_train_prior,2,1,720,80,0.6125,0.5,0.3798449612403101,0.5,0.23931905864197534,0.6716809254644315
4,sensitivity,arousal,midpoint_as_high,primary_test,order_bin_prior,2,1,720,80,0.55,0.4667544437129691,0.41888619854721554,0.44107965766951945,0.24630906489950913,0.6857518856299087
4,sensitivity,arousal,midpoint_as_high,primary_test,order_quadratic_logistic,2,1,720,80,0.6125,0.5,0.3798449612403101,0.500658327847268,0.23888730943512596,0.670768149415054
4,sensitivity,arousal,midpoint_as_high,seen_subject_unseen_stimulus,global_train_prior,2,1,720,240,0.6208333333333333,0.5,0.38303341902313626,0.5,0.238184799382716,0.6693982400989019
4,sensitivity,arousal,midpoint_as_high,seen_subject_unseen_stimulus,subject_prior,2,1,720,240,0.6291666666666667,0.5837082380706542,0.5841040518701688,0.6449221919020577,0.22665841626483366,0.6465153864455142
4,sensitivity,arousal,midpoint_as_high,unseen_subject_seen_stimulus,global_train_prior,2,1,720,240,0.6125,0.5,0.3798449612403101,0.5,0.23931905864197525,0.6716809254644317
4,sensitivity,arousal,midpoint_as_high,unseen_subject_seen_stimulus,stimulus_prior,2,1,720,240,0.6458333333333334,0.6062102260258942,0.6075036075036075,0.6433691756272402,0.22570469232253085,0.6439561955000751
4,sensitivity,valence,discard_midpoint,primary_test,global_train_prior,2,2,711,79,0.759493670886076,0.5,0.4316546762589928,0.5,0.24818751347619575,0.6895221479579919
4,sensitivity,valence,discard_midpoint,primary_test,order_bin_prior,2,2,711,79,0.4936708860759494,0.5407894736842105,0.4747340425531915,0.5140350877192983,0.25217236113486463,0.6974906747453015
4,sensitivity,valence,discard_midpoint,primary_test,order_quadratic_logistic,2,2,711,79,0.43037974683544306,0.5171052631578947,0.4244779018941234,0.47236842105263155,0.24993791772028004,0.6929761538192507
4,sensitivity,valence,discard_midpoint,seen_subject_unseen_stimulus,global_train_prior,2,2,711,239,0.6778242677824268,0.5,0.40399002493765584,0.5,0.248761841205476,0.6906708223522897
4,sensitivity,valence,discard_midpoint,seen_subject_unseen_stimulus,subject_prior,2,2,711,239,0.5313807531380753,0.5521083854417188,0.5222729868646487,0.5512666345999679,0.24986366908279517,0.6928428712953767
4,sensitivity,valence,discard_midpoint,unseen_subject_seen_stimulus,global_train_prior,2,2,711,235,0.5446808510638298,0.5,0.3526170798898072,0.5,0.24969815215286417,0.6925434751174859
4,sensitivity,valence,discard_midpoint,unseen_subject_seen_stimulus,stimulus_prior,2,2,711,235,0.7914893617021277,0.7909608644859814,0.7902588295295168,0.8612368574766355,0.1530329255115735,0.4791910939226669
4,sensitivity,valence,midpoint_as_low,primary_test,global_train_prior,2,2,720,80,0.25,0.5,0.2,0.5,0.25139660493827154,0.6959404192531331
4,sensitivity,valence,midpoint_as_low,primary_test,order_bin_prior,2,2,720,80,0.4875,0.525,0.4688259109311741,0.5112500000000001,0.2561424302549356,0.7054819890559594
4,sensitivity,valence,midpoint_as_low,primary_test,order_quadratic_logistic,2,2,720,80,0.4375,0.5416666666666666,0.43529411764705883,0.4825,0.2529875853116731,0.6990928395878753
4,sensitivity,valence,midpoint_as_low,seen_subject_unseen_stimulus,global_train_prior,2,2,720,240,0.325,0.5,0.24528301886792453,0.5,0.25097993827160486,0.6951070773462528
4,sensitivity,valence,midpoint_as_low,seen_subject_unseen_stimulus,subject_prior,2,2,720,240,0.45,0.5094966761633428,0.4499618029029794,0.5506489395378285,0.25289687425190654,0.6989455091820841
4,sensitivity,valence,midpoint_as_low,unseen_subject_seen_stimulus,global_train_prior,2,2,720,240,0.4666666666666667,0.5,0.3181818181818182,0.5,0.25019290123456783,0.6935329870777011
4,sensitivity,valence,midpoint_as_low,unseen_subject_seen_stimulus,stimulus_prior,2,2,720,240,0.7833333333333333,0.7890625,0.7830923248053392,0.8510044642857142,0.15870852623456788,0.49252718826541486
4,sensitivity,valence,midpoint_as_high,primary_test,global_train_prior,2,2,720,80,0.7625,0.5,0.4326241134751773,0.5,0.2449903549382717,0.683126639346833
4,sensitivity,valence,midpoint_as_high,primary_test,order_bin_prior,2,2,720,80,0.5,0.545297670405522,0.4791666666666667,0.5211389128559103,0.24776680386541078,0.6886296880175522
4,sensitivity,valence,midpoint_as_high,primary_test,order_quadratic_logistic,2,2,720,80,0.4125,0.4154443485763589,0.38471608574701355,0.46893874029335636,0.24678180877540995,0.6866537985122717
4,sensitivity,valence,midpoint_as_high,seen_subject_unseen_stimulus,global_train_prior,2,2,720,240,0.6791666666666667,0.5,0.4044665012406948,0.5,0.24661072530864206,0.6863677886069393
4,sensitivity,valence,midpoint_as_high,seen_subject_unseen_stimulus,subject_prior,2,2,720,240,0.5291666666666667,0.5505935782009401,0.5200934331369114,0.5513903274639471,0.24719576108888205,0.6874540113284173
4,sensitivity,valence,midpoint_as_high,unseen_subject_seen_stimulus,global_train_prior,2,2,720,240,0.5541666666666667,0.5,0.35656836461126007,0.5,0.24904128086419763,0.6912295124970985
4,sensitivity,valence,midpoint_as_high,unseen_subject_seen_stimulus,stimulus_prior,2,2,720,240,0.7875,0.7872602065912444,0.7858604944103291,0.8572482608390134,0.15482361593364197,0.483179250999884
4,sensitivity,arousal,discard_midpoint,primary_test,global_train_prior,2,2,706,80,0.5875,0.5,0.3700787401574803,0.5,0.24287190331356484,0.6788586567698297
4,sensitivity,arousal,discard_midpoint,primary_test,order_bin_prior,2,2,706,80,0.5875,0.5,0.3700787401574803,0.5041908446163765,0.2441099346216175,0.6815689774808135
4,sensitivity,arousal,discard_midpoint,primary_test,order_quadratic_logistic,2,2,706,80,0.5875,0.5,0.3700787401574803,0.5332043842682141,0.24235143639413134,0.6777725289001579
4,sensitivity,arousal,discard_midpoint,seen_subject_unseen_stimulus,global_train_prior,2,2,706,239,0.4686192468619247,0.5,0.3190883190883191,0.5,0.26914017171234633,0.7322761768435587
4,sensitivity,arousal,discard_midpoint,seen_subject_unseen_stimulus,subject_prior,2,2,706,239,0.5188284518828452,0.5398622047244095,0.4708011629474171,0.641134701912261,0.25382687824265193,0.702606626230795
4,sensitivity,arousal,discard_midpoint,unseen_subject_seen_stimulus,global_train_prior,2,2,706,238,0.6176470588235294,0.5,0.38181818181818183,0.5,0.23621051354519287,0.6653124680272383
4,sensitivity,arousal,discard_midpoint,unseen_subject_seen_stimulus,stimulus_prior,2,2,706,238,0.6722689075630253,0.6153846153846154,0.614694894146949,0.6514913657770801,0.21659614749757505,0.6246855278419653
4,sensitivity,arousal,midpoint_as_low,primary_test,global_train_prior,2,2,720,80,0.5875,0.5,0.3700787401574803,0.5,0.24246720679012346,0.6780117002277708
4,sensitivity,arousal,midpoint_as_low,primary_test,order_bin_prior,2,2,720,80,0.5875,0.5,0.3700787401574803,0.5067698259187621,0.2428834804458607,0.6789288025520318
4,sensitivity,arousal,midpoint_as_low,primary_test,order_quadratic_logistic,2,2,720,80,0.5875,0.5,0.3700787401574803,0.5332043842682141,0.24183688869178993,0.6767062639781042
4,sensitivity,arousal,midpoint_as_low,seen_subject_unseen_stimulus,global_train_prior,2,2,720,240,0.4666666666666667,0.5,0.3181818181818182,0.5,0.26629822530864194,0.7263065363017215
4,sensitivity,arousal,midpoint_as_low,seen_subject_unseen_stimulus,subject_prior,2,2,720,240,0.525,0.5446428571428572,0.49103355904457174,0.6395089285714286,0.2518214151362812,0.6984164464964148
4,sensitivity,arousal,midpoint_as_low,unseen_subject_seen_stimulus,global_train_prior,2,2,720,240,0.6125,0.5,0.3798449612403101,0.5,0.2375366512345679,0.6680196651779878
4,sensitivity,arousal,midpoint_as_low,unseen_subject_seen_stimulus,stimulus_prior,2,2,720,240,0.6708333333333333,0.6167434715821812,0.6155639814270362,0.6506839294857728,0.2186618682484568,0.6291233739390829
4,sensitivity,arousal,midpoint_as_high,primary_test,global_train_prior,2,2,720,80,0.5875,0.5,0.3700787401574803,0.5,0.24327739197530868,0.6797144934499743
4,sensitivity,arousal,midpoint_as_high,primary_test,order_bin_prior,2,2,720,80,0.5875,0.5,0.3700787401574803,0.5041908446163765,0.24502852830933736,0.6835577026869422
4,sensitivity,arousal,midpoint_as_high,primary_test,order_quadratic_logistic,2,2,720,80,0.5875,0.5,0.3700787401574803,0.5332043842682141,0.24285459801659784,0.6788261989953168
4,sensitivity,arousal,midpoint_as_high,seen_subject_unseen_stimulus,global_train_prior,2,2,720,240,0.4708333333333333,0.5,0.32011331444759206,0.5,0.27082368827160497,0.7358665316416021
4,sensitivity,arousal,midpoint_as_high,seen_subject_unseen_stimulus,subject_prior,2,2,720,240,0.5208333333333334,0.5404153020695422,0.4719825524669511,0.6442408194550903,0.2551479515064464,0.7054738548187581
4,sensitivity,arousal,midpoint_as_high,unseen_subject_seen_stimulus,global_train_prior,2,2,720,240,0.6208333333333333,0.5,0.38303341902313626,0.5,0.2354070216049383,0.6636710539666519
4,sensitivity,arousal,midpoint_as_high,unseen_subject_seen_stimulus,stimulus_prior,2,2,720,240,0.6708333333333333,0.6129876834574821,0.6126738983881841,0.6513385942916144,0.2161199122299383,0.6237175734758845
4,sensitivity,valence,discard_midpoint,primary_test,global_train_prior,2,3,715,77,0.6623376623376623,0.5,0.3984375,0.5,0.2407732128011848,0.6746704944317515
4,sensitivity,valence,discard_midpoint,primary_test,order_bin_prior,2,3,715,77,0.4935064935064935,0.41968325791855204,0.4163265306122449,0.3891402714932126,0.24940175450455107,0.6919182978932774
4,sensitivity,valence,discard_midpoint,primary_test,order_quadratic_logistic,2,3,715,77,0.6623376623376623,0.5,0.3984375,0.5889894419306183,0.24013617595043077,0.6733570378890728
4,sensitivity,valence,discard_midpoint,seen_subject_unseen_stimulus,global_train_prior,2,3,715,235,0.5957446808510638,0.5,0.37333333333333335,0.5,0.24496437946817354,0.683063921824894
4,sensitivity,valence,discard_midpoint,seen_subject_unseen_stimulus,subject_prior,2,3,715,235,0.5702127659574469,0.556390977443609,0.5560314995978377,0.5594736842105263,0.24345393313694544,0.6798104465111152
4,sensitivity,valence,discard_midpoint,unseen_subject_seen_stimulus,global_train_prior,2,3,715,237,0.5780590717299579,0.5,0.3663101604278075,0.5,0.24607745976250883,0.6852930287479919
4,sensitivity,valence,discard_midpoint,unseen_subject_seen_stimulus,stimulus_prior,2,3,715,237,0.7890295358649789,0.7851094890510949,0.7843258590564939,0.841021897810219,0.1626179206564813,0.5053404375326914
4,sensitivity,valence,midpoint_as_low,primary_test,global_train_prior,2,3,720,80,0.6375,0.5,0.3893129770992366,0.5,0.24313271604938272,0.6793992520171258
4,sensitivity,valence,midpoint_as_low,primary_test,order_bin_prior,2,3,720,80,0.4875,0.42697768762677485,0.42161876212308236,0.39553752535496955,0.251787056613077,0.6967110621697943
4,sensitivity,valence,midpoint_as_low,primary_test,order_quadratic_logistic,2,3,720,80,0.6375,0.5,0.3893129770992366,0.5764029749830967,0.24269054462361056,0.6784887957406226
4,sensitivity,valence,midpoint_as_low,seen_subject_unseen_stimulus,global_train_prior,2,3,720,240,0.5833333333333334,0.5,0.3684210526315789,0.5,0.24614197530864196,0.6854239739189296
4,sensitivity,valence,midpoint_as_low,seen_subject_unseen_stimulus,subject_prior,2,3,720,240,0.5666666666666667,0.5542857142857143,0.5542857142857143,0.5553571428571429,0.244883895899593,0.6827365680055649
4,sensitivity,valence,midpoint_as_low,unseen_subject_seen_stimulus,global_train_prior,2,3,720,240,0.5708333333333333,0.5,0.363395225464191,0.5,0.2468364197530864,0.6868142943578074
4,sensitivity,valence,midpoint_as_low,unseen_subject_seen_stimulus,stimulus_prior,2,3,720,240,0.7875,0.7837502657501241,0.7834050007963052,0.8339238891644816,0.1652391975308642,0.5117470607370429
4,sensitivity,valence,midpoint_as_high,primary_test,global_train_prior,2,3,720,80,0.675,0.5,0.40298507462686567,0.5,0.2390528549382716,0.6712195385227
4,sensitivity,valence,midpoint_as_high,primary_test,order_bin_prior,2,3,720,80,0.5,0.4202279202279202,0.4181818181818182,0.38853276353276356,0.2470848283150219,0.6872659696605482
4,sensitivity,valence,midpoint_as_high,primary_test,order_quadratic_logistic,2,3,720,80,0.675,0.5,0.40298507462686567,0.5886752136752137,0.23833803808883464,0.6697409422703482
4,sensitivity,valence,midpoint_as_high,seen_subject_unseen_stimulus,global_train_prior,2,3,720,240,0.6041666666666666,0.5,0.37662337662337664,0.5,0.24397183641975312,0.681073362030476
4,sensitivity,valence,midpoint_as_high,seen_subject_unseen_stimulus,subject_prior,2,3,720,240,0.5708333333333333,0.5468239564428312,0.5470453504351809,0.5562613430127042,0.2427505471769091,0.6784080088825447
4,sensitivity,valence,midpoint_as_high,unseen_subject_seen_stimulus,global_train_prior,2,3,720,240,0.5833333333333334,0.5,0.3684210526315789,0.5,0.2454185956790124,0.6839715454151158
4,sensitivity,valence,midpoint_as_high,unseen_subject_seen_stimulus,stimulus_prior,2,3,720,240,0.7833333333333333,0.78,0.7783461210571185,0.8377142857142856,0.16382679880401235,0.507620452391047
4,sensitivity,arousal,discard_midpoint,primary_test,global_train_prior,2,3,710,79,0.6455696202531646,0.5,0.3923076923076923,0.5,0.23424687185333434,0.6614575424522906
4,sensitivity,arousal,discard_midpoint,primary_test,order_bin_prior,2,3,710,79,0.6455696202531646,0.5,0.3923076923076923,0.34523809523809523,0.24660548143262107,0.6867416528982547
4,sensitivity,arousal,discard_midpoint,primary_test,order_quadratic_logistic,2,3,710,79,0.6455696202531646,0.5,0.3923076923076923,0.45203081232493003,0.2361323105014373,0.6653027175713315
4,sensitivity,arousal,discard_midpoint,seen_subject_unseen_stimulus,global_train_prior,2,3,710,235,0.5829787234042553,0.5,0.3682795698924731,0.5,0.24323880351331845,0.6795666823619692
4,sensitivity,arousal,discard_midpoint,seen_subject_unseen_stimulus,subject_prior,2,3,710,235,0.6085106382978723,0.5756368240726948,0.5715757767913761,0.6464695367197975,0.22606942749314105,0.6429264917139478
4,sensitivity,arousal,discard_midpoint,unseen_subject_seen_stimulus,global_train_prior,2,3,710,239,0.5983263598326359,0.5,0.3743455497382199,0.5,0.2410339318010722,0.6751262204201098
4,sensitivity,arousal,discard_midpoint,unseen_subject_seen_stimulus,stimulus_prior,2,3,710,239,0.6610878661087866,0.6329035547785548,0.6349080622347949,0.6778481934731935,0.21740898257231592,0.6258321084666889
4,sensitivity,arousal,midpoint_as_low,primary_test,global_train_prior,2,3,720,80,0.6375,0.5,0.3893129770992366,0.5,0.23651234567901241,0.6660461153722547
