dataset,repetition,role,subject_fold,stimulus_fold,task,label_policy,source_train_rows_total,source_train_scored_paired_rows,class_0_anchors,class_1_anchors,eligible_donors_min,eligible_donors_p01,eligible_donors_p10,eligible_donors_median,eligible_donors_p90,eligible_donors_max,zero_donor_rate,below_5_donor_rate,below_10_donor_rate,below_20_donor_rate,unique_donor_subjects_min,unique_donor_subjects_median,unique_donor_stimuli_min,unique_donor_stimuli_median,paired_modality_anchor_rate,operational_verdict
I-DARE,2,sensitivity,0,3,valence,midpoint_as_low,1128,1128,733,395,337,340.0,344.0,671.0,685.0,715,0.0,0.0,0.0,0.0,46,46.0,14,23.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,0,3,valence,midpoint_as_high,1128,1128,518,610,457,459.0,461.0,550.0,561.0,597,0.0,0.0,0.0,0.0,46,46.0,19,21.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,0,3,arousal,discard_midpoint,1128,982,620,362,310,313.0,319.0,565.0,581.0,605,0.0,0.0,0.0,0.0,42,46.0,22,23.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,0,3,arousal,midpoint_as_low,1128,1128,766,362,310,313.0,320.0,707.0,724.0,743,0.0,0.0,0.0,0.0,42,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,0,3,arousal,midpoint_as_high,1128,1128,620,508,445,449.0,455.0,562.0,581.0,605,0.0,0.0,0.0,0.0,46,46.0,22,23.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,1,0,valence,discard_midpoint,1128,975,486,489,426,427.0,430.0,435.0,448.0,480,0.0,0.0,0.0,0.0,46,46.0,13,14.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,1,0,valence,midpoint_as_low,1128,1128,639,489,429,431.0,435.0,578.0,590.0,624,0.0,0.0,0.0,0.0,46,46.0,13,22.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,1,0,valence,midpoint_as_high,1128,1128,486,642,426,427.0,430.0,582.0,588.0,628,0.0,0.0,0.0,0.0,46,46.0,19,21.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,1,0,arousal,discard_midpoint,1128,1013,610,403,343,350.0,359.0,555.0,574.0,596,0.0,0.0,0.0,0.0,41,45.0,23,23.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,1,0,arousal,midpoint_as_low,1128,1128,725,403,343,350.27,360.0,666.0,687.0,703,0.0,0.0,0.0,0.0,41,45.0,23,23.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,1,0,arousal,midpoint_as_high,1128,1128,610,518,451,458.0,467.0,551.0,572.0,596,0.0,0.0,0.0,0.0,44,45.0,23,23.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,1,1,valence,discard_midpoint,1128,941,438,503,378,380.0,383.0,446.0,460.0,491,0.0,0.0,0.0,0.0,46,46.0,15,16.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,1,1,valence,midpoint_as_low,1128,1128,625,503,441,444.0,449.0,564.0,584.0,612,0.0,0.0,0.0,0.0,46,46.0,15,22.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,1,1,valence,midpoint_as_high,1128,1128,438,690,378,380.0,383.0,629.0,635.0,675,0.0,0.0,0.0,0.0,46,46.0,18,22.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,1,1,arousal,discard_midpoint,1128,1017,606,411,353,359.0,367.0,551.0,569.0,591,0.0,0.0,0.0,0.0,40,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,1,1,arousal,midpoint_as_low,1128,1128,717,411,353,359.27,367.0,658.0,679.0,696,0.0,0.0,0.0,0.0,40,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,1,1,arousal,midpoint_as_high,1128,1128,606,522,457,462.27,470.0,547.0,568.0,591,0.0,0.0,0.0,0.0,45,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,1,2,valence,discard_midpoint,1128,890,375,515,315,319.0,324.0,459.0,476.0,504,0.0,0.0,0.0,0.0,46,46.0,17,18.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,1,2,valence,midpoint_as_low,1128,1128,613,515,452,455.0,460.0,552.0,572.0,600,0.0,0.0,0.0,0.0,46,46.0,17,22.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,1,2,valence,midpoint_as_high,1128,1128,375,753,315,319.0,325.0,691.0,706.0,735,0.0,0.0,0.0,0.0,46,46.0,19,22.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,1,2,arousal,discard_midpoint,1128,1011,711,300,243,253.0,263.0,657.0,670.0,691,0.0,0.0,0.0,0.0,40,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,1,2,arousal,midpoint_as_low,1128,1128,828,300,243,253.0,264.0,768.0,780.0,801,0.0,0.0,0.0,0.0,40,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,1,2,arousal,midpoint_as_high,1128,1128,711,417,354,362.27,374.0,655.0,669.0,691,0.0,0.0,0.0,0.0,44,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,1,3,valence,discard_midpoint,1128,917,522,395,336,339.0,343.0,464.0,479.0,511,0.0,0.0,0.0,0.0,46,46.0,14,21.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,1,3,valence,midpoint_as_low,1128,1128,733,395,336,339.0,343.0,671.0,682.3000000000001,717,0.0,0.0,0.0,0.0,46,46.0,14,23.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,1,3,valence,midpoint_as_high,1128,1128,522,606,461,463.0,465.0,545.5,560.3000000000001,593,0.0,0.0,0.0,0.0,46,46.0,20,21.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,1,3,arousal,discard_midpoint,1128,1000,635,365,307,314.99,322.0,579.5,596.0,620,0.0,0.0,0.0,0.0,41,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,1,3,arousal,midpoint_as_low,1128,1128,763,365,307,315.0,322.0,704.0,720.0,739,0.0,0.0,0.0,0.0,41,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,1,3,arousal,midpoint_as_high,1128,1128,635,493,428,434.0,441.0,577.0,595.0,620,0.0,0.0,0.0,0.0,45,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,2,0,valence,discard_midpoint,1128,984,490,494,430,431.0,434.0,439.0,453.0,485,0.0,0.0,0.0,0.0,46,46.0,13,14.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,2,0,valence,midpoint_as_low,1128,1128,634,494,435,437.0,439.0,573.0,582.3000000000001,621,0.0,0.0,0.0,0.0,46,46.0,13,23.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,2,0,valence,midpoint_as_high,1128,1128,490,638,430,431.27,434.0,578.0,584.0,624,0.0,0.0,0.0,0.0,46,46.0,17,21.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,2,0,arousal,discard_midpoint,1128,1014,588,426,363,372.0,380.0,532.0,550.0,575,0.0,0.0,0.0,0.0,42,45.0,22,23.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,2,0,arousal,midpoint_as_low,1128,1128,702,426,363,372.0,380.0,643.0,661.0,683,0.0,0.0,0.0,0.0,42,45.0,22,23.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,2,0,arousal,midpoint_as_high,1128,1128,588,540,472,478.27,486.0,528.0,549.0,575,0.0,0.0,0.0,0.0,45,45.0,23,23.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,2,1,valence,discard_midpoint,1128,940,439,501,379,382.0,384.0,444.0,459.0,489,0.0,0.0,0.0,0.0,46,46.0,15,16.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,2,1,valence,midpoint_as_low,1128,1128,627,501,441,443.0,446.0,566.0,588.0,612,0.0,0.0,0.0,0.0,46,46.0,15,23.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,2,1,valence,midpoint_as_high,1128,1128,439,689,379,382.0,385.0,628.0,634.0,674,0.0,0.0,0.0,0.0,46,46.0,16,22.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,2,1,arousal,discard_midpoint,1128,1019,581,438,375,383.0,390.0,526.0,543.0,566,0.0,0.0,0.0,0.0,42,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,2,1,arousal,midpoint_as_low,1128,1128,690,438,375,383.0,390.0,632.0,649.0,671,0.0,0.0,0.0,0.0,42,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,2,1,arousal,midpoint_as_high,1128,1128,581,547,481,486.0,493.0,525.0,542.0,566,0.0,0.0,0.0,0.0,45,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,2,2,valence,discard_midpoint,1128,902,386,516,326,330.0,334.0,459.0,476.0,505,0.0,0.0,0.0,0.0,46,46.0,17,18.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,2,2,valence,midpoint_as_low,1128,1128,612,516,455,457.0,460.0,551.0,572.3000000000001,599,0.0,0.0,0.0,0.0,46,46.0,17,22.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,2,2,valence,midpoint_as_high,1128,1128,386,742,326,330.0,334.0,680.0,693.0,725,0.0,0.0,0.0,0.0,46,46.0,17,22.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,2,2,arousal,discard_midpoint,1128,1003,693,310,247,258.02,271.0,639.0,652.0,677,0.0,0.0,0.0,0.0,42,46.0,22,23.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,2,2,arousal,midpoint_as_low,1128,1128,818,310,247,259.27,272.0,758.0,768.0,795,0.0,0.0,0.0,0.0,42,46.0,22,23.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,2,2,arousal,midpoint_as_high,1128,1128,693,435,371,378.27,390.0,637.0,651.0,677,0.0,0.0,0.0,0.0,44,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,2,3,valence,discard_midpoint,1128,921,527,394,337,338.2,342.0,470.0,483.0,515,0.0,0.0,0.0,0.0,46,46.0,14,18.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,2,3,valence,midpoint_as_low,1128,1128,734,394,337,339.0,342.0,672.0,683.0,717,0.0,0.0,0.0,0.0,46,46.0,14,23.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,2,3,valence,midpoint_as_high,1128,1128,527,601,466,468.0,470.0,540.0,553.0,588,0.0,0.0,0.0,0.0,46,46.0,17,21.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,2,3,arousal,discard_midpoint,1128,1008,613,395,332,340.07,348.0,557.0,574.0,600,0.0,0.0,0.0,0.0,42,46.0,22,23.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,2,3,arousal,midpoint_as_low,1128,1128,733,395,332,341.0,348.0,674.0,688.0,713,0.0,0.0,0.0,0.0,42,46.0,22,23.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,2,3,arousal,midpoint_as_high,1128,1128,613,515,449,454.27,461.0,555.0,573.0,600,0.0,0.0,0.0,0.0,45,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,3,0,valence,discard_midpoint,1152,999,488,511,428,429.0,431.0,455.0,465.0,498,0.0,0.0,0.0,0.0,47,47.0,13,14.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,3,0,valence,midpoint_as_low,1152,1152,641,511,451,453.0,456.0,579.0,588.7000000000003,628,0.0,0.0,0.0,0.0,47,47.0,13,23.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,3,0,valence,midpoint_as_high,1152,1152,488,664,428,429.0,431.0,603.0,610.0,649,0.0,0.0,0.0,0.0,47,47.0,18,20.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,3,0,arousal,discard_midpoint,1152,1041,582,459,395,403.0,412.0,526.0,546.0,570,0.0,0.0,0.0,0.0,44,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,3,0,arousal,midpoint_as_low,1152,1152,693,459,395,403.51,412.0,634.0,654.0,674,0.0,0.0,0.0,0.0,44,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,3,0,arousal,midpoint_as_high,1152,1152,582,570,502,508.0,515.0,531.0,547.0,570,0.0,0.0,0.0,0.0,45,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,3,1,valence,discard_midpoint,1152,963,441,522,381,383.0,385.0,465.0,476.0,510,0.0,0.0,0.0,0.0,47,47.0,15,16.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,3,1,valence,midpoint_as_low,1152,1152,630,522,460,463.0,467.0,568.0,588.9000000000001,616,0.0,0.0,0.0,0.0,47,47.0,15,23.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,3,1,valence,midpoint_as_high,1152,1152,441,711,381,383.0,386.0,649.0,655.0,694,0.0,0.0,0.0,0.0,47,47.0,17,21.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,3,1,arousal,discard_midpoint,1152,1041,575,466,404,410.0,417.0,519.0,538.0,563,0.0,0.0,0.0,0.0,44,47.0,23,23.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,3,1,arousal,midpoint_as_low,1152,1152,686,466,404,410.51,418.0,627.0,647.0,668,0.0,0.0,0.0,0.0,44,47.0,23,23.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,3,1,arousal,midpoint_as_high,1152,1152,575,577,508,513.0,519.0,528.0,548.0,563,0.0,0.0,0.0,0.0,46,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,3,2,valence,discard_midpoint,1152,912,374,538,315,317.0,322.0,481.0,495.0,524,0.0,0.0,0.0,0.0,47,47.0,17,18.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,3,2,valence,midpoint_as_low,1152,1152,614,538,475,478.0,482.0,552.0,572.0,600,0.0,0.0,0.0,0.0,47,47.0,17,23.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,3,2,valence,midpoint_as_high,1152,1152,374,778,315,317.51,323.0,715.0,731.0,760,0.0,0.0,0.0,0.0,47,47.0,18,22.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,3,2,arousal,discard_midpoint,1152,1028,687,341,279,289.0,302.7,633.0,647.0,668,0.0,0.0,0.0,0.0,43,47.0,23,23.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,3,2,arousal,midpoint_as_low,1152,1152,811,341,279,289.0,303.0,751.5,763.0,788,0.0,0.0,0.0,0.0,43,47.0,23,23.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,3,2,arousal,midpoint_as_high,1152,1152,687,465,398,406.51,419.0,631.0,646.0,668,0.0,0.0,0.0,0.0,45,47.0,23,23.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,3,3,valence,discard_midpoint,1152,942,530,412,353,355.0,359.0,471.0,486.0,519,0.0,0.0,0.0,0.0,47,47.0,14,21.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,3,3,valence,midpoint_as_low,1152,1152,740,412,353,355.51,359.1,677.0,689.9000000000001,724,0.0,0.0,0.0,0.0,47,47.0,14,23.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,3,3,valence,midpoint_as_high,1152,1152,530,622,469,470.0,472.0,561.0,575.9000000000001,607,0.0,0.0,0.0,0.0,47,47.0,19,20.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,3,3,arousal,discard_midpoint,1152,1027,604,423,361,368.26,375.0,548.0,566.0,592,0.0,0.0,0.0,0.0,44,47.0,23,23.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,3,3,arousal,midpoint_as_low,1152,1152,729,423,361,369.0,376.0,670.0,686.0,709,0.0,0.0,0.0,0.0,44,47.0,23,23.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,3,3,arousal,midpoint_as_high,1152,1152,604,548,481,487.0,492.0,545.0,565.0,592,0.0,0.0,0.0,0.0,46,47.0,23,23.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,0,0,valence,discard_midpoint,1128,922,364,558,306,308.0,312.0,501.0,515.0,546,0.0,0.0,0.0,0.0,46,46.0,16,18.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,0,0,valence,midpoint_as_low,1128,1128,570,558,494,497.27,502.0,511.0,536.0,556,0.0,0.0,0.0,0.0,46,46.0,17,21.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,0,0,valence,midpoint_as_high,1128,1128,364,764,306,308.0,313.0,702.0,715.0,747,0.0,0.0,0.0,0.0,46,46.0,16,22.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,0,0,arousal,discard_midpoint,1128,985,657,328,275,279.0,288.0,604.0,619.0,642,0.0,0.0,0.0,0.0,41,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,0,0,arousal,midpoint_as_low,1128,1128,800,328,275,279.0,289.7,741.0,754.0,777,0.0,0.0,0.0,0.0,41,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,0,0,arousal,midpoint_as_high,1128,1128,657,471,408,412.27,424.0,600.0,618.0,642,0.0,0.0,0.0,0.0,45,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,0,1,valence,discard_midpoint,1128,977,500,477,417,419.0,422.0,443.0,456.4,488,0.0,0.0,0.0,0.0,46,46.0,14,17.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,0,1,valence,midpoint_as_low,1128,1128,651,477,417,419.0,422.0,590.0,601.0,636,0.0,0.0,0.0,0.0,46,46.0,14,22.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,0,1,valence,midpoint_as_high,1128,1128,500,628,439,441.0,444.0,568.0,576.0,615,0.0,0.0,0.0,0.0,46,46.0,17,21.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,0,1,arousal,discard_midpoint,1128,980,610,370,316,319.79,327.0,556.0,572.0,595,0.0,0.0,0.0,0.0,42,46.0,22,23.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,0,1,arousal,midpoint_as_low,1128,1128,758,370,316,320.0,328.0,699.0,717.0,736,0.0,0.0,0.0,0.0,42,46.0,22,23.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,0,1,arousal,midpoint_as_high,1128,1128,610,518,455,459.0,466.0,552.0,571.0,595,0.0,0.0,0.0,0.0,45,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,0,2,valence,discard_midpoint,1128,921,513,408,348,351.0,354.0,455.0,474.0,501,0.0,0.0,0.0,0.0,46,46.0,14,18.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,0,2,valence,midpoint_as_low,1128,1128,720,408,348,351.0,355.0,658.0,670.0,703,0.0,0.0,0.0,0.0,46,46.0,14,22.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,0,2,valence,midpoint_as_high,1128,1128,513,615,451,454.0,456.0,554.0,569.3000000000001,602,0.0,0.0,0.0,0.0,46,46.0,18,22.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,0,2,arousal,discard_midpoint,1128,985,559,426,370,373.0,381.0,505.0,524.6,546,0.0,0.0,0.0,0.0,41,46.0,22,23.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,0,2,arousal,midpoint_as_low,1128,1128,702,426,370,373.27,381.0,644.0,663.0,680,0.0,0.0,0.0,0.0,41,46.0,22,23.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,0,2,arousal,midpoint_as_high,1128,1128,559,569,496,498.0,507.0,519.0,536.0,560,0.0,0.0,0.0,0.0,46,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,0,3,valence,discard_midpoint,1128,939,444,495,384,386.0,389.0,438.0,455.0,483,0.0,0.0,0.0,0.0,46,46.0,14,15.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,0,3,valence,midpoint_as_low,1128,1128,633,495,434,437.0,441.0,572.0,592.3000000000001,619,0.0,0.0,0.0,0.0,46,46.0,14,23.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,0,3,valence,midpoint_as_high,1128,1128,444,684,384,386.0,389.0,623.0,629.0,668,0.0,0.0,0.0,0.0,46,46.0,17,21.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,0,3,arousal,discard_midpoint,1128,992,610,382,329,333.0,339.0,555.0,574.0,594,0.0,0.0,0.0,0.0,41,46.0,22,23.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,0,3,arousal,midpoint_as_low,1128,1128,746,382,329,333.0,340.0,687.0,706.0,724,0.0,0.0,0.0,0.0,41,46.0,22,23.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,0,3,arousal,midpoint_as_high,1128,1128,610,518,458,460.0,466.0,551.0,572.3000000000001,594,0.0,0.0,0.0,0.0,46,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,1,0,valence,discard_midpoint,1128,922,361,561,303,305.0,310.0,505.0,515.0,549,0.0,0.0,0.0,0.0,46,46.0,17,17.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,1,0,valence,midpoint_as_low,1128,1128,567,561,498,501.27,505.0,510.0,532.0,554,0.0,0.0,0.0,0.0,46,46.0,17,22.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,1,0,valence,midpoint_as_high,1128,1128,361,767,303,306.0,311.0,705.0,717.0,748,0.0,0.0,0.0,0.0,46,46.0,18,22.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,1,0,arousal,discard_midpoint,1128,1005,651,354,293,302.0,311.0,597.0,612.0,633,0.0,0.0,0.0,0.0,42,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,1,0,arousal,midpoint_as_low,1128,1128,774,354,293,302.0,312.0,715.0,727.3000000000001,753,0.0,0.0,0.0,0.0,42,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,1,0,arousal,midpoint_as_high,1128,1128,651,477,411,418.0,428.0,594.0,612.0,633,0.0,0.0,0.0,0.0,44,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,1,1,valence,discard_midpoint,1128,971,494,477,418,420.0,423.0,437.0,451.0,483,0.0,0.0,0.0,0.0,46,46.0,14,17.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,1,1,valence,midpoint_as_low,1128,1128,651,477,418,420.0,423.0,590.0,601.0,636,0.0,0.0,0.0,0.0,46,46.0,14,23.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,1,1,valence,midpoint_as_high,1128,1128,494,634,433,435.0,438.0,574.0,583.0,619,0.0,0.0,0.0,0.0,46,46.0,17,20.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,1,1,arousal,discard_midpoint,1128,1002,607,395,335,342.0,350.0,552.0,568.0,594,0.0,0.0,0.0,0.0,42,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,1,1,arousal,midpoint_as_low,1128,1128,733,395,335,342.0,351.0,674.0,686.0,711,0.0,0.0,0.0,0.0,42,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,1,1,arousal,midpoint_as_high,1128,1128,607,521,454,460.0,468.0,549.0,567.0,594,0.0,0.0,0.0,0.0,44,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,1,2,valence,discard_midpoint,1128,916,511,405,346,349.0,352.0,454.0,473.0,500,0.0,0.0,0.0,0.0,46,46.0,14,21.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,1,2,valence,midpoint_as_low,1128,1128,723,405,346,349.0,353.0,661.0,674.0,706,0.0,0.0,0.0,0.0,46,46.0,14,23.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,1,2,valence,midpoint_as_high,1128,1128,511,617,449,452.0,455.0,557.0,571.0,602,0.0,0.0,0.0,0.0,46,46.0,20,21.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,1,2,arousal,discard_midpoint,1128,1003,545,458,397,403.0,410.0,490.0,509.0,531,0.0,0.0,0.0,0.0,42,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,1,2,arousal,midpoint_as_low,1128,1128,670,458,397,403.0,411.0,612.0,633.0,650,0.0,0.0,0.0,0.0,42,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,1,2,arousal,midpoint_as_high,1128,1128,545,583,480,484.27,493.0,523.0,549.0,569,0.0,0.0,0.0,0.0,45,45.0,23,23.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,1,3,valence,discard_midpoint,1128,944,443,501,383,385.0,388.0,445.0,458.0,490,0.0,0.0,0.0,0.0,46,46.0,14,14.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,1,3,valence,midpoint_as_low,1128,1128,627,501,443,444.0,447.0,565.5,587.0,613,0.0,0.0,0.0,0.0,46,46.0,14,23.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,1,3,valence,midpoint_as_high,1128,1128,443,685,383,386.0,388.0,624.0,631.0,668,0.0,0.0,0.0,0.0,46,46.0,18,20.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,1,3,arousal,discard_midpoint,1128,1013,591,422,360,369.0,376.0,536.0,554.0,577,0.0,0.0,0.0,0.0,42,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,1,3,arousal,midpoint_as_low,1128,1128,706,422,360,369.0,376.0,647.0,667.0,687,0.0,0.0,0.0,0.0,42,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,1,3,arousal,midpoint_as_high,1128,1128,591,537,471,477.27,483.0,531.0,552.3000000000001,577,0.0,0.0,0.0,0.0,45,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,2,0,valence,discard_midpoint,1128,910,370,540,312,314.0,318.9,484.0,496.0,530,0.0,0.0,0.0,0.0,46,46.0,17,18.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,2,0,valence,midpoint_as_low,1128,1128,588,540,478,481.0,485.0,528.0,548.0,575,0.0,0.0,0.0,0.0,46,46.0,17,22.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,2,0,valence,midpoint_as_high,1128,1128,370,758,312,314.0,319.0,696.0,710.0,740,0.0,0.0,0.0,0.0,46,46.0,18,22.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,2,0,arousal,discard_midpoint,1128,1007,676,331,268,279.0,290.6,622.0,635.4,661,0.0,0.0,0.0,0.0,42,46.0,22,23.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,2,0,arousal,midpoint_as_low,1128,1128,797,331,268,279.27,291.0,738.0,750.0,776,0.0,0.0,0.0,0.0,42,46.0,22,23.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,2,0,arousal,midpoint_as_high,1128,1128,676,452,386,393.27,404.0,620.0,635.0,661,0.0,0.0,0.0,0.0,45,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,2,1,valence,discard_midpoint,1128,967,501,466,407,409.0,412.0,443.0,453.0,490,0.0,0.0,0.0,0.0,46,46.0,13,17.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,2,1,valence,midpoint_as_low,1128,1128,662,466,407,409.0,412.0,601.0,610.0,647,0.0,0.0,0.0,0.0,46,46.0,13,22.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,2,1,valence,midpoint_as_high,1128,1128,501,627,440,442.0,445.0,567.0,573.3000000000001,614,0.0,0.0,0.0,0.0,46,46.0,17,21.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,2,1,arousal,discard_midpoint,1128,1017,618,399,336,344.16,353.0,563.0,577.0,604,0.0,0.0,0.0,0.0,43,46.0,23,23.0,1.0,PASS_STRONG
