scheme,cell_id,subject_fold,stimulus_fold,task,label_policy,held_subject_count,held_stimulus_count,source_subject_count,source_stimulus_count,train_physical_trials_before_policy,test_physical_trials_before_policy,train_retained,test_retained,test_midpoints_removed,test_midpoint_removed_fraction,train_low,train_high,test_low,test_high,train_single_class,test_single_class,test_rows_after_eeg_emg_availability,test_low_after_eeg_emg_availability,test_high_after_eeg_emg_availability,seen_subject_unseen_stimulus_retained,seen_subject_unseen_stimulus_low,seen_subject_unseen_stimulus_high,unseen_subject_seen_stimulus_retained,unseen_subject_seen_stimulus_low,unseen_subject_seen_stimulus_high,train_majority_class,train_majority_test_accuracy,train_majority_test_balanced_accuracy,train_majority_test_macro_f1,oracle_test_majority_accuracy_diagnostic_only,theoretical_balanced_accuracy_chance,train_stimulus_label_nmi,test_stimulus_label_nmi,train_subject_label_nmi,test_subject_label_nmi,test_presentation_order_js_divergence,subject_leakage,stimulus_leakage,test_independent_subjects,test_independent_stimuli,test_min_axis_units_capacity_proxy,exact_statistical_ess_identifiable_pre_model,session_split_leakage
idare_5x5,idare_5x5_S04_T05,4,5,arousal,midpoint_as_high,12,6,51,26,1326,72,1326,72,0,0.0,730,596,39,33,False,False,72,39,33,306,173,133,312,170,142,0,0.5416666666666666,0.5,0.35135135135135137,0.5416666666666666,0.5,0.10062883257236992,0.09572173883732076,0.033418788856059006,0.1177183541939341,0.6263832733354796,False,False,12,6,6,False,False
idare_5x5,idare_5x5_S05_T01,5,1,valence,discard_midpoint,12,7,51,25,1275,84,1053,70,14,0.16666666666666666,507,546,35,35,False,False,70,35,35,295,150,145,249,120,129,1,0.5,0.5,0.3333333333333333,0.5,0.5,0.28379929247416075,0.47889701833798115,0.004849817875921456,0.01566910098895708,0.5928929511049339,False,False,12,7,7,False,False
idare_5x5,idare_5x5_S05_T01,5,1,valence,midpoint_as_low,12,7,51,25,1275,84,1275,84,0,0.0,729,546,49,35,False,False,84,49,35,357,212,145,300,171,129,0,0.5833333333333334,0.5,0.3684210526315789,0.5833333333333334,0.5,0.2123406362479342,0.347685735675282,0.005123792916482546,0.019943244848271674,0.586262467480868,False,False,12,7,7,False,False
idare_5x5,idare_5x5_S05_T01,5,1,valence,midpoint_as_high,12,7,51,25,1275,84,1275,84,0,0.0,507,768,35,49,False,False,84,35,49,357,150,207,300,120,180,1,0.5833333333333334,0.5,0.3684210526315789,0.5833333333333334,0.5,0.21479478653879944,0.40721731864623484,0.006398956755992488,0.011026700031095493,0.586262467480868,False,False,12,7,7,False,False
idare_5x5,idare_5x5_S05_T01,5,1,arousal,discard_midpoint,12,7,51,25,1275,84,1141,77,7,0.08333333333333333,708,433,47,30,False,False,77,47,30,316,191,125,265,166,99,0,0.6103896103896104,0.5,0.3790322580645161,0.6103896103896104,0.5,0.10917982732972004,0.20824309755603182,0.046340880621108346,0.05239400657565826,0.5873082110056596,False,False,12,7,7,False,False
idare_5x5,idare_5x5_S05_T01,5,1,arousal,midpoint_as_low,12,7,51,25,1275,84,1275,84,0,0.0,842,433,54,30,False,False,84,54,30,357,232,125,300,201,99,0,0.6428571428571429,0.5,0.391304347826087,0.6428571428571429,0.5,0.08845906912585341,0.18920774188391543,0.039721410306865615,0.05340462575233268,0.586262467480868,False,False,12,7,7,False,False
idare_5x5,idare_5x5_S05_T01,5,1,arousal,midpoint_as_high,12,7,51,25,1275,84,1275,84,0,0.0,708,567,47,37,False,False,84,47,37,357,191,166,300,166,134,0,0.5595238095238095,0.5,0.35877862595419846,0.5595238095238095,0.5,0.09026654715600878,0.1814405608992642,0.0396695165523104,0.038559268223915026,0.586262467480868,False,False,12,7,7,False,False
idare_5x5,idare_5x5_S05_T02,5,2,valence,discard_midpoint,12,7,51,25,1275,84,1052,67,17,0.20238095238095238,509,543,34,33,False,False,67,34,33,296,148,148,252,121,131,1,0.4925373134328358,0.5,0.33,0.5074626865671642,0.5,0.2852673062884855,0.46572985056007865,0.004457068687292881,0.01919407877223058,0.5926001350069507,False,False,12,7,7,False,False
idare_5x5,idare_5x5_S05_T02,5,2,valence,midpoint_as_low,12,7,51,25,1275,84,1275,84,0,0.0,732,543,51,33,False,False,84,51,33,357,209,148,300,169,131,0,0.6071428571428571,0.5,0.37777777777777777,0.6071428571428571,0.5,0.21809847615914227,0.28975702771289075,0.004332865316529827,0.028590033884021405,0.586262467480868,False,False,12,7,7,False,False
idare_5x5,idare_5x5_S05_T02,5,2,valence,midpoint_as_high,12,7,51,25,1275,84,1275,84,0,0.0,509,766,34,50,False,False,84,34,50,357,148,209,300,121,179,1,0.5952380952380952,0.5,0.373134328358209,0.5952380952380952,0.5,0.2095833262844164,0.3965184036724744,0.006959187250182865,0.01278561646411662,0.586262467480868,False,False,12,7,7,False,False
idare_5x5,idare_5x5_S05_T02,5,2,arousal,discard_midpoint,12,7,51,25,1275,84,1136,73,11,0.13095238095238096,696,440,44,29,False,False,73,44,29,321,203,118,269,169,100,0,0.6027397260273972,0.5,0.37606837606837606,0.6027397260273972,0.5,0.1054088867406585,0.2776075256048544,0.043652346163428654,0.0302059508142067,0.5869011586542963,False,False,12,7,7,False,False
idare_5x5,idare_5x5_S05_T02,5,2,arousal,midpoint_as_low,12,7,51,25,1275,84,1275,84,0,0.0,835,440,55,29,False,False,84,55,29,357,239,118,300,200,100,0,0.6547619047619048,0.5,0.39568345323741005,0.6547619047619048,0.5,0.0887660619482677,0.1897850995469896,0.035785503879848295,0.03152428125631655,0.586262467480868,False,False,12,7,7,False,False
idare_5x5,idare_5x5_S05_T02,5,2,arousal,midpoint_as_high,12,7,51,25,1275,84,1275,84,0,0.0,696,579,44,40,False,False,84,44,40,357,203,154,300,169,131,0,0.5238095238095238,0.5,0.34375,0.5238095238095238,0.5,0.08144593451061886,0.24942024542483002,0.03804446961246672,0.019052725804538394,0.586262467480868,False,False,12,7,7,False,False
idare_5x5,idare_5x5_S05_T03,5,3,valence,discard_midpoint,12,6,51,26,1326,72,1101,63,9,0.125,544,557,28,35,False,False,63,28,35,247,113,134,256,127,129,1,0.5555555555555556,0.5,0.35714285714285715,0.5555555555555556,0.5,0.2871012605966126,0.517890118287701,0.0036651599075259843,0.009805800739971412,0.6276266403131501,False,False,12,6,6,False,False
idare_5x5,idare_5x5_S05_T03,5,3,valence,midpoint_as_low,12,6,51,26,1326,72,1326,72,0,0.0,769,557,37,35,False,False,72,37,35,306,172,134,312,183,129,0,0.5138888888888888,0.5,0.3394495412844037,0.5138888888888888,0.5,0.2080024981457583,0.4422127095445247,0.0046049910361200316,0.008668244172509663,0.6263832733354796,False,False,12,6,6,False,False
idare_5x5,idare_5x5_S05_T03,5,3,valence,midpoint_as_high,12,6,51,26,1326,72,1326,72,0,0.0,544,782,28,44,False,False,72,28,44,306,113,193,312,127,185,1,0.6111111111111112,0.5,0.3793103448275862,0.6111111111111112,0.5,0.2264912354028614,0.37506145171513283,0.004481358697129327,0.014990255742596737,0.6263832733354796,False,False,12,6,6,False,False
idare_5x5,idare_5x5_S05_T03,5,3,arousal,discard_midpoint,12,6,51,26,1326,72,1188,67,5,0.06944444444444445,732,456,42,25,False,False,67,42,25,269,167,102,275,171,104,0,0.6268656716417911,0.5,0.3853211009174312,0.6268656716417911,0.5,0.11814300043670231,0.23706856913610103,0.04301072656263815,0.07169961163046687,0.6266015587216626,False,False,12,6,6,False,False
idare_5x5,idare_5x5_S05_T03,5,3,arousal,midpoint_as_low,12,6,51,26,1326,72,1326,72,0,0.0,870,456,47,25,False,False,72,47,25,306,204,102,312,208,104,0,0.6527777777777778,0.5,0.3949579831932773,0.6527777777777778,0.5,0.09513421132898948,0.22580495875473838,0.03709659254947185,0.057400417647589186,0.6263832733354796,False,False,12,6,6,False,False
idare_5x5,idare_5x5_S05_T03,5,3,arousal,midpoint_as_high,12,6,51,26,1326,72,1326,72,0,0.0,732,594,42,30,False,False,72,42,30,306,167,139,312,171,141,0,0.5833333333333334,0.5,0.3684210526315789,0.5833333333333334,0.5,0.09698881401347956,0.19760313365006374,0.034349961416528504,0.07412867652945196,0.6263832733354796,False,False,12,6,6,False,False
idare_5x5,idare_5x5_S05_T04,5,4,valence,discard_midpoint,12,6,51,26,1326,72,1090,56,16,0.2222222222222222,525,565,30,26,False,False,56,30,26,258,132,126,263,125,138,1,0.4642857142857143,0.5,0.3170731707317073,0.5357142857142857,0.5,0.28504445526407707,0.5240289494747431,0.004780632542576457,0.014173326070813138,0.6313398056765398,False,False,12,6,6,False,False
idare_5x5,idare_5x5_S05_T04,5,4,valence,midpoint_as_low,12,6,51,26,1326,72,1326,72,0,0.0,761,565,46,26,False,False,72,46,26,306,180,126,312,174,138,0,0.6388888888888888,0.5,0.3898305084745763,0.6388888888888888,0.5,0.21158033685736802,0.30871142468274737,0.005427468275236264,0.018894867961156615,0.6263832733354796,False,False,12,6,6,False,False
idare_5x5,idare_5x5_S05_T04,5,4,valence,midpoint_as_high,12,6,51,26,1326,72,1326,72,0,0.0,525,801,30,42,False,False,72,30,42,306,132,174,312,125,187,1,0.5833333333333334,0.5,0.3684210526315789,0.5833333333333334,0.5,0.21850944734031102,0.45623595131058736,0.005445285190637108,0.009078469041081769,0.6263832733354796,False,False,12,6,6,False,False
idare_5x5,idare_5x5_S05_T04,5,4,arousal,discard_midpoint,12,6,51,26,1326,72,1183,64,8,0.1111111111111111,734,449,41,23,False,False,64,41,23,274,165,109,278,172,106,0,0.640625,0.5,0.3904761904761905,0.640625,0.5,0.10033772787098234,0.28077044640995846,0.04891142713874522,0.06614896575151304,0.6266549754598345,False,False,12,6,6,False,False
idare_5x5,idare_5x5_S05_T04,5,4,arousal,midpoint_as_low,12,6,51,26,1326,72,1326,72,0,0.0,877,449,49,23,False,False,72,49,23,306,197,109,312,206,106,0,0.6805555555555556,0.5,0.4049586776859504,0.6805555555555556,0.5,0.08030593383073434,0.2064919718518805,0.03983129493345764,0.06561687970250359,0.6263832733354796,False,False,12,6,6,False,False
idare_5x5,idare_5x5_S05_T04,5,4,arousal,midpoint_as_high,12,6,51,26,1326,72,1326,72,0,0.0,734,592,41,31,False,False,72,41,31,306,165,141,312,172,140,0,0.5694444444444444,0.5,0.36283185840707965,0.5694444444444444,0.5,0.08324661894590948,0.22423310612458533,0.0435615584360328,0.04026704909700634,0.6263832733354796,False,False,12,6,6,False,False
idare_5x5,idare_5x5_S05_T05,5,5,valence,discard_midpoint,12,6,51,26,1326,72,1096,63,9,0.125,543,553,28,35,False,False,63,28,35,252,114,138,256,127,129,1,0.5555555555555556,0.5,0.35714285714285715,0.5555555555555556,0.5,0.2838183225217892,0.48172841857462195,0.004462331869607126,0.012097933311381948,0.6268602526535288,False,False,12,6,6,False,False
idare_5x5,idare_5x5_S05_T05,5,5,valence,midpoint_as_low,12,6,51,26,1326,72,1326,72,0,0.0,773,553,37,35,False,False,72,37,35,306,168,138,312,183,129,0,0.5138888888888888,0.5,0.3394495412844037,0.5138888888888888,0.5,0.21122407139717567,0.34480152115703694,0.004432027891128142,0.02733245529943765,0.6263832733354796,False,False,12,6,6,False,False
idare_5x5,idare_5x5_S05_T05,5,5,valence,midpoint_as_high,12,6,51,26,1326,72,1326,72,0,0.0,543,783,28,44,False,False,72,28,44,306,114,192,312,127,185,1,0.6111111111111112,0.5,0.3793103448275862,0.6111111111111112,0.5,0.21614489507716325,0.38831615431445393,0.005870418452771674,0.008154777101036074,0.6263832733354796,False,False,12,6,6,False,False
idare_5x5,idare_5x5_S05_T05,5,5,arousal,discard_midpoint,12,6,51,26,1326,72,1180,61,11,0.1527777777777778,726,454,39,22,False,False,61,39,22,277,173,104,281,174,107,0,0.639344262295082,0.5,0.39,0.639344262295082,0.5,0.11381372066034057,0.22730542388120645,0.04595247952235559,0.07903036188465146,0.6280939767776824,False,False,12,6,6,False,False
idare_5x5,idare_5x5_S05_T05,5,5,arousal,midpoint_as_low,12,6,51,26,1326,72,1326,72,0,0.0,872,454,50,22,False,False,72,50,22,306,202,104,312,205,107,0,0.6944444444444444,0.5,0.4098360655737705,0.6944444444444444,0.5,0.0900491720335128,0.13893691532408492,0.040364915587537006,0.06269135804910171,0.6263832733354796,False,False,12,6,6,False,False
idare_5x5,idare_5x5_S05_T05,5,5,arousal,midpoint_as_high,12,6,51,26,1326,72,1326,72,0,0.0,726,600,39,33,False,False,72,39,33,306,173,133,312,174,138,0,0.5416666666666666,0.5,0.35135135135135137,0.5416666666666666,0.5,0.09431436814339997,0.18066282257266364,0.03676931704495437,0.050883827643922915,0.6263832733354796,False,False,12,6,6,False,False
