dataset,artifact_path,commit_sha,analysis_type,protocol,task,label_policy,uses_target_subject,uses_target_stimulus,strict_joint,reproducible,usable_for_current_audit,notes,commit_date,commit_message,git_status_at_commit,current_path_exists,deleted_later_in_history
I-DARE,docs/roca/idare_residual_physiology_feature_audit_repro_smoke_current_subject_metrics.csv,dc3d1e453e98639158d65a5546051e864ab7a407,prior-or-baseline,smoke-or-partial,valence+arousal,unspecified,unknown,unknown,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state. Artifact is not present in the current working tree but remains recoverable from Git history.,2026-05-15T22:04:34+03:00,Make physiology audit rankings reproducible,A,no,yes
I-DARE,docs/roca/idare_residual_physiology_feature_audit_repro_smoke_current_subject_winloss.csv,dc3d1e453e98639158d65a5546051e864ab7a407,model-or-training-result,smoke-or-partial,valence+arousal,unspecified,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state. Artifact is not present in the current working tree but remains recoverable from Git history.,2026-05-15T22:04:34+03:00,Make physiology audit rankings reproducible,A,no,yes
I-DARE,docs/roca/idare_residual_physiology_feature_audit_smoke_current.json,80cab67093abb16a3fb5b17e76aa13fdb5b03588,prior-or-baseline,leave-one-subject-out,valence+arousal,unspecified,no,yes,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-15T21:57:08+03:00,Add I-DARE residual physiology feature audit,A,yes,yes
I-DARE,docs/roca/idare_residual_physiology_feature_audit_smoke_current.md,80cab67093abb16a3fb5b17e76aa13fdb5b03588,prior-or-baseline,leave-one-subject-out,valence+arousal,unspecified,no,yes,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-15T21:57:08+03:00,Add I-DARE residual physiology feature audit,A,yes,yes
I-DARE,docs/roca/idare_residual_physiology_feature_audit_smoke_current_best_ranking.csv,80cab67093abb16a3fb5b17e76aa13fdb5b03588,model-or-training-result,smoke-or-partial,valence+arousal,unspecified,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-15T21:57:08+03:00,Add I-DARE residual physiology feature audit,A,yes,yes
I-DARE,docs/roca/idare_residual_physiology_feature_audit_smoke_current_binary_metrics.csv,80cab67093abb16a3fb5b17e76aa13fdb5b03588,prior-or-baseline,smoke-or-partial,valence+arousal,discard_midpoint+midpoint_as_high+midpoint_as_low,unknown,unknown,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-15T21:57:08+03:00,Add I-DARE residual physiology feature audit,A,yes,yes
I-DARE,docs/roca/idare_residual_physiology_feature_audit_smoke_current_fold_summary.csv,80cab67093abb16a3fb5b17e76aa13fdb5b03588,model-or-training-result,smoke-or-partial,valence+arousal,unspecified,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-15T21:57:08+03:00,Add I-DARE residual physiology feature audit,A,yes,yes
I-DARE,docs/roca/idare_residual_physiology_feature_audit_smoke_current_main_metrics.csv,80cab67093abb16a3fb5b17e76aa13fdb5b03588,prior-or-baseline,smoke-or-partial,valence+arousal,unspecified,unknown,unknown,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-15T21:57:08+03:00,Add I-DARE residual physiology feature audit,A,yes,yes
I-DARE,docs/roca/idare_residual_physiology_feature_audit_smoke_current_predictions.csv,80cab67093abb16a3fb5b17e76aa13fdb5b03588,prior-or-baseline,smoke-or-partial,valence+arousal,unspecified,unknown,unknown,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-15T21:57:08+03:00,Add I-DARE residual physiology feature audit,A,yes,yes
I-DARE,docs/roca/idare_residual_physiology_feature_audit_smoke_current_subject_metrics.csv,80cab67093abb16a3fb5b17e76aa13fdb5b03588,prior-or-baseline,smoke-or-partial,valence+arousal,unspecified,unknown,unknown,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-15T21:57:08+03:00,Add I-DARE residual physiology feature audit,A,yes,yes
I-DARE,docs/roca/idare_residual_physiology_feature_audit_smoke_current_subject_winloss.csv,80cab67093abb16a3fb5b17e76aa13fdb5b03588,model-or-training-result,smoke-or-partial,valence+arousal,unspecified,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-15T21:57:08+03:00,Add I-DARE residual physiology feature audit,A,yes,yes
I-DARE,docs/roca/idare_residual_physiology_synthesis_current.json,2a745ee1b69f58eb0ff12b59d3efc61f173a8cc9,label-audit,leave-one-subject-stimulus-pair-out,valence+arousal,discard_midpoint+midpoint_as_high+midpoint_as_low,yes,yes,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state. Pair-out is not Strict Joint CV because the target subject and target stimulus remain represented in other training cells.,2026-05-16T00:05:04+03:00,Add I-DARE residual physiology synthesis,A,yes,yes
I-DARE,docs/roca/idare_residual_physiology_synthesis_current.md,2a745ee1b69f58eb0ff12b59d3efc61f173a8cc9,label-audit,leave-one-subject-stimulus-pair-out,valence+arousal,discard_midpoint+midpoint_as_high+midpoint_as_low,yes,yes,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state. Pair-out is not Strict Joint CV because the target subject and target stimulus remain represented in other training cells.,2026-05-16T00:05:04+03:00,Add I-DARE residual physiology synthesis,A,yes,yes
I-DARE,docs/roca/idare_residual_physiology_synthesis_current_go_nogo.csv,2a745ee1b69f58eb0ff12b59d3efc61f173a8cc9,prior-or-baseline,leave-one-subject-out,valence+arousal,unspecified,no,yes,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-16T00:05:04+03:00,Add I-DARE residual physiology synthesis,A,yes,yes
I-DARE,docs/roca/idare_residual_physiology_synthesis_current_prior_summary.csv,2a745ee1b69f58eb0ff12b59d3efc61f173a8cc9,prior-or-baseline,leave-one-subject-stimulus-pair-out,valence+arousal,discard_midpoint+midpoint_as_high+midpoint_as_low,yes,yes,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state. Pair-out is not Strict Joint CV because the target subject and target stimulus remain represented in other training cells.,2026-05-16T00:05:04+03:00,Add I-DARE residual physiology synthesis,A,yes,yes
I-DARE,docs/roca/idare_residual_physiology_synthesis_current_top_models.csv,2a745ee1b69f58eb0ff12b59d3efc61f173a8cc9,model-or-training-result,unspecified,valence+arousal,unspecified,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-16T00:05:04+03:00,Add I-DARE residual physiology synthesis,A,yes,yes
I-DARE,docs/roca/idare_residual_signal_diagnosis_lock_current.md,75eee5f1bf1c3e53112f54dce8dec4a1d13d891c,prior-or-baseline,leave-one-subject-out,valence+arousal,unspecified,no,yes,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-29T14:54:36+03:00,Patch I-DARE residual signal reliability audit interpretation,A,yes,yes
I-DARE,docs/roca/idare_residual_signal_reliability_audit_current.json,75eee5f1bf1c3e53112f54dce8dec4a1d13d891c,data-or-cache-audit,leave-one-subject-out,valence+arousal,unspecified,no,yes,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-29T14:54:36+03:00,Patch I-DARE residual signal reliability audit interpretation,A,yes,yes
I-DARE,docs/roca/idare_residual_signal_reliability_audit_current.md,75eee5f1bf1c3e53112f54dce8dec4a1d13d891c,prior-or-baseline,leave-one-subject-out,valence+arousal,unspecified,no,yes,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-29T14:54:36+03:00,Patch I-DARE residual signal reliability audit interpretation,A,yes,yes
I-DARE,docs/roca/idare_residual_signal_reliability_audit_current_artifact_checks.csv,75eee5f1bf1c3e53112f54dce8dec4a1d13d891c,other,leave-one-subject-out,valence+arousal,unspecified,no,yes,no,unknown,manual-review,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-29T14:54:36+03:00,Patch I-DARE residual signal reliability audit interpretation,A,yes,yes
I-DARE,docs/roca/idare_residual_signal_reliability_audit_current_residual_effects.csv,75eee5f1bf1c3e53112f54dce8dec4a1d13d891c,other,unspecified,valence+arousal,unspecified,unknown,unknown,no,unknown,manual-review,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-29T14:54:36+03:00,Patch I-DARE residual signal reliability audit interpretation,A,yes,yes
I-DARE,docs/roca/idare_residual_signal_reliability_audit_current_residual_predictions.csv,75eee5f1bf1c3e53112f54dce8dec4a1d13d891c,prior-or-baseline,unspecified,valence,unspecified,unknown,unknown,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-29T14:54:36+03:00,Patch I-DARE residual signal reliability audit interpretation,A,yes,yes
I-DARE,docs/roca/idare_residual_signal_reliability_audit_current_residual_summary.csv,75eee5f1bf1c3e53112f54dce8dec4a1d13d891c,other,unspecified,valence+arousal,unspecified,unknown,unknown,no,unknown,manual-review,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-29T14:54:36+03:00,Patch I-DARE residual signal reliability audit interpretation,A,yes,yes
I-DARE,docs/roca/idare_residual_signal_reliability_audit_current_split_half_raw.csv,75eee5f1bf1c3e53112f54dce8dec4a1d13d891c,other,unspecified,arousal,unspecified,unknown,unknown,no,unknown,manual-review,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-29T14:54:36+03:00,Patch I-DARE residual signal reliability audit interpretation,A,yes,yes
I-DARE,docs/roca/idare_residual_signal_reliability_audit_current_split_half_reliability.csv,75eee5f1bf1c3e53112f54dce8dec4a1d13d891c,other,unspecified,valence+arousal,unspecified,unknown,unknown,no,unknown,manual-review,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-29T14:54:36+03:00,Patch I-DARE residual signal reliability audit interpretation,A,yes,yes
I-DARE,docs/roca/idare_residual_signal_reliability_audit_current_stimulus_residual_profile.csv,75eee5f1bf1c3e53112f54dce8dec4a1d13d891c,other,unspecified,valence+arousal,unspecified,unknown,unknown,no,unknown,manual-review,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-29T14:54:36+03:00,Patch I-DARE residual signal reliability audit interpretation,A,yes,yes
I-DARE,docs/roca/idare_residual_signal_reliability_audit_current_subject_residual_profile.csv,75eee5f1bf1c3e53112f54dce8dec4a1d13d891c,other,unspecified,valence+arousal,unspecified,unknown,unknown,no,unknown,manual-review,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-29T14:54:36+03:00,Patch I-DARE residual signal reliability audit interpretation,A,yes,yes
I-DARE,docs/roca/idare_residual_signal_reliability_audit_current_verdict.csv,75eee5f1bf1c3e53112f54dce8dec4a1d13d891c,other,leave-one-subject-out,valence+arousal,unspecified,no,yes,no,unknown,manual-review,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-29T14:54:36+03:00,Patch I-DARE residual signal reliability audit interpretation,A,yes,yes
I-DARE,docs/roca/idare_scientific_direction_lock_current.json,cccd3859c129e2d316252ac07bbcbecebbe81e48,prior-or-baseline,unspecified,valence+arousal,unspecified,unknown,unknown,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-30T11:59:24+03:00,Lock I-DARE scientific direction and physiology challenge baseline,A,yes,yes
I-DARE,docs/roca/idare_scientific_direction_lock_current.md,cccd3859c129e2d316252ac07bbcbecebbe81e48,prior-or-baseline,unspecified,valence+arousal,unspecified,unknown,unknown,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-30T11:59:24+03:00,Lock I-DARE scientific direction and physiology challenge baseline,A,yes,yes
I-DARE,docs/roca/idare_scientific_direction_lock_current_decision_table.csv,cccd3859c129e2d316252ac07bbcbecebbe81e48,prior-or-baseline,unspecified,valence+arousal,unspecified,unknown,unknown,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-30T11:59:24+03:00,Lock I-DARE scientific direction and physiology challenge baseline,A,yes,yes
I-DARE,docs/roca/idare_scientific_direction_lock_current_evidence_rollup.csv,cccd3859c129e2d316252ac07bbcbecebbe81e48,model-or-training-result,unspecified,valence+arousal,unspecified,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-30T11:59:24+03:00,Lock I-DARE scientific direction and physiology challenge baseline,A,yes,yes
I-DARE,docs/roca/idare_scientific_direction_lock_current_locked_baselines.csv,cccd3859c129e2d316252ac07bbcbecebbe81e48,prior-or-baseline,unspecified,valence+arousal,unspecified,unknown,unknown,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-30T11:59:24+03:00,Lock I-DARE scientific direction and physiology challenge baseline,A,yes,yes
I-DARE,docs/roca/idare_scientific_direction_lock_current_next_steps.csv,cccd3859c129e2d316252ac07bbcbecebbe81e48,model-or-training-result,unspecified,unspecified,unspecified,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-30T11:59:24+03:00,Lock I-DARE scientific direction and physiology challenge baseline,A,yes,yes
I-DARE,docs/roca/idare_scientific_direction_lock_current_physiology_challenge_matrix.csv,cccd3859c129e2d316252ac07bbcbecebbe81e48,model-or-training-result,unspecified,valence+arousal,unspecified,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-30T11:59:24+03:00,Lock I-DARE scientific direction and physiology challenge baseline,A,yes,yes
I-DARE,docs/roca/idare_subject_calibration_model_family_comparison_current.json,cb81e0eb63cf17520da5e594dc3da092d7c34e0a,prior-or-baseline,unspecified,valence+arousal,unspecified,unknown,unknown,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-29T22:53:41+03:00,Add I-DARE subject calibration model-family comparison,A,yes,yes
I-DARE,docs/roca/idare_subject_calibration_model_family_comparison_current.md,cb81e0eb63cf17520da5e594dc3da092d7c34e0a,prior-or-baseline,unspecified,valence+arousal,unspecified,unknown,unknown,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-29T22:53:41+03:00,Add I-DARE subject calibration model-family comparison,A,yes,yes
I-DARE,docs/roca/idare_subject_calibration_model_family_comparison_current_best_ranking.csv,cb81e0eb63cf17520da5e594dc3da092d7c34e0a,prior-or-baseline,unspecified,valence+arousal,unspecified,unknown,unknown,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-29T22:53:41+03:00,Add I-DARE subject calibration model-family comparison,A,yes,yes
I-DARE,docs/roca/idare_subject_calibration_model_family_comparison_current_binary_metrics.csv,cb81e0eb63cf17520da5e594dc3da092d7c34e0a,prior-or-baseline,unspecified,valence+arousal,discard_midpoint+midpoint_as_high+midpoint_as_low,unknown,unknown,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-29T22:53:41+03:00,Add I-DARE subject calibration model-family comparison,A,yes,yes
I-DARE,docs/roca/idare_subject_calibration_model_family_comparison_current_failure_subjects.csv,cb81e0eb63cf17520da5e594dc3da092d7c34e0a,model-or-training-result,unspecified,valence+arousal,unspecified,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-29T22:53:41+03:00,Add I-DARE subject calibration model-family comparison,A,yes,yes
I-DARE,docs/roca/idare_subject_calibration_model_family_comparison_current_main_metrics.csv,cb81e0eb63cf17520da5e594dc3da092d7c34e0a,prior-or-baseline,unspecified,valence+arousal,unspecified,unknown,unknown,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-29T22:53:41+03:00,Add I-DARE subject calibration model-family comparison,A,yes,yes
I-DARE,docs/roca/idare_subject_calibration_model_family_comparison_current_subject_metrics.csv,cb81e0eb63cf17520da5e594dc3da092d7c34e0a,prior-or-baseline,unspecified,arousal,unspecified,unknown,unknown,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-29T22:53:41+03:00,Add I-DARE subject calibration model-family comparison,A,yes,yes
I-DARE,docs/roca/idare_subject_calibration_model_family_comparison_current_subject_winloss.csv,cb81e0eb63cf17520da5e594dc3da092d7c34e0a,prior-or-baseline,unspecified,valence+arousal,unspecified,unknown,unknown,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-29T22:53:41+03:00,Add I-DARE subject calibration model-family comparison,A,yes,yes
I-DARE,docs/roca/idare_subject_calibration_model_family_comparison_current_verdict.csv,cb81e0eb63cf17520da5e594dc3da092d7c34e0a,model-or-training-result,unspecified,valence+arousal,unspecified,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-29T22:53:41+03:00,Add I-DARE subject calibration model-family comparison,A,yes,yes
I-DARE,docs/roca/idare_subject_calibration_model_family_comparison_smoke_current.json,cb81e0eb63cf17520da5e594dc3da092d7c34e0a,prior-or-baseline,smoke-or-partial,valence+arousal,unspecified,unknown,unknown,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-29T22:53:41+03:00,Add I-DARE subject calibration model-family comparison,A,yes,yes
I-DARE,docs/roca/idare_subject_calibration_model_family_comparison_smoke_current.md,cb81e0eb63cf17520da5e594dc3da092d7c34e0a,prior-or-baseline,smoke-or-partial,valence+arousal,unspecified,unknown,unknown,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-29T22:53:41+03:00,Add I-DARE subject calibration model-family comparison,A,yes,yes
I-DARE,docs/roca/idare_subject_calibration_model_family_comparison_smoke_current_best_ranking.csv,cb81e0eb63cf17520da5e594dc3da092d7c34e0a,prior-or-baseline,smoke-or-partial,valence+arousal,unspecified,unknown,unknown,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-29T22:53:41+03:00,Add I-DARE subject calibration model-family comparison,A,yes,yes
I-DARE,docs/roca/idare_subject_calibration_model_family_comparison_smoke_current_binary_metrics.csv,cb81e0eb63cf17520da5e594dc3da092d7c34e0a,prior-or-baseline,smoke-or-partial,valence+arousal,discard_midpoint+midpoint_as_high+midpoint_as_low,unknown,unknown,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-29T22:53:41+03:00,Add I-DARE subject calibration model-family comparison,A,yes,yes
I-DARE,docs/roca/idare_subject_calibration_model_family_comparison_smoke_current_failure_subjects.csv,cb81e0eb63cf17520da5e594dc3da092d7c34e0a,model-or-training-result,smoke-or-partial,valence+arousal,unspecified,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-29T22:53:41+03:00,Add I-DARE subject calibration model-family comparison,A,yes,yes
I-DARE,docs/roca/idare_subject_calibration_model_family_comparison_smoke_current_fold_summary.csv,cb81e0eb63cf17520da5e594dc3da092d7c34e0a,prior-or-baseline,smoke-or-partial,valence,unspecified,unknown,unknown,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-29T22:53:41+03:00,Add I-DARE subject calibration model-family comparison,A,yes,yes
I-DARE,docs/roca/idare_subject_calibration_model_family_comparison_smoke_current_main_metrics.csv,cb81e0eb63cf17520da5e594dc3da092d7c34e0a,prior-or-baseline,smoke-or-partial,valence+arousal,unspecified,unknown,unknown,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-29T22:53:41+03:00,Add I-DARE subject calibration model-family comparison,A,yes,yes
I-DARE,docs/roca/idare_subject_calibration_model_family_comparison_smoke_current_subject_metrics.csv,cb81e0eb63cf17520da5e594dc3da092d7c34e0a,prior-or-baseline,smoke-or-partial,arousal,unspecified,unknown,unknown,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-29T22:53:41+03:00,Add I-DARE subject calibration model-family comparison,A,yes,yes
I-DARE,docs/roca/idare_subject_calibration_model_family_comparison_smoke_current_subject_winloss.csv,cb81e0eb63cf17520da5e594dc3da092d7c34e0a,prior-or-baseline,smoke-or-partial,valence+arousal,unspecified,unknown,unknown,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-29T22:53:41+03:00,Add I-DARE subject calibration model-family comparison,A,yes,yes
I-DARE,docs/roca/idare_subject_calibration_model_family_comparison_smoke_current_verdict.csv,cb81e0eb63cf17520da5e594dc3da092d7c34e0a,model-or-training-result,smoke-or-partial,valence+arousal,unspecified,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-29T22:53:41+03:00,Add I-DARE subject calibration model-family comparison,A,yes,yes
I-DARE,docs/roca/idare_subject_calibration_model_family_confirmatory_stats_current.json,9a5f2f2edd3a70345c7b8865356207287705c44d,prior-or-baseline,unspecified,valence+arousal,unspecified,unknown,unknown,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-29T23:11:28+03:00,Add I-DARE model-family calibration confirmatory stats,A,yes,yes
I-DARE,docs/roca/idare_subject_calibration_model_family_confirmatory_stats_current.md,9a5f2f2edd3a70345c7b8865356207287705c44d,prior-or-baseline,unspecified,valence+arousal,unspecified,unknown,unknown,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-29T23:11:28+03:00,Add I-DARE model-family calibration confirmatory stats,A,yes,yes
I-DARE,docs/roca/idare_subject_calibration_model_family_confirmatory_stats_current_failure_subjects.csv,9a5f2f2edd3a70345c7b8865356207287705c44d,model-or-training-result,unspecified,valence+arousal,unspecified,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-29T23:11:28+03:00,Add I-DARE model-family calibration confirmatory stats,A,yes,yes
I-DARE,docs/roca/idare_subject_calibration_model_family_confirmatory_stats_current_model_family_curve.csv,9a5f2f2edd3a70345c7b8865356207287705c44d,prior-or-baseline,unspecified,valence+arousal,unspecified,unknown,unknown,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-29T23:11:28+03:00,Add I-DARE model-family calibration confirmatory stats,A,yes,yes
I-DARE,docs/roca/idare_subject_calibration_model_family_confirmatory_stats_current_paired_subject_stats.csv,9a5f2f2edd3a70345c7b8865356207287705c44d,prior-or-baseline,unspecified,valence+arousal,unspecified,unknown,unknown,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-29T23:11:28+03:00,Add I-DARE model-family calibration confirmatory stats,A,yes,yes
I-DARE,docs/roca/idare_subject_calibration_model_family_confirmatory_stats_current_verdict.csv,9a5f2f2edd3a70345c7b8865356207287705c44d,model-or-training-result,unspecified,valence+arousal,unspecified,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-29T23:11:28+03:00,Add I-DARE model-family calibration confirmatory stats,A,yes,yes
I-DARE,docs/roca/idare_subject_calibration_model_family_confirmatory_stats_smoke_current.json,9a5f2f2edd3a70345c7b8865356207287705c44d,prior-or-baseline,smoke-or-partial,valence+arousal,unspecified,unknown,unknown,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-29T23:11:28+03:00,Add I-DARE model-family calibration confirmatory stats,A,yes,yes
I-DARE,docs/roca/idare_subject_calibration_model_family_confirmatory_stats_smoke_current.md,9a5f2f2edd3a70345c7b8865356207287705c44d,prior-or-baseline,smoke-or-partial,valence+arousal,unspecified,unknown,unknown,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-29T23:11:28+03:00,Add I-DARE model-family calibration confirmatory stats,A,yes,yes
I-DARE,docs/roca/idare_subject_calibration_model_family_confirmatory_stats_smoke_current_failure_subjects.csv,9a5f2f2edd3a70345c7b8865356207287705c44d,model-or-training-result,smoke-or-partial,valence+arousal,unspecified,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-29T23:11:28+03:00,Add I-DARE model-family calibration confirmatory stats,A,yes,yes
I-DARE,docs/roca/idare_subject_calibration_model_family_confirmatory_stats_smoke_current_model_family_curve.csv,9a5f2f2edd3a70345c7b8865356207287705c44d,prior-or-baseline,smoke-or-partial,valence+arousal,unspecified,unknown,unknown,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-29T23:11:28+03:00,Add I-DARE model-family calibration confirmatory stats,A,yes,yes
I-DARE,docs/roca/idare_subject_calibration_model_family_confirmatory_stats_smoke_current_paired_subject_stats.csv,9a5f2f2edd3a70345c7b8865356207287705c44d,prior-or-baseline,smoke-or-partial,valence+arousal,unspecified,unknown,unknown,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-29T23:11:28+03:00,Add I-DARE model-family calibration confirmatory stats,A,yes,yes
